vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;090;1;61;60;4554.42;12.91;28.78;44.9;117.16;204.16
0;090;2;157;155;63420.71;29.64;131.64;256.36;494.07;1215.96
0;090;3;100;100;89046.5;178.74;402.63;657.27;1075.31;2717.95
0;090;4;33;33;63210.07;249.78;942.94;1606.32;2591.49;4584.44
0;091;1;6;6;557.95;20.72;23.96;79.04;137.79;217.4
0;091;2;533;531;96279.45;25.24;79.32;154.67;216.99;472.25
0;091;3;60;60;145516.19;98.63;246.68;361.89;564.64;1352.31
0;091;4;25;24;41971.82;486.74;857.9;1497.46;2361.96;4334.36
0;092;1;3418;3413;290059.93;28.8;48.28;66.48;89.48;198.71
0;092;2;1508;1508;172429.12;35.63;67.7;85.98;128.57;264.27
0;092;3;267;266;54191.93;41.16;75.92;94.91;172;574.08
0;092;4;13;13;25291.11;69.26;942.84;1703.2;3033.34;5061.46
0;093;1;4076;4071;236185.14;20.76;33.6;43.88;57.7;154.43
0;093;2;538;537;54004.48;22.44;36.39;50.6;91.4;295.83
0;093;3;41;41;14348.33;35.36;47.91;134.19;273.91;979.92
0;093;4;8;8;6011.38;119.34;372.9;546.51;1152.22;1748.76
0;095;1;124;124;5922.04;10.84;26.19;39.48;53.53;121.15
0;095;2;31;31;1615.58;13.08;35.16;44.76;60.15;112.32
0;095;3;5;5;328.34;43.55;64.91;68.52;74.71;76.65
0;097;1;6395;6371;305269.74;13.76;27.04;35.96;48.68;125.07
0;097;2;963;961;80586.75;16;29.76;43;82.06;242.6
0;097;3;71;71;19993.5;16.07;32.64;86.15;217.3;1386.77
0;097;4;6;6;38744.69;18.44;528.59;2834.32;10225.03;22303.98
0;098;1;10828;10789;682461.11;16.48;31.36;43.2;64.04;174.03
0;098;2;1861;1846;231778.5;14.92;35.16;55.8;128.8;304.96
0;098;3;256;256;144925.82;17.76;57.24;163.08;418.9;2757.18
0;098;4;75;75;141359.03;87.91;512.1;1101.03;2395.8;8050.73
0;110;1;308;304;37327.41;4.44;22.32;44.58;101.98;344.36
0;110;2;549;544;94253.03;4.32;23.06;51.1;127.28;1102.21
0;110;3;490;485;243171.05;12.19;61.76;152.46;422.57;2164.52
0;110;4;113;113;180932.48;60.96;299.91;735.4;1969.52;5386.76
0;111;1;3052;2785;63472.85;0.36;3.55;11.03;33.37;75.76
0;111;2;2233;2178;111217.78;0.96;7.36;22.64;49.88;119.44
0;111;3;377;372;69413.96;3.24;19.55;47.12;106.03;523.63
0;111;4;17;17;3037.42;31.92;55.56;117.96;224.24;465.68
0;113;1;11612;9372;294437.05;1.36;6.28;16.24;41.5;102.92
0;113;2;9208;8169;500908.62;1.92;8.96;23.6;55.2;172.64
0;113;3;1832;1776;378706.32;4.52;28.72;74.63;155.49;616.43
0;113;4;224;221;154255.17;20;144.58;322.76;779.61;2396.36
0;114;1;2353;2137;153656.83;2.76;16.56;34.04;58.88;167.96
0;114;2;1420;1356;177803.67;2.44;13.16;31.34;71.7;300.05
0;114;3;382;379;236296.19;16.88;44.14;137.85;469.62;3075.39
0;114;4;69;69;91510.95;35.02;157.6;488.72;1562.4;7580.15
0;115;1;45276;2499;129669.14;0.22;4.76;19.58;45.52;142.54
0;115;2;15849;1205;192936.19;0.16;4.4;23.04;60.48;273.52
0;115;3;753;369;84158.35;1.04;19.52;71.16;183.08;836.62
0;115;4;105;96;55097.76;13.12;100.07;250.24;620.69;2556.89
0;120;1;816;813;153003.58;39.32;84.33;125.56;241.46;477.47
0;120;2;1368;1367;356777.61;51.36;108.24;180.8;312.55;667.61
0;120;3;850;847;497126.74;74.48;174.84;341.52;658.36;1702.56
0;120;4;485;485;968905.62;149.76;568.36;1167.8;2433.92;7520.41
0;121;1;917;909;116235.18;13.63;43.33;80;149.28;333.53
0;121;2;1518;1502;417188.28;21.68;70.52;130.94;255.08;752.68
0;121;3;966;963;872487.93;45.38;151.4;317.79;701.07;3486.63
0;121;4;460;459;1114120.53;161.14;542.38;1215.38;2599.08;9134.14
0;130;1;8;8;8391.39;213.72;382.13;635.57;1037.34;4067.57
0;130;2;112;112;118288.78;122.4;444.44;857.03;1401;2857.61
0;130;3;341;341;474900.03;216.48;567.56;966.12;1666.84;3814.36
0;130;4;502;501;1099665.51;374.8;912.05;1565.54;2642.93;6051.18
0;131;1;59;55;50341.98;13.12;107.46;301.29;885.12;4179.26
0;131;2;248;234;272586.32;14.57;202.06;464.1;1110.19;2371.49
0;131;3;436;427;475544.84;72.1;273.25;716.63;1527.72;2934.3
0;131;4;104;104;187206.88;112.84;537.32;1177.66;1794.99;4087.45
0;132;1;15;9;150.74;0.12;1.72;12.44;17.76;59.32
0;132;2;44;32;2804.25;2.76;7.17;15.76;46.68;841.75
0;132;3;45;40;4091.71;2.75;11.41;25.91;66.46;839.39
0;132;4;8;8;3557.93;12.29;25.16;112.41;279.11;2712.27
0;133;1;17;8;269.23;0.22;3.6;16.35;58.73;111.64
0;133;2;431;332;35771.33;1.6;12.28;39.26;95.52;403.55
0;133;3;437;413;129547.3;5.6;52.66;132.44;243.44;830.6
0;133;4;176;172;132420.07;7.6;159.11;377.6;929.47;2899.64
0;134;1;1006;1001;81484.08;10.92;37.52;58.75;86.88;177.99
0;134;2;2396;2383;429017.81;18.52;52.36;85.8;137.92;438.06
0;134;3;1544;1526;616783.37;34.99;80.56;133.58;245.41;1009.49
0;134;4;390;379;290083.68;45.64;176.12;379.36;887.34;2760.4
0;135;1;1608;1576;90645.85;1.52;11.88;32.56;62.72;159.36
0;135;2;905;891;65632.02;3.56;23.36;51.21;91.76;212.16
0;135;3;996;994;244123.63;11.36;53.72;105.97;206.29;767
0;135;4;143;141;87789.06;25.44;115.73;278.56;833.28;1893.54
0;136;1;451;390;60026.47;0.24;5.01;32.32;71.04;419.22
0;136;2;2759;2653;1005021.64;1.6;25.16;65.36;165.58;2661.28
0;136;3;3518;3492;2477545.9;10.72;64.48;144.32;393.19;4128.47
0;136;4;635;632;1025945.13;45.56;180.96;465.38;1189;7903.95
0;137;1;738;703;68961.62;2.2;19.94;52.11;108.09;319.64
0;137;2;2343;2328;623469.48;14.74;67.83;127.08;275.78;738.92
0;137;3;4043;4029;1620530.48;29.86;109.83;217.8;449.25;1187.87
0;137;4;1332;1327;1458391.88;54.28;209.76;492.37;1020.64;3457.24
0;138;1;6289;5156;62111.6;0.88;2.8;6.84;15.28;36.68
0;138;2;4359;3918;101807.11;1.44;5.12;13.22;26.6;59.16
0;138;3;2016;1811;77685.04;1.56;5.38;14;32.6;96.72
0;138;4;92;90;60535.36;6.2;20.96;56.94;171.7;1685.01
0;139;1;6411;6325;371370.1;4.24;16.33;34.94;73.08;172.36
0;139;2;11757;11700;1858860.39;10.78;39.8;84.16;152.7;429.94
0;139;3;11870;11833;3671217.33;21.74;77.82;146.71;285.87;800.68
0;139;4;2529;2520;1747808.59;46.98;161.47;336.68;654.46;2393.13
0;140;1;3102;2939;233980.13;4.32;27.27;57.61;96.2;205.68
0;140;2;8852;8494;1187471.22;8.8;44.31;82.64;142.52;382.12
0;140;3;14990;14849;3452578.32;21;69.17;125.48;238.64;624.52
0;140;4;4235;4222;2330038.18;50.35;145.72;303.62;574.95;1628.15
0;141;1;2457;2337;96762.02;1.72;7.44;17.88;43.12;105.88
0;141;2;1560;1526;145538.38;3.4;19.68;48.77;93.2;244.08
0;141;3;1000;992;139632.72;5.08;24.69;53.98;116.05;308.85
0;141;4;119;119;43867.2;42.48;78.86;207.07;493.77;1349.22
0;142;1;319;293;19685.08;0.28;5.28;27.28;58.64;234.84
0;142;2;778;729;81210.42;0.28;12.35;44.4;106.48;393.5
0;142;3;686;668;230125.53;3.72;38.85;94.12;232.19;984.56
0;142;4;153;153;123925.1;25.92;154.56;393.08;939.37;1993
0;143;1;1781;1178;45065.23;0.47;5.12;16.84;38.68;114
0;143;2;1990;1557;193901.47;1.08;11.76;37.2;81.07;304.41
0;143;3;1547;1476;479161.06;4.04;30.08;83.23;199.27;938.9
0;143;4;477;458;441071.15;12.69;121.56;320.63;827.57;3689.27
0;144;1;10467;5406;183944.7;0.86;4.66;13.44;36.77;104.75
0;144;2;8171;7184;792892.28;2.56;15.36;40.83;90.63;274.75
0;144;3;4113;4045;894431.77;5.6;35.88;84.96;174.74;619.41
0;144;4;469;466;289559.21;23.08;108.67;264.64;572.33;2160.52
0;160;1;14;14;1978.66;51.32;77.72;120.84;173.24;307.55
0;160;2;9;9;4638.26;79;161.14;308.95;437.35;1808.88
0;160;3;37;37;26388.18;179.46;313.44;411.36;817.23;2681.06
0;160;4;30;30;46333.13;261.12;668.62;1553.13;1753.31;3663.95
0;161;1;1313;1306;105840.91;5.8;18.48;46.38;92.68;256.96
0;161;2;262;262;90515.73;19.4;89.76;192.79;350.38;1154.86
0;161;3;90;89;100509.59;46.04;326.41;711.08;1306.49;4075.09
0;161;4;47;47;146576.77;622.44;1237.23;2286.34;3365.96;9393.34
0;162;1;43;43;21497.45;176.11;274.67;425.01;593.35;1203.76
0;162;2;116;116;88103.94;194.1;351.06;548.52;869.29;2668
0;162;3;168;168;177772.84;265.11;492.61;779.11;1391.23;2554.49
0;162;4;169;169;438489.33;510.9;1025.02;2008.07;3355.63;7168.13
0;163;1;307;307;105055.3;137.76;213.11;280.01;378.59;845.38
0;163;2;1608;1607;871773.79;173.12;241.4;327.66;461.97;948.78
0;163;3;1180;1178;779830.56;197.36;312.09;456.6;717.75;1578.8
0;163;4;327;326;580226.52;284.68;706.54;1248.64;2303.05;4625.53
0;165;1;5;5;1419.73;115.15;289.19;306.31;322.72;386.36
0;165;2;480;480;238023.9;197.24;300.61;417.79;610.66;1005.89
0;165;3;332;331;277887;239.96;418.19;627.13;1017.53;1913.5
0;165;4;145;145;286323.59;400.4;824.31;1423.61;2495.29;5371.33
0;166;1;520;520;181474.96;167.39;206.64;283.57;436.56;694.36
0;166;2;2017;2016;828481.57;171.04;240.35;333.27;467.37;818.32
0;166;3;1387;1387;936534.91;196.45;299.45;445.64;668.51;1350.3
0;166;4;275;274;421478.02;367.46;623.23;1044.06;1709.72;4706.58
0;167;1;1094;1088;133751.45;10.8;48.76;77.29;116.62;301.32
0;167;2;1036;1035;225464.4;21.4;63.12;112.84;279.24;670.87
0;167;3;870;868;406477.95;48.6;141.72;304;523.78;1382.15
0;167;4;276;276;560310.11;112.47;457.97;1030.86;2354.42;7190.59
0;169;1;476;475;82386.7;33.47;71.2;111;185.56;432.77
0;169;2;964;962;276508.09;56.32;104.16;170.18;295.68;812.48
0;169;3;508;507;371225.82;92.68;213.2;386.4;797.64;2533.17
0;169;4;263;263;748053.65;283.18;836.87;1494.2;3280.99;9370.12
0;170;1;38;37;3230.33;22.08;47.08;67.26;106.12;238.89
0;170;2;211;210;19798.68;14.44;41.88;63.54;112.28;276.7
0;170;3;107;107;22201.2;22.4;88.65;152.2;251.08;581.52
0;170;4;22;22;22863.77;276.76;485.59;694.02;1046.32;3127.58
0;171;1;3112;3091;101882.34;4.83;9.8;17.52;34.92;87.52
0;171;2;2721;2711;187030.94;6.16;14.35;28.68;60.96;177.68
0;171;3;827;825;153140.96;11.92;39.8;78.43;167.76;686.32
0;171;4;133;133;120093.91;36.28;226.54;420.42;996.95;3180.6
0;174;1;3356;3340;387610.04;18.36;70.58;94.58;132.88;254.12
0;174;2;3645;3627;554811.73;28.52;79.8;110.52;163.16;339.16
0;174;3;1312;1304;362047.22;57.2;113.78;176.58;296.72;737.48
0;174;4;572;568;564168.35;110.52;292.01;559.2;1151.22;2896.59
0;175;1;15764;15667;1202639.37;5.44;40.88;69.92;101;164.32
0;175;2;9074;9028;871171.48;8.56;52.51;75.92;110.64;197.2
0;175;3;2510;2493;459226.09;22.32;73.88;115.4;190.36;469.12
0;175;4;1030;1018;473531.74;79.72;143.26;234.07;447.49;1707.96
0;176;1;765;756;14860.73;4.04;7.64;12.12;19.42;57.68
0;176;2;909;899;33298.12;4.4;9;16.58;33.08;119.88
0;176;3;550;548;44729.67;5.04;15.42;29.12;92.04;291.64
0;176;4;20;20;23511.27;89.86;331.65;681.26;1295.42;4007.52
0;177;1;477;473;25164.25;5.28;12.08;24.64;49.52;158.76
0;177;2;183;180;23285.14;5.22;18.61;42.72;111.31;550.84
0;177;3;79;79;17984.39;22.92;58.76;115.88;262.16;738.08
0;177;4;27;27;36730.86;70.16;232.24;1180.18;1770;3306.23
0;180;1;1852;1838;80760.53;8.72;17.56;27.08;37.96;108
0;180;2;384;383;61453.58;7.76;25.28;66.04;139.68;594.33
0;180;3;430;428;174639.47;14.36;74.61;185.94;441.02;1406.09
0;180;4;119;119;271094.3;128;461.55;1074.4;2147.21;8326.56
0;181;1;9613;9597;1285805.44;25.92;48.88;68;97.2;255.74
0;181;2;6851;6840;1628994.47;29.78;57.06;86.92;155.5;1052.8
0;181;3;1680;1676;1064701.79;45.76;106.62;221.52;587.51;2652.37
0;181;4;359;359;580174.62;163.14;482.47;1023.84;2015.89;5104.71
0;182;1;1724;1714;221476.65;12.6;33.24;66.96;133.48;292.1
0;182;2;1872;1863;402869.02;12.08;44.48;84.12;162.16;562.35
0;182;3;721;717;346172.44;17.56;72.28;164.43;397.84;2264.66
0;182;4;246;246;350528.07;81.36;336.56;727.32;1865.07;4448.89
0;190;1;1734;1697;104871.89;2.88;14.44;42.76;81.6;154.56
0;190;2;3274;3230;265548.62;4.4;16.6;49.96;100.44;218.84
0;190;3;1464;1409;275784.45;11.24;49.16;106.4;198.31;641.88
0;190;4;394;381;242388.42;20.68;121.95;298.32;705.31;2076.53
0;191;1;6337;6286;415963.47;6.56;42.4;63.45;77.02;134.24
0;191;2;5181;5152;394560.07;8.56;46.4;66.88;82.32;146.88
0;191;3;526;524;63931.41;16.92;53.64;75.99;128.14;331.46
0;191;4;27;27;19401.73;86.52;216.64;516.4;1053.07;2650.9
0;192;1;5962;5897;340800.77;2.52;24.2;53.16;72.92;129.44
0;192;2;5745;5713;563081.95;5.52;42.48;69.2;101.72;213.72
0;192;3;2010;2008;436790.99;23.12;72.4;118.76;202.02;575.83
0;192;4;383;382;255716.64;77.53;189.31;389.68;785.42;2196.51
0;193;1;18;18;6495.35;0.28;18.36;95.99;400.76;2856.32
0;193;2;59;58;35656.11;39.2;175.51;322.4;681.72;2209.36
0;193;3;82;82;60489.23;66.56;216.64;512.76;1068.88;1765.07
0;193;4;50;50;54867.82;128.56;323.56;802.21;1572.68;3289
0;194;1;1605;1574;79178.01;2.76;13.09;29.82;58.4;171.8
0;194;2;10192;10138;969930.15;5.92;23.56;50.23;98.44;281.76
0;194;3;9912;9861;1996166.99;12.97;47.84;100.93;203.56;628.02
0;194;4;1933;1918;1096707.59;28.6;123.97;270.44;603.84;1939.88
0;196;1;215;121;6075.01;0.28;2.72;6.64;18.68;300.92
0;196;2;197;138;12644.44;1.68;4.76;14.79;52.96;515.96
0;196;3;328;278;133580.19;3.12;24.52;83.44;268.16;936.59
0;196;4;204;185;127388.75;5.04;74.72;308.68;807.66;2666.4
0;197;1;1274;1167;142536.02;1.68;17.49;45.2;77.41;208.11
0;197;2;1997;1941;373503.85;3.64;29.24;61.47;117.04;652.57
0;197;3;1610;1587;444904.46;9.52;47.76;90.96;190.4;1075.83
0;197;4;250;245;179965.23;19.32;103.36;244.21;705.8;2548.71
0;198;1;1712;1490;30098.19;0.24;2.24;7.32;25.16;75.76
0;198;2;1814;1668;102366.34;0.6;6.26;20.44;50.32;150.59
0;198;3;430;421;56536.34;4.52;23.28;50.28;112.2;409.84
0;198;4;59;55;19206.95;9.37;64.42;147.29;257.6;2308.81
0;199;1;1075;960;17773.19;0.24;1.89;6.38;24.06;63.42
0;199;2;1158;1123;49933.04;0.88;6.48;21.6;50.08;142.84
0;199;3;355;351;56113.75;3.36;28.6;58.76;127.23;439.2
0;199;4;47;47;30248.32;21.04;95.8;246.13;551.22;1423.54
0;200;1;262;201;8469.03;0.16;3.04;10.44;34.96;147.56
0;200;2;568;522;29501.92;0.36;7.53;27.94;57.76;204.52
0;200;3;390;380;63665.09;3.4;19.56;57.35;110.6;476.15
0;200;4;81;79;38155.88;17.12;77.52;146.66;463.89;2148.63
0;201;1;7162;6642;149597.81;0.32;4.6;10.6;21.67;59.6
0;201;2;8407;8200;467074.12;1.72;8.48;19.64;44.86;131.3
0;201;3;2859;2837;399324.29;5.24;25.4;57.78;119.64;415.04
0;201;4;451;445;236295.88;29.18;116.36;260.44;547.12;1801.7
0;203;1;2729;2299;45245.81;0.16;1.52;5.2;20.88;57.96
0;203;2;1446;1350;48947.68;0.4;4.16;14.42;38.44;93.6
0;203;3;177;176;24280.02;3.07;19.56;46.78;97.77;457.56
0;203;4;12;12;36172.29;30.01;150.42;384.69;4341.12;16144.75
0;204;1;4543;3375;55896.31;0.2;1.88;5.52;18.26;56.57
0;204;2;4956;4622;217551.52;0.56;4.88;16.03;42.32;133.96
0;204;3;1346;1333;202487.33;3.52;20.96;47.46;110.03;440.76
0;204;4;108;107;78731.12;18.68;82.92;196.32;536.84;1718.09
0;205;1;56;50;1244.12;0.4;4.24;8.54;32.72;112.69
0;205;2;180;174;13567.67;0.84;9.72;33.9;76.6;279.34
0;205;3;115;111;16545.25;3.36;19.82;52.8;137.45;577.16
