vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;712;711.96;711.96;711.96;711.96;711.96
0;001;2;28;21204;494.6;587.45;667.49;810.51;1584.78
0;001;3;41;37294;331.04;664.61;896.41;1042.76;1458.91
0;001;4;136;318397;669.66;1020.2;1540.53;2706.56;7483.77
0;002;1;1;934;934.47;934.47;934.47;934.47;934.47
0;002;2;14;11811;495.62;714.32;861.25;1001.04;1245.97
0;002;3;26;29974;483.96;823.59;1153.15;1454.37;1834.82
0;002;4;114;271357;819.52;1190.79;1635.59;2884.64;5483.66
0;003;1;60;15120;0;0;45.33;488.4;791.23
0;003;2;166;72721;6.08;216.5;403.01;650.92;920.47
0;003;3;258;150756;208.91;364.03;546.5;750.74;1155.61
0;003;4;239;281757;323.5;563.88;903.94;1375.74;3251.96
0;004;1;6;971;0;13.09;89.91;194.33;584.19
0;004;2;63;28746;2.32;46.71;137.45;687.42;1764.59
0;004;3;223;188255;50.47;284.09;741.58;1221.63;2202.7
0;004;4;2065;4383845;433.82;1003.97;1665.16;2618.39;5574.78
0;005;1;33;2320;0;17.64;36.55;115.23;217.74
0;005;2;125;17527;6.86;49.99;99.97;178.1;367.92
0;005;3;126;27416;28.12;77.15;164.86;289.47;630.88
0;005;4;171;126233;76.02;268.29;502.47;968.21;2021.6
0;020;1;131;6567;0;12.56;33.01;71.69;134.08
0;020;2;195;20753;7.49;41.29;76.63;151.32;255.26
0;020;3;171;33405;34.66;88.78;158.12;255.25;414.93
0;020;4;280;182298;120.2;285.99;504.87;848.36;1700.92
0;021;1;1157;73370;0;24.66;51.08;89.57;156.63
0;021;2;1842;175800;8.64;45.78;81.79;121.18;236.43
0;021;3;743;143878;28.51;88.2;145.17;253.33;522.18
0;021;4;738;471390;101.88;252.59;462.41;824.93;1754.32
0;022;1;145;2651;0;3.95;13.1;26.26;53.07
0;022;2;347;14415;0;9.54;24;47.6;156.05
0;022;3;125;14989;10.63;29.86;81.14;158.51;378.3
0;022;4;118;62317;50.07;188.67;397.31;798.96;1374.76
0;023;1;624;7131;0;0;3.97;16.91;45.43
0;023;2;343;15989;0;6.16;25.71;64.19;161.32
0;023;3;196;25849;3.08;42.05;97.27;178.31;351.78
0;023;4;73;39500;41.3;175.03;324.39;644.27;2107.94
0;024;1;1111;43241;0;14.4;29.63;56.26;101.99
0;024;2;2455;133277;6.33;22.51;44.05;72.82;138.35
0;024;3;594;65784;20.96;47.08;79.69;150.34;292.04
0;024;4;96;48488;70.37;167.69;365.93;787.44;1318.43
0;025;1;2005;9822;0;0;0;3.08;26.64
0;025;2;261;3729;0;0;1.16;13.8;49.87
0;025;3;48;2934;0;1.39;16.58;65.68;136.14
0;025;4;5;896;12.48;131.5;214.88;236.46;300.4
0;026;1;594;11101;0;0;10.91;23.87;70.84
0;026;2;398;18367;0;7.48;25.12;63.95;157.47
0;026;3;217;29290;5.16;56.51;99.06;167.83;396.16
0;026;4;104;50235;24.85;123.81;271.13;592.94;1790.73
0;040;1;165;4047;0;0;11.24;36.97;92.9
0;040;2;188;7826;0;9.24;28.93;53.65;136.09
0;040;3;143;11705;0;24.71;67.14;106.29;215.77
0;040;4;44;9522;21.63;58.55;133.28;216.15;869.07
0;041;1;328;8660;0;3.08;17.15;36.38;93.36
0;041;2;1282;48659;0;12.86;28.46;51.29;110.19
0;041;3;1083;72564;0.78;24.09;47.91;88.97;185.43
0;041;4;237;35789;12.71;45.19;83.37;180.05;508.08
0;042;1;2166;65963;0;5.16;24.42;42.77;89.75
0;042;2;5947;308692;0;26.24;43.39;68.13;126.59
0;042;3;3219;286782;14.94;46.57;75.04;112.41;213.18
0;042;4;480;88800;34.77;78.59;136.1;238.09;480.55
0;043;1;1182;49405;0;11.49;31.33;62.43;117.33
0;043;2;677;34635;0;16.58;38.8;70.92;139.26
0;043;3;162;12635;0.78;33.3;58.6;108.66;178.08
0;043;4;18;4700;14.79;60.74;153.02;205.5;1144.12
0;044;1;387;13802;0;8.88;25.06;48.05;106.99
0;044;2;1011;58200;0;18.56;38.58;75.94;170.93
0;044;3;1255;99087;0;22.78;53.02;101.35;255.5
0;044;4;526;122063;21.4;79.27;150.9;271.07;741.72
0;045;1;897;34644;0;17.68;31.27;48.57;98.46
0;045;2;7905;428785;3.51;26.63;44.32;69.45;134.03
0;045;3;3939;371370;15.58;45;73.95;119.88;238.67
0;045;4;2083;418093;29.95;81.99;137.59;242.98;526.25
0;046;1;178;5205;0;11.17;23.08;40.69;76.75
0;046;2;810;32870;0;17.46;34.63;55.04;101.57
0;046;3;278;22008;9.26;39.43;73.07;97.42;175.54
0;046;4;79;16481;28.54;94.34;144.17;263.88;647.44
0;047;1;1508;46682;0;15.8;27.12;41.22;79.3
0;047;2;4451;187844;0;21.05;36.74;56.79;98.29
0;047;3;1135;90393;9.63;39.21;63.48;100.67;186.04
0;047;4;136;28788;42.3;81.43;159.25;247.66;601.17
0;048;1;1307;36023;0;0;17.33;41.38;92.03
0;048;2;1445;79030;0;23.96;47.72;74.94;135.28
0;048;3;2000;101631;0;6.45;33.05;72.92;163.07
0;048;4;76;16706;26.34;71.2;135.17;311.97;613.34
0;049;1;125;9079;3.77;30.54;59.42;90.68;187.57
0;049;2;320;30042;5.76;42.99;79.09;126.05;234.97
0;049;3;128;18323;22.38;65.8;108.31;186.72;355.38
0;049;4;120;57881;74.84;186.19;328.61;588.45;1398.39
0;050;1;151;6605;0;19.19;36.14;60.89;110.5
0;050;2;308;24004;0;29.75;57.66;113.98;213.49
0;050;3;147;21097;13.88;61.37;122.75;190.18;368.27
0;050;4;62;30600;75.89;148.02;306.22;617.07;1586.39
0;051;1;724;30850;0;22.24;34.62;56.46;103.27
0;051;2;241;16812;0;31.45;50.91;94.6;189.09
0;051;3;25;2734;16.96;42.76;66.27;149.32;265.35
0;051;4;7;3522;134.99;177.51;218.38;933.83;1298.02
0;052;1;731;20062;0;1.56;21.13;38.83;83.3
0;052;2;730;34335;0;18.8;37.77;63.92;127.86
0;052;3;695;65737;0;32.51;62.06;123.11;257.26
0;052;4;252;79003;21.42;96.8;206.04;389.73;1120.08
0;053;1;6852;148635;0;0;16.06;30.67;69.47
0;053;2;4720;195663;0;11.47;29.75;56.24;128.25
0;053;3;2500;153622;0;9.14;37.94;85.04;201.64
0;053;4;484;165293;25.74;119.49;218.55;394.79;1136.27
0;054;1;3449;69747;0;0;14.5;28.52;70.75
0;054;2;1782;55318;0;5.31;22.26;43.06;92.17
0;054;3;178;9005;0;18.38;34.93;68.03;146.93
0;054;4;5;421;0;22.61;69.81;81.83;246.68
0;055;1;690;20164;0;0;16.33;33.86;101.77
0;055;2;800;46167;0;18.92;43.42;79.04;161.79
0;055;3;519;50438;0;32.86;74.62;139.17;271.67
0;055;4;297;109364;43.23;113.66;214.01;459.71;1248.57
0;056;1;865;12936;0;0;3.24;17.91;51.43
0;056;2;467;20893;0;11.01;30.45;64.81;122.71
