vrai_hop;rdrg;SI;N;moy_gemid
0;306;3;168;1930.69
0;306;4;32;2177.82
0;307;1;195;268.33
0;307;2;88;323.42
0;307;3;25;420.96
0;307;4;8;336.92
0;308;1;2764;382.01
0;308;2;4169;391.57
0;308;3;2435;412.09
0;308;4;639;531.32
0;309;1;1130;127.57
0;309;2;668;292.49
0;309;3;380;411.62
0;309;4;70;438.82
0;310;1;16108;287.01
0;310;2;6972;533.15
0;310;3;619;640.87
0;310;4;93;806.62
0;311;1;54;1.74
0;311;2;11;0.73
0;311;3;4;505.23
0;312;1;207;38.85
0;312;2;345;89.93
0;312;3;214;131.71
0;312;4;67;188.6
0;313;1;18188;103.16
0;313;2;4316;148.15
0;313;3;699;269.47
0;313;4;98;277.81
0;314;1;10776;87.62
0;314;2;1876;99.98
0;314;3;181;102.25
0;314;4;11;43.58
0;315;1;24902;97.75
0;315;2;6913;179.71
0;315;3;600;235.23
0;315;4;97;299.9
0;316;1;4807;85.98
0;316;2;759;77.53
0;316;3;54;29.42
0;316;4;6;210.41
0;317;1;6301;18.2
0;317;2;1034;27.34
0;317;3;129;49.6
0;317;4;28;303.5
0;318;1;3178;10.12
0;318;2;817;52.71
0;318;3;107;179.56
0;318;4;19;400.72
0;319;1;2568;33.81
0;319;2;486;52.83
0;319;3;62;109.12
0;319;4;13;192.54
0;320;1;3352;490.09
0;320;2;1237;1380.81
0;320;3;307;1048.34
0;320;4;69;890.06
0;340;1;390;20.99
0;340;2;611;44.74
0;340;3;270;69.65
0;340;4;98;60.42
0;341;1;646;0.95
0;341;2;1544;1.15
0;341;3;1275;3.21
0;341;4;181;7.55
0;342;1;5449;6.19
0;342;2;2135;7.99
0;342;3;849;4.9
0;342;4;136;23.49
0;343;1;831;13.84
0;343;2;2535;11.21
0;343;3;1988;22.22
0;343;4;274;54.23
0;344;1;51;0.09
0;344;2;229;3.88
0;344;3;101;3.38
0;344;4;31;18.72
0;345;1;72;0
0;345;2;241;0.84
0;345;3;65;2.24
0;345;4;19;23.7
0;346;1;922;2.41
0;346;2;1257;8.5
0;346;3;529;17.91
0;346;4;118;49.6
0;347;1;10931;6.81
0;347;2;6177;8.36
0;347;3;1760;9.31
0;347;4;284;17.21
0;348;1;1016;44.92
0;348;2;1648;31.49
0;348;3;676;6.16
0;348;4;96;69.06
0;349;1;907;3.93
0;349;2;836;16.29
0;349;3;239;66.6
0;349;4;47;10.07
0;350;1;1851;8.66
0;350;2;2061;1.43
0;350;3;814;3.72
0;350;4;96;14.17
0;351;1;1982;7.33
0;351;2;1441;14.8
0;351;3;618;3.84
0;351;4;123;30.73
0;360;1;161;2.98
0;360;2;443;43.73
0;360;3;308;140.6
0;360;4;97;154.56
0;361;1;1918;18.24
0;361;2;805;12.11
0;361;3;189;94.6
0;361;4;33;229.33
0;362;1;2907;92.83
0;362;2;2829;89.31
0;362;3;138;89.74
0;362;4;11;171.58
0;363;1;7676;46.25
0;363;2;4671;64.16
0;363;3;173;71.69
0;363;4;5;71.53
0;364;1;5610;9.97
0;364;2;1402;71.81
0;364;3;305;274.72
0;364;4;87;381.18
0;380;1;93;5.16
0;380;2;442;4.5
0;380;3;468;6.5
0;380;4;126;18.86
0;381;1;355;0.3
0;381;2;509;2.01
0;381;3;193;2.35
0;381;4;38;12.73
0;382;1;105;20.3
0;382;2;436;9.49
0;382;3;408;12.61
0;382;4;68;31.5
0;383;1;4705;0.39
0;383;2;3299;0.85
0;383;3;1374;6.29
0;383;4;261;31.43
0;384;1;3526;0.37
0;384;2;2401;1.53
0;384;3;1212;4.18
0;384;4;192;14.61
0;385;1;1783;5.07
0;385;2;1218;2.79
0;385;3;376;3.98
0;385;4;67;43.47
0;400;1;290;252.99
0;400;2;44;191.09
0;400;3;631;353.78
0;400;4;160;614.82
0;401;1;203;251.31
0;401;2;181;78.24
0;401;3;68;170.28
0;401;4;22;450.63
0;402;1;22;0
0;402;2;207;230.6
0;402;3;207;366.26
0;402;4;39;558.91
0;403;1;7021;706.78
0;403;2;3038;1101.27
0;403;3;201;1086.03
0;403;4;68;1112.59
0;404;1;4783;243.26
0;404;2;2171;239.1
0;404;3;113;293.03
0;404;4;19;218.39
0;405;1;193;471.5
0;405;2;694;915.62
0;405;3;387;830.32
0;405;4;150;827.71
0;420;1;6470;1.62
0;420;2;4152;3.62
0;420;3;2041;4.97
0;420;4;537;35.58
0;421;1;947;2.92
0;421;2;3331;11.4
0;421;3;1456;13.87
0;421;4;264;31.14
0;422;1;3047;0.16
0;422;2;4509;1.72
0;422;3;2702;6.12
0;422;4;1172;17.77
0;423;1;246;3.6
0;423;2;203;8
0;423;3;94;14.19
0;423;4;20;34.19
0;424;1;573;2.88
0;424;2;1539;4.08
0;424;3;672;10.56
0;424;4;84;16.31
0;440;1;12;138.53
0;440;2;136;57.58
0;440;3;190;116.61
0;440;4;59;357.77
0;441;1;159;3014.98
0;441;2;320;485.48
0;441;3;554;455.93
0;441;4;124;673.46
0;442;1;635;278.8
0;442;2;743;280.12
0;442;3;231;305.25
0;442;4;164;475.49
0;443;1;1379;161.03
0;443;2;961;205.37
0;443;3;398;228.77
0;443;4;175;378.58
0;444;1;8;419.76
0;444;2;258;171.43
0;444;3;308;247.13
0;444;4;15;503.02
0;445;1;1102;155.83
0;445;2;366;85.34
0;445;3;116;193.1
0;445;4;30;261.88
0;446;1;9845;70.09
0;446;2;5591;79.95
0;446;3;714;116.56
0;446;4;119;186.18
0;447;1;246;1059.76
0;447;2;955;392.12
0;447;3;986;255.98
0;447;4;121;489.8
0;460;1;172;25.06
0;460;2;1375;17.17
0;460;3;2366;38.19
0;460;4;737;56.22
0;461;1;163;33.08
0;461;2;462;30.23
0;461;3;446;32.43
0;461;4;93;61.3
0;462;1;218;0.26
0;462;2;284;2.02
0;462;3;162;19.78
0;462;4;29;44.16
0;463;1;6195;3.67
0;463;2;6960;7.38
0;463;3;3335;8.8
0;463;4;705;19.79
0;464;1;1019;29.17
0;464;2;617;32.15
0;464;3;35;55.17
0;464;4;3;125.62
0;465;1;5863;35.05
0;465;2;3696;50.6
0;465;3;359;72.34
0;465;4;54;198.96
0;466;1;344;15.68
0;466;2;1159;15.6
0;466;3;728;36.85
0;466;4;141;44.42
0;467;1;1165;5.05
0;467;2;1346;5.02
0;467;3;503;7.24
0;467;4;63;35.13
0;468;1;1737;23.8
0;468;2;2989;28.91
0;468;3;1707;38.82
0;468;4;219;45.79
0;480;1;3042;459.38
0;480;2;1069;528.44
0;480;3;98;622.34
0;480;4;43;639.64
0;481;1;983;7.28
0;481;2;229;1812.42
0;481;3;31;151.36
0;481;4;6;179.02
0;482;1;5057;22.37
0;482;2;2880;26.18
0;482;3;460;71.33
0;482;4;85;171.64
0;483;1;2517;14.61
0;483;2;490;17.14
0;483;3;48;63.39
0;483;4;9;150.3
0;484;1;642;4.04
0;484;2;951;12.4
0;484;3;235;48.3
0;484;4;15;120.06
0;500;1;165;55.25
0;500;2;477;29
0;500;3;313;21.12
0;500;4;57;35.95
0;501;1;1909;2.37
0;501;2;1501;3.06
0;501;3;429;8.51
0;501;4;67;13.11
0;510;1;954;229.39
0;510;2;808;197.11
0;510;3;115;155.82
0;510;4;145;252.34
0;511;1;138;81.11
0;511;2;255;98.76
0;511;3;73;208.76
0;511;4;23;290.94
0;512;1;372;171.09
0;512;2;298;157.7
0;512;3;42;232.19
0;512;4;14;71.83
0;513;1;15870;124.15
0;513;2;4517;155.11
0;513;3;270;153.26
0;513;4;38;347.62
0;514;1;7043;291.69
0;514;2;1309;323.57
0;514;3;130;352.1
0;514;4;5;267.45
0;515;1;1163;32.08
0;515;2;363;40.76
0;515;3;40;129.99
0;515;4;6;360.02
0;516;1;875;49.82
0;516;2;265;82.68
0;516;3;48;118.97
0;516;4;4;482.16
0;517;1;807;9.54
0;517;2;327;26.09
0;517;3;47;57.95
0;517;4;9;97.23
0;518;1;470;94.43
0;518;2;330;140.7
0;518;3;60;213.73
0;518;4;30;412.03
0;530;1;73;28.38
0;530;2;382;39.54
0;530;3;419;49.32
0;530;4;80;52.8
0;531;1;625;1.02
0;531;2;227;2.54
0;531;3;46;5.26
0;531;4;9;37.41
0;532;1;1275;20.76
0;532;2;463;12.41
0;532;3;93;2.76
0;532;4;12;20.93
0;540;1;10761;0.28
0;540;2;10123;0.72
0;540;3;3302;8.31
0;540;4;133;33
0;541;1;101;3.3
0;541;2;199;1.88
0;541;3;71;0
0;541;4;6;364.61
0;542;1;327;0.55
0;542;2;317;4.99
0;542;3;91;54.95
0;542;4;12;84.11
0;543;1;200;19.14
0;543;2;158;42.41
0;543;3;38;107.58
0;543;4;10;860.54
0;544;1;1428;2.43
0;544;2;371;9.33
0;544;3;30;5.94
0;544;4;2;0
0;560;1;46831;0.09
0;560;2;41640;0.06
0;560;3;7503;0.48
0;560;4;58;5.23
0;561;1;733;0
0;561;2;653;3.46
0;561;3;129;10.8
0;561;4;14;120.65
0;562;1;1145;135.02
0;562;2;272;140.81
0;562;3;38;117.25
0;562;4;2;0
0;563;1;4866;0.33
0;563;2;1244;0.46
0;563;3;329;0
0;563;4;2;19.96
0;564;1;862;1.15
0;564;2;233;2.41
0;564;3;34;0.56
0;564;4;5;78.88
0;565;1;782;0.55
0;565;2;48;0
0;565;3;9;0
0;566;1;5655;1.7
0;566;2;4784;3.86
0;566;3;1050;4.4
0;566;4;36;86.33
0;580;1;99;3.14
0;580;2;53;0
0;580;3;46;18.69
0;580;4;6;2.4
0;581;1;8;0
0;581;2;16;0
0;581;3;10;0
0;581;4;2;0
0;583;2;2;1391.12
0;583;4;5;3006.21
0;590;2;1;0
0;590;4;9;533.41
0;591;1;2;0
0;591;2;5;4.32
0;591;3;12;35.01
0;591;4;54;11.28
0;592;3;6;340.46
0;592;4;26;378.12
0;593;1;4;0
0;593;2;21;6.89
0;593;3;31;18.66
0;593;4;105;10.81
0;600;4;20;413.6
0;601;1;9;0
0;601;2;25;0
0;601;3;52;11.14
0;601;4;40;30.61
0;602;1;26;0
0;602;2;65;11.12
0;602;3;127;4.12
0;602;4;68;24.89
0;603;1;99;0
0;603;2;129;4.74
0;603;3;56;2.09
0;603;4;11;5.28
0;610;2;2;693.85
0;610;3;2;2017.41
0;610;4;22;438.71
0;611;1;22;31.91
0;611;2;37;11.35
0;611;3;69;3.8
0;611;4;30;37.93
0;612;1;39;0
0;612;2;102;4.82
0;612;3;99;10.85
0;612;4;35;7.74
0;613;1;4;0
0;613;2;22;9.86
0;613;3;11;0
0;613;4;3;58.53
0;614;1;364;0.99
0;614;2;241;0
0;614;3;80;0.9
0;614;4;10;0
0;620;1;1;132.72
0;620;2;3;381.09
0;620;3;5;35.64
0;620;4;27;755.42
0;621;1;25;0
0;621;2;45;14.56
0;621;3;32;14.42
0;621;4;26;0.83
0;622;1;36;0
0;622;2;61;4.52
0;622;3;58;7.01
0;622;4;23;11.51
0;623;1;18;0
0;623;2;14;0
0;623;3;10;0
0;623;4;4;0
0;624;1;233;1.51
0;624;2;125;0
0;624;3;27;2.17
0;624;4;8;0
0;625;1;70;0
0;625;2;58;0
0;625;3;35;0
0;625;4;5;0
0;626;1;83;0.26
0;626;2;78;0.93
0;626;3;59;0
0;630;1;1;0
0;630;2;11;740.54
0;630;3;23;1453.62
0;630;4;60;1524.18
0;631;1;7;18.96
0;631;2;36;268.01
0;631;3;30;528.4
0;631;4;53;313.73
0;632;1;148;7.69
0;632;2;35;73.52
0;632;3;21;78.04
0;632;4;14;110.29
0;633;1;92;1.82
0;633;2;186;1.32
0;633;3;132;7.7
0;633;4;84;19.58
0;634;1;59;0
0;634;2;122;1.33
0;634;3;59;15.1
0;634;4;47;38.77
0;635;1;7;0
0;635;2;5;4.32
0;635;3;3;0
0;635;4;1;0
0;636;1;164;0
0;636;2;193;0.11
0;636;3;41;2.47
0;636;4;13;0
0;637;1;828;1.22
0;637;2;581;1.12
0;637;3;232;1.95
0;637;4;27;33.96
0;638;1;1786;0.57
0;638;2;562;1.22
0;638;3;38;1.14
0;638;4;10;7.23
0;639;1;69;0.31
0;639;2;85;0.86
0;639;3;48;2.44
0;639;4;10;0.72
0;640;1;75;0
0;640;2;90;0
0;640;3;55;0
0;650;1;86;413.09
0;650;2;72;411.58
0;650;3;42;334.65
0;650;4;28;620.9
0;651;1;604;28.87
0;651;2;154;117.64
0;651;3;51;205.18
0;651;4;36;352.79
0;660;1;4;0
0;660;2;2;0
0;660;3;1;0
0;661;1;819;0.14
0;661;2;320;9.51
0;661;3;285;6.13
0;661;4;44;20.02
0;662;1;172;0
0;662;2;179;3.5
0;662;3;136;0
0;662;4;10;23.75
0;663;1;1196;11.4
0;663;2;3916;11.51
0;663;3;3467;13.59
0;663;4;561;32.5
0;664;1;889;3.67
0;664;2;740;5.8
0;664;3;2282;6.45
0;664;4;353;24.16
0;680;1;152;125.66
0;680;2;129;330.94
0;680;3;55;453.17
0;680;4;85;509.93
0;681;1;405;71.48
0;681;2;334;89.78
0;681;3;207;333.41
0;681;4;155;284.27
0;682;1;665;80.55
0;682;2;462;112.17
0;682;3;94;227.98
0;682;4;117;438.55
0;683;1;506;113.06
0;683;2;378;127.64
0;683;3;109;227.58
0;683;4;85;320.98
0;690;1;165;32.91
