vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;794766;1124.92;2138.78;3098.31;6457.7;16188.88
0;002;758195;1350.5;3243.19;6144.21;9306.07;17523.54
0;003;5190930;84.48;3960.94;7374.98;11852.21;25135.39
0;004;10714769;592.09;2453.72;4629.81;7856.24;15891.56
0;005;779652;111.38;535.77;964.85;2051.44;6459.51
0;020;687848;62.1;200.17;470.13;1313.79;4350.38
0;021;3804012;66.39;255.8;503.12;1001.07;3820.29
0;022;381893;41.05;81.61;150.14;439.88;2668.38
0;023;480442;8.63;66.31;121.86;321.67;1883.89
0;024;950574;69.36;118.93;172.33;267.99;645.66
0;025;204211;1.93;10.98;32.65;57.14;148.59
0;026;490114;0.89;49.48;105.5;248.56;1721.47
0;040;154287;0;7.24;38.33;168.22;1166.39
0;041;1020414;10.76;85.18;201.8;475.41;1694.08
0;042;1116499;0;11.38;46.31;133.79;621.3
0;043;432480;0;7.77;145.19;349.73;645.39
0;044;1118362;3.52;34.56;115.51;354.24;1663.32
0;045;1605123;9.67;53.79;131.1;316.11;1277.3
0;046;2834207;6.45;45.14;104.78;234.23;1034.98
0;047;967479;2.18;18.52;50.25;112.37;391.47
0;048;681079;0;7.86;27.66;83.34;388.42
0;049;1152048;0;123.2;390.3;1093.48;6301.78
0;050;465529;0;21.84;130.47;467.7;2084.98
0;051;386986;0;12.27;49.43;129.03;470.06
0;052;533135;0;9.67;51.74;208.5;1278.14
0;053;1264934;0;3.97;20.19;72.48;381.95
0;054;188658;0;3.64;14.95;44.52;139.19
0;055;327951;0;14.33;60.81;201.12;1080.96
0;056;128284;0;0;12.25;62.25;379.08
0;057;200328;0;0;1.26;9.97;60.61
0;058;1081586;0;0;0;32.27;302.68
0;070;97632;27.16;54.38;88.52;198.43;521.74
0;071;586524;10.91;49.6;79.38;141.08;262.49
0;072;385367;5.85;36.17;60.75;127.17;268.94
0;073;2418736;77.74;113.33;150.64;194.27;285.95
0;080;50039;3.57;38.4;102.53;206.89;706.55
0;081;102097;0;8.61;65.82;197.19;471.54
0;082;346779;0;7.83;30.44;112.37;570.16
0;090;335473;34.61;92.9;378.97;909.62;3357.12
0;091;203359;54.71;129.94;234.93;430.85;1697.6
0;092;473641;45.03;81.78;128.81;213.26;433.05
0;093;809990;33.32;57.54;79.23;112.87;225.93
0;094;275373;20.9;44.22;65.05;103.2;302.73
0;095;33057;24.94;46.46;66.61;93.06;193.03
0;096;89020;35.08;54.86;78.71;116.19;223.97
0;097;647226;12.17;28.88;44;62.52;122.56
0;098;1518505;22.71;48.79;70.87;107.16;201.98
0;110;810956;1.59;44.5;111.64;449.08;1987.59
0;111;190641;0;7.15;20.36;60.96;162.37
0;112;67793;0;4.51;16.36;44.32;162.32
0;113;1010053;0;7.19;32.97;94.57;293.33
0;114;692789;2.55;34.85;52.11;74.81;214.45
0;115;299776;0;0;23.38;69.86;259.87
0;120;1211306;126.25;258.01;419.49;832.25;2822.61
0;121;2407198;15.51;75.42;192.8;567.65;2667.62
0;122;422995;3.32;71.29;308;936.62;3706.68
0;130;3345194;389.14;1032.92;1857.96;3499.44;6917.57
0;131;929230;4.71;389.19;1128.06;2212.25;4812.88
0;132;4150;0;20.05;59.49;100.72;200.69
0;133;1250308;3.97;60.78;183.52;462.1;1694.33
0;134;1514244;27.14;96.5;188.85;392.49;1353.18
0;135;224515;0;15.72;49.69;136.43;620.03
0;136;4304460;2.68;55.97;195.04;571.39;1695.91
0;137;4441391;22.83;157.96;434.14;1064.48;2856.35
0;138;34166;2.88;19.41;45.41;82.42;172.34
0;139;10513465;20.35;89.91;230.19;484.19;1519.41
0;140;9815512;6.64;98.59;241.54;473.95;1501
0;141;1468276;1.36;14.72;45.31;114.43;458.16
0;142;457219;0.1;30.71;128.55;349.46;1551.96
0;143;592410;0;20.92;72.19;199.21;883.27
0;144;4534066;0;7.31;53.55;193.73;818.25
0;160;49453;137.11;253.2;375.17;716.57;1431.14
0;161;180353;37.48;84.83;154.54;392.14;2084.78
0;162;1037159;526.28;798.59;1046.56;1633.62;4721.83
0;163;2281699;363.11;552.58;764.12;1062.27;2509.1
0;164;2177;1085.45;1085.45;1088.54;1091.62;1091.62
0;165;3398636;451.54;671.56;900.35;1212.44;2760.77
0;166;4537874;336.02;480.17;672.81;891.77;1818.13
0;167;223693;37.43;98.39;210.39;543.31;1662.99
0;168;2431711;90.68;250.37;449.08;850.23;3124.97
0;169;886870;169.11;328.64;537.76;976.16;3131.29
0;170;111621;26.15;114.23;232.47;451.64;1947.23
0;171;563705;7.76;23.62;54.02;120.15;444.5
0;172;1187527;115.79;378.98;918.17;1934.21;4650.51
0;173;5676243;48.09;107.09;186.47;368.54;1690.78
0;174;2246905;118.05;243.85;1023.62;1262.79;2208.98
0;175;5261693;8.06;101.59;165.72;312.21;1238.03
0;176;161182;3.07;13.88;30.09;66.11;278.86
0;177;76540;3.31;13.05;28.63;61.43;308.79
0;178;304316;16.19;77.79;297.65;725.31;2413.62
0;179;761055;8.3;20.33;39.13;60.88;113.2
0;180;562882;21.37;79.6;183.89;502.85;2366.86
0;190;5513906;12.92;101.59;229.57;1026.08;1502.16
0;191;1571401;25.09;102.03;136.84;204.39;734.83
0;192;3355535;52.63;100.29;121;168.54;300.27
0;193;240695;21.91;493.09;1056.3;1830.47;4075.69
0;194;4414696;9.59;48.96;120.62;285.55;1078.76
0;195;416231;12.64;56.49;115.2;217.7;826.18
0;196;494872;0;7.41;54.21;339.22;1673.43
0;197;2346475;2.13;57.07;100.64;167.23;706.08
0;198;785952;0;18.89;73.53;146.36;482.25
0;199;288896;0;7.91;30.37;90.36;251.81
0;200;264166;0;11.16;48.46;124.8;657.74
0;201;1706687;1.44;11.75;32.4;83.52;349.36
0;202;1293343;0.55;22.61;71.78;133.89;420.35
0;203;254755;0;6.25;21.44;59.89;168.91
0;204;365866;0;3.92;14.01;46.08;187.13
0;205;168016;0.57;20.58;69.3;162.24;660.43
0;206;819203;0;41.57;155.18;642.47;2992.35
0;207;1228078;0;13.71;53.39;157.77;1090.91
0;220;5205060;60.96;112.12;229.45;916.44;4337.32
0;221;13024800;174.79;351.54;604.12;1123.65;3542.45
0;222;516674;11.73;36.76;73.91;206.32;1858.31
0;223;623921;40.31;117.18;230.16;520.97;1938.97
0;224;641966;44.7;81.48;161.25;431.98;1610.71
0;225;2371090;35.42;64.5;100.22;193.33;546.18
0;226;881289;9.25;26.1;42.59;64.4;231.56
0;227;1021751;26.33;53.68;78.14;117.47;291.89
0;228;1580873;20.6;43.55;63.54;85.39;145.86
0;229;1858631;36.09;90.53;269.7;717.9;2997.8
0;240;2376611;2.21;30.52;104.12;380.84;1670.93
0;241;1958373;3.47;21.99;54.31;135.23;869.26
0;242;391857;4.12;23.76;68.16;328.2;2226.55
0;243;918977;0;2.21;21.18;73.6;369.83
0;244;1826180;5.83;32.67;157.76;384.97;1079.03
0;245;916432;3.72;26.6;121.57;419.88;1374.87
0;246;328814;7.44;48.92;149.88;432.59;1493.58
0;247;1168281;0;16.21;55.28;153.12;823.58
0;248;301047;5.65;112.05;388.77;843.71;2123.85
0;249;1532728;0;4.34;14.38;45.36;234.51
0;250;3337109;0;8.08;26.08;82.95;510.41
0;260;2627330;76.65;307.24;747.1;2097.65;7630.78
0;261;902098;60.54;238.33;579.55;1272.36;3896.04
0;262;901440;61.18;120.6;263.09;594.89;2146.16
0;263;3017450;49.7;73.95;99.88;166.71;677.89
0;264;1230335;12.47;100.13;332.19;1103.45;4689.13
0;280;1939368;1.07;25.41;101.09;383.07;2318.47
0;281;1647535;2.21;45.04;146.06;413.66;1719.69
0;282;3193602;12.89;62.35;165.02;618.79;3081.56
0;283;1147806;0;3.2;36.34;169.19;1378.91
0;284;2424777;5.4;48.29;176.57;464.11;1351.52
0;300;260999;139.89;246.03;444.53;861.48;3712.43
0;301;2156574;109.64;174.15;243.43;408.41;1351.02
0;302;6268935;108.11;155.73;197.84;262.02;547.05
0;303;84812;126.15;219.53;320.35;440.04;1082.87
0;304;1065026;86.02;132.03;182.51;262.72;568.87
0;305;192619;46.43;154.02;515.87;1300.72;4443.24
0;306;215404;68.57;113.24;152.73;217.43;496.26
0;307;107002;50.02;108.28;174.69;281.88;1102.28
0;308;3349606;81.88;147.72;218.87;373.95;1186.99
0;309;730800;29.2;77.89;144.69;335.87;1803.92
0;310;2462324;37.48;70.18;99.02;146.32;306.1
0;311;13883;7.09;33.22;95.14;232.33;624.94
0;312;572413;12.96;66.46;206.2;758.9;2988.26
0;313;3088653;18.67;41;66.09;106.72;249.36
0;314;849622;13.61;37.08;57.19;84.31;160.96
0;315;1903840;13.34;43.8;67.48;97.74;202.68
0;316;412071;3.37;21.54;43.65;69.56;154.88
0;317;689795;6.74;31.85;53.47;81.88;204.41
0;318;496710;7.86;27.42;44.81;68.99;174.64
0;319;452191;16.46;36.74;55.68;81.14;218.45
0;320;1036205;15.27;42.07;66.51;111.78;473.87
0;340;195442;0;21.34;54.66;143.21;687.95
0;341;466162;6.07;34.56;79.75;180.29;615.25
0;342;692416;0;9.62;21.77;45.44;221.54
