vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A02BA;33;186.24
0;17;680;1;A;A02BC;22;242.2
0;17;680;1;A;A03AA;1;1.04
0;17;680;1;A;A03FA;64;122.56
0;17;680;1;A;A04AA;21;881.68
0;17;680;1;A;A04AD;1;63.6
0;17;680;1;A;A05AA;1;41.6
0;17;680;1;A;A06AD;1;4.4
0;17;680;1;A;A07DA;2;0.28
0;17;680;1;A;A10AB;3;11.76
0;17;680;1;A;A10AD;1;24.6
0;17;680;1;A;A10BA;5;1.16
0;17;680;1;A;A10BB;1;2.56
0;17;680;1;B;B01AB;81;1564.4
0;17;680;1;B;B01AC;2;22.56
0;17;680;1;B;B02AA;2;4.4
0;17;680;1;B;B02BC;3;1088.66
0;17;680;1;B;B03AC;1;128.96
0;17;680;1;B;B05AA;36;631.1
0;17;680;1;B;B05BA;48;389
0;17;680;1;B;B05BB;150;2991.04
0;17;680;1;B;B05CB;7;54.27
0;17;680;1;B;B05XA;2;9.24
0;17;680;1;C;C01AA;3;0.16
0;17;680;1;C;C01BD;3;7.76
0;17;680;1;C;C01DA;1;1.72
0;17;680;1;C;C01DX;1;4.16
0;17;680;1;C;C02AC;9;9.68
0;17;680;1;C;C02CA;4;16.96
0;17;680;1;C;C03CA;12;25.64
0;17;680;1;C;C03DA;3;1.4
0;17;680;1;C;C03EA;3;0.84
0;17;680;1;C;C07AA;1;0.04
0;17;680;1;C;C07AB;17;36.24
0;17;680;1;C;C07AG;3;9.28
0;17;680;1;C;C07BB;1;3.84
0;17;680;1;C;C08CA;6;10.76
0;17;680;1;C;C09AA;9;30.12
0;17;680;1;C;C09CA;1;2.68
0;17;680;1;C;C09DA;2;4.24
0;17;680;1;C;C10AA;9;30.96
0;17;680;1;C;C10AB;1;0.84
0;17;680;1;D;D06BA;1;2.12
0;17;680;1;G;G03DC;1;0.52
0;17;680;1;H;H01CB;3;1568.47
0;17;680;1;H;H02AB;41;737.64
0;17;680;1;H;H03AA;3;0.52
0;17;680;1;J;J01CA;5;132.36
0;17;680;1;J;J01CR;16;1044.48
0;17;680;1;J;J01DB;45;267.2
0;17;680;1;J;J01DC;4;66.04
0;17;680;1;J;J01FA;1;2.44
0;17;680;1;J;J01FF;2;29.12
0;17;680;1;J;J01GB;1;3.56
0;17;680;1;J;J01MA;5;339.88
0;17;680;1;J;J01XA;1;247
0;17;680;1;J;J01XD;4;57.44
0;17;680;1;J;J02AC;4;491.4
0;17;680;1;J;J04AB;5;11.2
0;17;680;1;J;J05AB;4;28.4
0;17;680;1;J;J07AG;2;33.4
0;17;680;1;L;L01AA;10;70.79
0;17;680;1;L;L01AX;1;30.32
0;17;680;1;L;L01BB;1;402.83
0;17;680;1;L;L01BC;1;122.56
0;17;680;1;L;L01CA;9;114.02
0;17;680;1;L;L01DB;9;1073.57
0;17;680;1;L;L01DC;1;26.78
0;17;680;1;L;L01XA;1;107.56
0;17;680;1;L;L01XC;8;14850.28
0;17;680;1;L;L01XX;1;0.79
0;17;680;1;L;L02BB;1;60.34
0;17;680;1;L;L03AA;2;2558.84
0;17;680;1;M;M01AB;56;124.32
0;17;680;1;M;M01AC;3;1.72
0;17;680;1;M;M01AE;5;3.4
0;17;680;1;M;M01AH;1;39.48
0;17;680;1;M;M03AC;124;996.44
0;17;680;1;M;M04AA;12;6.8
0;17;680;1;M;M05BA;1;285.04
0;17;680;1;N;N01AB;120;3274.04
0;17;680;1;N;N01AH;104;501.76
0;17;680;1;N;N01AX;139;876.44
0;17;680;1;N;N02AA;1;70.64
0;17;680;1;N;N02AB;2;49.28
0;17;680;1;N;N02AC;53;46.68
0;17;680;1;N;N02AX;65;142.96
0;17;680;1;N;N02BE;146;1668.96
0;17;680;1;N;N03AB;1;1.16
0;17;680;1;N;N03AF;1;7.04
0;17;680;1;N;N03AX;1;24
0;17;680;1;N;N04BC;1;4.76
0;17;680;1;N;N05AH;2;31.84
0;17;680;1;N;N05CD;33;32.36
0;17;680;1;N;N06AA;2;1.2
0;17;680;1;N;N06AB;5;57.56
0;17;680;1;N;N06AX;1;0.12
0;17;680;1;P;P01AB;1;21.12
0;17;680;1;P;P01CX;1;19.12
0;17;680;1;R;R01AD;1;10.24
0;17;680;1;R;R03AK;12;196.64
0;17;680;1;R;R03BA;3;117.64
0;17;680;1;R;R03BB;1;0.52
0;17;680;1;R;R05CB;7;26.17
0;17;680;1;R;R06AD;2;0.4
0;17;680;1;R;R06AE;8;6.76
0;17;680;1;R;R06AX;1;0.2
0;17;680;1;S;S01ED;1;14
0;17;680;1;S;S03AA;2;4.32
0;17;680;1;S;S03CA;1;1.84
0;17;680;1;V;V03AF;2;4134.47
0;17;680;1;V;V03AK;1;87.03
0;17;680;1;V;V07AB;1;2.04
0;17;680;1;V;V08AA;14;93.52
0;17;680;1;V;V08AB;33;2653.76
0;17;680;1;V;V08CA;1;60.32
0;17;680;2;A;A02BA;45;397.76
0;17;680;2;A;A02BC;29;484.8
0;17;680;2;A;A03AA;1;3.96
0;17;680;2;A;A03AB;1;5.08
0;17;680;2;A;A03FA;58;224.92
0;17;680;2;A;A04AA;12;891.2
