vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;1936;0;182.21;392.92;785.82;1150.23
0;001;2;16;18585;0;381.13;575.12;1039.94;8164.52
0;001;3;36;30351;0;189.64;530.49;1096.93;2855.74
0;001;4;152;499906;0;587.13;1907.54;3844.9;12885.33
0;002;2;4;5045;275.16;385.28;507.81;2137.27;3754.34
0;002;3;27;15275;0;134.48;403.69;661.53;1633.59
0;002;4;107;227987;73.62;312.36;914.72;2062.44;5702.72
0;003;1;62;60513;0;91.72;586.88;1172.52;3278.26
0;003;2;91;137059;0;327.2;830.44;1886.09;5790.56
0;003;3;197;397940;0;598.27;1239.46;2542.14;6902.55
0;003;4;262;1573705;316.06;1189.89;2196.28;6502.23;16121.31
0;004;1;15;840;0;0;0;133.86;275.16
0;004;2;62;19822;0;0;0;133.86;1108.07
0;004;3;230;54950;0;0;0;220.25;1172.54
0;004;4;1782;1802345;0;133.86;432.57;1088.25;4083.22
0;005;1;42;974;0;0;0;0;133.86
0;005;2;143;13680;0;0;0;133.86;440.5
0;005;3;113;15193;0;0;0;183.44;456.12
0;005;4;129;46593;0;0;187.41;468.51;1469.95
0;020;1;116;2008;0;0;0;0;183.44
0;020;2;159;6120;0;0;0;0;225.58
0;020;3;162;19805;0;0;0;133.86;643.28
0;020;4;205;58254;0;0;91.84;379.26;1323.74
0;021;1;1188;16034;0;0;0;0;66.93
0;021;2;1238;38357;0;0;0;0;173.16
0;021;3;751;54703;0;0;0;36.81;312.36
0;021;4;648;133993;0;0;0;183.44;880
0;022;1;189;570;0;0;0;0;0
0;022;2;281;1959;0;0;0;0;36.81
0;022;3;127;5081;0;0;0;36.81;183.44
0;022;4;103;6924;0;0;0;36.81;401.58
0;023;1;521;7711;0;0;0;0;36.81
0;023;2;285;4675;0;0;0;0;133.86
0;023;3;155;19343;0;0;0;73.62;743.7
0;023;4;45;12115;0;0;91.72;322.26;1301.44
0;024;1;1067;4900;0;0;0;0;0
0;024;2;2071;17329;0;0;0;0;66.93
0;024;3;674;26553;0;0;0;36.81;225.58
0;024;4;90;19927;0;0;82.67;267.72;1197.31
0;025;1;2818;2404;0;0;0;0;0
0;025;2;220;618;0;0;0;0;0
0;025;3;63;1332;0;0;0;0;91.84
0;025;4;10;165;0;0;0;36.81;91.72
0;026;1;657;5076;0;0;0;0;36.81
0;026;2;457;5401;0;0;0;0;73.62
0;026;3;276;13164;0;0;0;36.81;209.97
0;026;4;98;16677;0;0;23.8;200.79;736.23
0;040;1;197;1420;0;0;0;0;36.81
0;040;2;220;2969;0;0;0;0;36.81
0;040;3;132;3408;0;0;0;36.81;133.86
0;040;4;41;6979;0;0;0;133.86;410.76
0;041;1;422;7627;0;0;0;0;86.02
0;041;2;1174;28484;0;0;0;36.81;122.83
0;041;3;891;32509;0;0;0;36.81;183.44
0;041;4;183;18493;0;0;0;55.03;403.69
0;042;1;2124;13701;0;0;0;0;36.81
0;042;2;4354;44822;0;0;0;0;49.21
0;042;3;2440;45616;0;0;0;33.09;91.84
0;042;4;386;18583;0;0;0;49.21;267.72
0;043;1;1341;1981;0;0;0;0;0
0;043;2;690;2810;0;0;0;0;36.81
0;043;3;175;2344;0;0;0;0;73.62
0;043;4;29;2619;0;0;0;66.93;445.84
0;044;1;437;2591;0;0;0;0;36.81
0;044;2;907;6981;0;0;0;0;36.81
0;044;3;1117;31184;0;0;0;0;104.12
0;044;4;449;20100;0;0;0;0;183.56
0;045;1;747;3924;0;0;0;0;36.81
0;045;2;4388;32194;0;0;0;0;36.81
0;045;3;2540;37428;0;0;0;0;86.02
0;045;4;1302;47956;0;0;0;0;207.48
0;046;1;1107;5883;0;0;0;0;36.81
0;046;2;4145;38873;0;0;0;0;55.03
0;046;3;2115;42003;0;0;0;0;121.92
0;046;4;810;38869;0;0;0;36.81;237.6
0;047;1;1566;8381;0;0;0;0;36.81
0;047;2;4600;34665;0;0;0;0;36.81
0;047;3;1630;27918;0;0;0;0;86.02
0;047;4;186;27262;0;0;0;73.62;312.36
0;048;1;1550;5936;0;0;0;0;36.81
0;048;2;2267;29455;0;0;0;0;73.62
0;048;3;1763;29422;0;0;0;18.22;91.84
0;048;4;76;6280;0;0;0;91.78;468.51
0;049;1;152;721;0;0;0;0;0
0;049;2;351;5032;0;0;0;0;36.81
0;049;3;130;6616;0;0;0;0;156.18
0;049;4;120;15277;0;0;0;133.86;725.07
0;050;1;226;570;0;0;0;0;36.81
0;050;2;317;3131;0;0;0;0;36.81
0;050;3;137;2033;0;0;0;0;73.62
0;050;4;59;11652;0;0;0;133.86;902.3
0;051;1;674;503;0;0;0;0;0
0;051;2;192;322;0;0;0;0;0
0;051;3;30;257;0;0;0;0;36.81
0;051;4;8;193;0;0;0;4.57;183.44
0;052;1;614;1459;0;0;0;0;36.81
0;052;2;561;3390;0;0;0;0;36.81
0;052;3;606;10926;0;0;0;0;133.86
0;052;4;278;18505;0;0;0;36.81;311.97
0;053;1;6369;11218;0;0;0;0;0
0;053;2;4288;21057;0;0;0;0;36.81
0;053;3;2540;37852;0;0;0;0;73.62
0;053;4;425;28098;0;0;0;66.93;296.22
0;054;1;2663;3577;0;0;0;0;0
0;054;2;1285;4909;0;0;0;0;36.81
0;054;3;178;1797;0;0;0;0;55.03
0;054;4;7;446;0;0;0;170.67;238.47
0;055;1;534;729;0;0;0;0;0
0;055;2;511;5463;0;0;0;0;36.81
0;055;3;339;15905;0;0;0;0;256.69
0;055;4;158;11684;0;0;0;36.81;477.32
0;056;1;853;548;0;0;0;0;0
0;056;2;350;1003;0;0;0;0;0
0;056;3;115;1808;0;0;0;0;133.86
0;056;4;30;4102;0;0;0;170.67;743.67
0;057;1;9021;1925;0;0;0;0;0
0;057;2;1186;4169;0;0;0;0;0
0;057;3;147;2772;0;0;0;0;133.86
0;057;4;11;1268;0;0;73.62;200.79;401.58
0;058;1;11348;8376;0;0;0;0;0
0;058;2;5908;19863;0;0;0;0;36.81
0;058;3;1630;20296;0;0;0;0;73.62
0;058;4;231;12841;0;0;0;49.21;275.16
0;070;1;330;24493;0;0;0;0;630.7
0;070;2;168;5964;0;0;0;0;0
0;070;3;29;648;0;0;0;0;183.44
0;070;4;3;134;0;0;0;133.86;133.86
0;071;1;3273;15273;0;0;0;0;0
0;071;2;1707;269752;0;0;0;0;867.63
0;071;3;98;6436;0;0;0;0;867.63
0;071;4;7;408;0;0;0;133.86;274.41
0;072;1;2272;18157;0;0;0;0;0
0;072;2;419;1321;0;0;0;0;0
0;072;3;43;366;0;0;0;0;36.81
0;072;4;3;1881;0;0;66.93;1814.56;1814.56
0;073;1;6293;1659;0;0;0;0;0
0;073;2;2203;4067;0;0;0;0;0
0;073;3;188;1167;0;0;0;0;0
0;073;4;19;573;0;0;0;36.81;286.3
0;080;1;226;134;0;0;0;0;0
0;080;2;85;341;0;0;0;0;0
0;080;3;21;171;0;0;0;0;0
0;080;4;2;0;0;0;0;0;0
0;081;1;244;461;0;0;0;0;0
0;081;2;330;1138;0;0;0;0;36.81
0;081;3;86;1281;0;0;0;0;91.84
0;081;4;3;74;0;0;0;73.62;73.62
0;082;1;853;1994;0;0;0;0;0
0;082;2;1272;12095;0;0;0;0;73.62
0;082;3;414;13298;0;0;0;0;133.86
0;082;4;31;10517;0;0;0;183.44;547.47
