vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;49478;20542.66;20542.66;24739.23;28935.8;28935.8
0;001;1;2;2;5059;1360.52;1360.52;2529.41;3698.31;3698.31
0;001;1;3;2;1566;578.8;578.8;782.77;986.74;986.74
0;001;1;6;2;860;302.22;302.22;429.85;557.48;557.48
0;001;1;7;2;314;101.13;101.13;156.99;212.85;212.85
0;001;1;9;2;811;315.89;315.89;405.27;494.66;494.66
0;001;1;12;2;1517;261.15;261.15;758.65;1256.15;1256.15
0;001;2;1;17;248057;12549.06;14670.44;14670.44;14670.44;15528.48
0;001;2;2;17;24778;825.79;1379.56;1379.56;1514.93;2040.02
0;001;2;3;17;11914;258.39;466.15;615.66;831.67;1481.1
0;001;2;4;2;994;121.38;121.38;497.14;872.91;872.91
0;001;2;6;17;8361;50.47;330.64;494.95;669.27;854.96
0;001;2;7;17;2602;31.92;105.42;140.56;191.66;385.28
0;001;2;9;17;5903;0.3;245.14;320.62;345.78;775.72
0;001;2;12;17;14937;43.88;677.04;915.3;1082.7;1603.71
0;001;3;1;68;1073971;14467.9;14467.9;14670.44;14807.27;27459.17
0;001;3;2;68;104562;1089.05;1360.52;1379.56;1506.1;2752.64
0;001;3;3;68;56559;377.48;614.06;824.32;1016.94;1375.83
0;001;3;4;17;7006;0;66.32;119.71;453.44;2642.2
0;001;3;6;68;34829;84.83;290.08;525.25;703.78;907.95
0;001;3;7;68;12372;47.88;116.87;167.48;235.52;356.79
0;001;3;9;66;25178;241.46;266.57;335.04;445.1;767.12
0;001;3;10;1;320;319.98;319.98;319.98;319.98;319.98
0;001;3;12;68;50631;121.7;404.53;864.08;1013.86;1402.62
0;001;3;13;7;565;62.2;62.2;63.07;93.29;157.67
0;001;4;1;152;2570083;10783.08;14635.6;14751.29;15487.53;31011.15
0;001;4;2;152;288847;1134.01;1379.56;1585.89;2060.31;3608.84
0;001;4;3;150;232910;448.9;762.3;1147.12;2113.66;3399.62
0;001;4;4;105;288986;66.32;240.2;946.91;2945.88;11747.79
0;001;4;6;152;241591;68.81;554.65;1165.36;2023.16;4526.84
0;001;4;7;149;90161;69.21;196.89;341.46;705.11;1940.81
0;001;4;9;151;82953;244.83;320.62;479.95;700.1;1148.58
0;001;4;10;9;4191;319.98;324.46;324.46;639.96;959.94
0;001;4;12;152;289065;281.56;757.99;1331.08;2112.63;5365.42
0;001;4;13;22;4092;62.2;63.07;110.37;189.21;507.54
0;002;1;1;1;11989;11989.2;11989.2;11989.2;11989.2;11989.2
0;002;1;2;1;1361;1360.52;1360.52;1360.52;1360.52;1360.52
0;002;1;3;1;1125;1125.34;1125.34;1125.34;1125.34;1125.34
0;002;1;4;1;379;378.8;378.8;378.8;378.8;378.8
0;002;1;6;1;576;576.45;576.45;576.45;576.45;576.45
0;002;1;7;1;374;373.58;373.58;373.58;373.58;373.58
0;002;1;9;1;588;587.86;587.86;587.86;587.86;587.86
0;002;1;12;1;402;401.59;401.59;401.59;401.59;401.59
0;002;1;13;1;62;62.2;62.2;62.2;62.2;62.2
0;002;2;1;10;106193;9464.44;9464.44;10400.01;11989.2;13124.76
0;002;2;2;10;15289;1049.23;1577.68;1586.01;1586.01;1702.91
0;002;2;3;10;8500;474.77;632.67;854.67;887.16;1511.34
0;002;2;4;10;6876;102.02;344.84;428.56;1261.43;1376.38
0;002;2;6;10;8812;182.49;549.84;914.48;1204.25;1545.82
0;002;2;7;8;1084;26.34;56.21;93.41;120.63;517.44
0;002;2;9;10;3707;224.06;290.18;332.09;434.96;643.32
0;002;2;12;10;12047;221.96;680.66;975.65;1972.05;2233.08
0;002;2;13;1;62;62.2;62.2;62.2;62.2;62.2
