vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;2201849;1027.6;2650.02;4520.15;9229.56;26334.8
0;002;1647979;2860.81;4941.73;6525.54;9164.39;20896.24
0;003;8845616;1727.78;3543.48;6573.53;11868;25658.1
0;004;8136170;419.52;1878.08;3706.84;6650.93;15745.03
0;005;1668845;429.12;1810.35;3184.69;5740.24;17184.98
0;006;71917;2908.24;5156.79;6572.28;9457.03;13174.1
0;020;717864;48.32;130.44;350.96;1049.52;3211.32
0;021;3815004;68.68;234.34;420.58;826.09;2853.4
0;022;140040;28.2;46.16;70.09;145.6;822.74
0;023;542364;4.2;38;65.96;213.74;1120.56
0;024;1247966;38.72;67.88;118.64;244.2;937.08
0;026;501824;3.12;23.2;39.94;77.54;556.08
0;040;152894;0;15.14;70.71;241.5;1255.76
0;041;1635265;10.44;64.16;128.08;286.64;2673.79
0;042;1460738;0;11;37.84;94.24;404.32
0;043;15100399;0.04;114.8;1260.71;4497.77;26114.72
0;044;853318;1.44;23.8;79.84;219.68;1083.32
0;045;3540294;4;30.58;74.46;207.38;933.04
0;046;61269;2.36;29.96;56.76;99.16;305.92
0;047;500384;0.6;8.04;28.12;61.44;194.48
0;048;2523278;0;10.52;43.14;116.14;4013.08
0;049;1918744;8.6;181.99;627.19;5542.62;9889.67
0;050;576172;3.8;56.6;206.48;526.87;2397.15
0;051;145497;0.16;14.32;39.44;85.16;504.64
0;052;309378;0;1.52;21.84;79.84;476.36
0;053;1367269;0;0.16;10.48;48.88;298.12
0;054;288753;0;4.06;17.56;50.06;128.88
0;055;586038;0.56;14.6;47.9;138.76;714.84
0;056;31641;0;6.64;20.08;79.2;371.85
0;057;180095;0;0;0.4;8.6;70.6
0;058;1239100;0;0;0;44.42;227.56
0;070;52566;15.4;31.14;45.14;84.04;271.15
0;073;436624;6.32;16.28;26.32;36.96;100.6
0;080;118451;4.88;29.32;89.69;233.68;573.65
0;082;252913;0;2.92;22.2;65.96;300.98
0;089;472800;23.04;51.92;91.86;187.43;766.83
0;090;203799;24.84;81.26;311.94;821.02;2482.76
0;091;199668;29.56;85;155.19;234.29;885.4
0;092;491266;31.92;57.64;76.88;108.04;229.27
0;093;303368;22.72;35.48;46.88;60.44;160.2
0;095;25924;19.24;29.88;40.96;60.6;163.27
0;097;499423;16.36;28.56;38.22;51.6;144.16
0;098;1123214;17;32.72;44.84;68.76;202.16
0;110;529647;4.72;28.42;77.06;222.48;1695.59
0;111;239139;0;3.88;14.84;44.4;108.16
0;113;1116899;0;3.8;16.44;49.6;161.98
0;114;953811;0;14.28;35.16;75.52;457.4
0;115;443437;0;0;0;0;9.88
0;120;2325746;56.16;123.04;254.24;545.8;2432.88
0;121;2100115;21.32;77.04;160.66;379.41;2490.99
0;130;1656015;202.72;692.08;1260.2;2057.05;4679.16
0;131;955792;12.68;281.36;816.44;1530.84;2872.53
0;132;22104;0;1.72;20.84;52.84;978.91
0;133;279359;0;24.16;93.4;241.8;924.52
0;134;1273511;19.4;59.76;99.88;189.76;904.75
0;135;482399;1.84;21.6;55.96;121.56;426.84
0;136;3885359;1.4;40.08;110.44;312.23;2819.18
0;137;4053101;15.36;95.13;209.44;481.12;1558.44
0;138;254167;0;2.2;8.36;21.12;56
0;139;7246412;11.32;47.12;108.8;226;732.28
