vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;12;480;1;A;A02BA;562;1163.36
0;12;480;1;A;A02BC;1267;3250.84
0;12;480;1;A;A03AA;1;0.2
0;12;480;1;A;A03AB;6;4.32
0;12;480;1;A;A03FA;1058;1058.2
0;12;480;1;A;A04AA;181;806.08
0;12;480;1;A;A05AA;1;5.24
0;12;480;1;A;A07AA;1;2.32
0;12;480;1;A;A07DA;2;0.24
0;12;480;1;A;A07EA;1;1.76
0;12;480;1;A;A07EC;3;7.56
0;12;480;1;A;A09AA;1;28.6
0;12;480;1;A;A10AB;114;559.4
0;12;480;1;A;A10AC;5;20.72
0;12;480;1;A;A10AD;4;30.8
0;12;480;1;A;A10AE;5;52.8
0;12;480;1;A;A10BA;165;35.64
0;12;480;1;A;A10BB;49;26.24
0;12;480;1;A;A10BD;2;38.6
0;12;480;1;A;A10BH;17;129.52
0;12;480;1;A;A10BJ;1;92.32
0;12;480;1;A;A10BX;13;34.32
0;12;480;1;A;A11CC;3;9
0;12;480;1;B;B01AA;3;0.44
0;12;480;1;B;B01AB;2681;35897.72
0;12;480;1;B;B01AC;206;22.48
0;12;480;1;B;B01AF;3;14.92
0;12;480;1;B;B02AA;206;688
0;12;480;1;B;B02BC;855;254268.64
0;12;480;1;B;B02BD;1;296.69
0;12;480;1;B;B03AC;12;578.84
0;12;480;1;B;B03XA;1;435.04
0;12;480;1;B;B05AA;684;11715.38
0;12;480;1;B;B05BA;528;3115.52
0;12;480;1;B;B05BB;2893;70286.2
0;12;480;1;B;B05BC;8;50.6
0;12;480;1;B;B05CA;1;7.2
0;12;480;1;B;B05CB;667;55624.6
0;12;480;1;B;B05CX;39;817.83
0;12;480;1;B;B05XA;157;1307.76
0;12;480;1;C;C01AA;5;0.48
0;12;480;1;C;C01BC;25;44.64
0;12;480;1;C;C01BD;12;8.2
0;12;480;1;C;C01BG;1;20.28
0;12;480;1;C;C01DA;14;28.72
0;12;480;1;C;C01DX;26;133.24
0;12;480;1;C;C02AC;705;432.32
0;12;480;1;C;C02CA;38;148.2
0;12;480;1;C;C03BA;28;7.12
0;12;480;1;C;C03CA;462;163.04
0;12;480;1;C;C03DA;8;3.28
0;12;480;1;C;C03EA;13;4.88
0;12;480;1;C;C07AA;42;14.88
0;12;480;1;C;C07AB;347;177.44
0;12;480;1;C;C07AG;24;58.32
0;12;480;1;C;C07BB;63;36.36
0;12;480;1;C;C07CB;6;5.28
0;12;480;1;C;C07FB;4;2.28
0;12;480;1;C;C08CA;345;510.24
0;12;480;1;C;C08DA;7;4.32
0;12;480;1;C;C08DB;17;21.88
0;12;480;1;C;C09AA;214;215.56
0;12;480;1;C;C09BA;50;71.6
0;12;480;1;C;C09BB;57;101.84
0;12;480;1;C;C09BX;7;16.16
0;12;480;1;C;C09CA;112;146.08
0;12;480;1;C;C09DA;54;70.36
0;12;480;1;C;C09DB;17;206.76
0;12;480;1;C;C09DX;13;83.08
0;12;480;1;C;C10AA;669;941.36
0;12;480;1;C;C10AB;31;19.44
0;12;480;1;C;C10AX;26;162.8
0;12;480;1;C;C10BA;11;76.64
0;12;480;1;C;C10BX;1;1.96
0;12;480;1;D;D01BA;1;0.76
0;12;480;1;D;D05AX;1;38.88
0;12;480;1;D;D07AB;1;1.72
0;12;480;1;G;G03GA;1;6.44
0;12;480;1;G;G04BD;369;379.24
0;12;480;1;G;G04CA;9;10.4
0;12;480;1;H;H01BB;1;2
0;12;480;1;H;H01CB;1;714.64
0;12;480;1;H;H02AB;824;1554.36
0;12;480;1;H;H03AA;59;11.28
0;12;480;1;H;H03BB;2;1.08
0;12;480;1;J;J01CA;38;4247.8
0;12;480;1;J;J01CF;1;27.08
0;12;480;1;J;J01CR;83;1822.6
0;12;480;1;J;J01DB;2399;13279.08
0;12;480;1;J;J01DC;72;843.32
0;12;480;1;J;J01DD;14;596.92
0;12;480;1;J;J01DF;6;285.45
0;12;480;1;J;J01DH;5;584.92
0;12;480;1;J;J01EE;61;38.28
0;12;480;1;J;J01FA;6;97.8
0;12;480;1;J;J01FF;50;439.4
0;12;480;1;J;J01GB;32;376.4
0;12;480;1;J;J01MA;356;4205.56
0;12;480;1;J;J01XA;5;81.64
0;12;480;1;J;J01XD;21;288.4
0;12;480;1;J;J01XE;418;301.64
0;12;480;1;J;J01XX;93;412
0;12;480;1;J;J02AC;2;131.4
0;12;480;1;J;J04AB;3;5.88
0;12;480;1;J;J05AG;1;15.9
0;12;480;1;L;L01XE;1;16225.63
0;12;480;1;L;L01XX;3;4.12
0;12;480;1;L;L02BA;1;0.38
0;12;480;1;L;L02BB;7;196.82
0;12;480;1;L;L02BX;1;117.13
0;12;480;1;L;L04AA;2;4.65
0;12;480;1;L;L04AX;8;10.09
0;12;480;1;M;M01AB;1714;3976
0;12;480;1;M;M01AC;10;9.28
0;12;480;1;M;M01AE;146;39.72
0;12;480;1;M;M01AH;20;38.16
0;12;480;1;M;M03AC;2629;21686.4
0;12;480;1;M;M03BX;1;0.64
0;12;480;1;M;M04AA;135;51.24
0;12;480;1;M;M05BA;2;2.76
0;12;480;1;N;N01AB;1954;37046.32
0;12;480;1;N;N01AH;2356;7400.16
0;12;480;1;N;N01AX;2685;12781.84
0;12;480;1;N;N01BB;1;30.36
0;12;480;1;N;N02AA;150;41.28
0;12;480;1;N;N02AB;3;41.96
0;12;480;1;N;N02AC;1149;824
0;12;480;1;N;N02AX;1539;1557.12
0;12;480;1;N;N02BA;9;4.76
0;12;480;1;N;N02BE;2850;31693.32
0;12;480;1;N;N03AB;2;0.84
0;12;480;1;N;N03AF;3;1.28
0;12;480;1;N;N03AG;12;24.72
0;12;480;1;N;N03AX;59;168.92
0;12;480;1;N;N04AA;1;0.64
0;12;480;1;N;N04BA;6;18.19
0;12;480;1;N;N04BC;4;66.52
0;12;480;1;N;N04BD;2;15.84
0;12;480;1;N;N05AA;2;0.56
0;12;480;1;N;N05AD;12;10.92
0;12;480;1;N;N05AF;1;0.16
0;12;480;1;N;N05AG;1;1.92
0;12;480;1;N;N05AH;10;51.28
0;12;480;1;N;N05AL;12;40.28
0;12;480;1;N;N05AN;1;1.12
0;12;480;1;N;N05AX;8;28.12
0;12;480;1;N;N05CD;509;217.84
0;12;480;1;N;N05CM;23;652.48
0;12;480;1;N;N06AA;15;9.96
0;12;480;1;N;N06AB;55;51.44
0;12;480;1;N;N06AX;84;136.68
0;12;480;1;N;N06BA;1;9.72
0;12;480;1;N;N06DA;3;2.92
0;12;480;1;N;N07AA;1;0.16
0;12;480;1;N;N07CA;16;10.16
0;12;480;1;P;P01AB;5;13.28
0;12;480;1;P;P01BA;2;1
0;12;480;1;R;R01AD;10;50.44
0;12;480;1;R;R03AC;11;31.08
0;12;480;1;R;R03AK;25;702.12
0;12;480;1;R;R03AL;171;533.04
0;12;480;1;R;R03BA;11;75.44
0;12;480;1;R;R03BB;20;125.84
0;12;480;1;R;R03DA;4;4.32
0;12;480;1;R;R03DC;9;23.76
0;12;480;1;R;R05CB;23;12.4
0;12;480;1;R;R06AD;2;0.6
0;12;480;1;R;R06AE;56;15.48
0;12;480;1;R;R06AX;12;24.44
0;12;480;1;S;S01AA;1;2.76
0;12;480;1;S;S01BA;2;4.24
0;12;480;1;S;S01CA;42;118.08
0;12;480;1;S;S01EA;1;4
0;12;480;1;S;S01EC;5;18.76
0;12;480;1;S;S01ED;11;69.48
0;12;480;1;S;S01EE;10;63.88
0;12;480;1;S;S03AA;1;8.28
0;12;480;1;S;S03CA;43;98.88
0;12;480;1;V;V03AB;644;88965.16
0;12;480;1;V;V03AE;2;26.4
0;12;480;1;V;V03AF;1;1.95
0;12;480;1;V;V07AB;36;432.03
0;12;480;1;V;V08AA;90;1397.68
0;12;480;1;V;V08AB;312;15089.84
0;12;480;1;V;V08CA;4;166.16
0;12;480;2;A;A01AB;1;2.88
0;12;480;2;A;A02BA;267;579.88
0;12;480;2;A;A02BC;485;1418.28
0;12;480;2;A;A03AB;5;6.84
0;12;480;2;A;A03FA;427;441.32
0;12;480;2;A;A04AA;70;304.48
0;12;480;2;A;A07AA;3;7.08
0;12;480;2;A;A07DA;1;0.04
0;12;480;2;A;A07EA;1;3.28
0;12;480;2;A;A07EC;2;13.64
0;12;480;2;A;A09AA;2;11.84
0;12;480;2;A;A10AB;79;495.72
0;12;480;2;A;A10AC;2;8.32
0;12;480;2;A;A10AD;4;25.84
0;12;480;2;A;A10AE;12;125.88
0;12;480;2;A;A10BA;98;24.52
0;12;480;2;A;A10BB;38;30.64
0;12;480;2;A;A10BD;1;3.24
0;12;480;2;A;A10BH;13;130
0;12;480;2;A;A10BJ;1;46.96
0;12;480;2;A;A10BX;8;20.04
0;12;480;2;A;A11CC;1;1.64
0;12;480;2;B;B01AA;1;0.04
0;12;480;2;B;B01AB;1005;18166.04
0;12;480;2;B;B01AC;108;13.44
0;12;480;2;B;B01AE;1;13.76
0;12;480;2;B;B01AF;6;51.48
0;12;480;2;B;B02AA;91;350
0;12;480;2;B;B02BC;261;87323.52
0;12;480;2;B;B03AC;4;236.04
0;12;480;2;B;B05AA;288;7065.8
0;12;480;2;B;B05BA;274;3961.44
0;12;480;2;B;B05BB;1055;28745.56
0;12;480;2;B;B05BC;5;27.6
0;12;480;2;B;B05CA;2;4.32
0;12;480;2;B;B05CB;192;12920.67
0;12;480;2;B;B05CX;13;448.65
0;12;480;2;B;B05XA;68;532.44
0;12;480;2;B;B05XB;1;140.07
0;12;480;2;C;C01AA;5;0.76
0;12;480;2;C;C01BC;20;32.76
0;12;480;2;C;C01BD;15;20.36
