vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;2;4.6;1.4;1.4;2.3;3.1;3.1
0;001;1;B-112ap;2;5.3;1.7;1.7;2.7;3.7;3.7
0;001;1;B-116p;2;1.7;0.7;0.7;0.8;1;1
0;001;1;B-121;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;1;B-124p;1;1.8;1.8;1.8;1.8;1.8;1.8
0;001;1;B-125p;1;3;3;3;3;3;3
0;001;1;B-131;2;10;4;4;5;6;6
0;001;1;B-134o;2;112.5;45;45;56.3;67.5;67.5
0;001;2;B-107a;14;68.9;3.1;3.7;4.3;5.4;10.9
0;001;2;B-107b;6;18;0.3;0.3;2.3;6;6.9
0;001;2;B-108b;9;29.7;0.6;2;2.6;2.6;11.4
0;001;2;B-110;14;22;0.4;1.2;1.6;2;2.4
0;001;2;B-111;2;7.7;0.7;0.7;3.8;7;7
0;001;2;B-112ap;12;50.3;3;3;4;4.8;7
0;001;2;B-114;3;13.3;2.7;2.7;3;7.7;7.7
0;001;2;B-115;1;1.2;1.2;1.2;1.2;1.2;1.2
0;001;2;B-116p;3;4;0.7;0.7;0.7;2.7;2.7
0;001;2;B-124p;4;6;0.8;0.9;1.4;2.1;2.5
0;001;2;B-125o;2;20;10;10;10;10;10
0;001;2;B-125p;2;4.5;0.5;0.5;2.3;4;4
0;001;2;B-131;16;40;0;1;2.5;4;5.5
0;001;2;B-132;3;2.7;0.7;0.7;1;1;1
0;001;2;B-134o;8;270.5;2;6.5;19;63.8;90
0;001;2;B-134p;7;17;1;2;2;2;6
0;001;3;B-105;1;1;1;1;1;1;1
0;001;3;B-106;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;3;B-107a;29;146.6;0.9;2.9;3.1;4;21.4
0;001;3;B-107b;7;29.1;0.3;0.6;3.7;7.4;8
0;001;3;B-108b;34;193.1;1.1;2.3;3.1;7.1;24
0;001;3;B-109;2;27.5;11;11;13.8;16.5;16.5
0;001;3;B-110;22;22.4;0.4;0.4;0.8;1.6;2.4
0;001;3;B-111;20;50;0.3;0.8;2.7;3.8;5.3
0;001;3;B-112ap;30;122;0.3;3;4;5;8
0;001;3;B-112b;11;48.8;0.4;1.2;4;7.2;11.2
0;001;3;B-112c;1;5.5;5.5;5.5;5.5;5.5;5.5
0;001;3;B-114;7;42.3;0.3;2;4.7;9.7;13
0;001;3;B-116p;28;230;0.3;0.7;1;1.3;88
0;001;3;B-118;3;14;1;1;2;11;11
0;001;3;B-119a;2;30;14.8;14.8;15;15.2;15.2
0;001;3;B-119b;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;3;B-120;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;3;B-121;6;25.3;0.7;0.7;1.3;1.3;20
0;001;3;B-124p;13;78.3;0.5;2.8;3.5;7.8;19.5
0;001;3;B-125o;14;90.5;1;2;6.3;8;21
0;001;3;B-125p;7;40;1;2;4;8;14
0;001;3;B-126b;2;11.5;3;3;5.8;8.5;8.5
0;001;3;B-131;43;165.5;0.5;2.5;3.5;5;7
0;001;3;B-132;7;18.3;0.3;0.3;1;6.3;7.7
0;001;3;B-134o;51;2794.5;5;8;37.5;52.5;127.5
0;001;3;B-134p;37;298;1;2;3;4;41
0;001;3;B-259;3;33.5;2;2;13.5;18;18
0;001;4;B-105;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;4;B-106;4;49.5;0.3;7.1;14.8;17.6;19.8
0;001;4;B-107a;43;266.6;0.3;2.3;3.4;6;23.7
0;001;4;B-107b;19;50.3;0.3;0.6;1.1;4;12.9
0;001;4;B-108b;50;600.3;3.1;4.3;7.4;13.1;48
0;001;4;B-109;12;132;2;5.8;9.5;15;28
0;001;4;B-110;38;84.4;0.4;0.4;1;2;9.2
0;001;4;B-111;25;91.2;0.3;1;3.7;4.7;9.3
0;001;4;B-112ap;34;157.3;0.3;3;3.7;5;13
0;001;4;B-112b;18;111;0.4;1.6;3;4.4;51.1
0;001;4;B-112c;1;19.5;19.5;19.5;19.5;19.5;19.5
0;001;4;B-114;35;1087;1;9.3;14.3;38.3;132
0;001;4;B-116p;32;467.5;0.3;0.7;2;3.8;99.2
0;001;4;B-118;6;85;2;5;9.3;16.5;43
0;001;4;B-119a;17;107.7;0.4;1.2;2;5;36.8
0;001;4;B-119b;4;45.2;3;3.8;7.7;18.8;26.9
0;001;4;B-120;3;25.3;0.7;0.7;6.3;18.3;18.3
0;001;4;B-121;15;166;0.7;0.7;2.7;12;57.3
0;001;4;B-123;4;5;1;1;1;1.5;2
0;001;4;B-124p;38;686.3;1;3;8.3;18.8;96
0;001;4;B-125o;21;248;1.5;2;7;14;38.5
0;001;4;B-125p;15;130;1;1;6;10;46
0;001;4;B-126b;2;4.5;2;2;2.3;2.5;2.5
0;001;4;B-127;1;2.9;2.9;2.9;2.9;2.9;2.9
0;001;4;B-131;43;362;1.5;3.5;6;11;25.5
0;001;4;B-132;17;194.3;0.3;3;6.3;14.7;41.3
0;001;4;B-134o;59;7078;6;10;45;105;555
0;001;4;B-134p;51;1297.8;1;3;7;29;128
0;001;4;B-259;9;100.5;1;3;6.5;14.5;42
0;002;2;B-107b;1;6.6;6.6;6.6;6.6;6.6;6.6
0;002;2;B-108b;3;32.3;7.1;7.1;8.6;16.6;16.6
0;002;2;B-110;5;34.8;3.6;3.6;3.6;4;20
0;002;2;B-111;2;7;1.7;1.7;3.5;5.3;5.3
0;002;2;B-114;1;8;8;8;8;8;8
0;002;2;B-116p;2;29;6;6;14.5;23;23
0;002;2;B-119a;2;39;16.5;16.5;19.5;22.5;22.5
0;002;2;B-124p;1;0.8;0.8;0.8;0.8;0.8;0.8
0;002;2;B-131;7;53;4;5;7.5;8.5;13.5
0;002;2;B-134o;5;279;12;18;24;97.5;127.5
0;002;2;B-134p;1;8;8;8;8;8;8
0;002;3;B-106;1;7.8;7.8;7.8;7.8;7.8;7.8
0;002;3;B-107b;12;45.4;0.3;1.1;1.6;4.3;17.4
0;002;3;B-108b;23;190.3;0.9;3.4;7.7;13.4;15.4
0;002;3;B-110;35;102.8;0.8;2;3.2;4;4.8
0;002;3;B-111;8;19.3;0.3;1;1.3;3.5;7.3
0;002;3;B-112ap;1;2;2;2;2;2;2
0;002;3;B-112b;3;32.9;0.4;0.4;3.6;28.9;28.9
0;002;3;B-112c;2;7;3.5;3.5;3.5;3.5;3.5
0;002;3;B-114;9;111.7;1;2.7;7;13.7;46.7
0;002;3;B-116p;25;178.3;0.7;2.3;4;7;25.7
0;002;3;B-117;1;16.7;16.7;16.7;16.7;16.7;16.7
0;002;3;B-119a;19;326.5;7;14;16;20;33
0;002;3;B-120;3;1;0.3;0.3;0.3;0.3;0.3
0;002;3;B-121;7;128;0.7;1.3;5.3;40;49.3
0;002;3;B-124p;3;10;0.5;0.5;2;7.5;7.5
0;002;3;B-125o;5;11;1;2;2;3;3
0;002;3;B-125p;3;26;1;1;4;21;21
0;002;3;B-131;41;326.5;2;5;7.5;10;16
0;002;3;B-132;1;13.7;13.7;13.7;13.7;13.7;13.7
0;002;3;B-134o;32;3412.8;18;61;105;146.3;202.5
0;002;3;B-134p;8;91;1;4.3;8.2;19;27
0;002;4;B-105;1;0.5;0.5;0.5;0.5;0.5;0.5
0;002;4;B-106;11;111.3;0.3;4.8;8.8;15;28.5
0;002;4;B-107a;7;84.3;1.7;3.4;5.7;11.4;46.9
0;002;4;B-107b;41;252.6;0.9;1.1;2.3;7.7;19.4
0;002;4;B-108b;67;864.6;1.4;5.1;11.7;16.9;31.7
0;002;4;B-109;3;38;10;10;11;17;17
0;002;4;B-110;56;192;0.8;2.4;3.6;4.4;6
0;002;4;B-111;15;56.3;0.3;1;2.7;6.7;10
0;002;4;B-112ap;5;25;3;4;5;5;8
0;002;4;B-112b;20;318.7;0.4;0.8;8.2;26.7;57.8
0;002;4;B-112c;9;72;2;5.5;6;7.5;19.5
0;002;4;B-114;35;993;1;3.7;10;38;121.3
0;002;4;B-116p;56;843.7;2;5;7.5;16.7;49.3
0;002;4;B-118;9;210.3;1.3;10;13;22;81.3
0;002;4;B-119a;57;1375;1.6;12;20;31.5;59.5
0;002;4;B-119b;4;23.3;0.3;0.3;0.8;11.3;21.3
0;002;4;B-120;4;11.7;0.3;0.5;0.7;5.3;10
