vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;2;24;23;396.3;2;2.7;12.2;27.7;32.6
0;001;3;51;49;1517.2;1.3;14.6;33.6;40.6;65.8
0;001;4;117;114;9239.5;10.8;34.6;52.2;89.2;276.4
0;002;2;15;13;614.3;0.9;2.7;6.6;106.2;152.9
0;002;3;31;29;1571.4;2.4;10.7;26.7;95.1;182.6
0;002;4;72;72;10825.4;17.7;72.1;144;202.4;325.4
0;003;1;84;73;5506;1.6;46.1;78.1;101;162.7
0;003;2;93;89;7012.2;21.7;52.2;72.1;111.5;139.3
0;003;3;164;162;15949.6;38.8;57.3;80.2;119.5;220.6
0;003;4;196;195;25435;29.8;67.9;110.3;170;271.9
0;004;1;28;22;552.5;0.6;2.3;8.4;26;98
0;004;2;90;81;2524.4;1.2;9.4;18.9;40.9;86.9
0;004;3;315;307;15436.5;4.3;17.3;35.3;65.2;148.1
0;004;4;1525;1516;122218.5;11.3;34.4;61.5;107.6;206.2
0;005;1;82;75;1304.4;1.7;7.8;14.9;23.8;45.4
0;005;2;152;138;2455.9;1.1;4.7;12.1;22.6;68
0;005;3;127;120;3164;1.9;10;18.3;32.1;82.2
0;005;4;141;140;6713;9.5;19.1;35.7;59.9;130.2
0;020;1;166;133;718.7;0.4;0.6;1.2;5.5;21
0;020;2;130;113;599.8;0.4;0.8;2.2;6.5;20.7
0;020;3;173;150;1670.3;0.4;1.2;6.3;15.1;35.4
0;020;4;211;206;6042.1;0.4;6.4;19;38.7;89.3
0;021;1;1282;1059;3230;0.4;0.7;1.1;1.9;12.1
0;021;2;1151;939;4393.2;0.3;0.8;1.2;3.2;20
0;021;3;681;614;8664.4;0.4;0.8;2.1;12.2;55.8
0;021;4;537;513;15670.4;0.4;4.4;17.3;37.4;106.9
0;022;1;250;205;421.5;0.4;0.4;0.8;1.6;9.1
0;022;2;296;247;1090.6;0.3;0.4;0.8;2.4;21.6
0;022;3;109;97;1433.2;0.4;0.8;4.9;16.1;59.3
0;022;4;67;56;2140.3;1;5.9;16.1;50;188.4
0;023;1;733;552;1042.4;0.4;0.4;0.8;1.6;5.9
0;023;2;326;272;1747.2;0.4;0.4;1.2;5.1;25
0;023;3;175;158;3162.6;0.4;1.2;3.8;15.7;115.7
0;023;4;36;36;2140.5;2.8;12.7;25.1;50.1;276.2
0;024;1;1296;1062;1362.8;0.3;0.4;0.8;1.6;3.6
0;024;2;1792;1508;3149.2;0.4;0.4;1.2;1.9;5.9
0;024;3;548;472;2832.9;0.4;0.8;1.6;6;26.2
0;024;4;104;97;2444.8;0.4;2.7;11.1;31;109.2
0;025;1;3501;588;937.8;0.3;0.4;0.4;1.2;7
0;025;2;182;68;199.7;0.4;0.6;1.2;3.9;11.5
0;025;3;41;20;125.2;0.4;0.6;2.3;6.2;29
0;025;4;9;7;101.4;1.6;1.7;10.7;16.9;49.1
0;026;1;678;217;480.3;0.4;0.4;0.8;1.8;9.9
0;026;2;414;243;1641.4;0.4;0.4;1.3;7.1;26.4
0;026;3;214;154;3203.1;0.4;1.4;9.7;28.7;76.9
0;026;4;74;64;2678;0.8;7.3;19.8;38.2;210
0;040;1;226;17;197.5;1.2;5.3;9;15;38.1
0;040;2;226;50;456.7;1;3.8;6.9;12;26.1
0;040;3;123;59;867.5;0.4;5.1;10.4;18.9;55
0;040;4;40;30;657.2;2;6.9;14.8;34;56
0;041;1;525;99;622.9;0.4;0.6;3.2;7.5;25.4
0;041;2;1115;299;3619.4;0.4;3.7;7.5;15;36.3
0;041;3;692;313;4751.3;0.8;5;10;20.3;43.1
0;041;4;156;114;2685.3;1.1;6.6;12.8;28.5;82.5
0;042;1;2404;228;2294.4;0.6;3.1;6.5;11.7;26.3
0;042;2;3376;773;7816;1;4.5;7.5;12.1;25
0;042;3;1447;772;10592.8;1.7;5.7;10;17.2;37.4
0;042;4;247;215;5333.3;2;8.5;16.4;30.4;78.9
0;043;1;1372;63;427.4;0.5;2.5;4.6;9.3;22.9
0;043;2;588;103;1009.4;1;3.5;7.4;12.5;29.5
0;043;3;165;87;1228.1;0.6;5;10;17.3;34.6
0;043;4;30;29;708.9;5.7;10.7;18;33.7;55
0;044;1;587;100;780.7;0.3;1.8;5.6;11.3;23.2
0;044;2;888;226;2533.1;0.6;3.5;8;13.1;30
0;044;3;1060;416;5637.8;0.7;4;8.5;17;48.6
0;044;4;323;247;5420.6;1.1;6.6;14.8;27.3;69.1
0;045;1;661;81;680.7;0.5;3;5.7;10;21.5
0;045;2;3165;643;6930.4;1;4;8;14.3;29.1
0;045;3;1620;864;12846;1.4;5.5;10.7;20;42
0;045;4;785;657;16250.3;1.9;8.3;17.6;32.4;71.4
0;046;1;1936;189;1478.3;0.7;2.9;6;10.1;22
0;046;2;5333;1083;11130.5;0.9;3.7;7.5;12.9;29.6
0;046;3;2396;1331;19572.1;1.2;5;9.7;18;43.3
0;046;4;812;692;18792.9;1.4;7.3;16.4;34.6;85.2
0;047;1;2049;103;860.7;1;3;6;9.1;18.5
0;047;2;4844;602;5253.4;0.9;3.7;6.6;10.5;24
0;047;3;1455;614;7424.9;1.1;5;8.6;14.8;33.7
0;047;4;138;110;2706.7;0.8;9.1;14.9;30.9;73.3
0;048;1;1890;132;839.4;0.6;1.6;4;8;20
0;048;2;2117;347;3749.4;1;3.8;7.7;14.3;31.8
0;048;3;1567;389;5334.1;1;5;10;17.9;39
0;048;4;73;51;1217.7;3.3;7.5;16.4;33.1;79.4
0;049;1;218;200;3978;3;9.3;14.5;24.4;56.2
0;049;2;398;162;4630.1;2.3;10;19.9;36.3;83.8
0;049;3;154;127;3763.8;4.5;10.7;20.8;37;88.5
0;049;4;100;93;3474.8;1.3;10.7;22.2;57.5;103.3
0;050;1;280;87;1204.4;1.6;4.6;8;15.8;43.8
0;050;2;297;114;1746.3;1;4;9.4;19.5;47.8
0;050;3;103;63;1142;2;4.8;11.4;23;69
0;050;4;46;43;1433.3;1.7;9;24.8;41.2;126.7
