vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;110579.66;1821.87;13385.5;19481.93;27965.76;28442.67
0;001;2;261940.26;2376;21450.49;22917.02;25088.98;27879.67
0;001;3;963403.62;22545.98;25619.06;28352.3;34533.34;45471.69
0;001;4;4584864.19;22609.58;28142.87;37938.48;50954.52;105748.99
0;002;1;23282.42;23282.42;23282.42;23282.42;23282.42;23282.42
0;002;2;157260.55;9070.83;25772.88;27797.53;31912.43;34909.34
0;002;3;685475.21;21466.37;24639.46;27393.87;29512.66;33061.9
0;002;4;3404957.21;23375.13;32013.91;37672.23;47232.36;98835.56
0;003;1;695670.39;2916.49;8709.53;18124.69;22543.49;37478.98
0;003;2;1694470.1;5763.38;13535.73;19018.59;27218.23;43859.24
0;003;3;4848764.1;9573.07;16378.1;20750.06;27680.72;54688.88
0;003;4;7678650.19;13538.76;21130.84;28392.01;43783.55;95453.95
0;004;1;226399.27;1081.02;2126.57;5721.33;10623.92;15451.07
0;004;2;1037636.36;1061.52;6984.3;11622.43;18161.7;39349.19
0;004;3;5761505.61;4794.9;11468.91;18824.17;29064.48;54872.98
0;004;4;60482867.63;10680.41;22331.66;33131.75;49020.99;82090.63
0;005;1;761154.75;2337.15;6357.43;10159.17;13036.22;28624.12
0;005;2;1757864.76;2607.02;8328.62;10945.57;15547.1;24932.58
0;005;3;1847596.89;3364.47;8284.19;13255.68;18891.15;26884.34
0;005;4;2929954.81;4911.83;12096.09;18474.16;31565.22;56181.15
0;020;1;665952.38;1746.84;3959.25;4728.04;6370.21;10061.27
0;020;2;1050281.91;2604.52;4817.74;7283.87;9782.07;17376.52
0;020;3;1727179.05;2776.68;4689.09;7903.29;13170.82;25030.97
0;020;4;3658765.03;4117.2;8289.75;15727.14;25710.33;41902.74
0;021;1;9460451.91;1950;4713.21;7006.23;9163.58;16934.6
0;021;2;11618470.91;2886.02;6225.34;8582.87;11234.76;21167.12
0;021;3;10754192;3326.46;7901.6;11398.81;17723.21;34069.24
0;021;4;13527908.02;4772.72;10459.66;16487.34;25757.59;44115.17
0;022;1;1055991.12;1403.5;2853.3;4322;5446.34;9906.69
0;022;2;1950843.9;1912.8;3885.39;5407.61;8221.12;16296.02
0;022;3;1408867.52;2040.54;5121.43;9013.74;15120.96;26941.64
0;022;4;1577087.58;2987.81;6873.39;12289.05;22495.57;41287.98
0;023;1;2441212.41;865.44;1983.05;3355.36;5354.3;10852.84
0;023;2;2317077.78;1145.75;3021.01;5587.24;8303.74;18248.95
0;023;3;2517960.88;2649.33;4889.6;9112.14;15549.28;34866.83
0;023;4;1048811.14;5068.13;12475.25;18314.23;28867.62;70256
0;024;1;3959762.05;1917;2519.64;2907.98;3519.89;5285.86
0;024;2;8592003.5;2306.23;2860.71;3448.18;4749.88;8401.64
0;024;3;5655167.37;2545.3;3603.84;5872.97;9758.87;23347.62
0;024;4;2048667.68;4614.81;9039.67;13730.32;22859.63;38142.7
0;025;1;4421296.49;670.2;890.87;1088.52;1415.53;2871.32
0;025;2;594218.51;768.41;1055.32;1471.42;3279;10226.5
0;025;3;288736.87;1110.03;1619.26;3392.12;7336.03;21453.77
0;025;4;106941.47;1895.78;8766.32;11634.54;28836.61;44173.67
0;026;1;2336405.96;689.46;1406.19;2670.7;5396.78;9627.4
0;026;2;3539480.36;1154.59;3060.82;6463.6;10735;17472.08
0;026;3;3538349.18;3199.74;6847.13;11623.42;16822.71;39046.97
0;026;4;2248655.88;5710.49;12785.61;18072.83;25274.6;62206.65
0;040;1;537125.09;526.64;925.5;1784.74;2761.15;9000.69
0;040;2;1197003.24;702.63;1486.06;2767.26;4900.53;14202.33
0;040;3;837114.01;824.23;2374.7;5913.08;10168.84;22289.5
0;040;4;368464.26;1258.71;5912.7;7032.28;16373.77;49746.19
0;041;1;1818739.52;721.71;1620.86;2817.03;4360.6;7793.62
0;041;2;5689484.98;827.24;2055.75;3692.2;6146.27;13050.79
0;041;3;6397135.64;1098.2;3452.74;5999.21;9448.87;19834.79
0;041;4;2027010.24;1271.08;3951.89;7872.47;14863.15;31915.26
0;042;1;7628172.47;581.74;1225.69;2345.82;4179.79;9808.99
0;042;2;20376280.01;996.35;2442.96;4006.77;6414.05;13364.86
0;042;3;14916155.7;1519.94;3658.53;5921;9289.98;19386.36
0;042;4;3727953.45;2175.55;5619.68;9400.4;15603.3;28433.97
0;043;1;2753494.71;530.58;988.85;1629.58;2467.74;4357.28
0;043;2;2169463.61;730.7;1583.93;2369.57;3740.07;8497.21
0;043;3;980903.51;1103.6;2561.8;4520.66;7446.72;15485.18
0;043;4;185912.57;1319.81;2427.58;6433.81;13684.21;22075.69
0;044;1;1338597.2;545.05;935.55;1924.4;3827.31;7903.72
0;044;2;5016099.27;594.87;1704.93;3714.23;6792.54;15567.52
0;044;3;7003440.08;656.75;1427.15;3933.19;7910.92;18607.34
0;044;4;5061742.53;1011.94;3417.1;8035.15;15225.53;27497.82
0;045;1;2482820.13;1023.61;1986.34;2766.46;4194.94;8577.37
0;045;2;20573452.53;1315.2;2658.45;3947.85;6144.99;13944.55
0;045;3;17900339.39;1488.32;3785.18;6201.02;10573.64;23995.07
0;045;4;13614345.92;2071.18;5464.6;10119.71;17018.02;36710.32
0;046;1;4155567.76;671.89;1216.4;2174.43;3638.54;7641.74
0;046;2;22204861.01;947.54;2214.57;3501.5;5520.68;12705.61
0;046;3;17473253.91;1153;3163.72;5260.82;8714.12;20329.71
0;046;4;10407965.01;1671.69;4900.27;8904.11;14416.09;27530.11
0;047;1;4118042.5;760.15;1375.35;2049.59;2861.26;5169.85
0;047;2;16634674.69;1012.45;1971.8;2835.37;4090.62;8098.32
0;047;3;8854430.01;1427.94;2789.75;4299.89;6798.85;13134.03
0;047;4;1452536.1;1441.9;4958.91;8222.72;13024.19;26660.88
0;048;1;3080628.41;505.64;854.32;1276.64;2195.39;4761.06
0;048;2;6821851.8;902.87;1736.43;2709.38;4047.79;7386.54
0;048;3;7141853.13;735.41;1898.28;3337.64;5401;11587.92
0;048;4;866727.66;2876.6;4801.9;8088.26;13920.27;35635.34
0;049;1;511326.5;763;2410.22;3398.9;4294.88;6385.59
0;049;2;2421769.99;668.91;1767.55;4811.1;8717.5;17596.5
0;049;3;1415733.98;1541.81;4215.91;5972.98;11826.66;33157.31
0;049;4;1341584.06;2445.29;5308.24;9343.72;14155.31;33312.42
0;050;1;659307.25;587.22;1277.17;2246.32;3408.86;6169.04
0;050;2;1134336.47;725.13;1650.28;2672.01;4993.37;9544.88
0;050;3;787831.93;1019.42;3406.65;5550.15;8426.64;15864.02
0;050;4;707097.57;2299.32;5678.33;10680.58;15931.96;31729.55
0;051;1;1290057.9;690.1;1030.9;1467.99;2000.34;3309.9
0;051;2;606669.49;886.41;1399.67;2126.36;3453.18;7025.34
0;051;3;127858.46;556.77;1317.28;2005.33;3740.36;12511.64
0;051;4;32754.67;1376.47;2161.52;2464.66;9341.38;14945.97
0;052;1;988969.92;489.81;691.11;1124.68;1916.33;3892.15
0;052;2;1501773.65;637;1250.84;2259.27;3675.97;7178.85
0;052;3;2780460.01;695.75;2210.91;3777.21;6286.9;12388.91
0;052;4;2144769.69;890.35;2801.89;5760.12;9995.24;23545.14
0;053;1;9615447.98;483.75;720.22;1031.19;1668.17;3649.79
0;053;2;11450878.63;610.83;1125.82;1937.35;3223.8;7124.36
0;053;3;9294984.13;667.81;1509.78;2841.35;5022.92;12087.07
0;053;4;3558255.41;2107.63;4653.61;7714.25;13216.11;24159.09
0;054;1;3848339.36;465.03;688.23;1012.17;1580.32;3082.59
0;054;2;2769460.51;560.57;1013.01;1603.95;2672.05;5153.31
0;054;3;563007.94;691.45;1406.29;2421.74;3972.4;8271.64
0;054;4;67251.31;1239.42;2544.45;5107.92;8720.31;10769.96
0;055;1;1308443.37;562.32;1140.69;2001.99;3333.44;6895.52
0;055;2;2041098.84;785.88;1970.64;3193.86;5367.65;10589.27
0;055;3;1824699.42;703.4;1926.05;4847.23;8217.09;17469.44
0;055;4;1182177.44;1061.87;3348.29;7970.19;14126.65;24457.14
0;056;1;1342099.27;456.89;691.59;1078.58;1851.78;4005.87
0;056;2;1255891.52;718.14;1410.61;2676.41;4388.22;9677.51
0;056;3;610995.55;1024.73;2514.57;5453.85;9057.13;15812.44
0;056;4;302048.22;1932.39;5343.48;9808.97;13035.98;24390.17
0;057;1;8296766.74;412.46;521.61;657.81;901.74;1621.74
0;057;2;1930852.74;479.24;701.56;1108.51;1954.07;4620.19
0;057;3;643405.36;572.09;1145.41;2467.72;4963.46;11685.37
0;057;4;311239.15;894.5;2630.39;9647.44;20930.23;36625.46
0;058;1;10521066.48;434.51;600.44;723.92;935.23;2431.1
0;058;2;13009307.59;452.43;674.85;1021.66;2657.3;7509.08
0;058;3;9238937.88;486.52;1107.49;3642.45;6908.47;15603.19
0;058;4;3016668.66;1584.9;5081.48;9522.89;15186.84;29287.02
0;070;1;916445.46;919.1;1387.55;1958.62;2720.95;7980.65
0;070;2;446840.72;1103.08;1544.35;2136.26;3076.39;6529.08
0;070;3;114068.49;1261.5;1949.87;3080.61;3842.01;13323.95
0;070;4;1762.2;1762.2;1762.2;1762.2;1762.2;1762.2
0;071;1;7979675.14;1137.22;1823.35;2257.16;2682.83;3759.46
0;071;2;6040976.8;1380.71;2204.92;2739.51;3525.11;5692.19
0;071;3;318920.5;1376.61;2388.63;3362.19;5004.18;8259.47
0;071;4;42956.52;4083.94;4420.86;6456.56;17057.39;25959.45
0;072;1;3563298.28;692.48;968.35;1174.58;1529.33;3003.04
0;072;2;753879.4;842.89;1203.35;1637.77;2284.73;4489.95
0;072;3;296618.04;979.04;1528.41;2134.76;7499.92;30589.64
0;072;4;35011.63;1806.15;2821.28;4757.27;10110.92;10758.74
0;073;1;13489781.74;1103.42;1251.98;1414.97;1670.04;2418.68
0;073;2;4404377.61;1130.93;1327.57;1487.89;1833.82;2875.5
0;073;3;573431.58;1193.83;1450.51;1717.68;2618.54;8398.7
