vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;16235;16235.12;16235.12;16235.12;16235.12;16235.12
0;001;2;1;11303;11303.24;11303.24;11303.24;11303.24;11303.24
0;001;3;28;492968;15517.43;15870.63;16556.9;17132.03;22162.05
0;001;4;143;3224703;16075.36;17036.26;19439.36;27062.02;41213.45
0;002;2;1;10740;10740.02;10740.02;10740.02;10740.02;10740.02
0;002;3;15;225730;9695.67;14089.23;15309.09;17472.72;17650.01
0;002;4;123;2672592;14750.1;15613.65;17411.83;24218.19;46338.52
0;003;1;43;134026;453.17;1475.48;3368.94;3609.08;6608.67
0;003;2;71;292097;663.36;2549.11;3507.98;5624.15;7942.27
0;003;3;182;888675;1123.83;2709.65;4544.86;6685.22;10078.55
0;003;4;396;2704622;1973.77;3100.09;6084.66;8473.21;13859.67
0;004;1;5;14165;1453.15;1807.95;2047.6;3461.84;5394.15
0;004;2;45;145716;376.59;934.85;3016.65;5460.9;7695.59
0;004;3;164;931560;917.01;2914.23;5004.32;7849.69;12640.36
0;004;4;2130;21503905;3275.35;6113.08;8552.43;12624.39;21276.83
0;005;1;54;154055;324.99;941.56;2480.69;4848.88;7045.72
0;005;2;135;454373;489.67;1389.51;3512.55;5063.06;6759.98
0;005;3;129;457155;670.49;1813.88;3417.68;4934.43;6420.3
0;005;4;184;1174210;1888.89;3858.17;5758.19;7713.27;13165.56
0;020;1;108;204140;496.71;1008.62;1903.59;2510.24;3328.97
0;020;2;169;414802;618.29;1548.96;2472.26;3065.03;4673.67
0;020;3;164;514801;1030.94;2204.46;2979.33;3869.61;6006.49
0;020;4;240;1316594;2217.61;3455.3;4839.42;6476.25;11194.25
0;021;1;1100;3381798;520.66;1698.89;3126.63;4334.39;5695.02
0;021;2;1482;5323140;790.77;2057.33;3594.08;4842.73;6321.93
0;021;3;838;3872679;1435;3450.61;4519.32;5600.93;8485.1
0;021;4;799;4938679;1941.2;3977.3;5775.8;7798.19;12060.34
0;022;1;148;243442;297.56;1387.93;1546.9;1837.59;3118.17
0;022;2;293;535366;458.89;1482.61;1674.11;2191.16;3377.94
0;022;3;116;300743;551.47;1534.8;2157.05;3272.92;6899.66
0;022;4;94;412227;1135.56;2752.54;3821.5;5809.9;9660.48
0;023;1;586;569136;115.57;261.15;576.94;1478.78;3330.01
0;023;2;342;601054;150.85;448.15;1642.28;2304.46;4406.68
0;023;3;187;550621;376.49;1560;2281.18;3966.26;7138.8
0;023;4;56;273392;668.41;3007.59;4432.8;5950.85;10736.52
0;024;1;1052;1497926;869.25;1272.94;1403.14;1530.26;1984.13
0;024;2;2356;3773819;1095.42;1368.71;1493.11;1688.3;2528.38
0;024;3;715;1721688;1266.56;1536.27;1989.52;2758.45;5276.91
0;024;4;100;419011;1507.76;2338.62;3234.28;4907.61;10138.57
0;025;1;2402;1099669;160.4;265.06;399.39;463.81;1094.23
0;025;2;255;187755;161.93;311.73;434.39;658.46;3286.02
0;025;3;54;62617;181.03;361.57;505.66;1227.22;3894.56
0;025;4;13;25274;194.14;509.84;1684.21;2932.57;6214.82
0;026;1;689;1719882;267.76;536.67;1605.07;5072.14;5469.67
0;026;2;561;853772;249.55;532.73;1022.59;1875.26;5080.17
0;026;3;338;618886;327.57;881.9;1495.71;2279.52;4669.97
0;026;4;114;338592;343.19;1433.23;2512.69;4093.39;7359.78
0;040;1;159;55279;55.07;195.87;275.45;428.41;886.38
0;040;2;200;117841;86.36;239.03;427.27;675.54;1558.05
0;040;3;146;172152;133.39;364.55;811.14;1280.56;3700.65
0;040;4;52;102970;81.54;517.82;1399.33;2784.83;6838.1
0;041;1;339;344978;43.74;224.01;462.85;1809.57;2973.19
0;041;2;1301;1062277;61.52;236.31;456.45;964.7;2938.12
0;041;3;1059;1281099;102.37;322.19;775.77;1777.18;3599.77
0;041;4;257;380898;173.98;459.96;1021.27;2014.73;4700.39
0;042;1;2029;827061;44.64;179.65;321.36;544.71;1034.54
0;042;2;5824;3788486;121.99;343.7;558.55;831.25;1458.54
0;042;3;3379;3086533;224.96;506.33;791.45;1182.78;1961.56
0;042;4;529;712871;325.1;660.27;1055.27;1637.5;3329.57
0;043;1;1173;329436;28.3;91.25;220.5;398.52;729.99
0;043;2;763;351527;52.08;197.58;383.89;625.7;1118.69
0;043;3;206;155527;59;281.64;537.81;878.73;1947.37
0;043;4;29;36228;233.03;451.19;1079.6;1565.26;3377.13
0;044;1;337;179549;43.29;228.39;433.99;739.77;1260.34
0;044;2;947;798857;115.04;341.83;640.86;1023.5;2320.92
0;044;3;1239;1296955;125.07;415.21;767.78;1274.82;2975.08
0;044;4;583;1118971;278.01;868.36;1482.3;2416.26;5189.81
0;045;1;884;622726;243.15;478.5;659.77;869.62;1321.73
0;045;2;6886;6832742;315.16;585.85;806.86;1121.19;2225.65
0;045;3;4004;5459721;308.55;681.76;1022.67;1561.49;3729.54
0;045;4;2092;4007467;440.43;901.16;1445.12;2373.26;5105.61
0;046;1;363;190093;83.01;291.71;480.29;708;1087.39
0;046;2;1506;1145845;175.22;443.43;682.75;937.7;1545.02
0;046;3;659;672076;233.31;569.99;824.82;1225.63;2389.03
0;046;4;194;297559;327.52;727.68;1178.29;1877.73;4118.22
0;047;1;1267;677936;149.32;354.72;506.98;699.1;982.56
0;047;2;4665;3089133;226.03;451.1;619.9;819.92;1200.53
0;047;3;1490;1308180;274.63;536.36;768.55;1054.26;1782.53
0;047;4;136;200110;297.88;700.74;998.74;1724.98;4299.03
0;048;1;1349;415036;30.53;116.13;239.06;421.87;795.95
0;048;2;2660;1392666;95.24;259.49;438.27;694.59;1230.43
0;048;3;2265;1206820;17.49;96.77;399.95;756.97;1539.77
0;048;4;134;216808;225.04;517.49;1213.3;2162.81;4304.88
0;049;1;112;50142;63.88;220.08;395.65;592.07;963.77
0;049;2;359;242995;34.72;240.84;501.61;853.74;2138.38
0;049;3;142;173113;300.36;595.01;979.28;1439.92;2661.08
0;049;4;150;309317;358.68;1010.75;1694.91;2462.03;5547.14
0;050;1;213;82577;67.76;183.85;305.31;511;1024.49
0;050;2;289;170563;45.47;279.95;469.44;731.61;1405.57
0;050;3;108;103627;236.37;560.68;809.63;1137.98;2081.25
0;050;4;62;127726;651.05;1005.66;1675.07;2731.92;4727.78
0;051;1;623;170563;69.5;164.55;250.72;355.59;556.88
0;051;2;254;95800;101.93;199.29;318.91;492.54;848.79
0;051;3;34;27466;95.18;271.69;392.65;888.4;2357.53
0;051;4;18;29210;247.68;434.67;1239.17;2388.28;6171.82
0;052;1;615;215644;89.44;178.66;287.17;462.64;799.26
0;052;2;566;276015;81.16;229.82;421.39;634.79;1151.18
0;052;3;619;447000;98.7;352.17;634.89;970.2;1766.75
0;052;4;285;533992;278.85;718.89;1465.54;2383.2;5248.13
0;053;1;6327;1761930;44.64;158.17;239.36;352.19;634.57
0;053;2;4760;2081123;89.31;212.67;350.28;566.68;1049.88
0;053;3;2722;1817533;95.69;281.91;498.13;890.6;1742.91
0;053;4;532;1028310;325.15;903.4;1504.53;2419.95;4872.67
0;054;1;2779;703609;25.92;118.04;217.59;335.6;617.82
0;054;2;1570;555772;50.55;159.74;299.43;484;869.92
0;054;3;218;105578;84.73;225.92;403.78;700.29;1136.64
0;054;4;10;9370;52.08;552.47;822.67;1188.39;2272.96
0;055;1;625;317333;97.19;265.1;436.72;687;1155.75
0;055;2;662;508008;177.1;410;685.42;990.79;1626.44
0;055;3;431;489995;222.35;598;1003.11;1485.53;2558.68
0;055;4;223;486910;438.31;1105.52;1794.61;2899.93;5237.02
0;056;1;753;269899;55.82;184.86;320.45;467.06;817.86
0;056;2;413;275393;132.18;319.81;578.48;877.41;1564.99
0;056;3;132;141140;164.62;576.53;940.75;1387.17;2365.28
0;056;4;40;101143;546.63;997.02;2110.68;3663.12;6044.22
0;057;1;7959;1772749;31.64;95.69;182.32;302.24;535.62
0;057;2;1242;460152;61.04;176.16;307.46;489.45;922.04
0;057;3;142;102435;112.53;326.58;627;1026.26;1586.02
0;057;4;18;31751;45.54;518.5;904.3;1989.59;9184.3
0;058;1;13914;3357481;17.36;142.98;228.39;284.58;526.12
0;058;2;7810;2706981;17.36;217.04;233.35;399.53;940.24
0;058;3;1618;1253888;80.75;319.5;600.68;985.3;2013.75
0;058;4;276;489430;208.22;704.14;1209.75;2196.27;4853.52
0;070;1;354;382965;268.66;473.52;594.53;880.44;4114.71
0;070;2;175;158660;278.39;539.44;695.1;1087.32;2442.36
0;070;3;26;36575;410.74;560.46;961.85;1471.21;4317.53
0;071;1;2880;3377740;402.36;842.99;1188.17;1450.21;1963.6
0;071;2;2455;2995726;452.85;810.36;1214.59;1469.15;2011.73
0;071;3;93;120871;408.64;805.05;1252.16;1490.96;2690.07
0;071;4;8;25370;469.36;1267.09;2025.5;3856.78;10601.85
0;072;1;1558;1038902;157.15;434.95;578.14;726.16;1818
0;072;2;525;450743;168.86;521.65;649.1;1143.25;1930.71
0;072;3;39;35675;226.13;517.34;660.47;1284.09;2261.75
0;072;4;9;17577;692.02;841.58;1915.64;2631.01;3968.15
0;073;1;3506;2471086;495.04;613.81;639.4;693.5;1394.98
0;073;2;1770;1309811;526.52;625.68;647.73;733.18;1479.9
0;073;3;124;104561;518.53;626.66;664.49;822.79;1963.64
0;073;4;11;22436;473.97;990.06;1662.05;3227.09;4732.97
0;080;1;215;50993;24.09;105.5;208.14;344.92;536.94
0;080;2;119;29946;32.12;121.88;221.29;337.45;576.04
0;080;3;25;6925;36.52;90.99;202.9;344.54;694.13
0;080;4;3;4624;326.6;326.6;948.37;3349.35;3349.35
0;081;1;282;100798;45.66;184.39;309.28;478.59;775.45
0;081;2;410;203552;68.1;246.98;442.8;663.53;1107.56
0;081;3;96;65721;134.2;431.73;683.44;894.11;1390.95
