vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;204;203.7;203.7;203.7;203.7;203.7
0;001;2;0;4;0;0;0;0;0;0
0;001;2;1;24;30689;213.2;389.84;723.07;1953.31;3060.3
0;001;3;0;6;0;0;0;0;0;0
0;001;3;1;35;84141;101.85;602.06;1567.87;3177.45;12193.91
0;001;4;0;10;0;0;0;0;0;0
0;001;4;1;126;637699;305.55;1752.41;3431.35;5968.8;17246.15
0;001;4;3;4;226;29.38;39.29;61.41;73.62;73.62
0;002;1;1;1;204;203.7;203.7;203.7;203.7;203.7
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;13;18354;203.7;732.13;1147.52;2043.19;3072.11
0;002;2;3;3;110;36.81;36.81;36.81;36.81;36.81
0;002;3;1;24;49009;230.87;478.33;821.55;3128.17;6756.06
0;002;3;3;3;202;36.81;36.81;36.81;128.65;128.65
0;002;4;0;3;0;0;0;0;0;0
0;002;4;1;110;420375;165.66;509.25;1695.71;4449.07;18290.23
0;002;4;3;15;1311;29.38;36.81;73.62;128.65;177.86
0;003;1;0;39;0;0;0;0;0;0
0;003;1;1;19;58442;213.2;695.85;974.68;4033.36;12953.4
0;003;1;3;1;29;29.38;29.38;29.38;29.38;29.38
0;003;1;4;2;776;258.6;258.6;387.9;517.2;517.2
0;003;2;0;38;0;0;0;0;0;0
0;003;2;1;126;298653;278.34;842.4;1584.47;3019.24;7471.46
0;003;2;3;4;135;24.42;30.61;36.81;36.81;36.81
0;003;2;4;2;3572;1551.65;1551.65;1785.96;2020.28;2020.28
0;003;3;0;10;0;0;0;0;0;0
0;003;3;1;246;620607;407.4;983.26;1749.05;3170.8;7753.62
0;003;3;3;14;1296;18.22;36.81;36.81;173.16;173.16
0;003;3;4;2;6631;3094.04;3094.04;3315.4;3536.77;3536.77
0;003;4;0;3;0;0;0;0;0;0
0;003;4;1;235;1698941;950.27;2249.19;4128.44;8948.47;22939.44
0;003;4;3;29;1893;29.38;36.81;36.81;36.81;173.16
0;004;1;0;5;0;0;0;0;0;0
0;004;1;1;1;204;203.7;203.7;203.7;203.7;203.7
0;004;2;0;43;0;0;0;0;0;0
0;004;2;1;18;8204;97.63;203.7;305.55;674.89;1537.8
0;004;2;3;2;383;173.16;173.16;191.56;209.97;209.97
0;004;2;4;2;1508;246;246;754.19;1262.38;1262.38
0;004;3;0;101;0;0;0;0;0;0
0;004;3;1;114;79908;101.85;203.7;407.4;781.04;2813.04
0;004;3;3;9;677;18.22;36.81;36.81;91.84;209.97
0;004;3;4;4;1474;310.32;310.32;323.25;426.69;517.21
0;004;4;0;388;0;0;0;0;0;0
0;004;4;1;1646;2900161;106.6;407.4;887.6;1944.16;6135.15
0;004;4;3;165;10826;29.38;36.81;36.81;73.62;173.16
0;004;4;4;31;30800;114.7;310.32;517.2;1163.71;3177.38
0;005;1;0;26;0;0;0;0;0;0
0;005;1;1;3;616;106.6;106.6;203.7;305.55;305.55
0;005;1;3;5;622;36.81;66.19;173.16;173.16;173.16
0;005;2;0;91;0;0;0;0;0;0
0;005;2;1;29;10272;101.85;106.6;213.2;426.4;1031.49
0;005;2;3;6;400;18.22;36.81;43.01;86.02;173.16
0;005;3;0;68;0;0;0;0;0;0
0;005;3;1;47;14609;106.6;203.7;213.2;407.4;712.95
0;005;3;3;14;1445;18.22;36.81;66.19;173.16;209.97
0;005;3;4;1;440;439.62;439.62;439.62;439.62;439.62
0;005;4;0;47;0;0;0;0;0;0
