vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;6;1496;15.61;23.94;227.62;421.21;579.53
0;001;1;2;1;13;12.55;12.55;12.55;12.55;12.55
0;001;1;3;2;16;7.94;7.94;8.05;8.16;8.16
0;001;1;4;3;131;23.82;23.82;44.88;61.86;61.86
0;001;1;5;6;138;0.6;11.26;20.12;23.91;61.79
0;001;1;6;4;54;3.4;5.33;13.53;21.8;23.8
0;001;1;7;6;129;2.08;2.97;19.02;40.26;45.93
0;001;1;8;6;105;1.72;3.74;14.74;26.34;43.6
0;001;1;9;6;334;5.28;16.72;23.06;128.46;137.92
0;001;2;1;12;3030;40.44;190.9;230.76;311.38;493.88
0;001;2;2;1;13;13.22;13.22;13.22;13.22;13.22
0;001;2;3;2;11;1.32;1.32;5.29;9.26;9.26
0;001;2;4;12;488;15.88;29.77;34.18;53.59;89.65
0;001;2;5;12;370;2.72;7.8;12.88;24.16;203.09
0;001;2;6;8;148;7.26;10.89;12.87;15.36;62.37
0;001;2;7;12;276;4.16;19.68;22.74;27.95;35.79
0;001;2;8;12;276;3.44;11.85;20.18;30.99;59.48
0;001;2;9;11;1196;26.4;114.39;128.41;132.12;133.94
0;001;3;1;31;11378;166.12;222.54;292.58;496.75;634.58
0;001;3;2;9;86;1.65;4.63;9.26;13.6;19.5
0;001;3;3;3;24;7.93;7.93;7.94;7.94;7.94
0;001;3;4;30;2530;35.73;47.94;64.33;97.58;195.81
0;001;3;5;31;2137;4.57;18.15;36.46;89.04;340.26
0;001;3;6;21;555;6.93;11.22;16.17;31.62;66.98
0;001;3;7;30;1102;19.51;25.8;32.43;45.5;61.02
0;001;3;8;31;1282;14.95;21.17;34.03;51.04;100.68
0;001;3;9;30;2854;25.08;35.11;79.74;159.9;186.76
0;001;4;1;98;60837;187.89;301.87;447.55;788.7;1491.86
0;001;4;2;25;377;1.65;3.96;4.63;18.36;66.64
0;001;4;3;5;23;1.31;1.32;1.32;1.36;17.68
0;001;4;4;92;11386;40.8;63.52;97.92;143.74;316.56
0;001;4;5;97;14870;18.86;43.47;107.02;217.81;497.04
0;001;4;6;77;2937;4.95;13.53;27.88;48.89;106.26
0;001;4;7;95;5623;21.7;30.31;42.93;66.96;136.3
0;001;4;8;98;6074;15.22;26.94;47.95;70.85;155.15
0;001;4;9;97;12866;11.59;48.05;142.79;182.83;283.63
0;002;1;8;1;7;6.56;6.56;6.56;6.56;6.56
0;002;2;1;6;1561;96.93;229.74;248.29;316.44;420.96
0;002;2;2;2;34;3.96;3.96;17.18;30.41;30.41
0;002;2;4;5;308;42.01;59.55;63.52;65.28;77.3
0;002;2;5;6;151;0.61;4.69;17.06;45.55;65.67
0;002;2;6;6;93;8.25;8.84;15.01;21.12;24.82
0;002;2;7;6;170;10.26;26.07;30.74;33.15;39.35
0;002;2;8;6;94;8.15;9.18;14.63;19.55;28.25
0;002;2;9;6;383;5.28;8.16;20.11;161.39;167.9
0;002;3;1;24;8290;195.87;251.45;302.58;429.36;535.09
0;002;3;2;8;66;3.96;4.84;8.09;11.91;11.91
0;002;3;3;2;16;7.93;7.93;7.93;7.94;7.94
0;002;3;4;23;1537;39.7;43.67;53.04;65.83;117.73
0;002;3;5;23;1425;10.7;19.25;36.84;94.56;139.32
0;002;3;6;22;505;11.89;13.94;21.16;24.42;45.08
0;002;3;7;24;852;24.47;26.87;29.8;38.01;46.68
0;002;3;8;24;392;5.29;9.12;15.43;21.45;29.74
0;002;3;9;24;2374;13.6;18.52;125.16;135.16;194.08
0;002;4;1;76;45780;177.5;324.48;433.23;652.58;1754.45
0;002;4;2;36;293;1.7;3.96;4.76;9.05;26.43
0;002;4;3;3;18;1.7;1.7;7.94;8.16;8.16
0;002;4;4;73;9615;36.72;69.36;99.25;158.8;318.64
0;002;4;5;75;12021;15.5;51.79;125.26;207.14;505.65
0;002;4;6;71;1939;10.89;15.98;20.74;36.38;60.74
0;002;4;7;72;4463;17.55;35.44;47.9;74.69;138.5
0;002;4;8;76;2368;6.32;12.03;21.49;28.42;97.99
0;002;4;9;76;10123;5.28;83.08;149.83;174.08;233.52
0;003;1;1;40;5348;8.81;87.13;139.62;182.91;276.72
0;003;1;2;16;93;1.65;3.96;4.08;8.16;16.32
0;003;1;4;21;723;4.08;11.55;15.88;36.02;106.08
0;003;1;5;37;4220;1.92;21.35;63.32;181.67;393.47
0;003;1;6;28;944;3.3;11.71;21.25;30.57;138.93
0;003;1;7;37;1113;2.29;14.13;28.7;38.97;74.17
0;003;1;8;35;477;2.44;5.42;11.92;16.26;38.28
0;003;1;9;33;1047;3.3;14.85;31.74;41.23;68
0;003;2;0;1;0;0;0;0;0;0
0;003;2;1;79;15068;45.16;142.38;195.28;243.46;334.1
0;003;2;2;28;194;1.65;4.02;7.92;8.67;11.22
0;003;2;4;49;2963;4.62;15.53;60.86;95.2;140.08
0;003;2;5;76;10461;17.14;50.33;120.09;196.92;318.09
0;003;2;6;58;2194;1.65;10.89;23.46;36.63;188.7
0;003;2;7;77;2892;7.93;27.78;34.99;44.6;71.47
