vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;142;65;28;56;70;78;86
0;143;54;19;32;57;75;87
0;144;44;0;3;49;75;89
0;160;8;0;0;1;5;51
0;161;64;40;57;67;73;81
0;162;70;49;65;73;78;84
0;163;65;32;59;70;76;82
0;164;55;54;54;54;55;55
0;165;67;48;61;69;75;81
0;166;67;49;60;68;74;80
0;167;41;0;14;47;64;76
0;168;65;42;59;68;75;82
0;169;70;52;65;72;77;83
0;170;76;59;72;77;82;91
0;171;76;57;71;77;82;90
0;172;73;51;66;74;81;91
0;173;67;46;60;69;76;85
0;174;63;41;53;63;73;81
0;175;63;39;55;66;73;81
0;176;76;55;72;78;83;91
0;177;75;50;71;78;83;91
0;178;70;47;62;71;78;88
0;179;53;30;42;52;63;75
0;180;69;39;62;73;79;88
0;190;70;45;60;72;80;89
0;191;64;38;56;67;74;81
0;192;65;46;57;67;73;80
0;193;64;26;53;67;79;88
0;194;78;57;72;79;85;92
0;195;64;31;51;68;79;88
0;196;69;26;62;73;81;90
0;197;68;42;60;71;78;88
0;198;70;49;63;71;78;87
0;199;66;37;55;69;78;88
0;200;67;1;60;75;82;91
0;201;69;39;62;73;80;89
0;202;69;45;59;71;79;88
0;203;58;30;46;58;71;82
0;204;62;13;49;70;80;89
0;205;68;40;58;71;80;89
0;206;61;25;51;65;74;82
0;207;62;23;50;67;78;89
0;220;54;24;41;54;69;82
0;221;66;36;56;69;77;87
0;222;43;0;0;55;74;87
0;223;58;3;45;63;75;86
0;224;53;17;39;53;70;83
0;225;27;8;13;21;37;65
0;226;49;25;37;47;59;77
0;227;54;22;44;56;68;80
0;228;55;6;43;58;71;82
0;229;57;18;42;60;73;86
0;240;69;47;61;71;78;88
0;241;61;14;46;66;78;89
0;242;57;19;42;59;76;89
0;243;42;0;2;48;72;87
0;244;67;40;55;70;79;89
0;245;44;16;28;41;60;80
0;246;73;45;66;76;84;92
0;247;61;5;45;70;81;91
0;248;52;9;36;54;71;84
0;249;24;0;2;10;43;80
0;250;49;2;22;55;74;87
0;260;58;34;49;60;69;79
0;261;66;36;56;70;78;88
0;262;65;35;55;69;78;87
0;263;56;27;44;57;69;80
0;264;63;37;53;65;75;86
0;280;57;39;48;56;66;78
0;281;69;47;62;71;78;88
0;282;53;26;41;50;66;82
0;283;52;15;40;53;67;82
0;284;66;29;54;70;80;90
0;300;73;50;67;74;80;89
0;301;80;63;75;81;87;93
0;302;68;48;63;70;76;82
0;303;27;12;15;17;40;71
0;304;50;28;40;48;60;75
0;305;61;26;53;63;75;84
0;306;68;42;60;71;77;85
0;307;31;0;14;28;48;72
0;308;76;32;72;80;87;94
0;309;46;8;18;46;72;87
0;310;51;29;40;49;63;77
0;311;39;10;22;38;53;76
0;312;51;12;34;53;71;83
0;313;45;17;30;44;60;77
0;314;50;16;38;53;64;78
0;315;54;12;41;56;70;82
0;316;47;12;31;48;63;78
0;317;46;17;35;45;57;75
0;318;46;16;30;45;61;80
0;319;43;13;26;42;56;77
0;320;48;16;32;48;64;79
0;340;63;2;52;78;86;93
0;341;73;26;67;79;85;92
0;342;48;6;14;52;76;89
0;343;72;44;66;76;82;90
0;344;47;1;16;52;72;87
0;345;46;1;21;53;71;86
0;346;55;9;42;60;73;83
0;347;56;24;42;56;73;85
0;348;66;7;57;73;81;89
0;349;69;40;62;72;79;89
0;350;55;13;38;56;75;88
0;351;49;2;30;52;71;86
0;360;64;29;52;69;79;89
0;361;53;13;38;54;71;86
0;362;60;38;50;60;71;82
0;363;48;21;37;48;59;74
0;364;46;17;29;44;61;80
0;380;74;43;67;77;84;92
0;381;55;3;39;61;76;87
0;382;66;42;56;67;76;87
0;383;50;5;34;52;71;85
0;384;52;4;26;54;79;91
0;385;43;1;19;43;67;85
0;400;66;43;57;67;75;86
0;401;51;21;38;52;66;76
0;402;55;28;43;55;68;81
0;403;39;23;31;38;47;59
0;404;50;26;39;50;61;75
0;405;45;22;32;42;57;78
0;420;57;13;42;62;75;86
0;421;39;0;6;42;65;85
0;422;41;0;2;44;79;91
0;423;38;0;9;41;59;78
0;424;60;23;47;63;76;87
0;440;48;22;39;49;59;70
0;441;66;35;60;69;76;82
0;442;66;44;59;69;76;82
0;443;48;2;32;52;69;81
0;444;65;38;55;65;77;86
0;445;64;34;54;68;76;86
0;446;62;29;51;66;75;84
0;447;63;34;53;67;75;83
0;460;71;36;64;76;82;91
0;461;70;46;63;72;79;89
0;462;44;4;17;47;68;82
0;463;44;0;15;42;75;88
0;464;50;23;38;49;62;77
0;465;47;22;34;45;58;76
0;466;60;25;47;62;74;87
0;467;62;8;49;71;79;90
0;468;58;11;46;64;74;85
0;480;66;53;62;67;72;79
0;481;39;1;4;46;69;81
0;482;71;56;65;72;78;86
0;483;36;3;14;34;58;77
0;484;44;1;6;58;72;82
0;500;72;42;67;74;81;89
0;501;57;11;42;63;74;85
0;510;58;37;48;57;69;79
0;511;60;33;51;62;72;81
0;512;66;43;58;67;75;84
0;513;47;26;38;45;54;74
0;514;60;39;51;61;70;79
0;515;44;21;30;39;54;80
0;516;36;23;30;36;40;49
0;517;52;26;37;50;67;81
0;518;51;24;34;51;68;80
0;530;68;44;59;71;78;88
0;531;33;17;23;31;39;66
0;532;43;16;28;39;53;81
0;540;30;22;27;30;33;38
0;541;32;23;29;32;36;40
0;542;30;22;26;30;33;39
0;543;30;21;26;30;34;39
0;544;30;19;26;30;35;41
0;560;29;21;26;29;32;38
0;561;29;20;25;29;32;37
0;562;31;21;27;31;35;40
0;563;28;20;24;28;31;37
0;564;30;20;26;31;35;41
0;565;28;20;24;28;31;37
0;566;29;20;25;28;32;38
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;590;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;592;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;600;0;0;0;0;0;0
0;601;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;610;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;620;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;624;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;632;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;635;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;637;0;0;0;0;0;0
0;638;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;47;14;27;49;65;79
0;651;44;3;24;44;65;79
0;660;55;10;46;59;69;78
0;661;39;1;6;41;71;85
0;662;16;2;8;16;23;34
0;663;69;22;61;75;82;92
0;664;39;1;7;38;70;84
0;680;61;22;50;66;75;82
0;681;60;19;50;65;74;83
0;682;61;35;52;63;71;81
0;683;60;25;52;63;72;83
0;690;54;5;39;63;73;84
0;691;65;31;57;69;77;86
0;692;62;36;50;64;74;83
0;693;59;18;52;62;70;78
0;694;68;40;60;71;79;90
0;710;56;2;42;65;77;88
0;711;53;16;39;55;69;81
0;720;60;0;49;71;80;90
0;721;50;13;35;52;68;81
0;722;28;0;2;9;58;79
0;723;16;0;1;5;21;68
0;724;40;0;11;40;67;86
0;740;63;25;44;69;80;89
0;750;43;21;30;42;53;73
0;751;52;22;38;50;68;82
0;752;41;17;28;39;51;78
0;753;52;23;40;52;65;78
0;754;50;21;36;47;64;82
0;755;42;12;25;41;57;79
0;756;53;16;34;52;76;89
0;757;77;31;75;81;87;93
0;758;22;1;5;11;28;79
0;759;31;12;18;26;40;70
0;760;43;1;32;45;56;78
0;770;43;23;35;43;51;65
0;771;48;30;41;47;55;69
0;772;49;30;40;49;58;70
0;773;36;20;26;34;41;62
0;774;29;19;21;28;33;46
0;775;48;22;39;47;56;73
0;776;47;16;27;44;66;85
0;790;50;7;33;51;70;83
0;791;50;11;36;50;67;80
0;792;44;5;26;44;62;82
0;810;41;1;14;39;68;87
0;811;39;2;17;40;59;80
0;812;38;3;23;37;50;79
0;813;52;8;36;54;70;83
0;814;19;0;2;8;28;76
0;815;39;0;13;36;67;88
0;830;55;24;36;50;74;89
0;831;35;3;20;38;42;72
0;832;44;2;23;46;66;83
0;833;33;2;10;32;49;74
0;840;32;1;5;30;50;81
0;850;56;21;40;57;73;86
0;860;72;35;65;77;84;92
0;861;54;2;37;59;76;88
0;862;24;0;0;0;55;79
0;870;51;42;42;51;60;60
0;871;43;21;26;35;45;86
0;872;39;21;31;39;47;64
0;873;41;27;34;40;46;59
0;890;43;28;34;42;49;59
0;891;43;30;36;42;49;64
0;892;40;25;33;39;45;61
0;893;40;17;34;39;47;61
0;894;38;10;32;37;45;64
0;910;50;17;27;45;75;89
0;911;41;16;25;38;53;79
0;930;49;15;28;46;73;88
0;931;36;6;17;30;55;79
0;950;60;18;47;66;77;88
0;951;76;60;71;77;82;89
0;952;58;4;43;65;77;88
0;955;19;0;0;25;30;36
0;956;43;7;28;38;59;83
