vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;64962.87;31385.77;31385.77;32481.43;33577.1;33577.1
0;001;2;1155359.15;24326.05;27773.54;31290.15;35404.56;43678.76
0;001;3;3969873.71;26967.03;32624.25;38649.06;45558.87;60629.34
0;001;4;9864758.18;32471.25;51334.69;82515.25;117989.39;190853.95
0;002;2;349208.19;37512.19;38926.85;42375.64;47249.49;54592.02
0;002;3;3352067.66;37893.86;41727.52;45410.95;56758.58;70865.27
0;002;4;10023985.09;41472.27;52164.22;66396.17;99542.01;199231.3
0;003;1;8193870.76;2637.99;13277.37;19291.32;30554.87;59575.18
0;003;2;14025166.06;13174.8;19440.78;27391.48;45755.83;79839.6
0;003;3;5889714.11;18160.38;29133.19;50111.56;85344.56;140445.95
0;003;4;9729954.37;45423.43;67834.63;93027.46;138055.21;215293.56
0;004;1;36471.12;10537.1;10537.1;18235.56;25934.02;25934.02
0;004;2;621693.84;8347.63;13567.02;20162.14;33960.67;55168.48
0;004;3;5706813.2;8284.2;20464.54;32684.37;48912.11;93807.56
0;004;4;61430537.96;16139.9;35804.44;54788.13;77987.45;130772.49
0;005;1;15120.01;15120.01;15120.01;15120.01;15120.01;15120.01
0;005;2;557934.61;9350.56;17154.68;20854.8;35892.06;86144.13
0;005;3;4910034.4;9709.02;19561.89;25552.49;35774.27;51946.23
0;005;4;27456743.74;16007.56;28135.42;40154.18;57900.05;97276.63
0;006;2;104220.32;29401;29401;33232.84;41586.48;41586.48
0;006;3;194303.76;40979.4;41265.07;41951.65;55886.8;69421.05
0;006;4;291871.01;61580.3;62779.14;67832.9;83156.36;94624.91
0;020;1;2409973.47;3014.98;5198.77;7207.1;10440;18649.19
0;020;2;1178282.31;3407.83;6343.24;8655.25;13518.72;26651.07
0;020;3;3913452.67;4914.44;8135.65;13592.11;22952.69;42832.65
0;020;4;5129710.79;6321.21;14287.25;23059.47;38710.21;68072.35
0;021;1;11808251.86;3753.53;6955.45;8950.05;11313.06;21677.61
0;021;2;16384655.38;5235.43;8960.43;11189.2;14311.81;27688.48
0;021;3;16593760.62;6275.41;11179.74;14969.47;23534.43;45523.34
0;021;4;14745414.27;8747.02;15977.97;26958.47;41912.64;83585.92
0;022;1;1440451.23;2025.96;4475.43;5725.46;7327.02;11663
0;022;2;3960508.52;2637.87;5585.81;7466.21;12123.23;31041.83
0;022;3;4841654.24;3186.05;7833.79;16307.85;25648.62;52500.99
0;022;4;3556165.09;3470.29;11638.41;26008.8;42303.54;72136.53
0;023;1;4602636.85;1083.36;2124.57;3753.85;6346.63;13701.25
0;023;2;4959696.54;1203.87;3271.78;6432.2;11001.37;27093.34
0;023;3;4900383.87;4970.32;10683.01;15672.12;26874.77;57423.18
0;023;4;1377312.11;10091.94;16580.14;28852.84;40092;85040.93
0;024;1;10816143.09;2363.04;3175.95;3734.76;4886.77;17359.39
0;024;2;11070213.16;2686.25;3434.78;4127.28;5672.14;17217.39
0;024;3;10304464.57;3315.72;5383.75;9453.02;18601.55;39056.41
0;024;4;2781965.31;3997.82;10460.25;22219.9;36238.23;62119.45
0;026;1;7943187.89;854.6;1213.21;1595.72;3311.9;12467.02
0;026;2;5693392.03;979.85;1693.74;4274.4;11597.09;19736.82
0;026;3;4454555.42;1941.8;9372.12;13024.92;19233.87;37669.67
0;026;4;1849242.24;9247.56;19245.81;32318.54;46160.13;99673.15
0;040;1;478443.95;817.59;1482.72;2310.05;4282.51;9888.86
0;040;2;1176424.19;820.99;2407.95;4209.8;8024.08;23676.73
0;040;3;1370339.81;1528.91;4964.41;10640.04;18545.49;39826.92
0;040;4;647274.93;5034.61;9095.1;17204.6;33984.59;81121.12
0;041;1;1508667.88;904.85;1850.38;3244.79;5161.72;14221.84
0;041;2;7208084.28;1060.56;2548.1;4458.75;7324.65;18053.91
0;041;3;13702963.2;1569.39;4301.32;8016.63;13870.92;31214.76
0;041;4;2050039.2;1482.95;5036.4;12532.03;22293.79;43886.93
0;042;1;9133819.17;789.57;1684.17;3314.67;6130.15;12982.22
0;042;2;50788380.59;1273.91;3472.63;6045.39;10023.43;21548.18
0;042;3;39089582.54;2668.55;6032.75;9609.32;14979.17;30973.15
0;042;4;5267158.84;4052.38;8840.59;14407.44;22164.12;40743.1
0;043;1;6971571.82;828.99;1839.35;2866.73;4829.1;9737.61
0;043;2;4982205.25;1130.23;2476.8;4191.27;7410.19;15483.07
0;043;3;1662436.72;1462.73;3355.75;6720.55;12727.94;26721.72
0;043;4;365408.11;6741.35;11163.26;26214.58;35937.98;41701.22
