vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;6;524;80.93;80.93;83.52;97.44;97.44
0;001;1;2;6;203;33.59;33.59;33.59;34.53;34.53
0;001;1;3;6;3000;75.74;125.7;509.15;827.29;952.63
0;001;2;1;12;1044;80.93;80.93;84.74;93.29;97.44
0;001;2;2;12;405;33.59;33.59;33.59;33.59;34.53
0;001;2;3;12;5634;174.7;413.36;483.04;550.49;600.84
0;001;3;1;31;2487;58.38;72.83;80.38;91.68;97.44
0;001;3;2;31;1051;33.59;33.59;33.59;34.53;34.53
0;001;3;3;31;18424;291.03;413.23;530.26;683.58;1192.79
0;001;4;1;96;8052;58.38;73.61;80.34;89.16;133.81
0;001;4;2;96;3288;33.59;33.59;33.59;34.53;34.53
0;001;4;3;98;90941;263.99;431.62;659.64;1090.4;2420.82
0;002;1;1;1;92;91.68;91.68;91.68;91.68;91.68
0;002;1;2;1;35;34.53;34.53;34.53;34.53;34.53
0;002;1;3;1;79;79.21;79.21;79.21;79.21;79.21
0;002;2;1;5;403;58.38;77.2;78.49;91.68;97.44
0;002;2;2;5;170;33.59;33.59;33.59;34.53;34.53
0;002;2;3;6;3336;231.43;548.1;586.41;643.39;740.54
0;002;3;1;24;1916;58.38;77.2;80.93;85.28;93.37
0;002;3;2;24;808;33.59;33.59;33.59;33.59;34.53
0;002;3;3;24;16602;327.34;473.99;697.24;907.94;1046.6
0;002;4;1;73;5856;58.38;73.61;77.83;88.56;109.82
0;002;4;2;72;2455;33.59;33.59;34.53;34.53;34.53
0;002;4;3;75;74974;449.24;593.34;768.73;1073.31;3175.58
0;003;1;1;39;2565;15.46;58.38;68.22;80.38;89.15
0;003;1;2;39;1281;23.51;33.59;33.59;34.53;34.53
0;003;1;3;40;18486;113.7;307.09;420.56;574.8;911.67
0;003;2;1;78;5758;43.98;64.04;71.65;80.93;109.82
0;003;2;2;78;2574;23.51;33.59;33.59;34.53;34.53
0;003;2;3;80;40006;168.61;372.23;443.08;651.74;855.64
0;003;3;1;197;15047;43.98;62.6;73.66;84.6;109.82
