vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;13302;13302.43;13302.43;13302.43;13302.43;13302.43
0;001;1;2;1;1151;1151.09;1151.09;1151.09;1151.09;1151.09
0;001;1;3;1;705;704.9;704.9;704.9;704.9;704.9
0;001;1;4;1;12;11.87;11.87;11.87;11.87;11.87
0;001;1;6;1;148;147.99;147.99;147.99;147.99;147.99
0;001;1;7;1;81;81;81;81;81;81
0;001;1;9;1;289;288.87;288.87;288.87;288.87;288.87
0;001;1;12;1;547;546.97;546.97;546.97;546.97;546.97
0;001;2;1;1;7736;7735.51;7735.51;7735.51;7735.51;7735.51
0;001;2;2;1;1324;1323.76;1323.76;1323.76;1323.76;1323.76
0;001;2;3;1;475;474.82;474.82;474.82;474.82;474.82
0;001;2;4;1;1299;1298.78;1298.78;1298.78;1298.78;1298.78
0;001;2;6;1;240;240.35;240.35;240.35;240.35;240.35
0;001;2;7;1;14;13.77;13.77;13.77;13.77;13.77
0;001;2;9;1;89;89.35;89.35;89.35;89.35;89.35
0;001;2;12;1;127;126.9;126.9;126.9;126.9;126.9
0;001;3;1;28;396986;13008.43;13302.43;13302.43;13302.43;18610.52
0;001;3;2;28;35619;1001.33;1108.28;1247.98;1250.92;1612.84
0;001;3;3;28;18497;347.08;472.22;593.61;782.8;1262.5
0;001;3;4;17;1979;11.87;15.83;15.83;60.97;1094.6
0;001;3;6;28;10682;114.13;167.84;292.94;481.46;922.5
0;001;3;7;26;3836;37.66;86.06;132.61;191.28;346.72
0;001;3;9;28;8870;197.55;218.22;276.75;332.84;600.75
0;001;3;10;1;299;298.96;298.96;298.96;298.96;298.96
0;001;3;12;28;16201;130.97;242.43;689.01;821.55;969.64
0;001;4;1;143;2242367;12766.93;13302.43;13302.43;14399.05;27476.25
0;001;4;2;142;208555;935.98;1167.47;1250.92;1450.6;2779.03
0;001;4;3;143;163113;475.16;694.16;887.09;1514.74;2779.29
0;001;4;4;128;169171;15.83;39.29;238.85;1286.49;6626.27
0;001;4;6;143;147716;220.3;464.46;720.62;1418.46;2802.35
0;001;4;7;138;57141;55.68;135;218.72;479.59;1685.41
0;001;4;9;143;64249;197.55;243.49;378.22;582;925.14
0;001;4;10;12;3592;298.96;298.96;298.96;298.96;303.9
0;001;4;12;143;168798;212.95;599.72;846.47;1384.99;3264.45
0;002;2;1;1;4558;4558.05;4558.05;4558.05;4558.05;4558.05
0;002;2;2;1;1438;1438.12;1438.12;1438.12;1438.12;1438.12
0;002;2;3;1;804;803.66;803.66;803.66;803.66;803.66
0;002;2;4;1;842;841.73;841.73;841.73;841.73;841.73
0;002;2;6;1;1507;1506.51;1506.51;1506.51;1506.51;1506.51
0;002;2;7;1;186;186.3;186.3;186.3;186.3;186.3
0;002;2;9;1;557;557.08;557.08;557.08;557.08;557.08
0;002;2;12;1;849;848.57;848.57;848.57;848.57;848.57
0;002;3;1;15;149601;4558.05;9459.37;11023.41;11023.41;11514.19
0;002;3;2;15;19952;948.47;1167.47;1325.8;1438.12;1825
0;002;3;3;15;14409;91.25;803.66;913.16;1272.27;1619.01
0;002;3;4;14;8659;399.62;496.95;573.78;698.86;1025.88
0;002;3;6;15;11118;11.31;420.66;609.5;1090.26;1610.32
0;002;3;7;13;2064;37.26;83.45;111.35;198.42;468.88
0;002;3;9;15;5124;160.05;239.5;320.84;376.48;593.21
0;002;3;12;15;14803;1.96;312.86;1175.27;1487.73;1772.94
0;002;4;1;123;1525226;9459.37;10022.43;11023.41;13324.96;20521.13
0;002;4;2;123;184809;751.73;1126.13;1250.92;1505.53;2993.09
0;002;4;3;123;203247;751.18;985.16;1296.39;2112.43;3535.93
0;002;4;4;122;312317;453.36;661.24;1141.91;1743.88;10942.45
0;002;4;6;123;159248;363.9;563.84;785.33;1459.57;3420.46
0;002;4;7;95;37291;32.6;89.94;158.8;427.64;1404.93
0;002;4;9;119;52949;160.05;304.53;416.41;498.93;846.47
0;002;4;10;5;1794;298.96;298.96;298.96;298.96;597.92
0;002;4;12;123;195711;397.38;849.21;1191.92;1746.42;4198.07
0;003;1;1;39;85636;243.73;2071.84;2279.02;2400.89;5922.46
0;003;1;2;28;21995;119.81;631.7;998.39;1022.54;1121.15
0;003;1;3;14;2541;39.11;52.14;71.69;359.78;566.08
0;003;1;4;19;3190;15.83;15.83;126.72;288.47;728.64
0;003;1;6;36;5483;21.48;36.46;132.28;243.44;401.63
0;003;1;7;15;981;10.8;13.77;27;143.52;223.16
0;003;1;8;2;6764;3382.18;3382.18;3382.18;3382.18;3382.18
0;003;1;9;7;733;53.35;89.63;89.63;142.42;178.7
