vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;2431643;750.92;6281.68;8414.03;12891.78;32665.62
0;002;2314427;5863.06;8819.76;11665.68;17498.52;56014.34
0;003;5647114;2045.96;5100.84;7643.01;11777.48;20236.84
0;004;36123636;3166.8;7935.15;14172.17;22548.21;42515.64
0;005;3984017;1126.38;4235.04;7133.74;12681.36;24906.88
0;020;3647250;375.46;1991.52;3540.21;7367.88;17200.86
0;021;23103345;778.34;2252.76;3927.85;6982.31;19293.24
0;022;3406251;584.56;1713.99;2824.92;5914.4;15770.06
0;023;3968785;470.56;1011.92;1946.21;4038.12;12945.15
0;024;9700406;488.86;969.88;1434.39;2366.32;7993.92
0;025;2610880;227.54;408.2;498.34;793.4;2162.16
0;026;6064482;335.55;859.16;1768.7;4723.35;14991.08
0;040;2052418;293.09;760.96;1642.96;3570.3;13872
0;041;10917490;458.2;1276.41;2721.23;5152.62;11746.16
0;042;43271888;448.68;1646.96;3296.16;5882.1;13453.38
0;043;4363631;286.91;674.37;1185.3;2107.35;5928.6
0;044;13137191;233.29;671.1;2397.42;5765.8;15632.54
0;045;46306340;700.26;1782.56;3227.93;6223.88;16403.77
0;046;33141865;418.68;1347.55;2593.35;4725.3;12930.3
0;047;21273787;444.74;1098.9;1857.84;3088.8;7675.56
0;048;13243194;289.29;810.08;1588.55;2954.51;6681.15
0;049;3320129;374.31;1493.64;2761.55;4619.66;14038.29
0;050;2380923;418.79;1018.9;2048.9;3959.2;9685.49
0;051;1338773;406.12;746.91;1102.9;1679.16;3784.74
0;052;5169128;233.29;499.78;1323.45;3131.76;8144.5
0;053;23550059;232.7;448.68;883.84;1905.93;5956.58
0;054;4537570;222.37;389.17;706.32;1348.74;3156.01
0;055;4774639;238.36;671.1;1796.52;3986.28;10686.58
0;056;2372119;233.16;445.22;888.86;1912.75;5873.08
0;057;5827531;210.8;236.07;288.64;494.74;1541.4
0;058;22395358;214.61;256.54;375.46;808.53;5164.38
0;070;819152;254.42;586.18;1065.19;1856.28;4061.2
0;071;5857403;293.09;671.1;879.27;1346.04;2500.92
0;072;2157342;204.1;293.09;468.42;837.58;1983.5
0;073;4999633;219.65;289.29;464.46;667.44;1126.38
0;080;672647;448.68;989.8;1548.84;2544.2;5260.32
0;081;1144141;269.51;763.26;1272.1;2119.86;4070.72
0;082;5478726;251.2;788.52;1462.75;2554.53;6340.68
0;090;1955908;413.48;1342.87;4799.7;8511.18;19458.5
0;091;1566404;422.88;967.8;1624.48;3093.09;8817.33
0;092;2660430;211.44;445.92;667.17;969.88;2043.1
0;093;5441258;230.03;440.4;512.24;793.4;1675.16
0;094;1973654;217.83;335.55;561.4;959.43;3173.6
0;095;540933;283.38;566.76;843.86;1337;2931.53
0;096;1029100;275.32;564.04;823.96;1256.37;2380.2
0;097;5431054;217.83;291.54;472.14;645.48;1261.58
0;098;10594174;231.45;433.98;566.68;850.94;1794.72
0;110;5539804;372.05;769.62;1414.98;2931.53;10594.8
0;111;6302251;248.39;645.36;1172.36;2047.86;4606.69
0;112;1207517;222.81;419.14;735.19;1218.36;2833.18
0;113;13032095;240.5;496.92;807.48;1235.52;2550.42
0;114;4059875;222.39;269.51;497.4;932.64;2669.76
0;115;4205195;220.89;267.4;500.2;1000.92;2759.16
0;120;7366492;1655.01;2917.74;4037.4;5553.8;10965.24
0;121;15306975;455.08;1204.2;2692.08;4945.38;11436.48
0;122;3073399;416.82;1000.4;3219.02;6324.85;19254.45
0;130;10486679;1225.86;2968.28;4945.38;8115.24;16411.68
0;131;2016334;416.82;1126.38;2335.02;4447.44;6982.31
0;132;97091;229.92;812.24;1490.34;3784.74;8475.06
0;133;12821081;259.08;995.88;2242.53;3929.8;9438.82
0;134;15595944;574.72;1794.72;2692.08;4090.89;8206.56
0;135;3699686;238.36;667.44;1518.93;3185.56;8076.24
0;136;26692482;317.74;825.84;1721.46;3589.44;9507.2
0;137;30600350;706.62;2047.85;3532.95;5905.24;12681
0;138;488369;433.06;959.65;1378.09;2098.92;3730.56
0;139;79368207;569.73;1235.4;2040.78;3471.84;7683.6
0;140;79520379;473.68;1573.53;2501.52;3913.65;8480.5
0;141;18887643;297.44;749.67;1218.9;1912.95;3944.9
0;142;3678174;416.82;1102.47;2148.92;3751.85;8807.68
0;143;7341753;407.56;1000.92;1668.6;2918.44;6928.96
