vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;36;9;17;21;35;115
0;002;43;17;24;31;49;117
0;003;27;2;19;25;32;60
0;004;63;14;33;53;82;151
0;005;30;7;14;21;36;81
0;020;22;1;7;13;29;74
0;021;18;3;6;10;19;60
0;022;15;2;5;8;16;55
0;023;12;1;3;5;11;39
0;024;8;2;3;4;7;28
0;025;3;1;1;2;3;7
0;026;14;1;2;4;15;60
0;040;11;1;2;5;11;44
0;041;14;2;4;9;17;44
0;042;19;2;7;13;23;56
0;043;7;1;2;4;7;21
0;044;17;1;2;9;21;62
0;045;19;2;6;11;22;69
0;046;10;1;3;7;12;34
0;047;8;1;3;6;10;23
0;048;8;1;2;5;9;25
0;049;16;2;6;11;18;49
0;050;13;1;4;8;15;38
0;051;5;1;3;4;6;12
0;052;9;1;2;5;11;32
0;053;6;1;1;3;6;20
0;054;4;1;1;2;4;10
0;055;12;1;3;7;15;39
0;056;7;1;2;4;8;24
0;057;2;1;1;1;2;5
0;058;3;1;1;1;1;14
0;070;4;1;2;3;5;10
0;071;2;1;1;2;2;4
0;072;2;1;1;2;2;6
0;073;2;1;1;1;2;3
0;080;5;2;3;4;7;13
0;081;5;1;2;4;6;12
0;082;7;1;2;4;8;22
0;090;20;1;2;15;25;66
0;091;9;1;3;4;9;24
0;092;3;1;2;2;3;5
0;093;2;1;1;2;2;4
0;094;3;1;1;2;3;10
0;095;3;1;2;2;3;5
0;096;3;1;2;2;3;5
0;097;2;1;1;2;2;4
0;098;2;1;1;2;2;4
0;110;9;1;2;4;9;32
0;111;6;1;2;4;7;16
0;112;4;1;2;3;4;10
0;113;4;1;2;3;4;8
0;114;4;1;1;2;4;13
0;115;3;1;1;1;2;8
0;120;15;5;9;11;16;35
0;121;13;1;4;8;16;37
0;122;16;1;3;9;19;56
0;130;25;5;12;19;31;68
0;131;9;1;3;8;14;21
0;132;7;1;2;6;9;22
0;133;10;1;2;7;13;34
0;134;12;2;6;9;14;30
0;135;11;1;3;7;14;34
0;136;11;1;3;7;14;33
0;137;16;3;7;12;20;43
0;138;6;2;3;5;6;11
0;139;11;2;4;7;13;29
0;140;12;2;6;9;14;31
0;141;5;1;3;4;6;11
0;142;10;1;3;7;13;29
0;143;9;1;4;6;11;26
0;144;6;1;1;3;7;20
0;160;16;6;8;10;15;45
0;161;9;2;3;4;11;29
0;162;26;9;13;19;31;64
0;163;16;7;10;12;17;38
0;164;35;35;35;35;35;35
0;165;18;8;11;15;20;43
0;166;13;7;9;10;13;25
0;167;7;1;2;3;10;22
0;168;13;2;5;9;14;40
0;169;16;3;9;11;17;50
0;170;16;3;7;13;21;41
0;171;8;2;3;5;9;23
0;172;45;7;16;33;60;126
0;173;8;1;2;4;9;26
0;174;6;1;2;4;7;15
0;175;3;1;1;2;3;9
0;176;3;1;2;2;3;9
0;177;5;1;2;3;5;17
0;178;15;2;4;9;19;49
0;179;2;1;1;2;2;4
0;180;18;1;3;10;24;65
0;190;8;1;2;5;9;25
0;191;5;1;2;2;6;17
0;192;2;1;1;2;2;6
0;193;25;2;11;22;36;65
0;194;13;2;6;10;16;35
0;195;10;2;5;8;12;24
0;196;4;1;1;1;2;19
0;197;8;1;2;4;9;25
0;198;5;1;1;3;6;15
0;199;7;1;3;5;8;17
0;200;9;1;2;5;10;28
0;201;6;1;2;3;7;19
0;202;5;1;2;3;6;14
0;203;3;1;1;2;4;10
0;204;6;1;1;3;7;18
0;205;8;1;3;6;10;24
0;206;9;1;2;6;11;32
0;207;7;1;2;4;8;21
0;220;13;2;4;7;15;41
0;221;17;5;8;12;19;47
0;222;8;1;3;5;8;25
0;223;11;3;5;8;12;28
0;224;9;1;3;6;12;27
0;225;4;1;2;3;4;9
0;226;3;1;1;2;3;8
0;227;4;1;2;3;5;11
0;228;3;1;2;2;3;5
0;229;12;1;3;7;14;42
0;240;10;1;3;5;12;33
0;241;7;1;2;5;8;21
0;242;7;1;2;5;9;23
0;243;5;1;2;3;6;17
0;244;6;1;3;5;8;15
0;245;7;1;3;5;9;19
0;246;10;1;4;7;12;28
0;247;7;1;3;5;9;23
0;248;10;2;5;8;13;27
