vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-112ap;1;189;189;189;189;189;189
0;001;1;B-124p;1;192;192;192;192;192;192
0;001;1;B-134o;1;17;17;17;17;17;17
0;001;1;B-134p;1;124;124;124;124;124;124
0;001;2;B-105;1;1;1;1;1;1;1
0;001;2;B-107a;3;92;23;23;24;45;45
0;001;2;B-109;1;93;93;93;93;93;93
0;001;2;B-110;1;9;9;9;9;9;9
0;001;2;B-112ap;2;246;114;114;123;132;132
0;001;2;B-134p;1;143;143;143;143;143;143
0;001;3;B-105;4;2;0;1;1;1;1
0;001;3;B-106;5;303;6;48;51;54;145
0;001;3;B-107a;19;445;2;10;22;34;60
0;001;3;B-107b;4;262;4;5;47;126;164
0;001;3;B-108b;2;1945;720;720;972;1225;1225
0;001;3;B-109;17;3967;56;123;223;297;529
0;001;3;B-110;1;2;2;2;2;2;2
0;001;3;B-111;3;28;6;6;6;17;17
0;001;3;B-112ap;16;2220;39;51;147;200;243
0;001;3;B-112b;1;601;601;601;601;601;601
0;001;3;B-112c;1;811;811;811;811;811;811
0;001;3;B-114;1;170;170;170;170;170;170
0;001;3;B-116o;3;10;1;1;2;6;6
0;001;3;B-116p;19;1030;7;13;26;75;373
0;001;3;B-119a;1;39;39;39;39;39;39
0;001;3;B-124p;15;4286;29;189;294;367;588
0;001;3;B-125o;2;65;20;20;33;45;45
0;001;3;B-125p;2;388;121;121;194;266;266
0;001;3;B-131;10;29;1;2;2;2;12
0;001;3;B-134o;9;619;3;13;24;68;323
0;001;3;B-134p;16;1094;6;6;53;77;394
0;001;4;B-105;12;73;0;1;1;1;64
0;001;4;B-106;34;2746;6;23;44;54;220
0;001;4;B-107a;101;2210;2;9;11;24;60
0;001;4;B-107b;21;2004;7;25;53;118;355
0;001;4;B-108b;31;22736;48;480;648;960;1705
0;001;4;B-109;65;21734;56;172;260;425;866
0;001;4;B-110;37;282;2;4;5;10;24
0;001;4;B-111;46;944;5;6;11;26;91
0;001;4;B-112ap;76;9154;38;56;69;160;352
0;001;4;B-112b;30;12545;52;132;327;484;1268
0;001;4;B-112c;10;6418;112;224;601;867;1426
0;001;4;B-114;29;43077;170;226;1018;1866;5684
0;001;4;B-115;2;524;117;117;262;406;406
0;001;4;B-116o;5;36;2;5;5;6;18
0;001;4;B-116p;132;10958;4;15;37;100;398
0;001;4;B-119a;16;1330;8;20;56;125;243
0;001;4;B-119b;11;360;8;8;8;24;200
0;001;4;B-120;3;17;2;2;2;13;13
0;001;4;B-121;4;327;8;30;64;133;192
0;001;4;B-122;1;178;178;178;178;178;178
0;001;4;B-123;1;4;4;4;4;4;4
0;001;4;B-124p;70;38262;71;179;352;640;2052
0;001;4;B-125o;39;1678;3;17;32;66;118
0;001;4;B-125p;36;10756;30;98;198;421;1093
0;001;4;B-127;2;4;2;2;2;2;2
0;001;4;B-131;105;908;0;1;2;3;48
0;001;4;B-132;32;1195;3;11;16;39;218
0;001;4;B-134o;94;8810;5;12;21;85;375
0;001;4;B-134p;140;91983;6;18;50;218;2192
0;001;4;B-259;3;7898;1711;1711;1975;4212;4212
0;002;1;B-110;1;3;3;3;3;3;3
0;002;1;B-111;1;15;15;15;15;15;15
0;002;1;B-131;1;2;2;2;2;2;2
0;002;1;B-134o;1;10;10;10;10;10;10
0;002;2;B-107a;1;8;8;8;8;8;8
0;002;2;B-110;5;108;11;19;19;21;38
0;002;2;B-116p;1;19;19;19;19;19;19
0;002;2;B-131;1;3;3;3;3;3;3
0;002;2;B-134o;1;29;29;29;29;29;29
0;002;3;B-105;1;13;13;13;13;13;13
0;002;3;B-106;1;3;3;3;3;3;3
0;002;3;B-107a;1;28;28;28;28;28;28
0;002;3;B-107b;5;438;1;2;3;57;375
0;002;3;B-108b;1;960;960;960;960;960;960
0;002;3;B-110;17;325;5;11;18;29;38
0;002;3;B-111;8;370;16;27;28;64;115
0;002;3;B-112b;5;1880;52;235;339;627;627
0;002;3;B-112c;3;1202;84;84;531;587;587
0;002;3;B-114;1;481;481;481;481;481;481
0;002;3;B-116p;8;586;4;25;50;72;291
0;002;3;B-119b;1;104;104;104;104;104;104
0;002;3;B-120;4;25;2;3;5;9;14
0;002;3;B-121;1;133;133;133;133;133;133
0;002;3;B-124p;3;497;24;24;213;260;260
0;002;3;B-125o;2;79;20;20;40;59;59
0;002;3;B-125p;1;455;455;455;455;455;455
0;002;3;B-131;12;35;2;2;2;3;6
0;002;3;B-134o;13;304;2;14;24;31;59
0;002;3;B-134p;12;507;18;24;35;59;88
0;002;4;B-105;2;15;1;1;8;15;15
0;002;4;B-106;12;3619;16;65;177;457;1117
