vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;2265;459.17;474.46;550.91;657.94;703.81
0;001;2;46;30526;428.59;543.35;612.07;722.4;1041.93
0;001;3;94;97394;458.34;654.31;823.99;1074.44;2626.35
0;001;4;115;238682;672.6;1176.24;1747.36;2424.3;4758.81
0;002;2;7;8127;703.81;922.82;1107.94;1506.44;1550.96
0;002;3;77;79273;592.22;889.76;1008.78;1176.58;1449.39
0;002;4;108;203633;823.64;1076.46;1375.5;2341.97;4144.14
0;003;1;287;243937;352.79;643.33;825.98;1040.19;1326.84
0;003;2;381;383535;561.59;736.12;959.56;1193.09;1677.34
0;003;3;159;207621;611.42;891.2;1191.28;1520.76;2559.68
0;003;4;94;172098;711.89;1243.68;1548.27;2139.78;3916.94
0;004;1;11;5960;204.78;254.13;475.12;646.12;1351.01
0;004;2;46;33121;229.27;386.27;680.53;936.98;1399.57
0;004;3;227;262039;259.62;536.57;1021.04;1473.01;2795.39
0;004;4;1145;1982545;284.78;803.8;1411.54;2206.53;4377.99
0;005;1;2;1163;397.89;397.89;581.66;765.44;765.44
0;005;2;11;8473;464.25;493.89;745.99;1080.94;1215.18
0;005;3;69;78999;432.18;693.63;849.51;1361.18;3017.55
0;005;4;252;412043;553.56;887.96;1387.68;2145.22;3598.97
0;006;2;1;865;864.7;864.7;864.7;864.7;864.7
0;006;3;7;5705;650.29;672.82;847.52;936.13;987.14
0;006;4;2;3001;1440.88;1440.88;1500.64;1560.4;1560.4
0;020;1;283;139309;245.78;315.09;384.55;526.63;1162.51
0;020;2;102;62248;245.11;359.79;439.9;677.58;1353.55
0;020;3;253;190408;230.3;368.43;579.42;925.15;1790.14
0;020;4;187;213113;271.15;527.14;946.37;1536.84;2751.33
0;021;1;1177;487978;250.43;316.67;361.82;435.49;709.23
0;021;2;1768;865498;272.28;339.15;403.25;504.75;1052.67
0;021;3;1130;860174;276.84;390.32;538.3;823.64;2107.53
0;021;4;601;736715;274.42;493.04;892.71;1519.36;3269.85
0;022;1;241;86798;234.39;287.63;328.81;392.1;563.8
0;022;2;234;121142;249.2;308.59;371.44;472.61;1509.9
