vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;17213065;27983.3;35253.24;45904.48;73502.29;158751.75
0;002;12234237;37769.18;44346.23;51598.6;78003.84;151981.68
0;003;41560928;15487;22444.99;35480.68;55348.63;112558.27
0;004;89008106;8933.62;31947.83;53155.52;84312.72;146413.13
0;005;17386241;14979.75;31228.99;45966.61;65901.98;105275.44
0;006;837328;39035.16;40925.99;42073.3;64606.39;92594.37
0;020;14408318;3829.97;7167.81;13182.94;25634.29;58444.56
0;021;80239622;4529.94;8329.22;11175.82;18578.09;51347.68
0;022;6501122;3015.85;5078.33;6357.34;9375.96;37124.3
0;023;12529369;994.27;2878.85;4885.69;10603.74;35162.33
0;024;52629385;2514.6;3551.05;5131.6;11719.3;32449.21
0;026;21132716;1010.45;1305.81;2428.23;10138.02;23202.38
0;040;4082129;900.88;1875.57;4166.84;9945.94;48012.74
0;041;23288292;1132.66;2939.87;5439.37;10395.88;25437.34
0;042;95783507;998.53;3257.86;6325.96;10876.25;21976.51
0;043;25861551;858.86;2204.65;4210.8;6939.38;28182.23
0;044;28352270;847.45;2310.83;5106.45;10783.8;30590.59
0;045;131680545;1635;3268.12;5269.67;9956.77;28221.1
0;046;3101823;887.1;1771.5;3381.66;6232.74;14397.89
0;047;29090772;1070.45;1912.8;2977.3;4570.69;10151.92
0;048;20591687;840.03;1634.21;3364.43;6053.91;16452.48
0;049;9026979;1637.5;5788.57;9948.22;16096.1;36123.58
0;050;7752286;950.03;2581.79;5134.66;9482.54;27158.87
0;051;3619778;978.56;1660.47;2322.83;3447.05;7906.25
0;052;11529026;818.42;1189.82;2338.68;5171.39;15611.05
0;053;52867415;787.1;1069.82;1566.5;3192.13;10440.54
0;054;13416825;744.38;999.39;1533.62;2505.44;5248.96
0;055;24037535;964.7;2115.19;4226.17;8692.98;21815.81
0;056;1192150;795.32;1409.45;2506.06;4844.55;14345.63
0;057;14029839;710.67;814.58;950.16;1371.87;5321.28
0;058;70864397;844.91;1014.76;1287.23;3969.77;14240.55
0;070;1949774;1369.72;1773.99;2364.25;3504.48;10603.94
0;073;28276044;1442.73;1740.83;2806.54;3271.94;4130.65
0;080;3118956;1183.02;2199.3;3528.73;6010.75;13420.72
0;082;10164969;781.43;1117.61;2058.13;4066.56;10918.76
0;089;11358866;1224.82;2000.35;2997.76;5140.67;23319.9
0;090;7010199;1321.67;2697.59;15641.29;27365.12;61522.53
0;091;10167504;2842.63;6006.65;16621.45;23549.55;30776.65
0;092;16922911;1430.96;2059.8;2764.92;3878.82;5474.6
0;093;11519421;1528.08;1972.38;2255.44;2516.31;3872.31
0;095;471943;1357.48;2011.89;2576.51;3378.88;5582.15
0;097;11548267;913.48;1044.62;1192.55;1504.48;2942.78
0;098;33958809;1123.14;1391.56;1886.44;2626.55;4983.43
0;110;8336423;1038.39;1530.01;3020.22;6163.67;18774.23
0;111;18149771;792.08;1291.04;2184.05;3779.97;9174.99
0;113;57143870;782.76;1241.05;1708.31;2622.57;6829.92
0;114;12267406;788.51;1250.74;1759.08;2768.14;8459.39
0;115;70353624;683.78;899.12;988.54;1102.62;1557.51
0;120;44308993;4046.69;7441.11;9716.13;13655.97;32271.67
0;121;43993127;1637.11;4736.43;7604.06;12560.92;33713.91
0;130;20266743;7115.19;11820.19;17505.74;26241.3;45891.68
0;131;7283271;1470.35;3635.36;8125.62;12065.48;18378.87
0;132;570734;919.28;1645.61;3588.5;5289.81;14147.38
0;133;6806938;713.93;1559.77;4354.3;8195.52;19175.6
0;134;30530476;1129.79;2501.31;4159.3;6851.04;15909.86
0;135;20902422;851.66;2006.31;3898.76;7562.99;16280.38
0;136;53326513;1044.52;2117.49;4543.95;9094.53;21847.98
0;137;76705009;1553.22;4162.53;6914.79;11229.44;23078.56
0;138;35796515;888.22;1577.48;2309.36;3401.46;5977.78
0;139;196662291;1296.79;2577.31;4403.06;7539.15;15990.78
0;140;197535566;1094.08;2990.82;4800.14;7680.64;16545.07
0;141;16587419;809.01;1406.9;2248.48;3805.06;8511.93
0;142;11251043;992.18;2130.88;3983.38;7125.6;17593.37
0;143;24628203;794.19;1248.53;2508.91;4928.92;13306.01
0;144;78135324;827.72;1066.4;1895.5;4093.82;10205.36
0;160;2637505;10251.4;17566.99;24468.43;33334.26;71956.36
0;161;32488536;1544.62;12282.34;17500.25;21049.55;39480.72
0;162;16577525;15685.9;20308.53;28183.67;41153.16;68098.99
0;163;75696891;14212.13;16678.35;19182.39;23846.24;39189.97
0;165;20792597;11749.29;15187.1;18462.35;23519.09;40152.21
0;166;69721785;10951.96;12689.14;14468.93;17496.23;28790.86
0;167;46314695;2386.58;8076.59;10531.54;17989.54;32533.71
0;169;29053024;3357.82;6251.9;8972.6;13816.22;39299
0;170;4859710;6847.75;8453.81;10185.02;14670.25;27221.28
0;171;58640585;5489.97;6174.37;7101.01;9217.2;16725.32
0;174;68472947;3873;5067.08;6242.5;7953.89;16369.58
0;175;185939949;3381.63;4150.01;5138.9;8092.96;12772.83
0;176;18564481;1837.61;4528.46;5293.26;14375.63;17912.97
0;177;4382739;1015.58;1743.95;3159.18;6658.66;18100.7
0;180;14914573;1013.52;1280.59;1574.33;4219.8;22200.6
0;181;121066179;2299.07;3272.14;4271.31;6495.11;18327.65
0;182;33615828;1229.05;2202.31;3944.69;9724.05;25130.29
0;190;29701466;771.97;1562.67;2778.15;5050.35;12739.48
0;191;25399054;1268.21;1403.58;1632.6;2129.25;4356.96
0;192;54911541;1299.49;1688.96;2463.39;4366.94;10860.05
0;193;2934255;1824.66;5512.22;10699.94;20951.85;35678.1
0;194;172146441;1365.85;3376.38;5596.85;9218.22;18602.67
0;196;3940677;663.15;798.4;1285.88;4112.91;16478.32
0;197;25717891;805.13;1515.99;2850.04;6222.51;15325.78
0;198;10643137;610.36;883.46;1528.49;2877.24;8286.23
0;199;9313381;761.61;1218.54;2364.05;4346.18;10357.8
0;200;6833195;808.27;1401.51;3108.32;7131.88;15475.85
0;201;59747799;763.25;992.74;1700.45;3581.49;10390.06
0;203;7847814;725.29;851.26;1072;1849.14;5109.87
0;204;38157656;768.9;1069.82;1923.96;4174.43;11081.08
0;205;2470525;841.26;2092.06;4099.99;8029.6;17250.79
0;206;7014729;839.9;1437.73;2760.64;6061.05;19024.59
0;207;22900943;791.36;1360.7;2621.46;5217.49;12817.93
0;220;39795187;1871.68;3136.45;5509.3;13843.82;36215.3
0;221;173434095;3256.13;5797.52;7787.11;12163.97;29853.68
0;222;25755443;1014.57;2029.95;2976.11;5110.71;18333.12
0;223;28681700;1417.98;2745.41;4424.39;7353.37;20026.91
0;224;9922718;1350.7;2295.35;3767.86;6302.01;17321.26
0;225;33347908;1275.39;1636.09;2088.36;2893.7;5536.25
0;226;12554470;853.21;1149.16;1440.7;1912.73;4750.1
0;227;28578641;1301.2;2103.74;2898.32;4041.43;7568.2
0;228;32314380;1220.83;1617.87;2060.59;2420.25;3781.48
0;229;22861908;1181.28;2151.56;3988.32;8602.82;24458.2
0;240;42003248;1106.51;2104.16;3958.74;8104.27;20462.21
0;241;29755174;893.57;1463.15;2498.63;4725.88;11388.16
0;242;3212195;846.94;1388.28;2570.87;5321.02;13889.3
0;243;22143267;844.43;1133.48;1816.27;3633.64;10713.44
0;244;33998103;1014.52;1669.78;2526.73;4030.52;8848.91
0;245;15121518;1036.85;1735.58;3049.92;5345.25;12071.98
0;246;6810147;916.95;1988.54;3434.27;6045.44;13798.66
0;247;36082430;822.01;1644.8;2799.85;5026.07;13413.15
0;248;22921706;953.34;1798.12;2810.19;5124.73;13223.6
0;249;82027323;767.13;1185.61;1710.04;2819.25;7857.92
0;251;11932953;721.03;908.7;1288.19;2133.34;5967.41
0;252;10279381;811.51;1435.83;2534.39;4469.34;12184.26
0;253;13764692;839.64;1620.32;3313.59;6053.72;14652.9
0;254;61612916;791.5;1193.79;1693.06;2989.44;9306.59
0;260;35719568;2419.78;4972.19;9068.86;15802.67;38482.84
0;261;14593980;2023.64;3626.65;6611.6;12485.19;27001.73
0;262;4096145;1883.09;3593.89;5501.63;8823.91;24609.91
0;263;56035621;1701.98;1834.35;2118.11;2871.84;6012.08
0;264;24551350;1246.26;2646.14;5512.4;10491.76;28761.26
0;279;9114192;1093.63;2361.44;4628.26;8352.38;19886.68
0;280;26483913;1077.31;2774.88;5158.1;9052.35;20828.8
0;281;28743610;1056.81;2335.37;4425.47;8552.98;18678.22
0;282;33150283;1156.99;2297.79;3579.1;5643.41;13073.04
0;283;11987815;925.05;1625.71;2921.58;5584.47;14921.8
0;284;49291836;908.55;2062.66;3411.89;5627.36;12599.31
0;301;278367804;4493.35;5327.76;6455.33;9749.13;22981.18
0;302;222841209;4674.9;6089.2;6978.91;8686.56;17182.31
0;303;6566387;7424.59;11598.68;14852.81;19354.6;30601.28
0;304;65984493;4367.66;6004.27;7166.03;8852.39;16992.99
0;305;27508027;2413.59;8328.49;16102.39;29729.64;69255.88
0;308;135151471;3515.58;5690.71;8799.91;16034.65;32139.48
0;309;28716030;1066.06;1535.19;2562.14;8180.71;30524.84
0;310;70330980;1521.13;2200.92;3209.78;4394.68;9078.41
0;312;7064309;1130.67;1680.66;3759.9;12311.52;38755.78
0;313;75981353;1211.6;1837.8;2534.68;3915.38;13866.29
0;314;47922625;1223.57;1654.08;1967.74;2548.4;7478.14
0;315;120692828;1300.02;1722.41;2168.03;3266.78;9316.07
0;316;10979973;1015.46;1346.04;1756.75;2204.46;4847.11
0;317;27289386;1101;1473.18;1949.38;2426.24;6308.46
0;320;44802301;1112.25;1827.77;2545.6;4129.2;12599.6
0;321;36787396;2624.22;3333.03;4017.14;5081.77;12027.39
0;322;10240531;2756.56;4332.35;5312.94;7405.58;20905.28
0;340;13465916;843.67;2232.19;5577.79;10875.5;23265.59
0;341;34171243;1172.04;3721.2;7896.75;13123.86;24812.13
0;342;41094856;780.1;1143.07;1761.41;6307.74;18117.82
0;343;21277843;1299.04;3173.89;6328.64;11805.89;26007.3
0;344;14929029;1129.79;3464.42;6184.8;10709.75;28119.84
0;346;19664074;982.55;2005.93;3795.96;7123.82;17287.17
0;347;99778094;788.43;1609;3351.98;7290.22;16805.18
0;349;12703508;846.86;1292.56;2421.67;6425.89;18505.63
0;351;76891869;793.46;1605.14;3632.82;7656.81;16842.35
0;361;24788750;1050.28;1545.54;2191.1;4239.89;20492.3
0;362;21813820;1769.79;2988.65;3966.22;5360.17;9618.43
0;363;48246451;1252.7;2088.34;2609.41;3511.88;8351.83
0;364;29165739;931.38;1610.72;2288.84;3611.35;14573.28
0;380;17270917;1125.59;3704.88;6582.19;11231.72;24151.96
0;381;5310634;967.85;2067.6;4010.61;8172.44;22746.85
0;382;8095678;990.26;2233.75;5146.39;10758.6;25969.27
0;383;60515818;949.46;1723.19;2998.48;5629.96;13775.43
0;384;34804958;723.72;962.8;2077.73;6698.37;15302.09
0;385;15535727;766.3;1158.88;1867.04;3303.87;9332.62
0;401;5371439;2630.96;4901.5;8101.83;9472.7;18909.83
0;403;62891397;2820.66;3621.23;4158.44;4694.32;6061.94
0;404;21003856;1823.86;2248.35;2731.44;3377.24;5285.62
0;405;4963633;1547.62;3669.77;8326.4;17823.9;46848.8
