vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A02BA;40;337.55
0;17;680;1;A;A02BC;15;182.1
0;17;680;1;A;A03FA;58;153.33
0;17;680;1;A;A04AA;20;2254.93
0;17;680;1;A;A07AA;3;15.95
0;17;680;1;A;A07DA;1;2.68
0;17;680;1;A;A10AB;4;32.87
0;17;680;1;A;A10AD;1;11.1
0;17;680;1;A;A10AE;1;11.13
0;17;680;1;A;A10BA;4;9.08
0;17;680;1;A;A10BB;2;22.34
0;17;680;1;A;A11CC;1;0.28
0;17;680;1;B;B01AB;78;1190.19
0;17;680;1;B;B02AA;2;4.4
0;17;680;1;B;B02BC;1;265
0;17;680;1;B;B03XA;4;11662.75
0;17;680;1;B;B05AA;27;476.06
0;17;680;1;B;B05BA;54;429.2
0;17;680;1;B;B05BB;142;3225.46
0;17;680;1;B;B05CB;1;6.03
0;17;680;1;B;B05XA;5;93.54
0;17;680;1;C;C01BC;1;15.99
0;17;680;1;C;C01BD;1;0.6
0;17;680;1;C;C01CA;1;5.32
0;17;680;1;C;C01DA;3;15.86
0;17;680;1;C;C02AC;8;3.96
0;17;680;1;C;C02CA;2;12.96
0;17;680;1;C;C03BA;2;2.05
0;17;680;1;C;C03CA;12;7.4
0;17;680;1;C;C03DA;1;0.93
0;17;680;1;C;C03EA;2;2.31
0;17;680;1;C;C07AA;2;1.04
0;17;680;1;C;C07AB;15;20.25
0;17;680;1;C;C07AG;1;2.97
0;17;680;1;C;C07FB;1;9.77
0;17;680;1;C;C08CA;10;102.04
0;17;680;1;C;C09AA;1;1.12
0;17;680;1;C;C09BA;1;1.08
0;17;680;1;C;C09CA;4;29
0;17;680;1;C;C09DA;1;4.53
0;17;680;1;C;C10AA;10;51.89
0;17;680;1;D;D07AC;1;3.86
0;17;680;1;G;G04CA;1;9.6
0;17;680;1;H;H02AB;39;951.68
0;17;680;1;H;H03AA;4;1.62
0;17;680;1;J;J01CA;4;34.27
0;17;680;1;J;J01CE;2;4.16
0;17;680;1;J;J01CF;1;16.92
0;17;680;1;J;J01CR;21;3841.27
0;17;680;1;J;J01DB;42;203.67
0;17;680;1;J;J01DC;4;46.89
0;17;680;1;J;J01DD;1;104.44
0;17;680;1;J;J01EE;3;3.15
0;17;680;1;J;J01FA;3;53.16
0;17;680;1;J;J01FF;2;48.06
0;17;680;1;J;J01GB;4;110.11
0;17;680;1;J;J01MA;2;20.12
0;17;680;1;J;J01XA;3;645.1
0;17;680;1;J;J01XD;1;10.84
0;17;680;1;J;J01XX;1;4.48
0;17;680;1;J;J02AC;3;135.76
0;17;680;1;J;J04AB;2;4.5
0;17;680;1;J;J05AB;2;31.18
0;17;680;1;J;J05AE;1;3.24
0;17;680;1;J;J05AF;1;79.1
0;17;680;1;J;J07AG;1;11.35
0;17;680;1;L;L01AA;16;132.52
0;17;680;1;L;L01AX;1;30.35
0;17;680;1;L;L01BA;6;21.67
0;17;680;1;L;L01BC;1;183.33
0;17;680;1;L;L01CA;16;254.11
0;17;680;1;L;L01CB;1;49.22
0;17;680;1;L;L01DB;14;1615.37
0;17;680;1;L;L01DC;2;26.78
0;17;680;1;L;L01XA;1;116.99
0;17;680;1;L;L01XC;14;28557.98
0;17;680;1;L;L01XX;1;7.06
0;17;680;1;L;L03AA;2;2589.52
0;17;680;1;M;M01AB;43;108.46
0;17;680;1;M;M01AC;12;23.29
0;17;680;1;M;M01AE;5;8.97
0;17;680;1;M;M01AX;1;3.55
0;17;680;1;M;M03AC;113;845.09
0;17;680;1;M;M04AA;13;19.58
0;17;680;1;M;M05BA;2;890.21
0;17;680;1;N;N01AB;93;2281.89
0;17;680;1;N;N01AH;99;587
0;17;680;1;N;N01AX;126;1016.34
0;17;680;1;N;N02AA;1;0.98
0;17;680;1;N;N02AB;6;42.79
0;17;680;1;N;N02AC;51;38.05
0;17;680;1;N;N02AX;48;161.27
0;17;680;1;N;N02BA;2;0.86
0;17;680;1;N;N02BE;136;1783.19
0;17;680;1;N;N03AF;1;1.93
0;17;680;1;N;N05AD;2;7.24
0;17;680;1;N;N05AF;1;1.45
0;17;680;1;N;N05AH;1;122.12
0;17;680;1;N;N05AL;1;0.36
0;17;680;1;N;N05AN;1;0.43
0;17;680;1;N;N05AX;1;52.92
0;17;680;1;N;N05CD;32;47.78
0;17;680;1;N;N06AA;2;5.4
0;17;680;1;N;N06AB;3;10.98
0;17;680;1;N;N06AX;3;1.29
0;17;680;1;P;P01AB;1;11.8
0;17;680;1;R;R03AK;12;165.5
0;17;680;1;R;R03BA;1;2.01
0;17;680;1;R;R03BB;3;86.55
0;17;680;1;R;R05CB;6;9.36
0;17;680;1;R;R06AD;3;0.6
0;17;680;1;R;R06AE;10;12.14
0;17;680;1;S;S01EC;1;8.36
0;17;680;1;S;S01ED;1;3.22
0;17;680;1;S;S03AA;1;2.14
0;17;680;1;V;V03AE;1;1.78
0;17;680;1;V;V03AF;2;1337.07
0;17;680;1;V;V07AB;4;13.46
0;17;680;1;V;V08AA;15;72.81
0;17;680;1;V;V08AB;40;3232.83
0;17;680;1;V;V08CA;1;53.02
0;17;680;2;A;A02BA;66;575.05
0;17;680;2;A;A02BC;13;229.4
0;17;680;2;A;A03AB;1;3.39
0;17;680;2;A;A03FA;57;301.95
0;17;680;2;A;A04AA;17;2131.86
0;17;680;2;A;A06AD;1;4.5
0;17;680;2;A;A07AA;2;5.34
0;17;680;2;A;A07DA;1;0.08
0;17;680;2;A;A07EC;1;6.44
0;17;680;2;A;A10AB;4;21.79
0;17;680;2;A;A10AC;1;12.8
0;17;680;2;A;A10BA;1;0.03
0;17;680;2;A;A10BB;2;3.1
0;17;680;2;B;B01AB;91;2434.13
0;17;680;2;B;B01AC;2;11.56
0;17;680;2;B;B02AA;4;39.39
0;17;680;2;B;B02BC;4;1349.38
0;17;680;2;B;B03XA;1;3617.95
0;17;680;2;B;B05AA;45;894.2
0;17;680;2;B;B05BA;65;1722.91
0;17;680;2;B;B05BB;112;4768.67
0;17;680;2;B;B05BC;7;34.36
0;17;680;2;B;B05CB;4;54.27
0;17;680;2;B;B05XA;4;168.4
0;17;680;2;C;C01AA;1;0.28
0;17;680;2;C;C01BD;2;1.8
0;17;680;2;C;C01CA;1;5.2
0;17;680;2;C;C01DA;6;45.97
0;17;680;2;C;C01DX;4;26.25
0;17;680;2;C;C02AC;19;44.27
0;17;680;2;C;C02CA;5;99.16
0;17;680;2;C;C03CA;12;11.77
0;17;680;2;C;C03DA;2;2
0;17;680;2;C;C03EA;3;7.3
0;17;680;2;C;C07AA;3;3.68
0;17;680;2;C;C07AB;13;35.08
0;17;680;2;C;C07AG;2;14.17
0;17;680;2;C;C07BB;2;3.02
0;17;680;2;C;C08CA;9;62.29
0;17;680;2;C;C08DA;1;1.01
0;17;680;2;C;C09AA;7;42.92
0;17;680;2;C;C09BA;2;3.97
0;17;680;2;C;C09CA;4;46.6
0;17;680;2;C;C09DA;1;13.92
0;17;680;2;C;C10AA;11;49.68
0;17;680;2;D;D03AX;3;13.84
0;17;680;2;G;G03DC;1;0.58
0;17;680;2;G;G04BD;2;1.64
0;17;680;2;G;G04CA;1;4.65
0;17;680;2;H;H01BA;1;7.53
0;17;680;2;H;H01CB;6;10651.54
0;17;680;2;H;H02AB;43;2301.07
0;17;680;2;H;H03AA;3;3.2
0;17;680;2;H;H05BA;1;3.36
0;17;680;2;J;J01CA;2;16.9
0;17;680;2;J;J01CE;1;9.4
0;17;680;2;J;J01CR;17;1547.4
0;17;680;2;J;J01DB;63;579.42
0;17;680;2;J;J01DC;8;86.49
0;17;680;2;J;J01DD;2;390.04
0;17;680;2;J;J01DE;1;602.8
0;17;680;2;J;J01DH;2;1696.8
0;17;680;2;J;J01EE;2;7.16
0;17;680;2;J;J01FA;1;31.32
0;17;680;2;J;J01GB;6;257.73
0;17;680;2;J;J01MA;11;295.86
0;17;680;2;J;J01XD;11;185.31
0;17;680;2;J;J01XX;1;4.46
0;17;680;2;J;J02AC;5;769.99
0;17;680;2;J;J04AB;3;6.72
0;17;680;2;J;J05AB;5;663.12
0;17;680;2;J;J07AG;3;44.75
0;17;680;2;J;J07AM;1;3.19
0;17;680;2;L;L01AA;10;169.46
0;17;680;2;L;L01AX;2;60.7
0;17;680;2;L;L01BA;4;4961.87
0;17;680;2;L;L01BC;1;242.6
0;17;680;2;L;L01CA;11;333.89
0;17;680;2;L;L01CB;1;58.8
0;17;680;2;L;L01DB;9;1095.94
0;17;680;2;L;L01DC;3;91.78
0;17;680;2;L;L01XA;1;274.65
0;17;680;2;L;L01XC;9;17706.02
0;17;680;2;L;L01XX;2;9.29
0;17;680;2;L;L03AA;2;2558.84
0;17;680;2;L;L04AX;1;8.33
0;17;680;2;M;M01AB;42;132.24
0;17;680;2;M;M01AC;12;17.6
0;17;680;2;M;M01AE;1;6.71
0;17;680;2;M;M03AC;101;864.14
0;17;680;2;M;M03BX;1;0.78
0;17;680;2;M;M04AA;7;8.05
0;17;680;2;M;M05BA;2;188.74
0;17;680;2;N;N01AB;80;2225.97
0;17;680;2;N;N01AH;89;800.57
0;17;680;2;N;N01AX;103;1542.2
0;17;680;2;N;N02AA;2;0.64
0;17;680;2;N;N02AB;6;21.41
0;17;680;2;N;N02AC;48;46.66
0;17;680;2;N;N02AD;1;0.44
0;17;680;2;N;N02AE;1;53.5
0;17;680;2;N;N02AX;41;213.97
0;17;680;2;N;N02BA;2;1.71
0;17;680;2;N;N02BE;108;2326.05
0;17;680;2;N;N03AG;8;568.54
0;17;680;2;N;N04BC;1;36.6
0;17;680;2;N;N05AD;4;4.81
0;17;680;2;N;N05AF;1;0.4
0;17;680;2;N;N05AL;1;1.8
0;17;680;2;N;N05AX;5;143.03
0;17;680;2;N;N05CD;27;56.48
0;17;680;2;N;N06AA;1;0.52
0;17;680;2;N;N06AB;4;17.45
0;17;680;2;N;N06AX;5;15.48
0;17;680;2;P;P01AB;2;47.82
0;17;680;2;P;P01BA;1;1.75
0;17;680;2;P;P01CX;1;19.12
0;17;680;2;R;R03AK;22;165.72
0;17;680;2;R;R03BA;2;19.38
0;17;680;2;R;R03BB;1;40.78
0;17;680;2;R;R03CC;1;4.91
0;17;680;2;R;R03DC;1;12.76
0;17;680;2;R;R05CB;8;20.51
0;17;680;2;R;R06AD;3;1.78
0;17;680;2;R;R06AE;9;3.27
0;17;680;2;S;S01AA;1;6.52
0;17;680;2;S;S01BA;1;4.06
0;17;680;2;S;S01CA;1;3.01
0;17;680;2;V;V03AB;1;2.61
0;17;680;2;V;V03AF;7;5266.16
0;17;680;2;V;V03AK;6;867.02
0;17;680;2;V;V07AB;2;3.67
0;17;680;2;V;V08AA;23;189.09
0;17;680;2;V;V08AB;41;3884.51
0;17;680;2;V;V08CA;17;1455.77
0;17;680;3;A;A01AB;1;3.43
0;17;680;3;A;A02BA;61;699.69
0;17;680;3;A;A02BC;28;803.87
0;17;680;3;A;A03FA;51;415.04
0;17;680;3;A;A04AA;25;5452.69
0;17;680;3;A;A05AA;1;29.68
0;17;680;3;A;A07AA;6;57.9
0;17;680;3;A;A07DA;1;0.36
0;17;680;3;A;A10AB;20;424.83
0;17;680;3;A;A10AC;2;22.07
0;17;680;3;A;A10AD;2;105.51
0;17;680;3;A;A10BA;4;0.75
0;17;680;3;A;A10BB;1;16.44
0;17;680;3;A;A10BX;1;11.04
0;17;680;3;B;B01AB;69;2415.62
0;17;680;3;B;B01AC;1;1.52
0;17;680;3;B;B02AA;6;61.7
0;17;680;3;B;B03AC;2;85.96
0;17;680;3;B;B03XA;5;4312.81
0;17;680;3;B;B05AA;56;2717.74
0;17;680;3;B;B05BA;55;2316.26
0;17;680;3;B;B05BB;80;5165.25
0;17;680;3;B;B05BC;4;20
0;17;680;3;B;B05CA;1;1.65
0;17;680;3;B;B05CB;5;72.36
0;17;680;3;B;B05XA;10;281.78
0;17;680;3;C;C01BD;4;22.62
0;17;680;3;C;C01CA;4;26.92
0;17;680;3;C;C01DA;7;67.77
0;17;680;3;C;C01DX;5;110.57
0;17;680;3;C;C02AC;11;26.14
0;17;680;3;C;C02CA;3;17.12
0;17;680;3;C;C03BA;1;0.48
0;17;680;3;C;C03CA;22;80.35
0;17;680;3;C;C03DA;5;9.03
0;17;680;3;C;C03EA;1;0.72
0;17;680;3;C;C07AA;4;9.26
0;17;680;3;C;C07AB;10;39.46
0;17;680;3;C;C07AG;1;0.28
0;17;680;3;C;C07BB;2;6.93
0;17;680;3;C;C08CA;17;84.07
0;17;680;3;C;C08DB;1;8.92
0;17;680;3;C;C09AA;14;120.33
0;17;680;3;C;C09BA;3;24.68
0;17;680;3;C;C09CA;2;13.32
