vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;17665;3149.76;3149.76;8832.55;14515.35;14515.35
0;001;2;54797;217.43;1478.19;1872.15;2537.48;7248.94
0;001;3;230172;808.5;1804.6;3338.88;6419.93;11734.72
0;001;4;878652;1551.41;2602.17;4385.43;8366.07;31462.97
0;002;2;74318;2229.84;3121.53;4288.86;5615.67;10326.05
0;002;3;165013;1588.24;3405.18;4627.84;6748.39;10371.31
0;002;4;711972;2730.13;5771.29;8455.1;11146.04;28032.1
0;003;1;488557;4.56;1073.81;5271.52;8276.51;14700.93
0;003;2;597155;373.85;3578.33;6159.32;9093.21;14276.17
0;003;3;1334088;2442.66;4352;7174.45;9618.8;18795.18
0;003;4;2470778;2769.21;6204.65;9614.1;15659.28;29974.06
0;004;1;54372;49.86;127.48;989.99;2007.44;8900.21
0;004;2;213967;125.55;816.47;1449.19;3534.9;7127.4
0;004;3;1304249;321.22;1391.25;3109.44;5597.82;12035.6
0;004;4;10856942;1155.73;3238.09;5564.05;9174.44;17348.25
0;005;1;62142;89.51;305.22;650.37;1075.39;1683.32
0;005;2;141417;101.99;424.17;715.51;1039.48;3162.26
0;005;3;165908;131.16;614.07;976.21;1628.16;3593.94
0;005;4;503950;669.2;1479.65;2442.42;4845.19;8987.57
0;020;1;64204;31.23;99;175.26;317.03;882.05
0;020;2;62396;75.97;210.61;338.77;548.25;1561.48
0;020;3;143367;78.94;234.14;520.55;1046.61;2868.17
0;020;4;537807;252.83;840.17;1743.47;3251.92;7263.74
0;021;1;527246;25.91;166.81;334.38;542.13;982.05
0;021;2;720162;100.92;293.28;480.99;776.57;1629.72
0;021;3;850160;198.86;456.55;819.91;1423.96;3478.58
0;021;4;1463627;404.3;951.17;1921.86;3574.12;7504.07
0;022;1;34887;28.07;62.51;91.1;135.08;306.87
0;022;2;93601;35.91;75.32;124.26;222.82;1213.9
0;022;3;80986;45.03;119.36;339.28;859.61;2817.83
0;022;4;149332;245.66;693.63;1663.59;2848.86;6542.64
0;023;1;122082;4.73;45.68;83.54;144.97;427.1
0;023;2;138900;24.11;89.2;204.92;480.03;1356.63
0;023;3;168300;27.68;150.27;410.43;1168.25;3333.14
0;023;4;133807;217.7;1110.11;2297.31;5033.59;11876.01
0;024;1;212581;56.69;99.05;140.74;203.09;339.23
0;024;2;397114;71.3;124.61;175.65;249.6;477.34
0;024;3;254861;98.29;187.48;313.73;471.31;1392.84
0;024;4;182316;147.26;434.43;943.38;2265.36;5064.39
0;025;1;156260;1.34;11.32;33.38;56.58;115.74
0;025;2;23979;3.45;27.33;60.6;129.78;547.26
0;025;3;10223;12.64;32.1;95.61;350.84;922.95
0;025;4;9933;14.28;453.98;746.27;1381.39;3747.6
0;026;1;80173;0;31.07;75.37;135.49;305.39
0;026;2;94794;8.25;56.75;109.28;228.02;724.18
0;026;3;152903;31.59;123.79;285.81;841.27;2553.91
0;026;4;139990;90.44;339.54;935.55;1707.09;9465.39
0;040;1;22400;0;1.36;20.06;73.29;558.7
0;040;2;38988;0;6.17;45.11;188.07;712.25
0;040;3;63294;0.87;38.26;141.74;534.91;1996.4
0;040;4;36845;21.86;160.93;488.45;1065.11;3766.36
0;041;1;98820;4.36;61.14;118.36;214.38;574.53
0;041;2;389842;7.81;87.97;185.76;387.15;1183.97
0;041;3;454500;35.85;144.58;371.3;785.56;2131.91
0;041;4;200154;147.26;415.13;807.44;1679.91;4188.12
0;042;1;138339;0;1.43;17.4;63.11;227.66
0;042;2;359765;0;15.46;53.23;120.21;369.37
0;042;3;375484;4.36;44.67;125.86;303.68;985.68
0;042;4;241588;63.6;232.56;569.64;1186.44;3398.62
0;043;1;287724;0;2.59;195.97;343.39;537.07
0;043;2;136421;0;25.76;188.64;353.3;679.99
0;043;3;63671;3.4;52.55;201.73;446.16;1601.41
0;043;4;41340;81.7;427.19;643.32;1277.57;3715.05
0;044;1;84628;1.65;12.54;49.41;139.96;593.69
0;044;2;185963;3.77;31.38;96.95;218.1;834.09
0;044;3;426824;5.75;71.02;198.12;517.66;1483.89
0;044;4;335585;38.62;260.74;563.7;1371.68;3244.03
0;045;1;76635;1.96;26.18;76.15;141.19;353.97
0;045;2;573884;9.54;53.83;111.6;206.89;594.57
0;045;3;624999;23.2;98.97;206.54;442.22;1310.94
0;045;4;850455;82.86;306.38;683.44;1480.97;3344.61
0;046;1;190496;1.34;23.04;69.79;117.58;281.62
0;046;2;830216;5.75;40.53;90.66;169;506.23
0;046;3;906904;14.76;81.61;178.11;418.84;1464.75
0;046;4;937372;49.5;276.87;669.26;1499.02;3847.14
0;047;1;133000;0;10.46;31.87;77.31;177.61
0;047;2;437992;2.23;19.42;52.52;106.54;274.17
0;047;3;328044;11.43;48.13;110.88;229.28;880.2
0;047;4;132811;16.09;189;517.26;1381.05;2997.76
0;048;1;122329;0;4.51;15.42;56.84;217.03
0;048;2;191568;0;12.27;35.99;89.21;299.73
0;048;3;275524;0;8.64;49.06;138.86;675.31
0;048;4;82097;15.59;166.21;536.91;1423.45;5135.41
0;049;1;99477;3.89;153.34;315.98;605.97;1312.94
0;049;2;665150;0;9.82;294.63;1783.22;6880.71
0;049;3;232346;65.49;206.39;460.26;1271.46;7126.3
0;049;4;172754;75.35;321.23;954.06;2026.97;6798.47
0;050;1;65004;0;10.38;72.2;366.67;887.79
0;050;2;106390;0;12.26;109.65;449;1670.39
0;050;3;94251;8.51;121.53;468.61;1478.12;2654.17
0;050;4;96854;221.48;602.08;1524.06;3416.43;5336.77
0;051;1;118389;0;12.62;54.63;129.67;415.2
