vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;1604178;1646.67;2522.46;4537.64;9514.59;20432.97
0;002;1683098;3202.91;5723.33;8136.94;11767.94;25876.77
0;003;6347960;100.16;3388.04;5586.52;10147.94;24753.86
0;004;17223154;836.64;2873.06;5208;9229.74;20941.51
0;005;820370;132.72;443.25;851.64;1846.12;5861.84
0;020;910771;71.2;203.56;474.26;1422.91;4090.63
0;021;4053192;68.16;260.88;475.41;886.58;3525.58
0;022;379818;36.44;68.52;110.15;345.24;2554.84
0;023;545953;8.68;57.96;116.64;333.36;1926.06
0;024;876128;55.66;89.81;124.92;196.6;543.29
0;025;168071;3.24;17.66;37.04;59.26;162.52
0;026;468315;11.12;56.8;105.26;219.96;1172.96
0;040;165197;0;8;58.71;210.16;1219.57
0;041;1463253;20.04;101.36;219.46;479.21;2013.24
0;042;2154409;0;20.4;67.4;158.44;654.44
0;043;509061;0;48.96;188.68;327.56;555.84
0;044;1062384;3.36;35.6;121.42;365.8;1413.56
0;045;4291913;9.64;50.48;116.94;290.68;1206.56
0;046;372384;4.2;36.52;82.4;154.69;598.71
0;047;737113;2.12;16.8;47.36;100.32;280.44
0;048;3399662;0;13.96;50.52;142.12;4074.31
0;049;1552724;3.16;157.12;587.88;3132.68;7776.12
0;050;442178;1.64;60.16;251.44;727.9;2663.46
0;051;208609;1.2;14.02;46.06;93.84;453.59
0;052;464950;0;6.88;46.82;163.48;994.24
0;053;1594839;0;2.44;19.84;79.04;424.11
0;054;212482;0;4.72;17.25;53.16;141.64
0;055;555410;0;17.36;69.76;204.56;1169.3
0;056;166748;0;4.08;25.38;89.68;388.86
0;057;134221;0;0;2.2;10.28;57.84
0;058;905592;0;0;0;0;150.6
0;070;70422;27.68;50.08;70.12;122.92;356.44
0;071;579265;10.36;30.64;53.88;79;127.6
0;072;142841;4.16;26.92;47.04;67.28;138.28
0;073;183196;5.08;11.56;21.68;39.08;81.88
0;080;36577;5.4;27.48;55.18;101.82;301.6
0;081;94621;0;12.4;72.1;191.02;404.96
0;082;396703;0;11.18;40.52;125.16;552.26
0;090;236067;24.92;75.84;373.33;749;3349.62
0;091;271433;50.88;115.24;186.01;349.26;1653.53
0;092;597584;48.24;86.4;125.38;191.48;321.82
0;093;716875;33.2;52.44;70.56;99.2;198.68
0;094;243223;20;44.21;68.2;122.04;410.59
0;095;52175;30.8;50.48;69.96;101.36;187.98
0;096;86288;28.36;48.42;69.16;99.84;176.7
0;097;508191;19.04;35.68;47.94;64.48;125.68
0;098;1289390;26.92;47.56;67.16;99.62;186.72
0;110;789831;5.08;51.12;112.44;311.04;1733.36
0;111;235084;0;6.52;22.22;63.76;150.48
0;112;68051;0;6.04;20.4;52.6;252.3
0;113;958282;0;6.88;24.48;66.21;212.76
0;114;858401;1.48;24.68;50.08;94.56;702.13
0;115;322830;0;0;0;30.88;157.32
0;120;1272215;105.38;219.56;368.4;658.53;2575.91
0;121;2445563;25.84;78.76;178.14;464.51;2519.26
0;122;610434;19.18;72.44;220.98;752.27;3497.68
0;130;4873456;265.96;958.25;1849.87;3235.2;8748.12
0;131;962011;4.88;217.76;726.31;1825.15;3946.73
0;132;26441;0;13.66;38.7;89.96;1132.9
0;133;1472776;0;47.24;169.24;408.54;1472.04
0;134;1565721;36;104.88;175.92;321.32;1202.23
0;135;271418;2.08;24.12;67.76;153.68;645.71
0;136;4882732;4.24;71.24;192.33;564.05;2136.52
0;137;4884374;28.2;151.68;332.4;861.22;2440.46
0;138;28934;1.84;14.16;33.84;58.88;135.76
0;139;10397022;15.88;60.4;156.08;324.04;1280.02
0;140;9231059;13.24;104.22;198.48;372.11;1317.72
0;141;924327;0.96;9.5;27.56;68.4;237.11
0;142;456013;0;37.12;110.44;263.48;1386.76
0;143;739985;0.68;23.4;71.38;168.52;903.44
0;144;3132232;0;3.36;35.36;117.24;504.08
0;160;105879;186.52;273.77;385.39;703.82;3053.9
0;161;305997;14.52;49.48;105.88;240.48;1255.48
0;162;1587826;517.48;782.87;1094.63;1783.53;4895.65
0;163;3318796;319.85;529.08;723.29;1074.7;2958.43
0;165;3071818;430.12;662.18;919.18;1361.36;2774.01
0;166;3216097;295.5;441.26;631.72;912.78;1937.88
0;167;467990;26.84;77.08;179.52;470.92;1621.1
0;168;2842582;71.22;176.56;313.36;624.48;3218.36
0;169;806240;137.8;296.18;452.7;1009.98;4277.68
0;170;170153;22.28;87.2;172.52;384.53;1613.08
0;171;814951;7.68;20.36;44.7;101.32;401.16
0;172;1508803;99;418.78;999.83;2237.14;6386.98
0;173;6384638;38.16;77.12;127.88;258.36;1627.88
0;174;4205412;98.12;200.44;481.44;1096.02;1499
0;175;4627990;4.28;80.4;130.24;207.31;1001.44
0;176;129322;4.56;9.88;19.48;39.74;145.6
0;177;94619;6.64;15.7;31.06;74.46;519.44
0;178;252688;12.72;58.66;184.77;511.36;1968.19
0;179;287115;8.08;18.8;35.52;54.56;95.4
0;180;679544;11.64;68.9;194.52;623.72;3127.72
0;190;3829601;7.88;55.66;164.28;479.9;1323.2
0;191;1731354;25.64;89.4;107.36;171.69;471.4
0;192;2662394;37.04;87.96;96.88;139.36;242.84
0;193;280187;30.16;272.34;837.4;1686.35;4544.24
0;194;4676200;10.48;47.68;107.68;229.12;924.02
0;195;279255;19.72;68.84;129.76;233.64;1507.28
0;196;330843;0;4.92;30.9;220.16;1492.55
0;197;1910219;3.28;48.96;97.22;186.15;1129.8
0;198;490430;0;10.42;47.34;115.8;420.64
0;199;230685;0.24;8.64;29.88;77.24;219.48
0;200;156273;0;8.28;42.48;106.2;510.72
0;201;1783030;1.12;10.64;30.64;77.8;292.03
0;202;429781;1.68;17.24;49.94;113.58;457.12
0;203;264097;0;4.4;16.78;52.34;142.76
0;204;416734;0;3.4;12.88;48.52;171.69
0;205;54617;0.56;18.02;60.04;124.37;366.38
0;206;1169956;4.2;58.92;188.74;788.43;3068.64
0;207;794622;0;9.72;38.82;105.4;569.61
0;220;5367464;55.2;102.44;244.51;1008.53;4890.51
0;221;14990149;133.25;249;444.87;984.3;3851.56
0;222;214150;16.56;43.4;79.48;202.3;1343.81
0;223;876536;40.6;103.24;184.82;379.74;2053.22
0;224;1085173;41.92;82.72;166.92;401.52;1914.12
0;225;2178774;38.88;65.04;101.14;170.24;469.28
0;226;829348;9.44;25.72;41.16;64.12;216.28
0;227;1064879;29.32;51.6;72.56;109.34;260.26
0;228;1148556;18.16;37.2;52.8;70.16;121.85
0;229;1844094;37.76;88;224.9;720.44;3303.54
0;240;3582088;4.24;51.28;124.52;441.16;2099.05
0;241;2602249;4.48;27.08;80.88;189.68;1187.57
0;242;383394;4.88;32.1;103.86;366.97;2036.86
0;243;1300469;0;3.02;24.94;88.08;502.66
0;244;2033101;5.92;48.62;132.59;259.38;811.6
0;245;1305378;5.96;43.72;128.52;393.4;2416.69
0;246;382519;11.6;58.56;138.32;294.52;1182.83
0;247;1974572;0;19.32;71.5;167.68;1145.1
0;248;364436;25.38;145.02;337.36;663.89;2068.08
0;249;1801462;0;5.24;15.72;56.2;233.32
0;250;4565590;0;9.4;31.8;99.04;723.64
0;260;3871695;77.72;266.44;802.21;2227.84;8139.33
0;261;766362;54.6;186.88;476.77;1225.44;4315.4
0;262;771370;71.12;140.56;300.98;801.4;3233.24
0;263;2632777;40.84;61.16;82.59;129;415.26
0;264;1020158;20.56;81.36;273.1;1050.27;4193.91
0;280;2408407;3.56;45.68;136.88;457.49;2750.68
0;281;2042756;2.04;58.8;157.1;447.68;1688.22
0;282;2597230;16.52;77.08;152.06;400.36;1826.93
0;283;1259078;0;10.52;65.45;226.94;1726.31
0;284;2456422;8.56;56.9;139.72;303.12;1062.32
0;300;308983;105.06;219.67;393.12;895.23;4357.27
0;301;2243711;89.84;141.71;202.63;336.26;1198.72
0;302;7649238;76.12;109.96;138.86;180.79;370.08
0;303;125012;94.24;191.15;269.36;399.09;1665.78
0;304;1535490;71.48;105.38;138.6;195.68;436.08
0;305;348251;64.26;198.53;622.2;1804.77;6107
0;306;354044;54.88;87.78;117.92;171.82;390.84
0;307;78349;54.5;94.72;143.32;230.83;694.24
0;308;3254812;68.16;120.24;179;317.2;1085.72
0;309;982391;35.28;68.64;129.87;309.46;2279.69
0;310;2772527;39.6;62.74;86.32;122.56;261.72
0;311;12394;17.08;38.8;65.62;113.48;854.08
0;312;741873;28.52;83.72;320.94;925.2;3565.53
0;313;2894498;23.72;47.76;71;104.4;259.48
0;314;726864;15.08;32.8;49.36;70.24;122
0;315;2577665;18.56;44.56;65.74;93.72;178.48
0;316;321508;5.56;24.2;42.8;62.56;127.88
0;317;762035;13.08;35.8;53.88;78.64;196.92
0;318;634597;10.4;29.24;45.8;71.48;318.4
0;319;431351;18.84;38.86;56.39;80.77;276.44
0;320;1276439;18.91;46.75;69.06;119.27;563.67
0;340;246078;0.08;23.16;59.12;145.08;772.92
0;341;634176;5.96;32.76;79.16;186.2;624.8
0;342;715729;0;11.44;25.48;54.8;266.52
0;343;2482253;8.72;60.76;153.86;407.26;1544.1
0;344;287002;8.64;78.48;215.52;629.22;2464.92
0;345;178519;5.68;66.16;170.76;426.26;1889.08
0;346;1247370;0;23.4;93.36;296.16;1677.36
0;347;2006918;0.12;12.16;37.96;86.4;310.23
0;348;546178;0;13.48;52.8;121.28;443.94
0;349;444077;0.84;16.24;38.8;112.44;892.36
0;350;449567;0;8.08;31.94;87.84;384.3
0;351;827829;0;15;49.54;119.4;500.96
0;360;852700;17.38;87.5;259.14;798.99;3579.3
0;361;495970;7.36;36.52;60.08;118.84;473.28
0;362;645410;33.6;53.2;70.72;99.76;227.32
0;363;896400;26.44;44.72;62.36;86.8;163.2
0;364;1224634;7.16;32.7;54.12;92.66;476.66
0;380;626228;6.92;66.61;172.32;473.51;1800.13
0;381;565142;3.92;54.56;187.04;391.96;1305.36
0;382;593738;0;43.48;138.74;487.68;2372.44
0;383;2409687;16.48;61.4;129.96;259.04;891.07
0;384;697751;0;4.08;21.05;70.12;327.1
0;385;454157;0;8.78;34.14;89.82;440.4
0;400;629221;43.32;254.16;649.7;1638.08;5039.11
0;401;170460;81.94;169.94;282.26;459.01;991.2
0;402;256820;48.64;79.84;127.86;597.84;3136.1
0;403;1736620;50.28;77.24;109.26;170.28;360.06
