vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A02BA;54;188.2
0;17;680;1;A;A02BC;89;936.32
0;17;680;1;A;A03FA;128;280.52
0;17;680;1;A;A04AA;20;407.72
0;17;680;1;A;A05AA;1;0.72
0;17;680;1;A;A07AA;1;0.52
0;17;680;1;A;A07DA;1;0.2
0;17;680;1;A;A07EC;1;0.68
0;17;680;1;A;A09AA;1;3.4
0;17;680;1;A;A10AB;15;140.16
0;17;680;1;A;A10AD;2;12.92
0;17;680;1;A;A10AE;1;9.92
0;17;680;1;A;A10BA;6;2.88
0;17;680;1;A;A10BB;2;0.8
0;17;680;1;A;A10BX;1;0.88
0;17;680;1;B;B01AA;2;0.56
0;17;680;1;B;B01AB;163;2910.12
0;17;680;1;B;B01AC;10;23.08
0;17;680;1;B;B02AA;11;29.12
0;17;680;1;B;B02BC;11;3575.47
0;17;680;1;B;B03AC;3;576.64
0;17;680;1;B;B05AA;98;2980.98
0;17;680;1;B;B05BA;84;4450
0;17;680;1;B;B05BB;201;6179.4
0;17;680;1;B;B05BC;2;9.48
0;17;680;1;B;B05CB;9;54.27
0;17;680;1;B;B05XA;2;20.08
0;17;680;1;B;B05XB;1;265.32
0;17;680;1;C;C01AA;1;0.08
0;17;680;1;C;C01BA;1;4.52
0;17;680;1;C;C01BD;2;7.28
0;17;680;1;C;C01CA;1;4.4
0;17;680;1;C;C01DA;1;0.04
0;17;680;1;C;C02AC;35;33.16
0;17;680;1;C;C02CA;5;20.48
0;17;680;1;C;C03BA;2;0.88
0;17;680;1;C;C03CA;14;8.64
0;17;680;1;C;C03DA;3;1.36
0;17;680;1;C;C03EA;3;1.24
0;17;680;1;C;C07AA;6;4.28
0;17;680;1;C;C07AB;16;12.96
0;17;680;1;C;C07AG;1;3.4
0;17;680;1;C;C07BB;1;1.28
0;17;680;1;C;C07CB;2;1.16
0;17;680;1;C;C08CA;19;287.8
0;17;680;1;C;C09AA;6;8.4
0;17;680;1;C;C09BA;1;0.92
0;17;680;1;C;C09CA;2;2.96
0;17;680;1;C;C09DA;1;1.12
0;17;680;1;C;C09DB;1;14.48
0;17;680;1;C;C10AA;27;82.88
0;17;680;1;D;D01AC;1;1.56
0;17;680;1;D;D06BA;1;3.48
0;17;680;1;D;D07AB;1;2.96
0;17;680;1;G;G04BD;3;8.08
0;17;680;1;G;G04CA;1;14
0;17;680;1;H;H01BA;2;20.02
0;17;680;1;H;H01CB;10;12614.78
0;17;680;1;H;H02AB;57;550.32
0;17;680;1;H;H03AA;11;3.32
0;17;680;1;J;J01CA;3;45.72
0;17;680;1;J;J01CF;1;29.84
0;17;680;1;J;J01CR;16;1271.16
0;17;680;1;J;J01DB;143;901.6
0;17;680;1;J;J01DC;7;213.4
0;17;680;1;J;J01DD;1;30.36
0;17;680;1;J;J01DF;2;51.6
0;17;680;1;J;J01EE;3;1.2
0;17;680;1;J;J01FA;1;7.52
0;17;680;1;J;J01FF;7;264.76
0;17;680;1;J;J01GB;3;15.48
0;17;680;1;J;J01MA;9;686.2
0;17;680;1;J;J01XA;1;13.64
0;17;680;1;J;J01XD;19;369.04
0;17;680;1;J;J01XE;3;2.24
0;17;680;1;J;J01XX;2;8.48
0;17;680;1;J;J02AC;5;264.96
0;17;680;1;J;J04AB;5;10.84
0;17;680;1;J;J04AC;1;0.64
0;17;680;1;J;J05AB;3;34.69
0;17;680;1;J;J06BA;1;2621.46
0;17;680;1;J;J07AG;4;53.12
0;17;680;1;J;J07BB;1;6.24
0;17;680;1;L;L01AA;2;27.72
0;17;680;1;L;L01BA;1;2.15
0;17;680;1;L;L01BC;1;3.35
0;17;680;1;L;L01CA;1;10.95
0;17;680;1;L;L01DB;1;67.07
0;17;680;1;L;L01DC;1;89.26
0;17;680;1;L;L01XA;2;1078.81
0;17;680;1;L;L01XC;1;2170.46
0;17;680;1;L;L01XD;1;2077.6
0;17;680;1;L;L01XX;1;1163.12
0;17;680;1;L;L02BA;1;0.29
0;17;680;1;L;L04AA;1;5.23
0;17;680;1;M;M01AB;103;276.36
0;17;680;1;M;M01AC;1;1.88
0;17;680;1;M;M01AE;8;4.52
0;17;680;1;M;M01AH;2;5.84
0;17;680;1;M;M03AC;186;1328.12
0;17;680;1;M;M04AA;7;1.92
0;17;680;1;M;M05BA;1;270.68
0;17;680;1;N;N01AB;169;4020.76
0;17;680;1;N;N01AH;168;824.32
0;17;680;1;N;N01AX;193;1201.8
