vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;2;758.4;265.1;265.1;379.2;493.3;493.3
0;001;2;10;10;3734.1;53.8;262.1;301.6;430.5;1086.3
0;001;3;39;39;22636;86.9;184.6;331.1;652.7;2633
0;001;4;173;173;207298.6;80.3;252;464.5;1095;4650.5
0;002;2;3;3;1951.1;10.2;10.2;22.8;1918.1;1918.1
0;002;3;23;23;30463.5;16.1;24.9;858.4;1772.1;3208.2
0;002;4;126;126;398489.4;55.2;411.9;1191.6;3070.8;11979.4
0;003;1;40;34;15716.9;3.5;9.2;120.3;824.5;1963.9
0;003;2;99;83;82559;4.3;26.3;450.7;1369.2;2307.9
0;003;3;176;174;302769.8;120.5;706.6;1161.4;1848.3;6465.6
0;003;4;425;423;1785914.8;195.5;870.6;1599.4;3641;17311.5
0;004;1;12;9;11266.5;18.8;32;383.5;1591.3;4290.5
0;004;2;43;33;6323;4.8;23.7;84.1;273.9;664.2
0;004;3;168;164;154090.7;12.2;148.1;609.3;1242.5;3838.2
0;004;4;2112;2108;5784626.4;145.8;878.9;1724.2;3207.4;8548.1
0;005;1;35;32;9552.8;5.1;40.2;84.9;171.8;1142.1
0;005;2;162;151;33394.4;8.9;44.4;106.4;261.8;1038.6
0;005;3;128;117;38482.8;6.8;53.8;114.2;325;1340.4
0;005;4;159;158;189760.5;30.1;166.5;519.4;1311.6;4174.7
0;020;1;131;113;3005;1.7;4.6;6.8;22.1;102.4
0;020;2;173;150;4559.3;3.4;4.6;9.2;22.4;122
0;020;3;177;153;17943;3.4;6.7;18.3;82.2;573.2
0;020;4;312;301;164225.8;4.6;58;256.9;778.5;1934.5
0;021;1;1128;959;17046.6;1.7;4.6;6.8;10.4;39.2
0;021;2;1575;1203;46328.1;1.7;4.6;6.8;13.7;145.5
0;021;3;797;715;96762.6;3;4.6;10.1;32;739.4
0;021;4;802;771;542487.1;4.5;26.6;196.1;803.3;2757
0;022;1;147;131;1399.4;1.7;4.6;4.6;9.2;22.8
0;022;2;350;306;11522;1.7;4.1;4.8;9.3;117
0;022;3;124;114;17489.4;1.7;4.6;13.1;67.8;1029
0;022;4;112;110;73093.3;4.6;69.6;324.4;955.6;2210.3
0;023;1;656;546;6692.3;2.2;4.6;6.8;13.7;31.8
0;023;2;386;324;18317.4;2.2;4.6;6.9;13.7;184.7
0;023;3;216;203;34429.2;3.4;6.8;17.2;80;818.4
0;023;4;79;78;42295.2;7.8;84.4;258.4;752.4;1778.4
0;024;1;1052;797;7459.1;3.4;4.6;6.8;13.7;20.5
0;024;2;2302;1870;22183.5;3.4;4.6;6.8;13.7;22.8
0;024;3;683;561;23356.1;1.7;4.6;7.4;18.3;182.1
0;024;4;83;79;35975.4;4.6;19.9;131.6;658;1921
0;025;1;2124;555;4673.2;1.7;3.4;4.6;8.1;27.4
0;025;2;266;143;1675;3.4;3.4;4.6;13.7;36.9
0;025;3;41;14;1630.6;2.2;10.7;22.2;117.4;606.6
0;025;4;5;4;4906.3;3.2;16.7;720.3;2436.5;3462.4
0;026;1;747;277;4629.5;1.7;4.6;6.2;12.5;37.9
0;026;2;482;309;12129.5;1.7;4.6;6.8;13.8;240.5
0;026;3;279;226;31035.2;3.1;4.6;13.7;89;744.6
0;026;4;102;96;57127.2;4.6;32.3;213.6;837.2;2215.1
0;040;1;163;12;305.6;3.4;4.6;8.6;27.1;157.4
0;040;2;232;38;2125.9;1;3.7;14.6;59.6;270.8
0;040;3;168;71;9290.5;1.1;6.7;17.6;123;668
0;040;4;44;37;11025.1;1.7;20.5;94.8;440.2;1572.9
0;041;1;334;76;2513;1.7;3.4;4.6;13.8;147.7
0;041;2;1237;286;15618;1.6;4.6;10.4;61;236.6
0;041;3;1108;458;52205.7;1.8;5.6;23.1;90.9;672.6
0;041;4;257;179;52130.6;4.4;30.1;121.9;319.5;1293.5
0;042;1;2252;143;5191.6;0.9;4.5;9.4;36.2;146.6
0;042;2;6124;1255;58291.2;0.9;4.5;14.4;45.3;198.3
0;042;3;3229;1701;177216.3;1.4;7.4;24.3;90.4;478.5
0;042;4;496;415;155595.1;4.5;34.7;129.6;493.6;1352
0;043;1;1209;59;1133.2;0.2;1.2;4.5;13.9;155.2
0;043;2;743;121;4934.1;0.4;1.6;6.5;23.2;164.8
0;043;3;192;98;14794.3;0.6;9.3;32.5;111.9;792.8
0;043;4;27;26;12249.9;13.9;31;216.2;789.7;1630.1
0;044;1;340;44;1911.8;2.4;4.5;29.7;54.7;109.6
0;044;2;986;183;13127.6;1.8;7;31.1;73.4;215.2
0;044;3;1221;405;42209.3;2.4;10.1;36.9;102.4;395.5
0;044;4;508;401;140594.2;4.4;34.4;130.3;394.7;1382.4
0;045;1;943;57;1943.8;0.9;3;12;33;158.6
