vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;2;13;13;9901.8;55.8;137.7;287.5;615;5859.8
0;001;3;34;34;17898.7;51.7;91.4;181.7;522.6;1786.6
0;001;4;153;153;335397.3;87.9;284.2;611.1;1465.4;5615.9
0;002;2;4;4;827.8;18.3;38.8;132.3;375.1;544.8
0;002;3;24;24;16902.4;12.4;56.8;143.7;971.8;2154.7
0;002;4;109;109;321880.5;42;490.3;1491;3296.5;11783.2
0;003;1;66;53;15971.5;2.1;6.8;32;301.4;1329.6
0;003;2;82;70;101392;3.4;11.6;471.4;1593.3;7319.4
0;003;3;140;138;255111;89.9;616.8;1128.6;1988.8;6218.1
0;003;4;463;462;2259687.8;299.8;1018.2;1758.6;4350.8;18431.8
0;004;1;9;6;1611.6;20.2;118.5;150;261.6;911.3
0;004;2;58;47;17000.5;8;56.1;162;469.3;1481.8
0;004;3;189;179;211776.3;30;168.1;733.1;1407.9;3916.6
0;004;4;2123;2116;6064309.8;178.5;909.3;1793.9;3268.3;8409
0;005;1;39;38;3929.6;6.8;25.1;75.7;101.5;494.2
0;005;2;145;127;19151.2;10;51.9;84.6;143.6;656.2
0;005;3;104;102;42345;16.9;69.8;154.6;687.5;1528.8
0;005;4;154;153;252688.8;53.2;207;701.6;1529.5;4137.5
0;020;1;118;109;4536.8;3;4.6;9.2;27.1;197
0;020;2;188;168;9892.2;2.2;4.6;9.2;43.9;266.5
0;020;3;188;172;16541.9;3.4;4.6;12.8;61;660.5
0;020;4;301;291;173839;4.6;63.3;198.9;788.9;2068.7
0;021;1;1170;1023;22031.5;2.2;4.5;6.8;11.4;54.2
0;021;2;1678;1312;45455;2.6;4.5;6.8;13.7;94
0;021;3;716;631;151999.6;3.4;4.6;12.5;49.9;773.4
0;021;4;783;754;512419.5;4.5;34.1;181;823.4;2705
0;022;1;160;142;1282.4;1.7;4.5;4.8;8.5;24.8
0;022;2;311;286;7255.6;1.7;3.9;4.6;9.2;71.3
0;022;3;111;105;11188.3;3;4.6;10;29.6;620.6
0;022;4;76;71;42004.6;2.6;24.1;207.2;718.6;2304.7
0;023;1;734;604;9257.5;3.1;4.6;6.7;13.7;29.2
0;023;2;401;339;16672;2.2;4.5;6.8;16.9;193.3
0;023;3;207;195;29953.9;3.5;8;18.3;99.5;1042.1
0;023;4;66;64;51537.9;3.4;35.7;282.9;923.7;2709.2
0;024;1;1154;927;8993.4;3.4;4.6;6.8;13.7;20.8
0;024;2;2319;1869;21833.3;3.4;4.6;6.8;13.7;23.7
0;024;3;634;542;26642.4;3.4;4.6;9.2;18.3;173.7
0;024;4;112;105;69736.8;4.6;24.5;210.4;951.8;2853.7
0;025;1;2284;640;8270.9;2.2;4.1;4.6;9;28.4
0;025;2;297;157;1755.2;1.7;3.4;4.6;10.5;32.5
0;025;3;43;21;816.5;2.2;3.4;9.2;23.1;95.4
0;025;4;5;4;1904.7;8;148.8;484.4;803.6;927.9
0;026;1;730;263;4226.7;1.7;4.5;5;9.8;35.5
0;026;2;474;314;5159.4;1.7;3.9;4.6;10.2;84
0;026;3;269;221;35299.2;1.8;4.8;21.9;96;672.4
0;026;4;115;115;66707.3;4.5;52;187.4;645.6;2777.6
0;040;1;153;9;101.1;0.8;1.1;2.2;4.6;80.8
0;040;2;199;32;746.4;0.6;3.4;10.4;36.7;81.3
0;040;3;133;50;3811.7;1.2;5.6;32.7;77.2;414.7
0;040;4;45;33;15759.1;2.7;23.9;80;459.4;2027.2
0;041;1;345;91;1192.2;1.2;4.5;4.6;9.2;59.5
0;041;2;1297;324;21769.6;1.7;3.4;7;54.1;240.2
0;041;3;1048;455;72235.6;1.9;8.5;33.8;110.8;707.8
0;041;4;242;165;53055.8;3;17.8;114.4;377.6;1415.6
0;042;1;2417;194;6204.2;0.6;2.8;7.6;23.6;113.5
0;042;2;5988;1253;66250;0.9;4.5;13.8;44;183.6
0;042;3;3086;1659;170609.6;1.4;7.4;24.3;80.6;522.5
0;042;4;485;420;155764.8;3;35.2;111.5;520.3;1331.5
0;043;1;1216;42;814.2;0.2;1.2;3.9;16.6;97.6
0;043;2;750;138;4769.3;0.3;2.2;6.2;15.8;273.3
0;043;3;182;81;8754.2;1.2;8.8;20.8;83.7;607.4
0;043;4;23;18;4496.4;2.6;39.6;103.8;267.5;1649.4
0;044;1;362;36;1726;1.3;6.8;17.7;47.8;112.1
0;044;2;987;165;9585.7;2;7.9;32.1;69.2;199.1
0;044;3;1216;397;46387.6;1.7;8.7;30.6;105.1;598.7
0;044;4;514;396;152107;3.5;42.9;137.4;395.7;1489
0;045;1;830;52;1934.7;0.9;3.3;9.7;64.5;154.3
0;045;2;7798;1050;61680.4;1.1;5.5;19;61.6;195.5
0;045;3;3976;1963;229456.2;1.5;9.3;35.5;105;577.7
0;045;4;2142;1800;614858;4.5;39.3;123.7;408.1;1380.8
0;046;1;238;10;517.2;3.7;4.6;10.9;51.2;295.5
0;046;2;948;103;3063.6;1.2;4.6;11.8;33.1;110.2
0;046;3;358;152;15728.7;2.1;12.2;36.3;90.6;666.1
0;046;4;87;73;29111.4;3.6;19.4;121.7;495.5;2293.2
0;047;1;1526;60;1376.4;0.8;3;7.6;28.9;104.3
0;047;2;4601;456;16753.4;0.7;3.1;9.6;38.7;143.4
0;047;3;1187;492;43233.3;1.1;5.9;21.2;69.9;369.6
0;047;4;112;91;31549.5;3;46;138.4;586.1;1058.4
0;048;1;1463;107;3423.4;1.2;4.5;9.2;33.1;106.2
0;048;2;1541;200;14411.4;0.9;5.1;15.1;68.9;348.1
0;048;3;1881;280;29120.5;1;6.6;17.5;64.5;572.9
0;048;4;80;65;44351.4;1.8;33.1;219.8;770.9;2381.4
0;049;1;107;102;29089.4;26.1;94.2;152.7;374;739.6
0;049;2;357;127;42955;3.6;41.6;186.8;416;958.6
0;049;3;133;104;36953.9;7;47.3;181.5;386.5;1202.8
0;049;4;114;108;92060.9;25.4;103.7;346.9;839.6;3294.1
0;050;1;206;40;4442.5;1.7;33.9;66.2;181.9;358.6
