vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;77694;18545.81;18617.7;19339.21;20229.21;20469.6
0;001;2;46;891293;12491.76;18435.51;19286.45;19897.1;24893.5
0;001;3;94;1956196;12098.56;18590.53;20015.47;21720.02;31561.65
0;001;4;115;3363963;16187.23;21583.29;25415.96;33175.36;58158.88
0;002;2;7;130786;14593.32;17784.74;19333.37;20238.3;20614.44
0;002;3;77;1476825;14795.07;17007.9;18634.76;20008.75;28562.7
0;002;4;108;3048030;16833.5;19224.73;22143.1;32585.89;59260.68
0;003;1;287;2367835;1236.87;3119.67;3382.2;10205.39;31246.72
0;003;2;381;3538447;836.19;3327.67;3748.49;10043.82;34150.78
0;003;3;159;1773200;2560.03;3672.37;6999.39;13966.74;36474.2
0;003;4;94;2189162;6671.44;12708.04;18185.67;31408.11;55504.11
0;004;1;11;74371;581.09;4483.85;6048.41;9329.16;14519.5
0;004;2;46;411966;2054.65;3887.79;6754.74;11059.35;30091.95
0;004;3;227;2758089;2790.17;7286.39;11448.36;15894.96;25255.12
0;004;4;1145;22535597;4628.71;11969.38;17987.97;25037.85;40671.56
0;005;1;2;7894;3028.79;3028.79;3947.12;4865.46;4865.46
0;005;2;11;74590;1025.45;1841.84;5333.33;11534.44;14445.38
0;005;3;69;706964;2599.03;6631.97;9409.85;12916.56;21024.41
0;005;4;252;4348080;6177.96;10281.29;14743.86;21180.7;40741.68
0;006;2;1;18699;18698.7;18698.7;18698.7;18698.7;18698.7
0;006;3;7;141227;15407.7;18646.79;19118.05;23974.34;24709.3
0;006;4;2;47049;20972.15;20972.15;23524.44;26076.73;26076.73
0;020;1;283;768920;633.67;1786.71;2452.86;3342.69;5753.74
0;020;2;102;380941;760.82;2098.47;3216.14;4602.93;9174.52
0;020;3;253;1177022;1387.02;2895.78;4005.9;5538.2;11094.88
0;020;4;187;1723933;2396.64;5523.34;8082.25;12424.65;19836.06
0;021;1;1177;4503557;639.68;2685.91;4094.18;4830.41;6048.37
0;021;2;1768;8002716;1250.56;3957.39;4462.46;5130.76;7390.69
0;021;3;1130;6608027;1929.13;4263.49;5115.27;6681.26;11924.53
0;021;4;601;5797496;3098.97;5565.71;7853.24;11696.63;20958.63
0;022;1;241;452124;561.36;1680.85;1794.34;1943.62;2995.78
0;022;2;234;525044;855.32;1745.99;1937.9;2404.36;4638.87
0;022;3;82;328070;1710.1;2038.95;2940.51;4666.37;10155.79
0;022;4;24;176624;2737.43;3833.23;5411.09;10968.74;17175.56
0;023;1;844;892195;138.65;394.54;678.99;1535.52;2917.19
0;023;2;459;957488;227.18;699.57;1707.7;2892.52;5184.59
0;023;3;146;513117;529.8;1833.34;3050.79;4661.43;7591.66
0;023;4;36;238810;1337.26;3637.25;4618.8;6847.8;21668.09
0;024;1;2111;3842652;1026.53;1446.11;1571.3;1960.07;3309.82
0;024;2;1560;3148934;1085.53;1494.02;1649.51;2329.15;3984.31
0;024;3;1142;2962035;830.87;1571.77;2326.38;3119.15;5388.37
0;024;4;216;1004858;1238.73;2451.84;3725.18;5838;10944.77
0;026;1;2036;1413860;148.61;325.88;484.11;775.51;1821.81
0;026;2;755;634282;138.65;301.44;476.98;1020.69;2575.08
0;026;3;294;698240;195.02;1075.25;1852.17;2992.48;6150.85
0;026;4;67;329502;981.33;2211.4;4202.75;5894.15;12660.78
0;040;1;124;102515;54.06;241.1;490.15;844.1;2046.09
0;040;2;181;170135;106.7;291.04;598.34;1118.89;2929.32
0;040;3;99;154541;115.68;448.59;1094.78;2052.16;5398.64
0;040;4;16;52535;108.81;871.05;2032.42;6084.94;9567.97
0;041;1;340;321202;29.72;194.08;408.93;1019.12;3625.43
0;041;2;1111;999225;76.81;272.72;511.47;972.04;3468.06
0;041;3;1195;1743758;133.86;402.28;806.87;1945.21;4677.55
0;041;4;202;415250;244.14;578.61;1062.24;2763.39;6155
0;042;1;2212;1063276;29.88;169.73;375.63;644.6;1270.35
0;042;2;6057;4427434;117.28;384;621.44;940.71;1681.9
0;042;3;2882;2990926;235.17;571.72;870.75;1316.19;2317.26
0;042;4;310;587062;306.85;823.39;1366.59;2136.03;5832.94
0;043;1;2279;554919;24.36;48.72;119.7;304.65;788.05
0;043;2;918;365377;24.36;65.66;190.3;477.52;1467
0;043;3;146;139492;48.72;142.41;539.79;1291.55;2947.58
0;043;4;26;75022;492.59;969.35;1735.06;3170.5;11899.54
0;044;1;506;434261;29.32;316.93;685.45;1065.67;2250.83
0;044;2;914;1124334;130.44;480.3;920.08;1503.21;3406.54
0;044;3;1477;1803247;108.26;454.96;930.34;1562.74;3325.83
0;044;4;439;897996;30.13;360.05;1053.33;2746.87;7149.02
