vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;6553953;6496.68;9273.88;14573.24;29041.92;69456
0;002;4909787;11261.14;15834.96;19204.81;31462.08;72245.22
0;003;17379179;7777.46;11261.14;15898.08;21063.34;44672.94
0;004;43279128;714.62;12100.16;24488.16;42769.81;81477.66
0;005;9487148;6968.16;14573.52;23382.72;36345.33;67088.64
0;006;311348;9405.5;13032.49;15185.61;27313.46;41231.56
0;020;8557863;823.7;3104.31;6906.12;15270.38;38094.7
0;021;40664136;1355.85;2894;4618.17;8872.22;32681.42
0;022;3647464;867.86;1737.04;2649.68;4773.7;26046
0;023;7320875;434.26;884.02;2073.15;5013.82;24362.55
0;024;22788233;590.7;1239.87;1977.92;3591.91;17567.55
0;026;10213861;411.91;516.73;844.6;2096.52;14771.65
0;040;3217810;465.05;1148.82;2988.68;7591.08;37845.17
0;041;16804849;576.91;1799;3697.82;7579.28;19209.11
0;042;77146445;530.71;2273.8;5026.59;8957.04;18472.68
0;043;8230807;433.93;518.04;1036.08;2075;7687.24
0;044;21313489;439.93;1238.22;3515.8;8102.4;23373.55
0;045;97867251;723.5;1977.92;3645.45;7456.35;22432.09
0;046;2233311;454.76;936.8;2209.41;4342.6;11215.68
0;047;20285489;458.81;1003.86;1830.11;3183.32;8120.85
0;048;13694126;433.93;662.42;1609.16;3958.02;13153.95
0;049;5441840;854.34;2956.1;5479.02;9006.08;24769.18
0;050;5550494;477.38;1657.44;3548.85;6756.8;20173.59
0;051;2462967;470.36;950.12;1439.76;2363.34;5818.12
0;052;8352729;420.21;615.73;1480.12;3789.73;12197.24
0;053;36603006;418.44;558.91;930.1;2208.84;7955.49
0;054;9258466;413.29;519.36;950.12;1772.1;4105.04
0;055;17707174;464;1273.01;2881.69;6497.7;17118.51
0;056;870988;427.75;746.42;1688.92;3403.17;11482.2
0;057;9200471;378.13;449.43;518.22;746.42;3912.37
0;058;52559914;412.74;516.73;712.56;2794.55;11756.25
0;070;1051274;438.78;597.83;734.96;1703.1;7958.5
0;073;8335976;435.51;541.39;615.73;698.84;1613.44
0;080;2444163;662.42;1458.92;2717.22;4789.4;11257.6
0;082;7304649;426.19;580.24;1239.02;2884.55;8771.88
0;089;5308332;418.44;468.98;716.26;2037.87;12701.89
0;090;4775405;497.09;1397.68;10024.77;18169.84;46963.86
0;091;2559439;510.17;806.72;1759.44;4636.94;15235.66
0;092;4944954;411.91;465.05;558.91;1033.46;2063.94
0;093;3485102;404.95;447.72;518.04;679.29;1759.44
0;095;284099;513.13;799.77;1522.26;2096.52;4033.6
0;097;5939800;373.66;442.01;516.73;687.98;1845.93
0;098;14768482;402.29;465.05;558.51;909.52;2795.36
0;110;5790458;453.27;662.42;1759.72;4260.24;14369.99
0;111;13012363;422.3;709.77;1397.68;2679.92;7349.95
0;113;40580467;426.23;736.66;1117.82;1835.24;5395
0;114;8119876;412.37;531.58;984.88;1872.16;6413.04
0;115;39988691;378.13;447.72;516.73;615.31;806.72
0;120;24574406;1439.2;3108.24;4890.48;8151.48;19355.47
0;121;26915461;598.12;2199.65;4193.04;8063.76;22676.11
0;130;11413037;3005.88;5769.1;9227.02;14358.2;28532.55
0;131;5213096;705.08;2251.52;5791.5;9084.92;13396.52
0;132;404963;465.58;1037.87;2519.8;4007.54;11433.07
0;133;4874331;412.74;884.04;2945.9;5954.49;13730
0;134;22158829;518.04;1617.42;2894;5064.5;11956.6
0;135;15803839;462.51;1332.63;2818.72;5814.06;13071.62
0;136;36839490;448.89;1038.72;2983.61;6333.99;15915.2
0;137;59040129;928;3063.52;5355.36;8717.39;17965.79
