vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;204;97.58;97.58;102.03;106.48;106.48
0;001;1;2;2;98;49.04;49.04;49.04;49.04;49.04
0;001;1;3;2;1059;417.25;417.25;529.6;641.95;641.95
0;001;2;1;37;3043;55.4;65.42;84.09;97.58;109.99
0;001;2;2;37;1825;49.04;49.04;49.04;49.76;49.76
0;001;2;3;37;16557;285.91;388.02;423.95;514.07;594.69
0;001;3;1;96;8594;62.91;68.18;87.37;106.48;114.72
0;001;3;2;96;4831;49.04;49.04;49.04;49.76;49.76
0;001;3;3;97;66733;358.93;503.03;609.51;865.21;1173.65
0;001;4;1;107;10119;59.12;68.18;101.48;109.87;139.61
0;001;4;2;107;5401;48.32;49.04;49.04;49.76;49.76
0;001;4;3;107;199766;460.52;752.09;1383.99;2506.44;5104.12
0;002;2;1;8;636;59.62;66.81;72.82;93.01;110.7
0;002;2;2;8;394;49.04;49.04;49.04;49.76;49.76
0;002;2;3;8;6277;573.34;642.94;831.6;876.51;1001.06
0;002;3;1;68;5886;61.2;68.18;82.51;110.28;114.72
0;002;3;2;68;3350;48.32;49.04;49.04;49.76;49.76
0;002;3;3;68;63592;593.65;740.16;885.44;1062.8;1671.04
0;002;4;1;119;11374;64.94;68.18;105;110.7;134.81
0;002;4;2;119;5848;48.32;49.04;49.04;49.76;49.76
0;002;4;3;119;190689;528.74;929.68;1324.93;1928.19;4389.88
0;003;1;1;340;27903;52.45;63.16;76.74;105.77;111.28
0;003;1;2;339;16520;24.88;49.04;49.04;49.76;49.76
0;003;1;3;340;196024;113.07;306;586.95;773.06;1092.69
0;003;2;1;388;31792;51.77;63.41;75.9;105.77;127.62
0;003;2;2;388;18778;48.32;49.04;49.04;49.76;49.76
0;003;2;3;388;305809;266.25;550.45;750.31;961.49;1406.14
0;003;3;1;97;9128;49.13;69.66;95.47;107.06;139.03
0;003;3;2;97;4896;48.32;49.04;49.04;49.76;49.76
0;003;3;3;97;117124;438.81;740.68;1031.08;1437.19;2701.2
0;003;4;1;89;7714;52.27;65.44;80.65;106.48;134.81
0;003;4;2;89;4256;24.88;49.04;49.04;49.76;49.76
0;003;4;3;89;158319;789.29;1102.53;1506.7;2126.42;3803.29
0;004;1;1;2;117;56.7;56.7;58.41;60.12;60.12
0;004;1;2;2;99;49.04;49.04;49.4;49.76;49.76
0;004;1;3;2;1008;277.61;277.61;503.97;730.33;730.33
0;004;2;1;23;1563;38.48;44.54;70.15;80.6;105
0;004;2;2;23;1108;49.04;49.04;49.04;49.76;49.76
0;004;2;3;23;18781;224.65;323.29;565.09;1063.26;2497.09
0;004;3;0;1;0;0;0;0;0;0
0;004;3;1;141;10662;43.4;60.27;73.32;95.47;109.04
0;004;3;2;141;6936;48.32;49.04;49.04;49.76;49.76
0;004;3;3;142;156803;100.77;461.89;841.52;1407.73;2714.79
0;004;4;0;3;0;0;0;0;0;0
0;004;4;1;975;79888;43.9;61.2;79.67;104.99;125.97
0;004;4;2;975;47867;48.32;49.04;49.04;49.04;49.76
0;004;4;3;980;1680893;218.85;807.64;1371.18;2275.4;4245.41
0;005;1;1;1;94;94.32;94.32;94.32;94.32;94.32
0;005;1;2;1;49;49.04;49.04;49.04;49.04;49.04
0;005;1;3;1;594;594.29;594.29;594.29;594.29;594.29
0;005;2;1;19;1415;42.12;54.3;75.49;90.72;109.73
0;005;2;2;19;932;48.32;49.04;49.04;49.04;49.76
0;005;2;3;19;19246;80.97;511.81;744.92;1192.18;2783.68
0;005;3;0;1;0;0;0;0;0;0
0;005;3;1;164;11745;43.4;54.41;69.78;81.83;106.48
0;005;3;2;163;7913;48.32;49.04;49.04;49.76;49.76
0;005;3;3;166;163466;278.58;594.01;771.88;1196.7;1972.76
0;005;4;1;591;45797;43.18;59.62;74.75;95.47;114.09
0;005;4;2;588;28810;48.32;49.04;49.04;49.04;49.76
0;005;4;3;592;834619;401.89;733.01;1163.61;1810.51;3337.93
0;006;2;1;3;285;69.16;69.16;105.77;109.87;109.87
0;006;2;2;3;147;48.32;48.32;49.04;49.76;49.76
0;006;2;3;3;1768;422.17;422.17;632.44;713.33;713.33
0;006;3;1;4;355;65.92;69.16;89.01;108.53;111.45
0;006;3;2;4;197;48.32;48.68;49.4;49.76;49.76
0;006;3;3;4;3051;407.34;445.62;508.79;1079.79;1625.91
0;006;4;1;4;297;61.2;63.07;65.19;85.22;105
0;006;4;2;4;198;49.04;49.04;49.4;49.76;49.76
0;006;4;3;4;5571;1116.32;1192.02;1350.99;1593.24;1752.24
0;020;1;1;283;20045;41.5;54.13;68.68;87.8;105.77
0;020;1;2;283;13999;49.04;49.04;49.04;49.76;49.76
