vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;11.5;8;8;11.5;15;15
0;001;2;15;9;12;15;16;24
0;001;3;20.8;10;14;17.5;24;44
0;001;4;50.2;16;25;37;60;147
0;002;2;22.8;18;20;23;25;28
0;002;3;29;16;20;23;34;60
0;002;4;58.2;19;27;38;71;182
0;003;1;22.1;4;16;21;27;41
0;003;2;26.7;15;19;23;30;47
0;003;3;37.8;15;22;28;37;110
0;003;4;55.5;19;33;46;67;114
0;004;1;15.3;1;1.5;6.5;26;56
0;004;2;27.8;1;8;18;27;109
0;004;3;41.1;1;17;33;51;126
0;004;4;66.1;4;30;53.5;91;169
0;005;1;15;15;15;15;15;15
0;005;2;41.8;9;14;27.5;73;86
0;005;3;46.4;15;27;39;54;101
0;005;4;62.6;15;33;49;79;147
0;006;2;21.7;21;21;21;23;23
0;006;3;33.4;19;28;30;30;60
0;006;4;35;27;27;34;44;44
0;020;1;13.3;3;6;9.5;14;40
0;020;2;17.9;3;5;11.5;22;45
0;020;3;28.9;1;9;20;37;82
0;020;4;46.6;4;15;30;56;147
0;021;1;9;2;5;6;9;25
0;021;2;12.3;3;6;8;13;36
0;021;3;22.9;3;7;13;26;84
0;021;4;45.4;3;12;29;61;146
0;022;1;6.6;2;4;5;7;16
0;022;2;12.9;2;4;7;14;44
0;022;3;28.1;3;5;17;36;112
0;022;4;42.4;4;11;28;61;120
0;023;1;3.3;1;1;2;4;9
0;023;2;11.9;1;4;7;11;41
0;023;3;39.1;4;9;20;53;150
0;023;4;62;15;28;40;76;220
0;024;1;3.5;1;2;3;4;7
0;024;2;5.8;2;3;4;6;17
0;024;3;19.4;1;5;11;21;71
0;024;4;38.8;2;8;23;48;133
0;026;1;2.3;1;1;1;2;5
0;026;2;8.3;1;1;2;8;29
0;026;3;28.6;1;7.5;17;37;98
0;026;4;59.5;12;23;49;81;161
0;040;1;9;1;1;3;7;40
0;040;2;15.2;1;3;7;17;63
0;040;3;27.2;2;7;13.5;29;116
0;040;4;25.8;2;5;21.5;36;81
0;041;1;5.9;1;2;3;6.5;23
0;041;2;9.7;1;3;6;10;33
0;041;3;14.1;2;5;11;18;39
0;041;4;24.3;1;10;19;32;67
0;042;1;8.1;1;2;4;10.5;26
0;042;2;15.6;1;6;11;19;43
0;042;3;21.8;3;10;17;28;54
0;042;4;29.9;5;14;25;38;67
