vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;204;203.7;203.7;203.7;203.7;203.7
0;001;2;28;30689;0;277.02;557.41;1802.08;3060.3
0;001;3;41;84141;0;319.8;1045.15;2421.8;5553.69
0;001;4;136;637925;0;1202.62;3287.97;5524.4;17246.15
0;002;1;1;204;203.7;203.7;203.7;203.7;203.7
0;002;2;14;18465;0;611.1;1118.99;2080;3072.11
0;002;3;26;49211;106.6;350.34;725.83;3044.15;6756.06
0;002;4;114;421686;106.6;461.74;1653.88;4393.37;18290.23
0;003;1;60;59247;0;0;0;713.12;7653.1
0;003;2;166;302359;0;203.7;1055.85;2248.78;7122.39
0;003;3;258;628534;101.85;908.62;1671.93;3142.14;7753.62
0;003;4;239;1700834;755.32;2189.08;4086.32;8808.93;22939.44
0;004;1;6;204;0;0;0;0;203.7
0;004;2;63;10096;0;0;0;203.7;916.65
0;004;3;223;82059;0;0;101.85;407.4;1740.89
0;004;4;2065;2941787;0;165.66;611.1;1584.25;5290.54
0;005;1;33;1238;0;0;0;0;305.55
0;005;2;125;10672;0;0;0;36.81;592.06
0;005;3;126;16494;0;0;0;209.97;461.74
0;005;4;171;94817;0;0;203.7;639.6;2375.07
0;020;1;131;9167;0;0;0;0;248.49
0;020;2;195;8193;0;0;0;0;369.36
0;020;3;171;43129;0;0;0;319.8;1326.01
0;020;4;280;112030;0;0;106.6;442.82;1743.78
0;021;1;1157;22446;0;0;0;0;82.83
0;021;2;1842;49264;0;0;0;0;165.66
0;021;3;743;54122;0;0;0;0;439.62
0;021;4;738;171510;0;0;0;213.2;1019.03
0;022;1;145;243;0;0;0;0;0
0;022;2;347;765;0;0;0;0;0
0;022;3;125;8229;0;0;0;0;305.55
0;022;4;118;14499;0;0;0;101.85;746.57
0;023;1;624;2787;0;0;0;0;0
0;023;2;343;11671;0;0;0;0;213.2
0;023;3;196;31149;0;0;0;199.48;859.59
0;023;4;73;43011;0;0;147.24;745.17;2558.4
0;024;1;1111;4746;0;0;0;0;0
0;024;2;2455;21878;0;0;0;0;73.62
0;024;3;594;26241;0;0;0;0;220.86
0;024;4;96;37117;0;0;43.01;349.48;1635.79
0;025;1;2005;1974;0;0;0;0;0
0;025;2;261;924;0;0;0;0;0
0;025;3;48;1040;0;0;0;0;106.6
0;025;4;5;277;0;0;0;73.62;203.7
0;026;1;594;2727;0;0;0;0;0
0;026;2;398;5154;0;0;0;0;73.62
0;026;3;217;11799;0;0;0;36.81;305.69
0;026;4;104;28593;0;0;36.81;274.61;1360.86
0;040;1;165;258;0;0;0;0;0
0;040;2;188;1802;0;0;0;0;36.81
0;040;3;143;1809;0;0;0;0;49.21
0;040;4;44;6550;0;0;0;36.81;611.1
0;041;1;328;5130;0;0;0;0;49.21
0;041;2;1282;26649;0;0;0;0;173.16
0;041;3;1083;69496;0;0;0;36.81;213.2
0;041;4;237;41008;0;0;0;82.83;1085.11
0;042;1;2166;44977;0;0;0;0;36.81
0;042;2;5947;159441;0;0;0;0;73.62
0;042;3;3219;103049;0;0;0;29.38;184.05
0;042;4;480;31616;0;0;0;36.81;354.43
0;043;1;1182;1250;0;0;0;0;0
0;043;2;677;3116;0;0;0;0;36.81
0;043;3;162;2151;0;0;0;0;73.62
0;043;4;18;862;0;0;0;101.85;244.47
0;044;1;387;5904;0;0;0;0;0
0;044;2;1011;9890;0;0;0;0;36.81
0;044;3;1255;57883;0;0;0;0;101.85
0;044;4;526;26904;0;0;0;0;301.33
0;045;1;897;2640;0;0;0;0;36.81
0;045;2;7905;58301;0;0;0;0;36.81
0;045;3;3939;75148;0;0;0;0;97.63
0;045;4;2083;89312;0;0;0;0;250.01
0;046;1;178;655;0;0;0;0;36.44
0;046;2;810;6284;0;0;0;0;36.81
0;046;3;278;5800;0;0;0;0;101.85
0;046;4;79;8006;0;0;0;36.81;379.17
0;047;1;1508;5537;0;0;0;0;0
0;047;2;4451;26142;0;0;0;0;36.81
0;047;3;1135;25833;0;0;0;0;110.43
0;047;4;136;10609;0;0;0;73.62;426.4
0;048;1;1307;3856;0;0;0;0;36.81
0;048;2;1445;16951;0;0;0;0;73.62
0;048;3;2000;23654;0;0;0;0;36.81
0;048;4;76;6376;0;0;0;79.82;606.62
0;049;1;125;592;0;0;0;0;36.81
0;049;2;320;1086;0;0;0;0;36.81
0;049;3;128;5302;0;0;0;0;203.7
0;049;4;120;13346;0;0;0;101.85;533
0;050;1;151;849;0;0;0;0;36.81
0;050;2;308;9940;0;0;0;0;36.81
0;050;3;147;2134;0;0;0;0;97.63
0;050;4;62;9601;0;0;0;101.85;803.26
0;051;1;724;110;0;0;0;0;0
0;051;2;241;432;0;0;0;0;0
0;051;3;25;0;0;0;0;0;0
0;051;4;7;29;0;0;0;0;29.38
0;052;1;731;1020;0;0;0;0;0
0;052;2;730;3609;0;0;0;0;36.81
0;052;3;695;22798;0;0;0;0;173.16
0;052;4;252;24426;0;0;0;36.81;426.4
0;053;1;6852;6995;0;0;0;0;0
0;053;2;4720;20878;0;0;0;0;8.84
0;053;3;2500;39455;0;0;0;0;101.85
0;053;4;484;46267;0;0;0;36.81;462.43
0;054;1;3449;2053;0;0;0;0;0
0;054;2;1782;6983;0;0;0;0;0
0;054;3;178;1582;0;0;0;0;36.81
0;054;4;5;539;0;0;0;233.2;305.55
0;055;1;690;814;0;0;0;0;0
0;055;2;800;10327;0;0;0;0;36.81
0;055;3;519;24976;0;0;0;0;319.8
0;055;4;297;45720;0;0;0;101.85;639.6
0;056;1;865;1889;0;0;0;0;0
0;056;2;467;3681;0;0;0;0;36.81
0;056;3;154;5933;0;0;0;0;213.2
0;056;4;45;3719;0;0;0;36.81;407.4
0;057;1;7721;912;0;0;0;0;0
0;057;2;1111;3389;0;0;0;0;0
0;057;3;151;3433;0;0;0;0;203.7
0;057;4;21;1949;0;0;0;101.85;319.8
0;058;1;8377;8252;0;0;0;0;0
0;058;2;4983;24510;0;0;0;0;36.81
0;058;3;1056;24184;0;0;0;0;104.24
0;058;4;214;12141;0;0;0;36.81;203.7
0;070;1;294;31067;0;0;0;0;725.34
0;070;2;195;18611;0;0;0;0;725.34
0;070;3;24;1901;0;0;0;0;439.62
0;070;4;2;1124;0;0;562.16;1124.33;1124.33
0;071;1;2958;17440;0;0;0;0;0
0;071;2;2702;258198;0;0;0;0;905.11
0;071;3;102;7054;0;0;0;0;905.11
0;071;4;7;586;0;0;0;213.2;333.48
0;072;1;1326;127458;0;0;0;0;1245.3
0;072;2;418;30601;0;0;0;0;1245.3
0;072;3;34;1514;0;0;0;0;213.2
0;072;4;5;210;0;0;0;0;209.97
0;073;1;3365;3890;0;0;0;0;0
0;073;2;1365;1570;0;0;0;0;0
0;073;3;156;3915;0;0;0;0;0
0;073;4;13;250;0;0;0;0;213.2
0;080;1;278;0;0;0;0;0;0
0;080;2;94;74;0;0;0;0;0
0;080;3;18;37;0;0;0;0;36.81
0;081;1;322;430;0;0;0;0;0
0;081;2;386;1361;0;0;0;0;0.98
0;081;3;62;212;0;0;0;0;36.81
0;081;4;2;37;0;0;18.4;36.81;36.81
0;082;1;816;1207;0;0;0;0;0
0;082;2;1013;5436;0;0;0;0;36.81
0;082;3;364;7104;0;0;0;0;55.03
0;082;4;30;6752;0;0;0;101.85;1379.2
0;090;1;80;0;0;0;0;0;0
0;090;2;59;621;0;0;0;0;0
0;090;3;31;1453;0;0;0;0;426.4
0;090;4;136;28060;0;0;0;203.7;1169.37
0;091;1;263;620;0;0;0;0;0
0;091;2;162;3520;0;0;0;0;203.7
0;091;3;38;3007;0;0;0;0;444.21
0;091;4;109;20366;0;0;0;213.2;711.72
0;092;1;3387;137321;0;0;0;0;310.33
0;092;2;364;25118;0;0;0;0;556.33
0;092;3;49;4057;0;0;0;0;534
0;092;4;5;7145;0;0;1300.72;2608.7;3235.86
0;093;1;5666;49695;0;0;0;0;0
0;093;2;986;14235;0;0;0;0;0
0;093;3;66;3573;0;0;0;0;439.62
0;093;4;18;47127;0;0;0;567.96;36580.31
0;094;1;1259;6075;0;0;0;0;0
0;094;2;380;3461;0;0;0;0;29.38
0;094;3;56;2178;0;0;0;0;319.8
0;094;4;21;5925;0;0;203.7;407.4;781.49
0;095;1;637;376;0;0;0;0;0
0;095;2;134;339;0;0;0;0;0
0;095;3;8;0;0;0;0;0;0
0;095;4;1;0;0;0;0;0;0
0;096;1;815;29;0;0;0;0;0
0;096;2;245;166;0;0;0;0;0
0;096;3;14;213;0;0;0;0;213.2
0;096;4;4;0;0;0;0;0;0
0;097;1;6814;2852;0;0;0;0;0
0;097;2;999;6104;0;0;0;0;0
0;097;3;66;2863;0;0;0;0;203.7
0;097;4;11;1626;0;0;0;203.7;996.21
0;098;1;10901;225235;0;0;0;0;0
0;098;2;1713;41935;0;0;0;0;0
0;098;3;133;11217;0;0;0;0;627.35
0;098;4;23;17035;0;0;101.85;500.02;4378.16
0;110;1;433;7815;0;0;0;0;173.16
0;110;2;785;17244;0;0;0;0;173.16
0;110;3;627;32560;0;0;0;0;213.2
0;110;4;122;22674;0;0;36.81;209.97;641.12
0;111;1;2321;2792;0;0;0;0;0
0;111;2;1960;11781;0;0;0;0;36.81
0;111;3;340;6334;0;0;0;0;96.84
0;111;4;17;817;0;0;0;36.81;319.8
0;112;1;530;454;0;0;0;0;0
0;112;2;367;10036;0;0;0;0;203.7
0;112;3;201;49324;0;0;106.6;305.55;1093.36
0;112;4;23;9013;0;0;203.7;426.4;844.09
0;113;1;8525;3154;0;0;0;0;0
0;113;2;6120;15490;0;0;0;0;0
0;113;3;926;31869;0;0;0;0;106.6
0;113;4;119;17086;0;0;0;101.85;1035.64
0;114;1;2710;3229;0;0;0;0;0
0;114;2;1114;22389;0;0;0;0;106.6
0;114;3;385;31815;0;0;0;36.81;426.58
0;114;4;81;48181;0;0;173.16;509.25;1735.32
