vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;13887;2650.02;2905.04;3397.54;4038.62;4442.23
0;001;2;201018;928.42;2396.12;2854.89;4346.2;16489.98
0;001;3;539117;885.06;1796.61;3412.72;6070.61;18572.69
0;001;4;1447827;1530.43;4147.93;7156.9;14407.44;41025.02
0;002;2;39910;4961.5;4982.72;5223.3;6179.98;8188.82
0;002;3;431776;1817.95;4267.06;5590.65;7028.98;9259.55
0;002;4;1176293;3250.12;5717.77;7912.83;12789.07;29436.07
0;003;1;1836380;960.59;3090.15;4381.62;9605.16;14833.46
0;003;2;3039448;1807.31;3442.04;6138.53;10980.28;19488.32
0;003;3;1670893;2457.96;4050.06;8998.46;15079.93;26229.58
0;003;4;2298896;3443.77;8437.62;17015.92;28036.84;72646.13
0;004;1;16958;9.08;303.56;603.8;1812.48;9162.5
0;004;2;87474;78.08;370.84;1046.39;1978.6;9400.6
0;004;3;715666;201.32;1025.08;2265.16;3585.52;8785.04
0;004;4;7316071;678.36;2300.05;4325;7198.15;18049
0;005;1;1881;400.64;400.64;940.48;1480.32;1480.32
0;005;2;15446;54.92;339.49;905.52;2020.28;5805.52
0;005;3;224071;181.52;1327.75;2450.08;3683.4;9965.5
0;005;4;1427447;803.92;2208.4;3897.62;6886.1;18357.41
0;006;2;5987;5986.57;5986.57;5986.57;5986.57;5986.57
0;006;3;45064;2908.24;4752.58;5621.29;9457.03;10009.77
0;006;4;20867;7692.65;7692.65;10433.37;13174.1;13174.1
0;020;1;76516;36.08;73.48;130.12;261.61;781.96
0;020;2;41446;68;130.44;226.38;432.4;1601.06
0;020;3;194450;64.24;203.96;433.36;968.42;2557.7
0;020;4;405453;336.23;844.56;1550.84;2770.26;4544.86
0;021;1;390512;43.9;117.68;249;408.16;809.32
0;021;2;1036561;74.44;226.44;376.49;590.33;1860.37
0;021;3;1081598;146.27;379.41;589.51;1188.45;2959.62
0;021;4;1306333;275.89;725.13;1593.56;2690.84;6102.61
0;022;1;20728;25.32;38.72;53.4;81.56;199.04
0;022;2;35393;28.2;50.8;72.08;142.36;444.08
0;022;3;36717;39.56;74.56;181.71;428.07;1663.88
0;022;4;47202;154.12;296.86;1175.69;2520.06;9136.47
0;023;1;93410;1.68;29.26;48.34;77.62;329.31
0;023;2;123897;5.44;51.16;111.6;295.68;816.12
0;023;3;222555;57.2;189.58;426.12;921.4;6883.64
0;023;4;102502;191.64;660.34;1297.04;2114.79;9185.96
0;024;1;273742;32.6;56.92;84.08;150;370.88
0;024;2;272467;38.36;67.5;107.58;198.28;538.9
0;024;3;471493;62.48;130.12;221.58;534.21;1239.32
0;024;4;230265;150.92;398.3;741.57;1364.48;3033.56
0;026;1;111964;2.28;19.84;34.78;52.4;155.28
0;026;2;101138;4;25.32;46.08;98.78;420.92
0;026;3;167588;24.08;77.83;190.46;488.72;1973.96
0;026;4;121134;87.4;367.21;1158.2;1870.49;6849.23
0;040;1;21674;0;5.24;46.44;157.77;482.96
0;040;2;49001;0;9.32;53.08;189.48;764.24
0;040;3;57284;4.08;55.44;141.76;481.96;3609.88
0;040;4;24935;45.32;89.14;327.64;1766.51;8819.28
0;041;1;59525;1.1;33.68;71.74;133.36;638.26
0;041;2;427772;6.16;52.6;101;195.16;1726.09
0;041;3;864323;27;86.36;173.92;371.96;3431.12
0;041;4;283645;20.72;163.32;354.92;1010.52;5620.37
0;042;1;182574;0;1.68;12.2;42.58;180.53
0;042;2;592313;0.44;11.4;34.12;75.56;252.28
0;042;3;490905;4.48;30.31;75.78;165.84;566
0;042;4;194946;21.04;123.4;272.7;688.08;2304.28
0;043;1;11326724;0;107.92;1713.56;4712.29;26172.36
0;043;2;3446035;2.24;123.29;870.11;4500.16;10019.38
0;043;3;284722;21.64;110.8;361.59;3354.94;6563.85
0;043;4;42918;172.08;363.24;631.6;1134.06;8072.69
0;044;1;44002;0;9.12;41.84;91.64;285.44
0;044;2;162640;2.52;23.24;71.54;182.52;754.12
0;044;3;377551;1.68;33.28;104.14;255.2;960.91
0;044;4;269126;1.64;24.4;158.71;724.9;2634.6
0;045;1;159337;0.76;8;31.4;66.4;586.4
0;045;2;1452161;4.48;26.6;61.56;135.2;836.32
0;045;3;1259903;14.48;63.12;144.91;366.4;1106.52
0;045;4;668893;25.08;169.24;448.92;962.76;2258.64
0;046;1;7760;0.04;15.36;44.4;67.56;146.36
0;046;2;22128;2.36;25.8;51.92;86.56;181.6
0;046;3;26746;9.36;48.6;88.8;146.16;669.4
0;046;4;4635;27.96;128.96;293.18;569.14;1110.45
0;047;1;96294;0.16;3.62;14.22;41.8;94.08
0;047;2;227064;1.36;11.4;31.18;64.42;162.14
0;047;3;139856;6.08;31.68;67.35;136.04;551.8
0;047;4;37170;25.76;105.52;251.39;636.84;2041.56
0;048;1;284240;0;4.92;25.38;58.16;252.35
0;048;2;1490925;0.76;19.4;59.56;806.33;5764.26
0;048;3;703680;0.28;18.64;59.88;187.24;4640.45
0;048;4;44433;25.84;127.44;306.92;922.08;4745.34
0;049;1;31990;36.24;129.16;240.44;404.68;862.2
0;049;2;1286601;3.92;143.48;1249.5;6518.52;10242.07
0;049;3;365386;24.14;353.55;725.8;3921.6;9930.78
0;049;4;234768;215.28;531.24;1452.68;6117.46;11792.51
0;050;1;42224;3.52;34.28;98.78;241.68;645.66
0;050;2;182091;0.44;50.12;157.65;361.72;1677.2
0;050;3;140793;38.71;195.94;471.47;849.88;3422.14
