vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;051;3;9;2;4;5.5;10;19
0;051;4;17.1;2;6;15;26;41
0;052;1;2.8;1;1;2;3;8
0;052;2;6.7;1;2;4;8;20
0;052;3;12.6;1;4;9;14;35
0;052;4;18.2;1;5;12;25;54
0;053;1;2.5;1;1;2;3;7
0;053;2;5.1;1;2;3;6;14
0;053;3;8.7;1;2;5;10;28
0;053;4;23.5;2;8;17;30;73
0;054;1;2.6;1;1;2;3;7
0;054;2;4.2;1;2;3;5;11
0;054;3;6.3;1;2;5;8;18
0;054;4;12.9;1;2;3;21;56
0;055;1;5;1;2;4;6;14
0;055;2;10.6;1;4;7;13;29
0;055;3;15.8;1;4;11;20;49.5
0;055;4;27.3;1;9;19;34;74
0;056;1;3.1;1;1;2;3;8
0;056;2;7.7;1;3;5;9;24
0;056;3;18.2;1;7;12;21;55
0;056;4;37.5;6;18;31;51;92
0;057;1;1.4;1;1;1;1;3
0;057;2;4;1;1;2;4;13
0;057;3;11.5;1;3;8;16;32
0;057;4;24.9;4;11;21;40;54
0;058;1;1.7;1;1;1;1;4
0;058;2;5.2;1;1;1;5;21
0;058;3;15.3;1;5;10;19;48
0;058;4;31.5;2;10;21;40;109
0;070;1;2.7;1;1;2;3;6
0;070;2;4.2;1;2;3;5;10
0;070;3;10;1;2;5.5;10.5;54
0;070;4;36;23;23;31;54;54
0;071;1;1.6;1;1;1;2;3
0;071;2;2;1;1;2;2;4
0;071;3;4.4;1;1;2;4;16
0;071;4;13.9;1;2;13;23;32
0;072;1;1.7;1;1;1;2;3
0;072;2;2.2;1;1;2;2;6
0;072;3;7.1;1;1.5;2;8.5;28
0;072;4;4;3;3;4;5;5
0;073;1;1.4;1;1;1;2;2
0;073;2;1.7;1;1;1;2;3
0;073;3;6.4;1;1;2;4;26
0;073;4;25.4;1;23;28;37;38
0;080;1;4;1;2;3;5;10
0;080;2;6.6;2;3;5;7.5;16
0;080;3;11.1;2;4;8;13;29
0;080;4;22;22;22;22;22;22
0;081;1;3.3;1;1;2;4;8
0;081;2;5;1;2;4;6;12
0;081;3;10;1;4;6;10;25
0;081;4;17.8;2;10;12.5;23;47
0;082;1;2.7;1;1;2;3;8
0;082;2;6;1;2;4;7;17
0;082;3;12.7;2;5.5;9;14;35
0;082;4;30.4;1;13;22;32;117
0;090;1;2;1;1;2;2;4
0;090;2;8.6;1;2;3;12;35
0;090;3;27.9;2;12;15;21;112
0;090;4;29.6;10;15;22;35;82
0;091;1;3.4;1;2;3;4;9
0;091;2;6.9;2;3;5;8;19
0;091;3;10.2;2;6;9;13;22
0;091;4;22;7;12;16.5;25;71
0;092;1;2.2;1;1;2;3;4
0;092;2;3.5;1;2;3;4;9
0;092;3;10.3;1;3;7;14;26
0;092;4;16.8;6;9;13.5;19;40
0;093;1;1.7;1;1;2;2;3
0;093;2;2.5;1;1;2;3;6
0;093;3;5.4;1;1;3;6;17
0;093;4;29.1;5;13;31;49;55
0;094;1;2.5;1;1;2;3;6
0;094;2;4.3;1;1;2;5;15
0;094;3;11.1;1;2.5;7;15.5;28
0;094;4;42.6;4;17;40;63;111
0;095;1;2.4;1;1;2;3;5
0;095;2;3.3;1;2;3;4;7
0;095;3;6.6;1;3;5.5;9;19
0;095;4;13.5;10;10;13.5;17;17
0;096;1;2.5;1;2;2;3;4
0;096;2;3.8;1;2;3;4;7
0;096;3;19.1;1;3;6.5;42;77
0;096;4;20.3;4;4;26;31;31
0;097;1;1.7;1;1;2;2;3
0;097;2;2.6;1;1;2;3;7
0;097;3;5.6;1;2;4;6.5;20.5
0;097;4;17.7;1;2;17;32;44
0;098;1;1.8;1;1;2;2;3
0;098;2;2.7;1;1;2;3;7
0;098;3;10.1;1;2;6;14;33
0;098;4;26.7;3;8;17.5;31;78
0;110;1;3.2;1;1;2;3;9
0;110;2;4.9;1;2;3;5;17
0;110;3;12.5;1;4;8;15;39
0;110;4;23.9;3;8;18;31;57
0;111;1;3.4;1;1;3;4;9
0;111;2;6.5;1;3;5;8;17
0;111;3;11.4;2;5;8;15;31
0;111;4;23.9;2;6;19;35;78
0;112;1;2.4;1;1;2;3;5
0;112;2;3.8;1;2;3;5;10
0;112;3;5.9;1;2;4;8;17
0;112;4;14.6;1;5;9;22;52
0;113;1;2.7;1;2;2;3;5
0;113;2;3.6;1;2;3;4;8
0;113;3;6.4;1;3;4;7;19
0;113;4;12.2;1;4;9;16;35
0;114;1;2.5;1;1;2;3;5
0;114;2;4.3;1;2;3;5;13
0;114;3;10;1;3;7;12;32
0;114;4;20.5;3;8;15;24;65
0;115;1;1.2;1;1;1;1;2
0;115;2;1.4;1;1;1;1;3
0;115;3;4.5;1;1;1;4;20
0;115;4;16.7;1;4;11;23.5;45.5
0;120;1;9.5;4;7;9;11;15
0;120;2;11.2;5;8;10;13;20
0;120;3;16.8;6;10;14;19;37
0;120;4;30.5;8;15;25;37;77
0;121;1;5.5;1;2;5;7;13
0;121;2;9.5;2;4;8;12;24
0;121;3;19.1;4;10;15;23;45
0;121;4;30.6;6;15;24;38;74
0;122;1;3.5;1;1;2;4;12
0;122;2;8.6;1;2;5;11;26
0;122;3;19.9;3.5;9;14;24;59.5
0;122;4;44.3;4;14;27.5;63;117
0;130;1;17.4;1;5;16;28;43
0;130;2;14.5;1;6;12;18;40
0;130;3;19.3;3;10;15;22.5;51
0;130;4;25.7;6;12;20;32;64
0;131;1;4.8;1;2;3;6;16
0;131;2;7.1;1;2;6;11;15
0;131;3;9;2;3;9;14;17
0;131;4;13.2;2;7;13;15;32
0;132;1;4.1;1;1;1;8;16
0;132;2;9.6;1;2;5;11;27
0;132;3;9.5;1;2;8;14;27
0;132;4;17.8;4;7;14;26;43
0;133;1;8;1;2;6;10;22
0;133;2;5.4;1;1;2;6;18
0;133;3;10.5;1;4;8;14;26
0;133;4;18.2;1;6;14;25.5;46.5
0;134;1;6.5;1;4;6;8;12
0;134;2;8.6;2;5;7;10;18
0;134;3;13.8;3;7;11;16;32
0;134;4;18.9;1;8;15;25;48
0;135;1;3.5;1;1;2;5;10
0;135;2;9.2;1;4;6;11;25
0;135;3;17;3;8;13;21;39
0;135;4;28.3;3;13;22;38;67
0;136;1;3.4;1;2;2;4;10
0;136;2;6.8;1;2;4;9;21
0;136;3;12.9;1;4;9;17;36
0;136;4;21.5;3;10;17;28;55
0;137;1;9.2;2;3;6;10;30
0;137;2;11.5;2;6;9;14;27
0;137;3;15.2;3;8;13;19;36
0;137;4;20.4;3;10;16;27;52
0;138;1;4.1;2;3;4;5;8
0;138;2;4.7;2;3;4;6;10
0;138;3;5.9;2.5;4;6;7;12
0;138;4;10.2;3;6;11;14;18
0;139;1;4.3;1;3;4;5;8
0;139;2;8.1;2;4;6;10;19
0;139;3;12.8;3;7;10;15;31
0;139;4;19.1;2;8;14.5;24;52
0;140;1;5.9;1;3;5;8;13
0;140;2;9;2;5;7;11;20
0;140;3;12.6;2;7;10;15;30
0;140;4;21;3;10;16;26;54
0;141;1;3.6;1;2;3;5;8
0;141;2;5.3;1;3;4;7;11
0;141;3;6.8;2;3;5;8;15
0;141;4;12;3;5;9;15;28
0;142;1;4.4;1;2;3;5;13
0;142;2;7.1;1;3;5;9;19
0;142;3;11.6;1;5;10;15;31
0;142;4;21;2;7;16;27;59
0;143;1;4.5;1;2;4;6;10
0;143;2;7;1;3;5;9;18
0;143;3;12.1;2;6;10;15;30
0;143;4;20.3;2;9;16;27;52
0;144;1;2.5;1;1;2;3;7
0;144;2;5.7;1;2;4;7;16
0;144;3;11.1;1;4;8;14;29
0;144;4;19.7;1;8;14;26.5;51.5
0;160;1;9.3;8;8;9;10;12
0;160;2;9;7;8;9;10;12
0;160;3;10.4;2;9;10.5;12;15
0;160;4;18.9;8;10;14;20;65
0;161;1;3;1;2;2;4;7
0;161;2;4.4;1;2;3;5;11
0;161;3;7.9;1;3;4;11;22
0;161;4;28.5;8;15;22.5;31;80
0;162;1;12.3;7;9;10;13;25
0;162;2;13.5;2;10;12;15;31
0;162;3;20;7;12;17;24;42
0;162;4;32.6;7;17;26;40.5;79
0;163;1;10;7;8;9;11;16
0;163;2;10.7;6;8.5;10;12;18
0;163;3;14.4;7;10;12;16;30
0;163;4;23.7;5;11;17;27;63
0;165;1;10.3;7;8;10;11;15
0;165;2;13;7;10;12;15;22
0;165;3;16.9;8;11;14;19;33
0;165;4;28.7;4;15;23;36;77
0;166;1;8.9;6;8;8;10;13
0;166;2;10;6;8;9;11;16
0;166;3;13.1;7;9;11;14;27
0;166;4;23.9;5;12;17;29;67
0;167;1;3.4;1;2;2;3;10
0;167;2;3.2;1;2;2;3;10
0;167;3;10.7;2;7;10;13;23
0;167;4;25.3;4;11;16;30;74
0;168;1;6.1;1;3;5;8;14
0;168;2;8.2;2;4;6;9;19
0;168;3;14.4;1;6;11;17;38
0;168;4;28;2;11;21;37;80
0;169;1;7.6;2;4;7;9;15
0;169;2;10.4;5;8;10;12;20
0;169;3;12.9;1;9;11;15;28
0;169;4;25.7;1;10;18;29;79
0;170;1;7.1;1;5;6;10;15
0;170;2;9.5;1;4;8;13;21
0;170;3;17;2;10;14;19;45
0;170;4;34.5;9;18.5;33;43;78
0;171;1;3.8;1;2;3;4;9
0;171;2;6.2;2;3;4;7;16
0;171;3;12.7;2;6;10;15;34
0;171;4;23.5;4;12;19;31;58
0;172;1;24.9;7;10;15;28;92
0;172;2;32.3;5;13;20.5;36.5;101
0;172;3;53.8;10;23;37;70;152
0;172;4;60.1;5;23;43;80;177
0;173;1;3.4;1;2;2;4;9
0;173;2;5.4;1;2;3;7;16
0;173;3;14.9;1;3;9;18;50
0;173;4;30.2;2;11;22;42;87
0;174;1;3;1;1;3;4;6
0;174;2;4.3;1;2;4;6;9
0;174;3;8.7;1;4;6;10;23
0;174;4;13.9;1;4;9;17;43.5
0;175;1;2.1;1;1;2;2;4
0;175;2;2.6;1;1;2;3;7
0;175;3;6.8;1;2;4;9;20
0;175;4;18.1;1;6;14;24;50
0;176;1;2;1;1;2;2;4
0;176;2;2.6;1;2;2;3;7
0;176;3;6.3;1;2;3;8;20
0;176;4;20.8;2;7.5;12.5;38;49
0;177;1;2.9;1;2;2;3;8
0;177;2;4.5;1;2;3;5;12
0;177;3;9;1;3;7;12;28
0;177;4;18.8;4;6.5;17;23.5;47
0;178;1;5.5;1;2;4;5;13
0;178;2;10;2;3;6;12;24
0;178;3;20.1;1;4;14;25.5;68
0;178;4;42.2;1;19;31;43;142
0;179;1;1.7;1;1;2;2;3
0;179;2;3;1;1;2;2;10
0;179;3;13.9;2;5;9;20;44
0;179;4;33.3;6;8;32.5;47;74
0;180;1;10.7;1;2;6;12;36
0;180;2;16;1;3;9;18;62
0;180;3;12.9;1;2;6;19;44
0;180;4;40.9;4;18;31;59;111
0;190;1;3.4;1;1;3;4;8
0;190;2;5.6;1;2;4;7;15
0;190;3;11.1;1;5;9;14;30
0;190;4;15.4;1;3;11;21;45
0;191;1;2.4;1;1;2;2;6
0;191;2;3.4;1;2;2;4;10
0;191;3;8.9;1;3;7;12;22
0;191;4;19.3;2;9;16;25;52
0;192;1;1.8;1;1;2;2;4
0;192;2;2.4;1;1;2;2;6
0;192;3;4.9;1;2;3;6;15
0;192;4;14;1;2.5;10.5;18.5;47
0;193;1;15.4;0;8;8;13;48
0;193;2;18.9;1;6;13;30;47
0;193;3;25;1;7;26;36;53
0;193;4;31.2;1;8;24;44;87
0;194;1;6.7;1;3;6;8;16
0;194;2;9.6;2;5;8;12;22
0;194;3;14.8;3;7;12;18;37
0;194;4;21.2;2;9;17;28;53
0;195;1;5.5;1;3;5;7;12
0;195;2;8.6;1;4;7;11;23
0;195;3;9.8;2;5;8;12;25
0;195;4;24.3;6;12;19;31.5;67
0;196;1;1.1;0;1;1;1;1
0;196;2;1.9;1;1;1;1;7
0;196;3;2.7;1;1;1;2;9
0;196;4;8.8;1;1;4;10;38
0;197;1;4.2;1;1;2;5;13
0;197;2;6.2;1;2;4;8;19
0;197;3;10.3;1;3;8;13;31
0;197;4;21.5;1;5;14;30;68
0;198;1;2.6;1;1;2;3;7
0;198;2;4.4;1;1;3;6;12
0;198;3;8.9;1;3;6;11;24
0;198;4;24.9;1;5.5;14;37.5;72
0;199;1;3.5;1;1;2;4;9
0;199;2;6.2;1;3;5;8;16
0;199;3;12.4;2;6;9;14;32
0;199;4;20.9;3;9;14;28;56
0;200;1;3.6;1;1;2;4;12
0;200;2;5.9;1;2;4;8;15
0;200;3;12.1;1;4;9;16;30
0;200;4;22.4;2;8;16;29;76
0;201;1;2.5;1;1;2;3;7
0;201;2;4.8;1;2;3;6;14
0;201;3;10.2;1;4;8;13;27
0;201;4;18.7;1;7;14;24;51
0;202;1;2.5;1;1;2;3;7
0;202;2;4.3;1;2;3;6;11
0;202;3;8.8;1;3;7;11;26
0;202;4;15.1;1;3.5;11;18;56
0;203;1;1.9;1;1;1;2;5
0;203;2;3.5;1;1;2;4;10
0;203;3;7;1;3;5;9;18
0;203;4;13.8;1;3;7;20;34
0;204;1;2.5;1;1;2;3;7
0;204;2;5.7;1;2;4;7;17
0;204;3;11.2;1;4;8;14;31
0;204;4;20.8;2;8;14.5;24;61
0;205;1;3.6;1;1;2.5;4;10
0;205;2;6.6;1;3;5;7;16
0;205;3;13.4;2;5;8.5;15;44
0;205;4;22.4;1;6;14;36;61
0;206;1;3.3;1;1;2;4;10
0;206;2;5.7;1;2;4;7;16
0;206;3;7.8;1;2;5;10;22
0;206;4;14.5;2;5;10;17;43
0;207;1;4.2;1;1;3;5;14
0;207;2;6.4;1;2;4;8;19
0;207;3;11;1;4.5;8;14;29
0;207;4;17.5;1;7;14;23;48
0;220;1;4;2;2;3;4;9
0;220;2;8.4;2;4;7;10;21
0;220;3;17.3;5;10;14;20;38
0;220;4;31.7;5;15;26;40;78
0;221;1;7.7;3;5;7;9;14
0;221;2;11;5;7;9;12;22
0;221;3;18.8;7;11;15;22;43
0;221;4;34.9;6;17;27;44;90
0;222;1;3.6;1;2;3;4;8
0;222;2;4.1;1;2;3;5;15
0;222;3;14.5;2;5;10;16;50
0;222;4;30.5;2;9.5;22.5;48.5;80
0;223;1;6.2;2;4;6;8;12
0;223;2;8.3;2;5;7;10;16
0;223;3;16;4;9;13;19;40
0;223;4;31.4;8;15;26.5;39;73
0;224;1;4.6;1;2;3;6;11
0;224;2;8.2;2;4;7;10;19
0;224;3;17.2;5;9;14;20;49
0;224;4;29.5;7;15;24;37;75
0;225;1;2.7;1;2;2;3;5
0;225;2;5.2;2;3;4;7;11
0;225;3;11.1;2;5;9;13;31
0;225;4;18.1;5;11;14;22;48
0;226;1;2.2;1;1;2;2;5
0;226;2;4.3;1;2;3;5;11
0;226;3;12.6;2;5;9;15;34
0;226;4;28.4;5;11;19;37;100
0;227;1;3.1;1;2;2;4;7
0;227;2;4.9;1;2;4;6;11
0;227;3;9.7;2;4;8;13;23
0;227;4;27.4;4;11.5;17;30;76
0;228;1;2;1;1;2;2;4
0;228;2;3;1;2;2;3;7
0;228;3;7.6;1;2;4;9;24
0;228;4;27.9;2;10;16;36;56
0;229;1;4.6;1;2;3;6;13
0;229;2;8.3;1;3;6;10;22
0;229;3;18.4;2;8;14;22;51
0;229;4;32.2;1;14;25;41;93
0;240;1;3.3;1;2;2;4;9
0;240;2;6.1;1;2;4;7;19
0;240;3;12.7;2;4;9;15;35
0;240;4;23;4;10;18;29;61
0;241;1;2.9;1;1;2;4;7
0;241;2;5.3;1;2;4;7;14
0;241;3;10.1;2;5;8;12;26
0;241;4;18.2;2;8;13;21;51.5
0;242;1;2.4;1;1;2;3;6
0;242;2;5.1;1;2;4;7;14
0;242;3;9.7;2;4;7;11;26
0;242;4;17.8;2;8;11;19;52
0;243;1;2.3;1;1;2;3;6
0;243;2;4.4;1;2;3;5;13
0;243;3;9.4;1;4;7;12;24
0;243;4;15.8;2;7;12;21;41
0;244;1;3.9;1;2;4;5;8
0;244;2;5.6;1;3;5;7;12
0;244;3;10.2;2;5;8;12;26
0;244;4;17;4;8;12;20;43
0;245;1;3.9;1;2;3;5;9
0;245;2;6.1;1;3;5;8;15
0;245;3;11.8;2;6;9;13;31
0;245;4;16.6;5;8;13;20;44
0;246;1;4.4;1;2;4;6;10
0;246;2;7.3;1;4;6;9;17
0;246;3;11.1;1;4;9;14;30
0;246;4;18.9;1;6;13;25;58
0;247;1;3.5;1;2;3;4;8
0;247;2;6.2;1;3;5;7;16
0;247;3;11.1;2;5;8;14;28
0;247;4;16;2;7;12;21;43
0;248;1;5.9;1;4;5.5;8;12
0;248;2;9;1;4;7;11;17
0;248;3;11.1;2;6;10;14;28
0;248;4;18.1;3;9;15;24;46
0;249;1;2.5;1;1;2;3;6
0;249;2;4.5;1;2;3;5;12
0;249;3;8.6;1;3;6;10;25
0;249;4;13.6;2;5;9;17;41
0;250;1;2.9;1;1;2;3;7
0;250;2;5;1;2;3;6;14
0;250;3;9.5;1;4;7;12;26
0;250;4;15.9;2;6;11;20;45
0;260;1;6.1;2;3;6;8;13
0;260;2;7.8;2;4;7;10;18
0;260;3;12.8;3;7;11;16;28
0;260;4;26.9;6;14;20;31;68
0;261;1;6.8;1;2;4.5;8;18
0;261;2;9.9;2;5;9;13;22
0;261;3;19.6;4;10;15;22;54
0;261;4;25.4;7;13;21;32;59
0;262;1;5;1;3;4;7;10
0;262;2;6.9;3;3;5;9;18
0;262;3;16;4;8;13;21;42
0;262;4;27.3;3;13;21;36;65
0;263;1;2.6;1;2;2;3;5
0;263;2;4.1;1;2;3;5;10
0;263;3;11.9;2;5;8;14;36
0;263;4;27.3;3;12;20;34;85
0;264;1;4.5;1;2;3;5;12
0;264;2;5.8;1;2;4;7.5;15
0;264;3;15.8;2;6;10.5;16;45
0;264;4;26.7;3;13;22;33.5;67.5
0;280;1;4;1;1;2;4;11
0;280;2;7.8;1;3;5;9;25
0;280;3;12.6;2;6;10;15;31
0;280;4;22.7;2;10;18;29;60
0;281;1;4.1;1;1;2;4;16
0;281;2;6.7;1;2;4;9;20
0;281;3;11.6;1;4;8;15;34
0;281;4;18.5;2;8;15.5;24;47
0;282;1;4.7;1;2;4;6;10
0;282;2;6.6;2;4;6;8;15
0;282;3;10.5;2;6;9;13;21
0;282;4;18.9;3;9;15;23;47
0;283;1;2.9;1;1;2;3;9
0;283;2;6.1;1;2;4;8;16
0;283;3;10.1;1;4;7;13;28
0;283;4;20.4;2;8;15;27;62
0;284;1;3.4;1;2;3;4;8
0;284;2;6.2;1;3;5;8;15
0;284;3;10.7;2;5;9;14;25
0;284;4;18.3;3;9;14;23;50
0;300;1;16.2;5;6;10;15;48
0;300;2;19.4;6;9;12;23;61
0;300;3;50.9;9;18;34;65;153
0;300;4;80.8;9;35;74.5;129.5;177
0;301;1;14.2;5;8;10;15;38
0;301;2;17.8;5;9;12;20;50
0;301;3;28.4;7;12;20;37;75
0;301;4;41.7;4;17;33;58;112
0;302;1;8.4;4;6;7;9;18
0;302;2;12.2;5;7;9;12;33
0;302;3;25.4;6;10;16;32;76
0;302;4;47.6;6;20;36;60;120
0;303;1;8.6;5;7;8;9;15
0;303;2;11.2;5;8;9;12;23
0;303;3;24;4;10;14;27;82
0;303;4;30.5;1;13;19;31;120
0;304;1;6.4;3;5;6;7;12
0;304;2;10.2;4;5;7;10;26
0;304;3;20.3;4.5;8;11;22;66
0;304;4;51;8;24.5;40.5;71.5;140
0;305;1;11.8;2;5;7;14;39
0;305;2;24.3;4;8;13;27;88
0;305;3;49.1;8;19.5;36;61.5;151
0;305;4;70.5;11;30;53.5;94;167
0;306;1;6.7;2;4;5;7;15
0;306;2;12;3;5;7;11;44
0;306;3;32.5;6;13;24;42;86
0;306;4;60.9;11;25;49;88.5;137
0;307;1;4.1;1;2;3;5;9
0;307;2;6.9;1;5;6;7;23
0;307;3;13.3;2;5;8;13;34
0;307;4;38.4;3;21.5;39;59.5;64
0;308;1;13.8;3;6;9;14;46
0;308;2;19.7;4;8;12;23;62
0;308;3;30.8;5;12;21;42;84
0;308;4;43;4;17;34;59;120
0;309;1;4.7;1;2;3;5;14
0;309;2;17.1;2;5;9;20;63
0;309;3;32.1;5;12;22;41;99
0;309;4;44.4;6;19;35;62;118
0;310;1;4.5;2;3;4;5;9
0;310;2;6.9;2;3;5;7;18
0;310;3;22.2;3;7;12;25;78
0;310;4;41;7;17;32;54.5;123
0;311;1;3.2;1;1;2;2;8
0;311;2;6;1;2;3.5;10;27
0;311;3;23;10;11;25;26;41
0;311;4;94;94;94;94;94;94
0;312;1;6.9;1;1;2;5;32
0;312;2;20.3;1;5;13;24;71
0;312;3;40.8;3;17;31;53;116
0;312;4;56.2;4;27;50.5;76.5;142
0;313;1;3.1;1;2;2;3;7
0;313;2;9.5;1;2;5;9;38
0;313;3;25.3;2;6;14;28;98
0;313;4;46.2;5;20;37;67;114
0;314;1;2.4;1;2;2;3;4
0;314;2;4.7;1;2;3;4;14
0;314;3;14.9;1;3;9;17;54
0;314;4;63.4;2;30;49;83;181
0;315;1;2.2;1;1;2;2;4
0;315;2;6;1;2;3;6;21
0;315;3;23.6;2;6;13;31;79
0;315;4;37.3;4;14;26;51;99
0;316;1;1.7;1;1;1;2;3
0;316;2;3.9;1;1;2;3;12
0;316;3;15.2;1;2;7.5;22;57
0;316;4;37.3;5;20;25;44;120
0;317;1;2.5;1;1;2;2;5
0;317;2;6.8;1;2;3;7;25
0;317;3;20.6;2;6;14.5;25;77
0;317;4;36.2;4;16;27;55;93
0;318;1;2.4;1;1;2;2;5
0;318;2;7.4;1;2;3;7;30
0;318;3;23.2;1;5;15;32;82
0;318;4;51.5;19;25;48;69;88
0;319;1;2.5;1;1;2;2;5
0;319;2;7;1;2;3;7;29
0;319;3;22.1;1;3;8;28.5;76
0;319;4;43.3;1;13;29;72;147
0;320;1;3.3;1;1;2;3;11
0;320;2;9;1;2;5;11;29
0;320;3;22.7;2;8;16;30;61
0;320;4;35.9;4;17;31;43;88
0;340;1;8.4;1;1;4;9;33
0;340;2;14.2;1;4;10;19;44
0;340;3;21.2;1;7;14;29;63
0;340;4;23.3;1;5;15;33;71
0;341;1;8.8;1;3;5;11;30
0;341;2;16;2;6;11;22;45
0;341;3;25.7;4;12;22;33.5;62
0;341;4;38.2;4;19;31;50;87
0;342;1;2.8;1;1;1;2;9
0;342;2;12.1;1;2;6;15;46
0;342;3;23.9;2;9;17;30;71
0;342;4;28;7;13;23;36.5;71
0;343;1;8.5;1;3;5;11;26
0;343;2;12.9;2;5;10;17;33
0;343;3;19.7;3;9;15;26;50
0;343;4;30.2;3;13;23;42;82
0;344;1;9;1;3.5;6.5;13;25
0;344;2;11.5;1;6;9;14;29
0;344;3;19.4;6;11;17;24;46
0;344;4;37;2;11;23.5;51;115
0;345;1;6.3;1;3;4;7;17
0;345;2;11.5;2;6;9;14;27
0;345;3;20.8;4;11;16;23;44
0;345;4;25.9;2;10.5;23;38.5;53
0;346;1;6.1;1;2;4;8;17
0;346;2;7.5;1;3;5;9;22
0;346;3;13.2;2;5;9;17;37
0;346;4;26.4;3;11;19;30;75
0;347;1;4.5;1;2;3;5;12
0;347;2;10.4;1;4;7;13;29
0;347;3;20.9;3;10;16;26;51
0;347;4;32.7;4;15;27;42;77
0;348;1;4.5;1;2;3;5;13
0;348;2;10;1;4;7;12;28
0;348;3;17.5;2;7;13;22;46
0;348;4;27.1;2.5;11.5;22.5;32;82
0;349;1;4.4;1;1;2;4;14
0;349;2;9;1;2;5;10;30
0;349;3;20.9;3;9;14;24;62
0;349;4;29.2;2;11;21;40;89
0;350;1;4.1;1;1;3;5;12
0;350;2;9.2;1;3;6;11;27
0;350;3;17.5;2;7;14;23;46
0;350;4;27.1;1;11;20;34;92
0;351;1;3.9;1;1;2;4;11
0;351;2;9.2;1;3;6;11;29
0;351;3;17.7;2;8;14;22;47
0;351;4;27;2;12;21;36;64
