vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A01AB;2;11.31
0;17;680;1;A;A02BA;36;437.96
0;17;680;1;A;A02BC;5;108.68
0;17;680;1;A;A03BB;6;1.64
0;17;680;1;A;A03FA;51;162.02
0;17;680;1;A;A04AA;17;1839.56
0;17;680;1;A;A07AA;5;22.88
0;17;680;1;A;A10AB;2;15
0;17;680;1;A;A10AC;1;5.01
0;17;680;1;A;A10BA;1;0.25
0;17;680;1;A;A10BB;2;3.37
0;17;680;1;A;A11CC;1;4.19
0;17;680;1;B;B01AB;79;2227.81
0;17;680;1;B;B01AC;1;0.52
0;17;680;1;B;B02AB;1;101.59
0;17;680;1;B;B03XA;1;1512.6
0;17;680;1;B;B05AA;38;1364.99
0;17;680;1;B;B05BA;98;1943.76
0;17;680;1;B;B05BB;166;4421.25
0;17;680;1;B;B05BC;2;15.02
0;17;680;1;B;B05CA;1;1.64
0;17;680;1;B;B05CB;2;12.04
0;17;680;1;B;B05XA;5;136.91
0;17;680;1;C;C01AA;3;1.01
0;17;680;1;C;C01BC;2;28.59
0;17;680;1;C;C01BD;2;4.88
0;17;680;1;C;C01CA;2;47.32
0;17;680;1;C;C01DA;3;16.34
0;17;680;1;C;C01DX;2;3.67
0;17;680;1;C;C02AC;8;17.74
0;17;680;1;C;C02CA;1;5.13
0;17;680;1;C;C03CA;15;20.07
0;17;680;1;C;C03EA;4;4.06
0;17;680;1;C;C07AA;3;5.25
0;17;680;1;C;C07AB;7;12.02
0;17;680;1;C;C08CA;11;64.08
0;17;680;1;C;C08DA;1;0.59
0;17;680;1;C;C09AA;2;23.11
0;17;680;1;C;C09CA;1;7.26
0;17;680;1;C;C10AB;2;6.3
0;17;680;1;D;D01AC;1;3.67
0;17;680;1;D;D07AC;1;7.93
0;17;680;1;G;G01AF;1;6.07
0;17;680;1;H;H01BA;2;32.9
0;17;680;1;H;H01CB;4;1192.59
0;17;680;1;H;H02AB;34;700.54
0;17;680;1;H;H03AA;2;0.2
0;17;680;1;H;H03BB;1;0.27
0;17;680;1;J;J01CA;4;26.81
0;17;680;1;J;J01CR;17;1621.09
0;17;680;1;J;J01DA;65;1365.74
0;17;680;1;J;J01DH;1;502.93
0;17;680;1;J;J01EE;1;0.55
0;17;680;1;J;J01FA;2;97.54
0;17;680;1;J;J01FF;2;13.91
0;17;680;1;J;J01GB;4;496.65
0;17;680;1;J;J01MA;5;69.21
0;17;680;1;J;J01XA;1;38.6
0;17;680;1;J;J01XD;2;126.55
0;17;680;1;J;J02AC;2;83.29
0;17;680;1;J;J04AB;1;2.45
0;17;680;1;J;J07AG;2;34.06
0;17;680;1;L;L01AA;15;188.62
0;17;680;1;L;L01AX;3;67.5
0;17;680;1;L;L01BB;1;3.37
0;17;680;1;L;L01BC;1;202.98
0;17;680;1;L;L01CA;15;306.33
0;17;680;1;L;L01CB;3;160.68
0;17;680;1;L;L01DB;16;2235.8
0;17;680;1;L;L01DC;3;60.98
0;17;680;1;L;L01XA;1;200.5
0;17;680;1;L;L01XB;2;4.68
0;17;680;1;L;L01XX;1;18.07
0;17;680;1;L;L02BA;1;4.39
0;17;680;1;L;L03AA;1;1035.25
0;17;680;1;L;L04AA;1;35.92
