vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;187;92.04;92.04;93.5;94.97;94.97
0;001;1;2;2;67;33.59;33.59;33.59;33.59;33.59
0;001;2;1;24;2152;83.19;89.16;89.84;92.04;94.97
0;001;2;2;24;772;29.38;29.38;33.59;33.59;33.59
0;001;3;1;51;4260;68.12;75.71;85.42;92.04;94.97
0;001;3;2;51;1674;29.38;33.59;33.59;33.59;33.59
0;001;4;1;117;9580;68.12;75.36;80.31;87.76;98.98
0;001;4;2;117;3881;28.96;33.59;33.59;33.59;33.59
0;002;2;1;15;1252;68.12;75.71;85.64;89.84;93.38
0;002;2;2;15;487;28.96;29.38;33.59;33.59;33.59
0;002;3;1;31;2557;71.81;74.69;83.19;90.04;94.97
0;002;3;2;31;1016;29.38;33.59;33.59;33.59;33.59
0;002;4;1;71;5580;68.12;72.83;75.71;79.92;101.29
0;002;4;2;71;2304;28.96;33.59;33.59;33.59;33.59
0;003;1;1;83;5792;47.1;64.68;66.49;75.56;88.3
0;003;1;2;83;2696;28.96;33.59;33.59;33.59;33.59
0;003;2;1;92;6562;41.99;59.22;68.12;85.53;100.3
0;003;2;2;92;2966;28.96;33.59;33.59;33.59;33.59
0;003;3;1;164;11986;40.8;62.65;72.83;87.76;101.29
0;003;3;2;163;5172;23.5;29.38;33.59;33.59;33.59
0;003;4;1;195;14668;38.54;62.61;75.56;90.04;101.64
0;003;4;2;195;6204;23.5;29.38;33.59;33.59;33.59
0;004;1;1;28;1833;41.13;53.46;60.35;82.22;94.25
0;004;1;2;28;951;29.38;33.59;33.59;33.59;33.59
0;004;2;1;90;5933;40.13;49.04;60.16;80.31;104.51
0;004;2;2;87;2896;28.96;29.38;33.59;33.59;33.59
0;004;3;1;313;21280;38;52.8;62.79;75.38;131.56
0;004;3;2;313;10722;28.96;29.38;33.59;33.59;62.97
0;004;4;1;1501;102338;42.47;53.84;63.61;76.33;109.08
0;004;4;2;1485;49255;28.96;29.38;33.59;33.59;33.59
0;005;1;1;82;6395;43.5;65.25;83.19;92.04;99.18
0;005;1;2;82;2685;28.96;33.58;33.59;33.59;33.59
0;005;2;1;152;11330;52.21;60.56;72.83;88.03;96.25
0;005;2;2;150;4955;29.38;33.59;33.59;33.59;33.59
0;005;3;1;127;9315;44.27;59.62;69.81;87.56;101.09
0;005;3;2;127;4080;23.5;29.38;33.59;33.59;33.59
0;005;4;1;139;9630;47.97;56.48;64.94;73.55;105.78
0;005;4;2;134;4533;28.96;29.38;33.59;33.59;33.59
0;020;1;1;166;11538;45.12;55.33;65.16;81.76;100.3
0;020;1;2;166;5586;29.38;33.59;33.59;33.59;33.59
0;020;2;1;128;8626;44.1;55.97;64.71;75.71;94.97
0;020;2;2;128;4255;29.38;33.59;33.59;33.59;33.59
0;020;3;1;171;11232;38.62;53.45;64.94;75.56;97.81
0;020;3;2;163;5431;28.96;33.59;33.59;33.59;33.59
0;020;4;1;206;13260;44.22;52.45;59.32;72.06;97.42
0;020;4;2;205;6879;28.96;33.59;33.59;33.59;33.59
0;021;1;1;1279;89154;44.87;58.58;66.88;79.92;100.3
0;021;1;2;1270;42467;29.38;33.59;33.59;33.59;33.59
0;021;2;1;1147;82673;44.87;58.77;71.54;85.42;100.3
0;021;2;2;1132;37753;28.96;33.59;33.59;33.59;33.59
0;021;3;1;680;47793;44.82;58.27;69.06;78.1;100.3
0;021;3;2;668;22120;28.96;33.59;33.59;33.59;33.59
0;021;4;1;535;36558;42.71;53.62;64.55;78.9;102.9
0;021;4;2;530;17712;28.96;29.38;33.59;33.59;33.59
0;022;1;1;250;17121;46.21;58.05;65.49;74.69;99.25
0;022;1;2;248;8433;29.38;33.59;33.59;33.59;33.59
0;022;2;1;294;20201;42.69;54.83;65.25;79.92;97.8
0;022;2;2;292;9796;29.38;33.59;33.59;33.59;33.59
0;022;3;1;109;7692;41.99;55.03;68.12;85.42;105.3
0;022;3;2;108;3616;29.38;33.59;33.59;33.59;33.59
0;022;4;1;67;4717;47.7;55.98;67.42;88;101.29
0;022;4;2;66;2193;23.5;33.59;33.59;33.59;33.59
0;023;1;1;733;45254;42.61;50.25;58.05;66.88;96.25
0;023;1;2;730;23988;29.38;33.59;33.59;33.59;33.59
0;023;2;1;326;21222;39.81;50.32;64.49;74.69;94.97
0;023;2;2;323;10520;29.38;33.59;33.59;33.59;33.59
0;023;3;1;175;10285;32.84;37.88;55.41;72.83;105.3
0;023;3;2;174;5769;28.96;33.59;33.59;33.59;33.59
0;023;4;1;36;2389;36.94;51.54;60.91;77.3;103.82
0;023;4;2;36;1255;28.96;29.38;33.59;33.59;67.18
0;024;1;1;1294;75286;38.28;46.98;55.65;65.25;88.52
0;024;1;2;1290;41575;23.5;33.59;33.59;33.59;33.59
0;024;2;1;1792;108539;39.78;49.83;57.21;68.89;90.04
0;024;2;2;1784;57449;23.5;33.59;33.59;33.59;33.59
0;024;3;1;547;33317;40.28;48.44;55.77;68.37;92.22
0;024;3;2;543;17635;23.5;33.59;33.59;33.59;33.59
0;024;4;1;103;6364;38.64;48.68;55.65;75.56;101.29
0;024;4;2;102;3357;23.5;33.59;33.59;33.59;33.59
0;025;1;1;3498;195193;37.11;46.1;54.02;62.69;84.14
0;025;1;2;3462;109860;23.5;33.59;33.59;33.59;33.59
0;025;2;1;182;11773;40.48;50.99;62.79;74.69;90.04
0;025;2;2;181;5928;29.38;33.59;33.59;33.59;33.59
0;025;3;1;41;2641;45.86;54.53;64.94;72.03;87.16
0;025;3;2;41;1321;23.5;33.59;33.59;33.59;33.59
0;025;4;1;9;618;48.74;55.87;64.45;75.71;101.29
0;025;4;2;9;285;28.96;29.38;33.59;33.59;33.59
0;026;1;1;678;45377;39.67;50.1;67.83;85.42;94.97
0;026;1;2;674;21911;23.5;33.59;33.59;33.59;33.59
0;026;2;1;414;26615;38.47;47.92;59.69;76.67;100.3
0;026;2;2;412;13436;23.5;33.59;33.59;33.59;33.59
0;026;3;1;211;13187;39.81;48.56;58.05;72.03;94.97
0;026;3;2;210;6715;23.5;29.38;33.59;33.59;33.59
0;026;4;1;74;4380;38.33;46.83;57.17;69.33;90.88
0;026;4;2;74;2367;23.5;33.59;33.59;33.59;33.59
0;040;1;1;225;14162;38.28;50.12;60.91;71.32;96.25
0;040;1;2;224;7223;23.5;33.59;33.59;33.59;33.59
0;040;2;1;226;14652;37.85;49.05;61.64;77.67;99.18
0;040;2;2;226;7475;23.5;33.59;33.59;33.59;33.59
0;040;3;1;122;7470;38.64;50.37;57.77;70.89;94.77
0;040;3;2;121;3853;23.5;29.38;33.59;33.59;33.59
0;040;4;1;40;2626;38.96;50.68;59.19;75.11;115.83
0;040;4;2;40;1273;17.63;29.38;33.59;33.59;33.59
0;041;1;1;521;33533;37.97;50.96;60.93;72.83;99.18
0;041;1;2;519;17395;28.96;33.59;33.59;33.59;33.59
0;041;2;1;1111;68863;37.83;49.13;57.14;72.33;98.98
0;041;2;2;1107;36710;23.5;33.59;33.59;33.59;33.59
0;041;3;1;689;42511;35.45;47.62;58.03;72.83;92.73
0;041;3;2;682;21844;23.5;29.38;33.59;33.59;33.59
0;041;4;1;155;9843;35.84;50.85;60.24;74.91;98.88
0;041;4;2;154;5143;23.5;33.59;33.59;33.59;33.59
0;042;1;1;2396;142925;39.22;49.26;56.22;66.96;92.04
0;042;1;2;2379;76437;23.5;33.59;33.59;33.59;33.59
0;042;2;1;3368;199384;39.29;48.59;55.43;66.59;89.86
0;042;2;2;3346;107970;23.5;29.38;33.59;33.59;33.59
0;042;3;1;1437;84317;38.64;47.77;55.33;65.25;89.16
0;042;3;2;1429;46011;23.5;29.38;33.59;33.59;33.59
0;042;4;1;244;14545;40.13;48.66;57.33;67.44;89.16
0;042;4;2;238;7654;23.5;29.38;33.59;33.59;33.59
0;043;1;1;1371;81444;37.83;47.7;55.65;67.85;92.04
0;043;1;2;1361;43588;23.5;33.59;33.59;33.59;33.59
0;043;2;1;587;36042;38.64;48.59;56.22;71.81;94.97
0;043;2;2;581;18845;23.5;33.59;33.59;33.59;33.59
0;043;3;1;165;10211;41.33;49.33;54.91;66.68;104.51
0;043;3;2;163;5436;28.96;33.59;33.59;33.59;33.59
0;043;4;1;30;1782;35.77;46.98;55.38;65.12;101.29
0;043;4;2;30;940;23.5;29.38;33.59;33.59;33.59
0;044;1;1;586;34722;36.26;45.71;55.04;65.49;100.3
0;044;1;2;580;19140;23.5;33.59;33.59;33.59;33.59
0;044;2;1;884;54506;38.47;49.33;57.81;68.83;94.25
0;044;2;2;875;28285;23.5;29.38;33.59;33.59;33.59
0;044;3;1;1059;67311;39.79;50.32;58.48;71.09;109.44
0;044;3;2;1034;34869;23.5;33.59;33.59;33.59;52.88
0;044;4;1;319;20672;41.08;51.31;60.24;71.86;108.03
0;044;4;2;317;10654;23.5;33.59;33.59;33.59;57.09
0;045;1;1;659;36438;35.72;44;52.21;62.79;89.16
0;045;1;2;658;20979;23.5;29.38;33.59;33.59;33.59
0;045;2;1;3159;187213;37.88;47.37;55.38;67.47;90.88
0;045;2;2;3140;101478;23.5;33.59;33.59;33.59;33.59
0;045;3;1;1614;98670;38.33;47.49;55.43;68.12;97.42
0;045;3;2;1606;52013;23.5;29.38;33.59;33.59;33.59
0;045;4;1;785;47302;39.51;47.71;55.15;68.12;92.73
0;045;4;2;777;25049;23.5;29.38;33.59;33.59;33.59
0;046;1;1;1935;107044;37.83;46.1;53.34;60.93;84.52
0;046;1;2;1922;61357;23.5;29.38;33.59;33.59;33.59
0;046;2;1;5319;306166;38.62;47.37;54.58;62.47;88.3
0;046;2;2;5298;170947;23.5;33.59;33.59;33.59;33.59
0;046;3;1;2393;137738;39.04;48.63;54.98;62.37;88.1
0;046;3;2;2375;76133;23.5;29.38;33.59;33.59;33.59
0;046;4;1;811;46468;38.64;47.12;55.03;62.52;88.35
0;046;4;2;804;25967;23.5;29.38;33.59;33.59;33.59
0;047;1;1;2048;110843;35.77;44.83;52.77;60.24;84.53
0;047;1;2;2036;65043;23.5;33.59;33.59;33.59;33.59
0;047;2;1;4833;271926;37.06;45.86;54.29;63.61;87.76
0;047;2;2;4808;153834;23.5;33.58;33.59;33.59;33.59
0;047;3;1;1450;84250;38.64;47.49;55.35;64.94;89.86
0;047;3;2;1435;45896;23.5;29.38;33.59;33.59;33.59
0;047;4;1;137;8159;40.18;47.79;56.72;68.74;85.63
0;047;4;2;134;4324;23.5;29.38;33.59;33.59;33.59
0;048;1;0;1;0;0;0;0;0;0
0;048;1;1;1888;117347;38.33;49.53;58.03;69.7;94.97
0;048;1;2;1878;60510;23.5;33.59;33.59;33.59;33.59
0;048;2;1;2117;130365;39.71;50.82;58.11;70.77;90.04
0;048;2;2;2106;67683;23.5;33.59;33.59;33.59;33.59
0;048;3;1;1566;99647;40.66;51.66;59.75;73.33;92.51
0;048;3;2;1553;50414;23.5;33.59;33.59;33.59;33.59
0;048;4;1;73;4674;40.8;54.21;62.79;71.24;92.51
0;048;4;2;73;2320;23.5;29.38;33.59;33.59;33.59
0;049;1;1;217;11622;36.14;44.84;51.14;60.91;76.87
0;049;1;2;216;6924;23.5;33.58;33.59;33.59;33.59
0;049;2;1;396;25248;37.83;49.91;59.72;83.66;94.25
0;049;2;2;393;12622;23.5;29.38;33.59;33.59;33.59
0;049;3;1;154;9536;35.84;45.59;56.31;72.26;101.29
0;049;3;2;152;5030;23.5;29.38;33.59;33.59;33.59
0;049;4;1;100;6186;35.45;44.92;60.2;75.06;101.29
0;049;4;2;95;3047;23.5;29.38;33.59;33.59;33.59
0;050;1;1;280;15933;35.72;45.86;53.7;62.42;89.16
0;050;1;2;278;8999;23.5;33.59;33.59;33.59;33.59
0;050;2;1;296;18433;37.97;49.06;58.08;72.83;94.77
0;050;2;2;296;9812;23.5;33.59;33.59;33.59;33.59
0;050;3;1;103;5921;35;43.08;52.21;68.12;94.97
0;050;3;2;103;3311;23.5;29.38;33.59;33.59;33.59
0;050;4;1;46;3055;38.54;49.23;64.23;79.77;99.18
0;050;4;2;46;1567;28.96;33.59;33.59;33.59;33.59
0;051;1;1;1089;59071;35.74;42.71;52.98;62.37;85.42
0;051;1;2;1081;35226;23.5;33.59;33.59;33.59;33.59
0;051;2;1;239;13146;35.45;41.89;51.31;62.37;87.76
0;051;2;2;239;7639;23.5;33.59;33.59;33.59;33.59
0;051;3;1;43;2307;35.45;39.93;44.1;65.14;88.3
0;051;3;2;43;1407;28.96;33.59;33.59;33.59;33.59
0;051;4;1;14;732;38.33;40.48;49.87;58.05;79.92
0;051;4;2;14;452;23.5;33.59;33.59;33.59;33.59
0;052;1;1;604;35653;37.83;47.04;56.52;67.11;90.88
0;052;1;2;601;19546;23.5;33.59;33.59;33.59;33.59
0;052;2;1;621;35026;38.47;45.86;52.7;62.37;91.37
0;052;2;2;563;17919;23.5;29.38;33.59;33.59;33.59
0;052;3;1;562;32722;38.72;47.37;54.83;65.25;92.04
0;052;3;2;545;17731;23.5;33.59;33.59;33.59;33.59
0;052;4;1;249;14516;37.58;46.87;55.33;65.35;89.16
0;052;4;2;232;7456;23.5;29.38;33.59;33.59;33.59
0;053;1;1;6887;396004;36.69;46.66;54.91;65.49;89.16
0;053;1;2;6846;221137;23.5;33.59;33.59;33.59;33.59
0;053;2;1;3774;221625;37.14;47.47;55.53;67.7;89.86
0;053;2;2;3732;120370;23.5;33.59;33.59;33.59;33.59
0;053;3;1;1905;122492;39.19;50.74;60.19;75.71;96.25
0;053;3;2;1887;61577;23.5;33.59;33.59;33.59;33.59
0;053;4;1;302;19450;40.78;49.97;59.65;72.83;96.25
0;053;4;2;301;9787;23.5;29.38;33.59;33.59;33.59
0;054;1;1;3323;190622;37.21;46.68;54.74;65.25;89.16
0;054;1;2;3300;106705;23.5;33.59;33.59;33.59;33.59
0;054;2;1;1201;71159;37.83;47.02;55.43;67.85;90.04
0;054;2;2;1184;38158;23.5;33.59;33.59;33.59;33.59
0;054;3;1;134;8134;35.07;47.37;56.63;71.81;95.09
0;054;3;2;132;4244;23.5;33.59;33.59;33.59;33.59
0;054;4;1;6;396;35.45;51.86;69.83;80.31;89.16
0;054;4;2;6;193;28.96;29.38;33.59;33.59;33.59
0;055;1;1;569;33448;37.14;46.53;54.83;65.35;94.97
0;055;1;2;567;18904;23.5;33.59;33.59;33.59;33.59
0;055;2;1;440;27931;37.68;50.82;58.61;72.19;100.3
0;055;2;2;432;14473;28.96;33.59;33.59;33.59;33.59
