vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;62;56;56;62;67;67
0;001;2;51;26;37;55;61;74
0;001;3;52;9;46;57;65;70
0;001;4;52;20;46;56;63;70
0;002;2;52;25;46;56;62;64
0;002;3;54;33;50;56;62;66
0;002;4;52;23;45;57;61;65
0;003;1;49;16;40;52;62;69
0;003;2;52;18;47;56;64;69
0;003;3;47;9;32;53;62;71
0;003;4;38;1;21;40;58;66
0;004;1;73;69;69;73;77;77
0;004;2;54;0;48;57;68;81
0;004;3;61;28;51;65;76;84
0;004;4;60;21;51;64;74;83
0;005;1;0;0;0;0;0;0
0;005;2;59;3;51;63;74;86
0;005;3;62;18;55;64;74;84
0;005;4;64;33;57;67;75;84
0;006;2;44;37;37;38;56;56
0;006;3;37;32;34;36;40;42
0;006;4;48;21;38;56;58;61
0;020;1;61;6;49;70;82;89
0;020;2;52;6;32;54;73;87
0;020;3;68;27;57;74;83;89
0;020;4;66;24;54;70;81;89
0;021;1;57;20;46;59;71;84
0;021;2;54;18;44;56;68;81
0;021;3;56;9;46;59;70;83
0;021;4;60;18;50;63;75;84
0;022;1;46;1;24;49;71;81
0;022;2;55;2;34;64;76;84
0;022;3;53;2;42;60;72;85
0;022;4;58;6;48;63;74;86
0;023;1;51;27;43;51;60;74
0;023;2;53;22;43;54;67;81
0;023;3;54;14;40;61;73;85
0;023;4;59;13;55;64;78;83
0;024;1;66;41;59;67;76;84
0;024;2;69;46;63;72;78;85
0;024;3;71;48;64;73;80;86
0;024;4;69;46;59;72;80;87
0;026;1;52;17;41;52;64;82
0;026;2;56;16;43;58;72;85
0;026;3;68;12;60;78;83;90
0;026;4;68;6;64;79;85;88
0;040;1;45;12;31;47;61;76
0;040;2;57;18;42;58;75;86
0;040;3;69;33;61;74;82;91
0;040;4;67;36;58;68;80;88
0;041;1;55;10;46;58;69;81
0;041;2;62;29;53;64;74;85
0;041;3;63;29;57;65;75;83
0;041;4;55;3;46;60;71;82
0;042;1;69;27;63;74;81;88
0;042;2;77;55;74;80;85;91
0;042;3;81;62;77;82;87;92
0;042;4;78;54;75;82;86;92
0;043;1;50;24;39;50;61;76
0;043;2;56;27;45;56;69;81
0;043;3;63;35;54;65;76;84
0;043;4;63;24;51;67;75;88
0;044;1;71;37;65;76;84;92
0;044;2;75;46;68;78;84;91
0;044;3;73;42;63;78;85;91
0;044;4;72;46;63;75;83;89
0;045;1;68;45;58;69;79;88
0;045;2;73;49;65;76;83;90
0;045;3;78;54;73;81;87;92
0;045;4;79;59;74;82;87;92
0;046;1;71;49;63;73;81;87
0;046;2;73;48;65;76;83;90
0;046;3;75;40;67;80;86;92
0;046;4;77;50;71;82;88;92
0;047;1;69;42;58;70;80;89
0;047;2;75;50;69;78;85;91
0;047;3;80;57;75;82;87;92
0;047;4;79;63;73;82;87;93
0;048;1;53;13;41;55;68;84
0;048;2;63;31;53;65;77;85
0;048;3;66;38;56;69;79;88
0;048;4;74;51;66;78;83;89
0;049;1;21;0;3;16;41;69
0;049;2;42;0;26;45;62;78
0;049;3;50;0;24;58;72;85
0;049;4;51;0;32;64;73;81
0;050;1;56;4;36;66;79;89
0;050;2;42;2;21;39;66;84
0;050;3;57;0;44;64;78;88
0;050;4;55;5;38;61;76;84
0;051;1;18;0;5;14;30;45
0;051;2;22;0;4;18;35;64
0;051;3;36;0;4;27;71;85
0;051;4;78;59;59;83;92;92
0;052;1;56;3;44;62;72;85
0;052;2;66;7;56;75;85;91
0;052;3;69;20;59;74;84;92
0;052;4;67;28;57;68;83;90
0;053;1;29;1;6;24;49;74
0;053;2;46;2;20;51;68;85
0;053;3;46;2;18;50;70;87
0;053;4;63;14;54;66;80;89
0;054;1;36;8;22;36;49;68
0;054;2;46;12;29;46;63;83
0;054;3;56;16;39;57;76;88
0;054;4;58;28;42;56;72;85
0;055;1;48;1;23;52;72;87
0;055;2;68;22;56;75;83;91
0;055;3;71;26;60;79;86;92
0;055;4;70;34;60;76;84;91
0;056;1;39;1;16;40;60;82
0;056;2;62;18;46;66;81;91
0;056;3;66;18;54;74;84;92
0;056;4;65;19;53;74;84;91
0;057;1;20;0;3;11;27;70
0;057;2;49;2;20;54;76;88
0;057;3;65;5;49;75;85;93
0;057;4;73;51;61;78;85;91
0;058;1;48;11;36;49;60;79
0;058;2;56;16;43;57;74;87
0;058;3;69;20;61;76;84;90
0;058;4;66;22;57;70;81;90
0;070;1;50;9;31;50;68;84
0;070;2;57;20;43;60;74;88
0;070;3;58;16;37;62;78;88
0;070;4;69;53;53;68;84;84
0;073;1;67;30;58;70;79;88
0;073;2;69;37;62;73;80;88
0;073;3;66;27;60;70;80;86
0;073;4;61;0;52;71;74;92
0;080;1;30;0;3;12;57;85
0;080;2;55;2;33;64;80;89
0;080;3;69;6;69;76;86;92
0;080;4;87;84;86;87;87;92
0;082;1;42;1;17;45;65;84
0;082;2;58;5;41;64;79;89
0;082;3;71;30;63;77;85;91
0;082;4;69;0;67;75;81;92
0;089;1;26;14;17;21;35;54
0;089;2;36;0;17;35;56;75
0;089;3;53;0;48;56;66;79
0;089;4;53;0;50;60;69;80
0;090;1;55;21;40;58;66;90
0;090;2;61;41;55;61;70;81
0;090;3;64;49;58;64;72;80
0;090;4;70;55;62;68;75;87
0;091;1;58;35;50;59;66;78
0;091;2;45;1;23;53;64;77
0;091;3;61;45;54;60;68;78
0;091;4;64;53;58;63;68;80
0;092;1;32;15;18;26;44;65
0;092;2;38;15;20;34;52;78
0;092;3;48;7;27;50;66;86
0;092;4;54;7;56;58;69;77
0;093;1;43;17;31;43;55;70
0;093;2;52;11;39;55;67;81
0;093;3;47;2;20;52;69;87
0;093;4;55;11;45;57;75;82
0;095;1;28;0;2;32;45;58
0;095;2;19;0;0;2;43;64
0;095;3;7;0;0;1;5;46
0;095;4;0;0;0;0;0;0
0;097;1;24;3;15;23;32;47
