vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;4719470;4838.72;7787.76;12211.87;25914.39;56854.96
0;002;4430540;10088.82;13171.72;17331.27;29374.14;77897.85
0;003;13170805;1055.3;7969.92;12216.54;17216.43;35469.72
0;004;57200805;5249.76;13193.19;21742.97;34360.23;65927.56
0;005;6480720;1835.35;5934.6;10224.6;18097.66;37831.02
0;020;7477848;771.98;2853.62;5446.4;11091.08;25404.33
0;021;33814326;1211.42;2570;4221.2;7910.84;24248.94
0;022;4367525;744.96;2004.6;3271.95;6620.17;20960.43
0;023;6714055;445.69;1186.92;2430.67;4962.33;21106
0;024;12709469;727.1;1241.84;1722.92;2674.14;10170.76
0;025;2547954;335.74;421.39;718.92;1144.05;3110.94
0;026;7567653;581.74;1163.48;2170.17;5763.94;23408.31
0;040;3101294;425.59;963.75;2325.12;5934.6;22379.84
0;041;16723257;604.84;1706;3693.34;7286.62;18915.51
0;042;87769289;673.8;2564.32;5199.3;9311.96;21069.5
0;043;5078625;385.49;879.21;1667.3;2685.92;7990.02
0;044;19900575;352.29;1075.5;3261.28;7777.64;24079.57
0;045;101191889;764.9;2106.95;3885.86;7795.08;22735.65
0;046;3379927;368.88;1162.05;2134.26;4143.36;10771.32
0;047;20679581;404.68;1164.57;2025;3484.3;8196.79
0;048;14320762;361.53;776.66;1684.55;3256.47;9924.66
0;049;4466124;444.42;2381.47;4311.1;8097.5;19743.24
0;050;3733134;593.46;1763.95;3369.1;6344.4;17168.62
0;051;1847106;443.38;888.31;1424.61;2373.84;5594.33
0;052;8512548;348.59;642.73;1660.96;3726.5;11238.08
0;053;30855360;344.13;581.74;1010.73;2213.28;7124.04
0;054;7392659;339.66;443.38;861.62;1701.68;3813.93
0;055;12319211;363.55;1186.92;2691.08;5752;15367.13
0;056;4837854;344.16;662.64;1265.46;3006.9;10488.24
0;057;6591803;318.09;359.5;410.14;703.34;2164.32
0;058;27321003;335.74;375.4;581.74;1249.08;7449.6
