vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;002;1;H;1;73.57;73.57;73.57;73.57;73.57;73.57
0;-p;002;1;J;1;437.75;437.75;437.75;437.75;437.75;437.75
0;-p;002;1;L;1;619.78;619.78;619.78;619.78;619.78;619.78
0;-p;002;1;M;1;20.37;20.37;20.37;20.37;20.37;20.37
0;-p;002;1;N;1;224.85;224.85;224.85;224.85;224.85;224.85
0;-p;002;1;R;1;14.92;14.92;14.92;14.92;14.92;14.92
0;-p;002;2;A;5;230.87;2.05;27.96;37.7;66.58;96.58
0;-p;002;2;B;5;5742.65;124.94;492.66;933.4;1759.5;2432.15
0;-p;002;2;C;5;783.97;30.67;30.92;43.8;164.69;513.89
0;-p;002;2;D;1;12.19;12.19;12.19;12.19;12.19;12.19
0;-p;002;2;H;4;526.09;63.34;96.91;144.83;166.13;173.09
0;-p;002;2;J;5;4120.26;18.72;26.19;60.68;1710.38;2304.29
0;-p;002;2;L;3;7738.21;386.29;386.29;3460.18;3891.74;3891.74
0;-p;002;2;M;5;214.67;32.26;32.26;34.62;36.57;78.96
0;-p;002;2;N;5;871.12;72.56;79.85;202.57;225;291.14
0;-p;002;2;R;1;7.37;7.37;7.37;7.37;7.37;7.37
0;-p;002;2;V;3;1984.57;182.99;182.99;415.74;1385.84;1385.84
0;-p;002;3;A;26;1511.61;9.51;25.31;52.19;74.93;118.33
0;-p;002;3;B;27;23243.87;241.91;506.6;659.57;1140.94;2161.39
0;-p;002;3;C;26;5379.92;5.86;28.72;43.06;95.27;843.02
0;-p;002;3;D;9;71.44;4.66;4.97;4.97;8.83;23.16
0;-p;002;3;H;26;3573.57;77.98;102.18;115.71;152.23;251.37
0;-p;002;3;J;27;30355.97;6.29;66.19;620.61;1716.04;2654.25
0;-p;002;3;L;26;65706.86;592.35;857.51;1900.01;3602.61;7161.87
0;-p;002;3;M;26;998.55;20.37;27.16;35.94;46.7;67.9
0;-p;002;3;N;26;5210.48;85.24;151.22;176.15;238.3;424.9
0;-p;002;3;R;17;205.81;0.53;3.03;8.71;19.12;31.38
0;-p;002;3;S;4;8.56;2.14;2.14;2.14;2.14;2.14
0;-p;002;3;V;19;6551.74;1.39;139.97;277.16;554.32;833.51
0;-p;002;4;A;80;10454.58;19.47;49.73;100.52;156;412.56
0;-p;002;4;B;80;183536.84;293.17;677.86;1160.79;2445.14;8850.47
0;-p;002;4;C;80;29969.08;10.48;34.46;95.02;278.47;1657.45
0;-p;002;4;D;51;929.68;4.72;4.97;9.94;23.96;58.73
0;-p;002;4;G;6;47.28;0.5;2.11;5.16;11.86;22.48
0;-p;002;4;H;80;17216.51;65.22;110.22;176.45;270.14;487.83
0;-p;002;4;J;80;349050.43;52.77;841.18;2476.05;5673.16;16975.03
0;-p;002;4;L;80;231495.87;513.4;1511.28;2283.68;3502.51;7826.47
0;-p;002;4;M;80;10228.53;18.68;32.44;53.49;83.14;250.49
0;-p;002;4;N;80;36699.85;85.79;176.89;264.47;466.68;1689.93
0;-p;002;4;R;70;2501.39;1.33;3.53;11.96;38.35;147.44
0;-p;002;4;S;20;140.02;1.97;3.11;5.35;8.56;21.96
0;-p;002;4;V;73;35591.7;3.56;140.02;397.69;625.65;1433.85
0;-p;003;1;A;35;14199.43;0.42;3.26;289.98;603.89;1519.82
0;-p;003;1;B;42;16615.65;9.69;19.76;144.84;686.21;1321.74
0;-p;003;1;C;25;4604.7;0.44;1.35;5.18;8.67;1652.32
0;-p;003;1;D;2;11.44;1.86;1.86;5.72;9.58;9.58
0;-p;003;1;G;1;14.6;14.6;14.6;14.6;14.6;14.6
0;-p;003;1;H;19;961.06;2.13;6.86;11.12;30.87;537.92
0;-p;003;1;J;35;64332.19;4.93;13.12;1498.8;2768.2;7734.06
0;-p;003;1;L;24;54573.62;242.71;624.64;1361.12;3619.38;5724.05
0;-p;003;1;M;28;404.06;0.41;0.78;1.88;7.8;18.81
0;-p;003;1;N;37;1006.79;1.8;7.55;22.64;39.5;83.09
0;-p;003;1;P;3;141.24;19.12;19.12;22.76;99.36;99.36
0;-p;003;1;R;18;197.2;0.14;0.32;0.77;14.28;100.87
0;-p;003;1;S;6;32.98;0.97;2.81;5.04;6.37;12.74
0;-p;003;1;V;11;341.47;3.81;7.62;22.92;35.51;137.94
0;-p;003;2;A;83;29107.4;0.93;129.69;247.82;482.26;1093.45
0;-p;003;2;B;87;54926.93;18.92;179.26;588.72;849;1518.48
0;-p;003;2;C;66;7720.27;0.66;2.3;4.33;11.29;1078.03
0;-p;003;2;D;9;115.53;1.76;6.46;8.19;18.64;33.56
0;-p;003;2;G;8;35.84;1.07;1.56;2.04;6.86;13.83
0;-p;003;2;H;62;2842.74;2.13;4.26;14.19;48.57;135.65
0;-p;003;2;J;80;168039.49;7.08;490.3;1483.86;2575.1;6612.72
0;-p;003;2;L;69;124570.48;163.13;1058.77;1337.34;1796.07;6250.72
0;-p;003;2;M;53;2796.99;0.21;0.65;1.63;10.96;285.38
0;-p;003;2;N;64;2090.49;1.76;6.11;17.59;43.81;98.27
0;-p;003;2;P;8;238.4;19.12;19.12;20.94;22.76;93.64
0;-p;003;2;R;39;360.77;0.14;0.2;1.88;7.86;73.42
0;-p;003;2;S;12;37.6;0.97;2.09;3.67;3.72;6.01
0;-p;003;2;V;26;1849.05;6.54;11.43;23.36;63.61;240.04
0;-p;003;3;A;168;86185.59;76.56;236.53;403.28;714.34;1375.97
0;-p;003;3;B;171;171833.16;127.09;407.7;808.06;1179.05;2766.16
0;-p;003;3;C;143;13801.63;0.66;1.97;4.86;15.05;1155.1
0;-p;003;3;D;21;418.13;1.86;2.55;6.92;18.64;92.29
0;-p;003;3;G;19;98.05;0.68;2.43;3.79;6.71;17.79
0;-p;003;3;H;144;11728.08;2.13;6;18.73;71.58;306.1
0;-p;003;3;J;168;497696.16;223.6;1205.1;1889.76;3350.03;8964.1
0;-p;003;3;L;161;318012.31;277.45;911.88;1392.66;2268.23;6358.58
0;-p;003;3;M;101;7145.21;0.41;0.65;1.23;2.46;286.15
0;-p;003;3;N;151;5669.46;1.47;8.27;17.96;38.85;155.91
0;-p;003;3;P;12;366.85;5.96;19.12;22.76;22.76;88.68
0;-p;003;3;R;92;397.4;0.16;0.28;1.33;4;25.37
0;-p;003;3;S;15;82.65;1.82;1.82;3.26;3.72;41.86
0;-p;003;3;V;85;16592.59;4.43;16.4;43.13;141.08;662.38
0;-p;003;4;A;341;196719.05;114.09;242.61;441.26;800.11;1382.38
0;-p;003;4;B;341;542094.7;225.57;695.77;1121.59;1862.79;4231.18
0;-p;003;4;C;310;79701.6;0.98;2.97;10.72;51.29;1672.88
0;-p;003;4;D;64;1570;1.86;2.73;6.85;18.72;93.2
0;-p;003;4;G;44;418.87;1.36;2.85;5.84;9.71;36.33
0;-p;003;4;H;309;55075.17;2.13;9.57;23.29;97.22;820.93
0;-p;003;4;J;340;2082814.21;636.63;1731.05;3111.95;6284.46;20623.14
0;-p;003;4;L;338;893504.04;181.93;906.85;1486.55;2978.05;9976.48
0;-p;003;4;M;219;14879.95;0.33;0.69;1.34;16.56;287.59
0;-p;003;4;N;316;70266.01;3.33;12.2;28.16;79.23;1013.99
0;-p;003;4;P;31;1539.79;19.12;19.12;25.42;71.75;149.86
0;-p;003;4;R;231;3429.17;0.2;0.34;2.37;16.43;79.47
0;-p;003;4;S;61;452.12;1.82;3.26;4.19;7.44;19.11
0;-p;003;4;V;203;69992.75;4.1;18.19;62.4;133.68;1908.24
0;-p;004;1;A;12;237.87;0.79;2.54;7.95;36.89;65.08
0;-p;004;1;B;14;4952.8;1.69;25.53;82.53;329.62;2562.13
0;-p;004;1;C;4;1018.87;3.09;5.52;16.1;503.91;983.58
0;-p;004;1;D;2;10.85;4.66;4.66;5.42;6.19;6.19
0;-p;004;1;G;1;0.37;0.37;0.37;0.37;0.37;0.37
0;-p;004;1;H;7;320.64;0.15;0.47;2.13;110.3;186.32
0;-p;004;1;J;11;4910.53;4.63;6.53;133.64;1176.92;1423.59
0;-p;004;1;M;11;255.9;1.16;5.53;9.82;47.19;74.72
0;-p;004;1;N;14;2194.97;1.06;33.72;53.68;114.35;883.8
0;-p;004;1;R;7;42.43;0.2;0.87;6.65;11.96;13.5
0;-p;004;1;S;1;7.44;7.44;7.44;7.44;7.44;7.44
0;-p;004;1;V;5;345.96;2.03;14.21;15.78;20.3;293.64
0;-p;004;2;A;46;2240.98;2.28;10.29;30.18;70.49;146.94
0;-p;004;2;B;58;21360.21;6.76;59;187.45;540.18;1438.44
0;-p;004;2;C;33;4800.59;0.44;5.65;33.26;109.38;1001.22
0;-p;004;2;D;10;95.95;1.68;2.55;5.7;12.75;32.32
0;-p;004;2;G;3;18.12;0.49;0.49;5.89;11.74;11.74
0;-p;004;2;H;29;2049.07;3.43;9.57;48.08;83.18;171.62
0;-p;004;2;J;52;27045.95;4.63;32.82;133.34;490.98;2311.36
0;-p;004;2;L;3;631.48;40.22;40.22;140.7;450.56;450.56
0;-p;004;2;M;45;1883.06;3.16;6.79;13.81;37.36;168.12
0;-p;004;2;N;58;21419.68;8.15;38.28;94.77;370.05;2061.75
0;-p;004;2;P;1;15.65;15.65;15.65;15.65;15.65;15.65
0;-p;004;2;R;47;2165.5;3.43;11.59;20.11;44.15;200.28
0;-p;004;2;S;6;17.24;0.97;1.82;2.25;2.88;7.06
0;-p;004;2;V;31;3118.62;1.83;16.4;73.08;138.58;391.67
0;-p;004;3;A;203;15319.11;6.85;30.53;53.35;85.53;205.31
0;-p;004;3;B;213;162996.44;56.11;237.93;555.07;1025.85;2212.76
0;-p;004;3;C;177;36887.3;1.43;10.44;51.56;206.49;1040.98
0;-p;004;3;D;99;1360.74;1.69;3.46;7.65;16.88;43.35
0;-p;004;3;G;12;58.21;0.24;1.32;4.41;5.93;17.79
0;-p;004;3;H;135;16655.37;2.29;10.9;49.19;110.25;269.24
0;-p;004;3;J;204;217935.67;45.48;212.68;904.35;1541.84;2834.61
0;-p;004;3;L;4;762.55;13.8;16.49;148.08;364.78;452.58
0;-p;004;3;M;191;14286.38;4.67;13.58;23.88;59.42;303.28
0;-p;004;3;N;213;160481.95;25.87;166.08;481.16;1135.36;2422.54
0;-p;004;3;P;5;456.95;24.84;25.39;114.39;139.81;152.52
0;-p;004;3;R;177;11388.07;1.85;11.56;30.9;83.1;239.75
0;-p;004;3;S;39;574.97;0.97;2.14;3.56;13.84;103.42
0;-p;004;3;V;116;10171.89;2.03;26.28;54.12;120.21;275.4
0;-p;004;4;A;2023;342466.7;21.18;62.3;111.28;203.95;515.77
0;-p;004;4;B;2033;5090412.29;317.21;829.81;1542.19;2974.87;8117.38
0;-p;004;4;C;1981;833578.39;5.58;51.29;169.01;477.96;1752.98
0;-p;004;4;D;1388;68877.09;1.93;5.1;12.75;30.69;103
0;-p;004;4;G;175;1795.5;0.49;2.19;5.93;9.85;30.77
0;-p;004;4;H;1537;595244.86;2.51;23.07;77.76;182.04;1269.56
0;-p;004;4;J;2024;6402879.13;229.92;1045.88;2003.44;3719.76;9539.06
0;-p;004;4;L;79;89281.42;0.88;28.15;253.3;1249.32;4177.32
0;-p;004;4;M;1952;319943.26;6.79;21.46;48.56;112.08;635.29
0;-p;004;4;N;2032;3236639.29;164.86;510.79;1062.85;1973.56;4742.16
0;-p;004;4;P;75;7256.76;4.19;22.52;75.68;139.81;275.42
0;-p;004;4;R;1932;194680.73;4.93;25.84;61.72;129.54;347.73
0;-p;004;4;S;668;8972.31;0.97;2.65;5.37;13.84;58.82
0;-p;004;4;V;1581;244037.46;6.09;48.95;104.33;205.48;442.87
0;-p;005;1;A;28;642.99;0.93;12.16;19.57;25.83;34.28
0;-p;005;1;B;37;4820.49;6.12;67.37;131;190.64;307.14
0;-p;005;1;C;14;103.22;0.44;0.44;4.11;6.76;34.79
0;-p;005;1;D;6;84.74;3.46;3.46;6.24;12.75;52.58
0;-p;005;1;H;20;372.16;0.82;2.16;8.88;23;77.72
0;-p;005;1;J;29;3125.2;13.89;34.51;69.88;122.18;185.54
0;-p;005;1;L;1;119.06;119.06;119.06;119.06;119.06;119.06
0;-p;005;1;M;32;505.4;4.67;5.82;10.92;20.33;41.31
0;-p;005;1;N;36;3655.47;26.14;63.74;97.67;133.32;210.94
0;-p;005;1;R;22;719.63;1;9.88;18.25;43.66;127.29
0;-p;005;1;S;4;19.4;0.97;0.97;0.97;8.73;16.49
0;-p;005;1;V;24;1338.96;4.06;13.24;41.28;60.33;89.2
0;-p;005;2;A;113;3570.5;1.3;8.84;16.98;32.94;126.09
0;-p;005;2;B;126;30356.86;19.31;90.25;163.78;281.34;907.9
0;-p;005;2;C;68;1184.68;0.66;2.27;6.62;19.27;74.56
0;-p;005;2;D;20;181.98;2.44;3.21;4.26;10.99;30.33
0;-p;005;2;G;2;11.86;5.93;5.93;5.93;5.93;5.93
0;-p;005;2;H;56;2004.97;2.13;7.81;18.03;55.79;129.07
0;-p;005;2;J;116;23142.08;9.26;45.63;95.72;202.28;814.33
0;-p;005;2;L;7;9375.68;6.18;37.6;339.19;959.75;7420
0;-p;005;2;M;115;2309.62;4.67;8.93;13.58;21.26;44.53
0;-p;005;2;N;126;22170.24;35.52;84.3;146.15;219.78;401.51
0;-p;005;2;P;1;1.46;1.46;1.46;1.46;1.46;1.46
0;-p;005;2;R;84;3385.47;1.74;8.13;19.31;39.96;144.13
0;-p;005;2;S;14;51.05;0.97;2.14;2.53;5.28;9.48
0;-p;005;2;V;70;4589.56;2.61;16.24;50.75;83.95;194.97
0;-p;005;3;A;121;5643.16;3.96;14.45;26.53;47.65;192.12
0;-p;005;3;B;129;49248.45;26.84;107.99;234.55;490.44;1350.92
0;-p;005;3;C;89;1733.26;0.44;2.21;7.35;16.89;94.63
0;-p;005;3;D;36;859.56;1.93;2.79;7.65;19.61;86.72
0;-p;005;3;G;2;4.7;0.24;0.24;2.35;4.46;4.46
0;-p;005;3;H;78;4021.23;2.16;20.62;41.74;70.74;162.24
0;-p;005;3;J;124;70029.55;14.54;67.49;161.54;418.64;1933.16
0;-p;005;3;L;13;2176.32;0.81;33.55;115.15;168.29;506.48
0;-p;005;3;M;117;2414.39;1.86;7.07;14.14;21.16;54.95
0;-p;005;3;N;128;30280.08;21.34;69.21;179.27;274.15;603.89
0;-p;005;3;P;2;109.82;16.39;16.39;54.91;93.43;93.43
0;-p;005;3;R;106;5759.7;1.3;7.47;18.87;42.31;218.9
0;-p;005;3;S;20;106.26;0.97;1.41;2.62;3.72;30.61
0;-p;005;3;V;81;7718.04;3.42;21.97;73.42;123.02;261.58
0;-p;005;4;A;172;18010.3;7.13;35.25;58.49;115.81;401.21
0;-p;005;4;B;175;176340.38;103.95;293.89;613.93;1223.83;3087.57
0;-p;005;4;C;136;18469.77;0.66;6.41;26.28;81.38;733
0;-p;005;4;D;68;1361.94;2.55;3.86;10.2;23.53;97.94
0;-p;005;4;G;4;23.15;2.32;2.68;4.48;8.89;11.86
0;-p;005;4;H;131;11972.57;2.51;9.57;33.4;82.31;190.94
0;-p;005;4;J;172;207594.28;36.73;167.25;743.27;1598.27;4358.86
0;-p;005;4;L;19;17860.83;0.2;107.75;234.44;391.93;11237.87
0;-p;005;4;M;158;8492.68;5.15;11.94;21.04;47.79;180.26
0;-p;005;4;N;175;127041.98;58.44;179.6;338.55;734.62;2881.52
0;-p;005;4;P;3;293.49;6.71;6.71;124.2;162.58;162.58
0;-p;005;4;R;164;10522.16;4.22;15.1;39.41;82.49;179.75
0;-p;005;4;S;38;315.96;0.97;2.37;3.34;7.04;36.85
0;-p;005;4;V;133;13279.56;4.45;41.96;73.42;146.31;275.12
0;01;020;1;A;83;722.79;0.83;2.79;5.36;10.77;23.56
0;01;020;1;B;108;5624.05;5.27;19.6;41.57;68.52;140.75
0;01;020;1;C;34;1087.7;0.44;1.22;3.82;12.71;126.52
0;01;020;1;D;3;10.29;1.68;1.68;3.51;5.1;5.1
0;01;020;1;G;4;22.22;0.85;1.34;3.88;9.77;13.61
0;01;020;1;H;24;295.09;2.16;2.16;7.86;13.8;29.85
0;01;020;1;J;91;3043.43;4.21;6.61;11.94;25.36;96.21
0;01;020;1;L;1;296.92;296.92;296.92;296.92;296.92;296.92
0;01;020;1;M;95;1055.14;1.86;4.67;6.79;10.02;35.68
0;01;020;1;N;110;9579.25;6.11;40.81;68.47;103.7;204.79
0;01;020;1;R;6;74.97;1.75;1.87;4.66;26.13;35.9
0;01;020;1;S;5;30.17;0.97;2.14;3.84;3.96;19.26
0;01;020;1;V;14;1315.73;5.34;43.43;52.04;123.69;389.87
0;01;020;2;A;129;1747.39;0.47;4.87;9.3;18.76;37.02
0;01;020;2;B;149;16768.94;10.88;31.99;58.12;94.86;338.62
0;01;020;2;C;79;1926.58;0.44;2.1;10.28;23.29;160.07
0;01;020;2;D;11;70.16;1.93;3.46;5.1;9.03;15.3
0;01;020;2;G;4;36.18;1.94;2.49;6.26;15.59;21.72
0;01;020;2;H;36;1381.54;0.38;1.84;4.13;16.98;120.05
0;01;020;2;J;128;5555.13;2.26;4.63;9.84;39.99;171.82
0;01;020;2;M;124;1334.97;3.34;5.16;9.34;13.42;25.47
0;01;020;2;N;151;17988.74;10.82;44.03;86.07;154.48;410.78
0;01;020;2;R;35;715.82;0.22;3.92;10.59;21.8;67.4
0;01;020;2;S;8;52.79;0.97;3.27;4.08;8.32;20.47
0;01;020;2;V;34;3412.47;1.83;5.23;84.79;138.58;395.91
0;01;020;3;A;170;2602.02;1.58;6.34;11.38;21.51;36.35
0;01;020;3;B;183;57615.96;24.17;63.87;116.34;225.52;1144.72
0;01;020;3;C;127;8057.67;1.28;4.78;15.86;45.94;305.67
0;01;020;3;D;33;279.39;1.68;2.55;3.46;8.48;41.01
0;01;020;3;G;9;51.71;0.15;1.34;2.64;9.95;19.91
0;01;020;3;H;68;1346.62;2.13;2.51;7.15;22.94;62.28
0;01;020;3;J;168;28607.41;3.91;7.97;24.57;76.43;638.36
0;01;020;3;L;1;5.07;5.07;5.07;5.07;5.07;5.07
0;01;020;3;M;164;2813.24;3.53;6.82;11.32;20.51;56.04
0;01;020;3;N;183;35940.68;24.16;70.94;148.7;280.9;534.28
0;01;020;3;R;63;1576.6;0.47;4.14;8.93;26.23;110.03
0;01;020;3;S;17;87.5;0.97;2.14;2.87;5.95;32.3
0;01;020;3;V;61;5547.61;2.03;13.9;65.49;131.37;293.09
0;01;020;4;A;241;13283.88;5.55;20.08;38.38;70.87;158.66
0;01;020;4;B;249;290617.31;72.84;221.8;385.73;853.7;1784.49
0;01;020;4;C;221;31674.59;1.64;10.88;40.82;167.59;562.62
0;01;020;4;D;67;843.89;1.69;2.73;6.28;15.3;45.16
0;01;020;4;G;11;37.23;0.85;1.1;3.05;5.93;9.58
0;01;020;4;H;119;5363.04;2.13;4.64;14.11;44.92;237.23
0;01;020;4;J;239;132020.92;9.26;84.96;247.01;826.69;2063.1
0;01;020;4;L;2;109.24;48.25;48.25;54.62;60.99;60.99
0;01;020;4;M;240;10759.85;4.31;9.34;19.54;42.16;161.65
0;01;020;4;N;249;175171.03;51.32;187.81;393.74;842.71;2276.73
0;01;020;4;P;1;49.21;49.21;49.21;49.21;49.21;49.21
0;01;020;4;R;156;4816.96;0.8;6.33;17.32;34.56;122.11
0;01;020;4;S;41;259.57;0.97;1.94;3.46;6.42;29.68
0;01;020;4;V;149;13190.29;2.61;10.45;55.61;138.58;277.16
0;01;021;1;A;821;7841.71;0.47;2.98;6.33;11.72;28.79
0;01;021;1;B;1078;74574.66;6.17;26.46;47.17;74.32;145.77
0;01;021;1;C;508;12427.3;0.44;2.03;5.31;15.73;103.91
0;01;021;1;D;35;348.1;1.93;3.38;9.03;12.89;32.56
0;01;021;1;G;19;75.14;0.21;0.69;1.95;5.26;14.67
0;01;021;1;H;516;32300.8;2.16;10.76;37.78;81.61;192.08
0;01;021;1;J;935;33391.2;2.31;4.63;7.81;13.71;82.97
0;01;021;1;L;13;2450.06;0.51;4.42;12.37;40.22;2017.91
0;01;021;1;M;933;13035.63;3.34;6.79;9.34;17.82;38.01
0;01;021;1;N;1052;104935.6;13.61;45.66;82.48;135.65;237.84
0;01;021;1;P;2;30.43;0.87;0.87;15.21;29.56;29.56
0;01;021;1;R;199;2546.22;0.2;1.35;3.92;10.02;53.42
0;01;021;1;S;80;306.17;0.97;2.37;3.46;3.52;7.61
0;01;021;1;V;608;102380.27;41.96;85.37;138.58;221.24;376.4
0;01;021;2;A;1193;16861.75;0.93;4.19;8.71;15.99;45.26
0;01;021;2;B;1388;167473.97;13.16;39.82;67.27;101.54;244.79
0;01;021;2;C;815;53943.58;0.44;2.97;11.16;51.4;364.2
0;01;021;2;D;37;271.14;1.93;2.55;3.51;9.03;26.29
0;01;021;2;G;38;165.58;0.41;1.22;2.04;4.01;20.77
0;01;021;2;H;870;66815.72;2.51;22.47;47.48;93.71;230.14
0;01;021;2;J;1112;54264;2.54;4.63;9.26;14.12;162.3
0;01;021;2;L;26;32347.77;2.4;15.14;250.98;2170.27;5030.34
0;01;021;2;M;1219;19960;3.53;6.79;11.45;20.37;45.49
0;01;021;2;N;1375;179441.56;14.53;58.78;105.6;165.35;338.31
0;01;021;2;P;1;177.36;177.36;177.36;177.36;177.36;177.36
0;01;021;2;R;297;4108.92;0.28;1.31;3.44;11.38;54.54
0;01;021;2;S;65;316.46;0.97;2.14;2.65;4.63;10.28
0;01;021;2;V;1089;197556.58;43.97;91.29;163.21;246.94;391.76
0;01;021;3;A;765;19025.52;2.22;7.5;14.53;27.86;76.74
0;01;021;3;B;817;178964.48;25.7;71.15;116.03;199.14;525.39
0;01;021;3;C;587;96521.91;0.67;7.57;32.43;155.87;914.55
0;01;021;3;D;68;617.8;1.69;2.55;4.37;10.42;26.29
0;01;021;3;G;40;293.26;0.45;1.9;3.1;5.93;36.63
0;01;021;3;H;572;53590.9;2.51;20.46;57.31;115.25;286.54
0;01;021;3;J;731;115139.65;3.66;4.68;11.57;44.24;900.06
0;01;021;3;L;27;29747.05;5.06;22.68;233.3;1390.45;5426.39
0;01;021;3;M;756;20131.25;3.53;9.34;16.13;33.08;68.75
0;01;021;3;N;813;163694.43;40.34;96.18;157.79;240.93;532.93
0;01;021;3;P;2;541.1;7.28;7.28;270.55;533.82;533.82
0;01;021;3;R;245;4127.84;0.44;1.77;6.1;14.35;76.21
0;01;021;3;S;66;291.96;0.97;2.14;2.73;5.3;15.93
0;01;021;3;V;691;149904.43;52.55;131.97;204.07;286.32;441.27
0;01;021;4;A;792;50694.64;5.44;18.04;36.94;71.94;208.82
0;01;021;4;B;811;504386.05;65.4;186.62;399.15;803.38;2050.37
0;01;021;4;C;713;260944.89;1.72;20.44;98.88;471.5;1508.28
0;01;021;4;D;211;3257.09;1.86;3.36;7.01;16.96;51
0;01;021;4;G;45;362.25;1.22;2.43;5.93;6.97;23.72
0;01;021;4;H;523;53810.25;2.51;12.85;56.55;143.14;373.64
0;01;021;4;J;781;664390.52;4.63;25.42;261.58;1096.99;3205
0;01;021;4;L;34;70716.03;3.47;17.66;318.11;1704.04;13909.98
0;01;021;4;M;769;35686.85;4.67;9.34;18.68;39.91;149.03
0;01;021;4;N;810;488155.13;59.81;170.83;356.1;707.66;1979.54
0;01;021;4;P;11;558.55;0.44;12.71;14.78;91.28;162.58
0;01;021;4;R;496;16842.17;0.66;5.29;16.27;41.37;133.41
0;01;021;4;S;119;895.87;0.97;2.14;3.46;7.92;24.46
0;01;021;4;V;661;131904.59;8.56;81.8;155.85;274.7;492.5
0;01;022;1;A;62;225.82;0.47;0.91;1.4;4.55;15.84
0;01;022;1;B;147;3416.07;3.42;10.28;19.54;33.5;59.07
0;01;022;1;C;37;568.64;0.39;2.11;3.98;7.03;50.27
0;01;022;1;D;1;2.33;2.33;2.33;2.33;2.33;2.33
0;01;022;1;G;9;22.62;0.26;0.99;1.56;3.65;7.37
0;01;022;1;H;21;279.68;2.16;2.16;4.5;9.57;33.58
0;01;022;1;J;136;1251.09;1.95;4.63;4.63;9.26;32.18
0;01;022;1;M;134;1035.12;2.51;4.77;6.79;9.34;15.72
