vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;2032519;912.34;2454.96;5308.48;11392.95;34547.99
0;002;1584942;2476.99;5183.22;7688.28;11178.71;24017.83
0;003;6530377;70.84;2873.3;5655.19;10496.65;29266.72
0;004;17526698;760.65;2999.02;5352;9238.63;20322.57
0;005;861253;111.4;385;880.03;2120.27;6842.61
0;020;911018;63.76;186.92;451.92;1263.21;4173.8
0;021;4020056;82.12;259.8;453.53;860.53;3294.63
0;022;366991;40.72;74.25;120.9;328.48;2478.36
0;023;531320;5.76;60.08;126.78;353.83;1885.8
0;024;936545;51.76;88.88;122.17;185.47;531.6
0;025;251173;3.32;19.52;40.12;63.24;164.2
0;026;477599;4.68;56.2;105.2;254.52;1383.63
0;040;144507;0;9.14;59.68;228.8;1083.94
0;041;1520554;20.6;97.28;203.6;484.46;2162.28
0;042;2163091;0;23.84;72.38;168.31;667
0;043;551530;0;59.16;196.16;349.12;657.04
0;044;1152488;2.08;28.64;122.32;370.96;1487.08
0;045;4486817;8.72;48.72;114.18;290.52;1227.86
0;046;233648;3.28;38.36;80.96;150.28;588.92
0;047;711653;1.6;14.78;43.82;91.84;287.92
0;048;4201781;0;15.62;64.98;250.12;5646.45
0;049;1560185;7.36;143.92;564.88;3571.09;8216.64
0;050;452836;6.28;95.01;266.66;741.33;2345.27
0;051;141882;1.48;20.48;53;112.32;607.02
0;052;528584;0;6.36;42.66;149.98;929.4
0;053;1830554;0;1.68;17.28;74.1;446.8
0;054;246608;0;4.24;17.08;54.52;147.84
0;055;802812;0;20.96;75.12;226.24;1371.08
0;056;185695;0;3.92;25.72;91.64;442.91
0;057;144623;0;0;1.36;9.76;58.12
0;058;864291;0;0;0;22;222.64
0;070;84951;20.6;50.24;75.4;125.28;385.48
0;071;409138;10.88;31.44;54.48;74.42;111.88
0;072;112552;2.32;23.56;44.76;63.78;123.45
0;073;167392;3.72;10.88;20.96;36.04;76.04
0;080;30658;4.36;22.6;48.68;93;250.14
0;081;91521;0;12.96;63.72;150.32;407.6
0;082;293749;0;9.32;35.88;124.08;532.27
0;090;224371;31.48;88.28;332.84;722.17;3084.18
0;091;277002;52.44;106.71;193.94;354.72;1561.07
0;092;567485;49.16;82.76;119.02;178.24;323.16
0;093;802888;31.12;50.58;67.56;93.8;185.61
0;094;254152;21.56;47.18;69;120.92;372.88
0;095;60407;27.5;48.66;65.61;90.54;164.2
0;096;133826;31.04;48.76;66.32;96.08;178.56
0;097;579720;19.04;35.4;48.76;66.48;140.64
0;098;1113826;26.12;46.72;64.84;94.31;183.67
0;110;885264;5.36;45.52;106.16;323.06;1853.11
0;111;292332;0;6.4;23.86;64;162
0;112;154612;0;5.12;19.64;62.76;567.29
0;113;1084880;0;6.48;23.28;61.4;202.48
0;114;1175555;0;22.48;49.78;104.92;796.08
0;115;412623;0;0;0;0;49.24
0;120;1435525;113.96;216.74;351.48;662.61;2423.12
0;121;2675360;28.84;85.32;185.84;515.34;2529.21
0;122;646267;27.36;71.4;215.52;857.47;4234.84
0;130;4487786;339.6;1009.86;1750.37;3149.95;6868.33
0;131;1107387;3.92;272.12;846.4;2208.96;3808.76
0;132;13587;0;3.84;30.5;68.12;1015.57
0;133;620070;0;20.76;107.52;322.04;1566.28
0;134;1595879;39.08;98.5;164.52;295.66;1181.04
0;135;271208;2.12;24.36;66.48;148.08;520.74
0;136;4299565;2.72;63.32;180.96;546.04;2405.56
0;137;4844317;26.96;150.44;332.2;876.88;2317.12
0;138;33001;3.76;14.28;30.56;55.72;117.04
0;139;11546445;15.44;57.56;147.34;314.36;1193.53
0;140;8794213;11.8;100.72;191.64;358.99;1264
0;141;857572;0.72;9.16;26.32;64.48;220.72
0;142;435099;0;32.36;99.68;259.08;1344.7
0;143;821627;1.32;26.68;73.48;175.4;908.74
0;144;3358947;0;3.28;35.04;114.71;496.48
0;160;104018;142.49;265;407.72;753.44;2759.26
0;161;346030;14.28;42.6;89.22;203.24;1047.6
0;162;1319640;385.94;615.14;927.64;1726.76;4948.09
0;163;3271678;290.32;419.52;567.25;897.62;2829.27
0;165;2552612;395.54;591.19;802.18;1274.44;3081.92
0;166;2756773;263.36;395.44;523.27;751.42;1721.01
0;167;439909;19.44;75.44;119.11;328.52;1296.26
0;168;2780692;69.88;164.8;296.36;573.94;2973.24
0;169;906303;171.08;287.43;429.14;998.14;4683.25
0;170;163207;32.36;91.66;167.58;322.4;1425.52
0;171;841543;7.28;19.2;41.88;97.32;383.52
0;172;1382499;109.8;440.42;969.9;2262.84;5915.16
0;173;6327924;37.08;73.56;118.92;223.8;1505.16
0;174;4103637;89.88;188.7;396.95;1052.2;1513.4
0;175;3946048;3.8;70.16;122.46;198.56;531
0;176;125689;4.24;10;18.92;35.08;122.6
0;177;110507;6.04;13.02;30.86;79;374.32
0;178;191986;11.2;45.9;141.16;436.28;2065.76
