vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;2;45409;1360.56;1642.74;2221.58;2465.25;14954.67
0;001;3;190857;1143.53;2250.21;3934.99;8170.5;16073.27
0;001;4;1377042;1357.39;3284.87;5933.5;10286.45;25578.71
0;002;2;19943;3353.91;3452.21;3582.81;6519.2;9423.31
0;002;3;178892;3251.69;5391.05;7003.37;8448.99;12534.96
0;002;4;1239335;3528.05;6248.28;8582.08;13286.99;31488.93
0;003;1;149440;10.36;67.76;135.71;3343.06;9829.53
0;003;2;298467;25.48;92.88;2189.97;6359.25;12032.5
0;003;3;1043464;1170.63;3952.3;5796.53;9695.07;17573.73
0;003;4;5464279;2036.58;4733.39;7651.22;14406.82;34556.2
0;004;1;8193;75.4;89.24;426.6;634.52;5174.83
0;004;2;66403;63.96;247.2;639.63;1349.34;4817.13
0;004;3;665102;129.92;1153.9;2565.49;4719.46;9117.13
0;004;4;16873796;1302.8;3497.9;6039.16;9722.69;21132.91
0;005;1;16424;77.56;203.36;352.86;530.32;991.2
0;005;2;91274;88.32;291.88;474.81;739.7;1800.01
0;005;3;148698;161.3;523.49;1135.81;1795.77;3908.42
0;005;4;614198;583.72;1400.7;2431.2;3889.25;12315.58
0;020;1;31701;41.16;109.64;165.08;242.48;1103.42
0;020;2;78555;66;153.8;272.14;491.36;1110.21
0;020;3;125460;107.09;238.5;473.31;905.51;1787.8
0;020;4;670479;317.48;825.71;1601.04;2817.44;6317.97
0;021;1;396490;43.06;129.54;270.55;452.44;815.5
0;021;2;882974;103.25;258.04;405.81;604.54;1224.55
0;021;3;809133;166.98;441.11;703.44;1114.2;2769.76
0;021;4;1985055;357.01;896.12;1683.48;3101.68;7668.98
0;022;1;16769;27.12;53.14;73.77;112.12;220.02
0;022;2;53722;41.08;66.32;100.5;147.68;450.89
0;022;3;60137;67.83;141.6;270.76;549.2;2407.64
0;022;4;136709;83.12;360.01;1136.39;2360.26;6153.56
0;023;1;75568;5.16;38.84;71.23;115.24;269.86
0;023;2;120319;9.96;78.44;160.4;333.6;1047.58
0;023;3;161679;86.32;235.64;502.36;1097.4;2276.66
0;023;4;155081;228.58;865.42;1834.53;3052.42;6822.84
0;024;1;141929;44.12;77.92;106.09;141.72;249.95
0;024;2;361567;57.12;90.08;121.84;176.8;319.56
0;024;3;247702;78.16;156.26;262.14;429.24;1151.88
0;024;4;225906;178.06;573.9;1096.83;2832.69;7448.89
0;025;1;156474;3.16;16.14;36.09;55.46;124.08
0;025;2;25820;4.72;24.6;52.72;90.9;307.94
0;025;3;43302;13.8;33.16;100.56;351.2;1088.52
0;025;4;6513;262.76;310.38;1455.97;1814.98;2668.86
0;026;1;104172;4.52;50.16;68.7;122.76;279.28
0;026;2;76747;9.48;44.44;92.48;154.81;445.91
0;026;3;131344;38.32;140.04;250.83;508.1;1397.49
0;026;4;212932;143.08;444.12;1056.39;2524.96;6660.93
0;040;1;9543;0;1.64;28.48;53.68;232.84
0;040;2;47227;0;9.4;61;212.24;877.4
0;040;3;31753;0;29.2;139.84;332.8;914.06
0;040;4;45809;6.2;144.7;457.69;1103.28;3833.84
0;041;1;88848;2.12;57.96;112.72;190;683.96
0;041;2;450870;11.48;83.48;158.72;304.38;1181.79
0;041;3;694218;36.12;146.48;309.6;661.34;2515.22
0;041;4;354598;93.8;489.24;1035.89;1857.78;3893.19
0;042;1;267926;0;1.88;23.6;69.08;269.87
0;042;2;729527;0.4;20;60.76;127;361.16
0;042;3;741040;9.72;55.92;122.8;253.88;879.28
0;042;4;397160;38.32;179.96;448.52;1028.36;2855.99
0;043;1;282370;0;49.92;190.82;321.56;538.88
0;043;2;229160;0.44;62.52;210.78;384.6;719.52
0;043;3;67122;6.92;64.36;184.4;344.24;1257.42
0;043;4;12542;56.32;103.68;246.64;604.72;1371.92
0;044;1;38122;0;9.2;38.26;103.52;429.08
0;044;2;172121;1.96;24.04;78.12;179.84;705.39
0;044;3;344991;3;36.57;129.87;304.26;1058.64
0;044;4;585616;41.64;252.88;685.6;1490.07;3623.19
0;045;1;69214;0.84;14.72;41.7;89.16;243.84
0;045;2;1189741;7.76;35.84;81.56;158.72;604.69
0;045;3;1221572;19.12;79.08;167.5;359.98;1105.28
0;045;4;2097238;72.64;256.48;612.85;1273.54;3072.39
0;046;1;18591;0.56;20.16;72.58;103.92;193.76
0;046;2;94860;2.44;23.8;70.04;121.9;284.44
0;046;3;77346;11.72;57.2;122.58;255.28;825.76
0;046;4;86031;72.52;210.04;481.92;1317.86;3678
0;047;1;56472;0;5.8;18.28;55.2;124.2
0;047;2;319111;2.64;16.4;43;86.72;210.28
0;047;3;202389;9.32;42;89.84;182.12;576.56
0;047;4;86088;46.24;149.64;458.28;1017.4;2361.14
0;048;1;180348;0;5.64;19.24;62.08;264.67
0;048;2;264629;0.64;16.6;46;100.76;397.92
0;048;3;3095188;0;43.82;181.01;3064.62;6734.63
0;048;4;129253;103.83;366.74;924.18;1968.01;5987.12
0;049;1;46212;33.08;140.64;273.8;581.16;1097.44
0;049;2;992221;1.2;84.96;1067.87;5515.87;7846.92
0;049;3;276237;50.04;246.06;739.68;2235.76;8250.1
0;049;4;341597;106.72;426.76;1505.69;5095.78;8670.99
0;050;1;48330;6.47;36.88;127.92;365.72;707.86
0;050;2;119138;0;52.96;181.86;481.12;1248.36
0;050;3;92039;45.6;224.17;642.95;1197.54;2373.21
0;050;4;237397;283.25;1082.15;2243.62;3114.89;13624.67
0;051;1;46424;0.48;15.3;45.12;88.46;288
0;051;2;61687;6.2;44.48;92.34;323;1042.2
0;051;3;15003;6.6;79.52;313.22;835.99;1488.06
0;051;4;9010;506.07;782.57;1288.21;1773.35;3371.92
0;052;1;20562;0;0;4.5;20.4;107.36
0;052;2;62123;0;8.9;39.62;98.58;305.68
0;052;3;183158;3.36;37.88;103.12;257.19;1033.79
0;052;4;288933;49.72;238.04;701.84;1328.28;4380.66
0;053;1;170088;0;0;5.96;28.52;108.56
0;053;2;410743;0;6.08;32.8;90.56;302.84
0;053;3;471010;0;8.76;57.32;182.68;755
0;053;4;724516;34.58;290.24;727.93;1714.39;5149.69
0;054;1;93827;0;2.74;12.4;42.98;108.56
0;054;2;99058;0;7.52;29.14;70.5;206.4
0;054;3;33005;0.2;18.84;57.52;123.08;700.68
0;054;4;6472;20.58;77.24;677.85;1340.56;3099.25
0;055;1;42999;0;5.8;24.12;76.52;218.6
0;055;2;127342;3.8;25.27;64.91;156.76;548.32
0;055;3;121563;9.32;59.36;138.18;306.94;974.23
0;055;4;261303;43.16;245.96;606.82;1413.66;3126.17
0;056;1;25483;0;0;10.96;40;128.6
0;056;2;54068;0;22.16;54.08;121.44;408.96
0;056;3;50157;21.6;94.92;232.28;424.39;1157.77
0;056;4;44396;104.4;296.12;742.08;1149.68;7630.84
0;057;1;55058;0;0;0;7.04;30.12
0;057;2;38209;0;1.36;9;31;128.32
0;057;3;41790;0;10.2;60.26;130.91;433.2
0;057;4;13806;0;115.2;608.58;1470.62;2868.38
0;058;1;140286;0;0;0;0;19.64
0;058;2;349541;0;0;0;3.16;153.86
0;058;3;272414;0;6.16;68.48;183.04;767.52
0;058;4;239735;24.95;162.64;412.28;1224.99;3226.04
0;070;1;28160;28.32;47.52;60.72;97.84;321.9
0;070;2;29499;27.84;55.04;75.96;172.41;382.76
0;070;3;5913;24.96;68.9;178.77;389.49;1149.84
0;071;1;179925;8.68;28.18;55.44;78;112.84
0;071;2;189570;13.68;37.21;59.16;80.72;132.82
0;071;3;44789;18.92;53.12;77.84;147.17;637.68
0;071;4;17741;223.48;265.56;339.43;8604.91;16838.6
0;072;1;76647;3.28;25.06;46.72;66.56;108.19
0;072;2;35192;5.52;27.64;54.84;79.92;169.96
0;072;3;12931;8.02;44.04;77.46;193.94;470.28
0;072;4;3182;10.27;87.16;172.88;246.52;2332.09
0;073;1;103531;4.64;10.59;19.66;36.4;73.8
0;073;2;52306;6.08;12.88;24.64;41.72;86.8
0;073;3;32583;8.02;16.78;28.3;59.64;299.74
0;073;4;2480;2.44;48.48;96.25;1061.08;1175.28
0;080;1;17569;9.72;22;41.02;79.2;221.68
0;080;2;18345;2.36;27.72;72.4;150.24;379
0;080;3;10106;11.84;93.92;134.5;222.16;1628.6
