vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;3677139;5095.2;8106.14;11554.18;22418.88;50216.36
0;002;3496787;8186.22;12033.6;16121.28;23437.92;62757.18
0;003;9748310;1364.37;8058.09;11717.44;16615.69;31228.8
0;004;59373905;4773.75;12272.82;19840.11;31623.41;65421.6
0;005;6046930;2081.32;5702.97;9286.86;16086.88;38635.98
0;020;6284012;743.2;2400.6;4634.89;10453.2;25712.4
0;021;30382497;1151.76;2547.6;4042.8;7510.22;22426.05
0;022;4376053;778.32;1979.2;3208.88;6624.22;19467.2
0;023;5784115;592.9;1187.17;2303.88;4679.44;19362.8
0;024;11888924;663.24;1173;1585.11;2404.85;8624.31
0;025;2626974;302.98;418.48;675.38;1045.32;2895.05
0;026;7104855;397.33;952.8;1712.9;5359.9;23737.82
0;040;2406142;397.33;938.88;2307.63;4786.36;16947.39
0;041;15910346;585.14;1600.4;3364.37;6603.36;16912.02
0;042;79201563;672.48;2415.63;4794.98;8646.71;18858.4
0;043;5111755;353.48;921.69;1551.85;2679.95;7621.09
0;044;17554041;321.88;909.58;3030.57;6821.85;19647.81
0;045;92589534;756.66;2070.54;3681.1;7190.16;20583.68
0;046;4778910;380.22;1100.56;2171.44;4154.67;11157.75
0;047;20720169;389.16;1148.88;1982.04;3362.4;7912.96
0;048;13253620;339.46;837.22;1606.81;3161.79;8783.32
0;049;4339034;641.34;2271.71;4073.28;7243.72;18659.85
0;050;3226311;548.33;1606.85;3057.12;5690.6;14111.82
0;051;1737335;509.52;905.55;1347.6;2038.08;4300.01
0;052;7875699;324.53;646.02;1652.77;3801.12;11514.93
0;053;29170021;318.55;522.66;991.74;2164.38;6909
0;054;6864758;312.97;401.11;797.88;1603.3;3628.13
0;055;10115765;330.77;1045.32;2547.6;5453.64;14799.05
0;056;3949738;318.25;622.02;1203.33;2885.94;8978.48
0;057;6391373;289.57;323.4;368.11;646.02;1866
0;058;23624165;294.42;347.52;480.29;1152.12;6729.28
0;070;946706;337.69;654.92;1152.12;2614.38;5193
0;071;5429938;340.54;480.29;743.2;1114.8;2038.08
0;072;1735826;318.55;435.73;579.01;1019.04;2741.65
0;073;3119825;310.37;341.11;480.29;677.72;1085.72
0;080;794840;548.74;1019.04;1606.11;2548.4;4703.94
0;081;1483011;381.08;837.97;1423.98;2401.45;4992.48
0;082;5376837;329.61;683.9;1532.56;2850.84;7335.09
0;090;2676613;449.2;1096.66;6114.24;10554.72;28226.94
0;091;1947493;550.12;1187.52;2020.65;4034.81;10204.58
0;092;3667233;323.4;588.84;720.88;1117.86;2218.88
0;093;5459581;307.92;354.69;640.5;898.4;1626.92
0;094;2398591;312.19;422.83;718.72;1364.37;4370.63
0;095;872827;321.3;550.28;837.22;1528.56;2887.67
0;096;1277551;332.51;658.36;962.26;1357.76;2679.95
0;097;5655192;301.85;340.54;622.2;756.66;1571.55
0;098;10546627;310.37;397.33;652;960.58;1821.18
0;110;6947460;345.09;802.22;1589.32;3469.28;12876.68
0;111;9632371;327.94;702.62;1380.5;2525.04;5808.3
0;112;1761515;313.32;537.9;1018.32;1725.45;4630.78
0;113;20388847;321.94;645.86;987.67;1490.48;3197.76
0;114;6827473;312.97;401.11;808.38;1604.44;5511.68
0;115;16373348;292.57;329.26;360.44;522.66;1241.48
0;120;10589556;2116.48;3415.39;4492;6564.39;14646.8
0;121;23265035;596.16;1674.44;3546.9;6279.15;15128.36
0;122;4752787;509.52;1214.12;3593.6;8320.8;28375.2
0;130;16051395;1706.85;4152.48;6886.41;10942.06;23030.58
0;131;3533478;522.66;1528.56;4011.1;6764.29;8685.15
0;132;331927;147.31;702.31;1856.26;3767.88;11474.54
0;133;6260875;326.07;683.94;2343.95;4823.91;11555.88
0;134;19125634;646.02;2081.32;3135.96;4902.42;10570.75
0;135;6537228;327.69;983.13;2177.07;4709.25;10464.2
0;136;31553126;383.92;1021.62;2303.52;4830.8;12185.08
0;137;40416925;942.36;2623.52;4437.76;7189.57;15242.18
0;138;1012865;584.48;1021.68;1564.85;2201.12;3842.32
0;139;128030554;660.78;1486.4;2518.95;4401.1;10143.68
0;140;101026533;594.38;1955.58;3125.43;4955.85;10863.16
0;141;23233901;344.12;899.61;1364.68;2176.74;4453.54
0;142;5128753;371.6;1158.02;2601.65;4728.32;11133.68
0;143;11256268;480.29;1267.04;2191.62;3795.99;9171.36
0;144;56480388;320.66;579.01;1231.68;2599.08;7126.77
0;160;996813;3311.88;4398.82;5736.44;8865.41;22880.55
0;161;4780016;665.02;1101.96;1650.84;3898.62;11549.8
0;162;8516847;3029.8;5129.25;8024.4;12344.5;25923.03
0;163;24074665;2716.65;3897.61;5211.09;7530.6;17949.31
0;165;15818656;2925.7;4186.1;5749.26;8437.76;17189.55
0;166;19874693;2614.38;3405.6;4412.21;5790.1;11170.6
0;167;3467747;397.33;794.66;1045.32;3950.24;9381.82
0;168;17243603;706.96;1728.9;3072.3;5202.08;15007.72
0;169;4786791;1157.61;3077.55;4412.21;6733.44;18168.7
0;170;2502799;800.2;2000.5;4053.54;7011.32;14093.34
0;171;20233677;610.9;1011.6;1613.7;3065.04;8069.62
