vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;12;480;1;A;A01AB;1;2.88
0;12;480;1;A;A02BA;893;2675.72
0;12;480;1;A;A02BC;937;3578.32
0;12;480;1;A;A03AA;1;0.28
0;12;480;1;A;A03AB;5;7.16
0;12;480;1;A;A03FA;1252;1782.8
0;12;480;1;A;A04AA;43;310.52
0;12;480;1;A;A06AD;2;8.24
0;12;480;1;A;A07AA;2;7
0;12;480;1;A;A07BC;1;0.08
0;12;480;1;A;A07DA;5;1.24
0;12;480;1;A;A07EC;2;15.36
0;12;480;1;A;A09AA;1;0.12
0;12;480;1;A;A10AB;107;534.88
0;12;480;1;A;A10AC;1;4.08
0;12;480;1;A;A10AD;8;76.56
0;12;480;1;A;A10AE;7;119.04
0;12;480;1;A;A10BA;144;40.12
0;12;480;1;A;A10BB;41;28.44
0;12;480;1;A;A10BH;4;22.52
0;12;480;1;A;A10BX;7;5.2
0;12;480;1;A;A11CC;1;0.4
0;12;480;1;B;B01AA;8;2.68
0;12;480;1;B;B01AB;2687;46064.08
0;12;480;1;B;B01AC;119;24.12
0;12;480;1;B;B01AE;1;12.52
0;12;480;1;B;B01AF;4;50.12
0;12;480;1;B;B01AX;1;10
0;12;480;1;B;B02AA;315;1661.24
0;12;480;1;B;B02BC;770;275449.37
0;12;480;1;B;B02BD;1;274.43
0;12;480;1;B;B03AC;9;545.28
0;12;480;1;B;B05AA;1611;29919.98
0;12;480;1;B;B05BA;810;5057.84
0;12;480;1;B;B05BB;2908;76236.28
0;12;480;1;B;B05BC;23;161.84
0;12;480;1;B;B05CA;11;33.32
0;12;480;1;B;B05CB;1150;125856.63
0;12;480;1;B;B05CX;78;1586.16
0;12;480;1;B;B05XA;21;146.08
0;12;480;1;C;C01AA;11;1.52
0;12;480;1;C;C01BA;2;2.08
0;12;480;1;C;C01BC;26;53.52
0;12;480;1;C;C01BD;31;37.8
0;12;480;1;C;C01CA;4;20.2
0;12;480;1;C;C01DA;17;25.08
0;12;480;1;C;C01DX;31;177.72
0;12;480;1;C;C01EA;1;73.84
0;12;480;1;C;C01EB;1;4.32
0;12;480;1;C;C02AC;676;498.8
0;12;480;1;C;C02CA;43;204.88
0;12;480;1;C;C03BA;26;11.4
0;12;480;1;C;C03CA;715;196.96
0;12;480;1;C;C03DA;12;9.2
0;12;480;1;C;C03EA;15;8.24
0;12;480;1;C;C03EB;1;1.12
