vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;4;4;215.1;7.1;8.9;34;98.7;140
0;001;2;46;46;9193.8;3.6;14.2;61.2;214.7;523.3
0;001;3;94;94;61730.1;11.7;63.8;105.4;231;757.7
0;001;4;115;115;443154.2;70.5;252.3;720.5;1662.6;25944.5
0;002;2;7;7;3303.1;1.5;111.4;606.3;834.6;875.7
0;002;3;77;77;30184.9;11.4;74.2;221;475;1208.1
0;002;4;108;108;321405.2;68.7;438.7;855.3;3272.3;12299.5
0;003;1;287;284;253637.7;41.4;244.7;450.8;733.5;3963.1
0;003;2;381;378;577458.4;93.8;328.9;589.5;994;8293.3
0;003;3;159;158;528201.5;333.1;592.6;1165.1;3950.7;15254.4
0;003;4;94;94;1219112.1;338.2;1625.5;6768.9;16555.7;54848.3
0;004;1;11;10;2581.2;7.3;17.8;57.7;143.4;1882.8
0;004;2;46;41;24712.8;3.5;19.2;219.6;531.7;1334.6
0;004;3;227;218;178896.2;6.9;122.2;387.2;803.5;2319
0;004;4;1145;1130;2500873.6;31.3;374;910.7;1906.7;7815
0;005;1;2;2;480.2;91.1;91.1;240.1;389.2;389.2
0;005;2;11;10;3095.2;4.1;70;148.3;397.1;1441.5
0;005;3;69;68;47494.1;40.7;271;488.6;769.7;1647.2
0;005;4;252;250;451701.4;98.3;416;839.9;1662.2;8199.2
0;006;2;1;1;146.4;146.4;146.4;146.4;146.4;146.4
0;006;3;7;7;1917.1;98.2;189;274;388;421.8
0;006;4;2;2;1722;783.4;783.4;861;938.6;938.6
0;020;1;283;257;6846.4;3.1;3.4;6.6;14.2;119
0;020;2;102;97;5602.6;3.3;3.6;14.6;56.1;273.9
0;020;3;253;237;30518.2;3.3;7;23.5;115.1;596.8
0;020;4;187;181;79700;24.6;108.7;304.5;617;1317.4
0;021;1;1177;1081;18501.7;3.3;3.4;5.3;10.7;38.2
0;021;2;1768;1664;50268.1;3.3;3.5;6.7;11.6;79.6
0;021;3;1130;1084;131263.2;3.3;4.3;10;42;724.8
0;021;4;601;591;295973.4;3.4;17.5;173.3;498.2;1811.4
0;022;1;241;220;2347.5;1.8;3.4;3.6;9.1;18.8
0;022;2;234;212;3420.8;1.6;3.4;5.1;10.6;54.8
0;022;3;82;76;8998.8;1.8;3.5;8.3;26.5;956.3
0;022;4;24;23;14994.6;3.5;11.2;60.9;460.3;2279.9
0;023;1;844;676;8960.5;3.3;3.4;6.7;10.7;23.8
0;023;2;459;364;13401;3.3;3.4;6.6;12.2;168
0;023;3;146;123;22952.5;3.4;6.7;16.3;233;778.9
0;023;4;36;34;33384.2;5.2;194.3;447.2;953.6;5550.1
0;024;1;2111;1555;10922.9;3.3;3.4;3.6;10;14.2
