vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;2;13;7015;336.02;468.49;559.19;604.85;722.37
0;001;3;34;23028;341.88;498.72;615.5;756.42;856.58
0;001;4;153;189210;442.29;693.98;903.92;1313.41;3217.79
0;002;2;4;3173;644.87;681.11;770.37;905.25;987.13
0;002;3;24;21938;580.59;718.37;807.92;1108.91;1410.23
0;002;4;109;158267;618.41;870.11;1090.62;1672.48;3672.82
0;003;1;66;28346;210.46;250.03;291.84;587.42;979.92
0;003;2;82;44973;222.91;258.22;441.49;784.03;1186.74
0;003;3;140;106466;427.34;590.58;742.2;901.57;1210.41
0;003;4;463;449059;463.96;658.17;806.42;1087.78;2053.3
0;004;1;9;4107;200.87;284.39;402.57;547.55;794.34
0;004;2;58;28202;236.21;378.25;442.21;520.14;969.86
0;004;3;189;174110;239.83;487.12;778.77;1132.94;2106.85
0;004;4;2123;3191375;487.7;855.33;1218.36;1827.69;3628.26
0;005;1;39;18453;273.35;368.51;454.66;560.87;809.4
0;005;2;145;79718;268.34;390.92;489.04;633.61;963.73
0;005;3;104;82881;314.05;439.74;617.29;997.99;1681.38
0;005;4;154;167332;339.62;647.85;841.21;1327.26;2648.43
0;020;1;118;39804;207.18;262.72;315.88;377.21;551.39
0;020;2;188;94009;237.59;319.91;404.76;555.34;980.32
0;020;3;188;101591;195.69;244.01;400.21;675.04;1327.13
0;020;4;301;247599;228.9;388.83;631.31;1008.94;2035.72
0;021;1;1170;450814;235.89;291.89;346.3;414.52;668.9
0;021;2;1678;716612;233.18;292.77;362.35;480.58;820.75
0;021;3;716;452819;230.49;363.86;504.59;701.91;1459.37
0;021;4;783;767472;276.41;454.82;742.22;1248.18;2417.93
0;022;1;160;51241;207.73;241.84;297.43;362.52;499.78
0;022;2;311;129026;232.05;287.62;348.88;447.75;815.38
0;022;3;111;81593;255.88;395.06;585.86;884.81;1549.79
0;022;4;76;62550;224.98;322.91;525.71;892.63;2359.52
0;023;1;734;196918;190.67;218.64;245.03;289.34;435.2
0;023;2;401;152570;207.71;258.53;335.89;426.05;756.55
0;023;3;207;153874;284.37;383.17;530.75;825.91;2340.82
0;023;4;66;65885;288.87;490.55;743.83;1345.79;2298.95
0;024;1;1154;295913;194.5;222.42;247.66;274.72;351.49
0;024;2;2319;659946;199.09;232.05;261.92;302.55;438.93
0;024;3;634;329288;221.87;276.87;364.63;580.45;1280.83
0;024;4;112;121649;252.55;472.08;788.75;1315.7;3428.95
0;025;1;2284;509959;172.64;193.89;211.38;233.01;304.43
0;025;2;297;77348;185.94;207.82;238.53;283.65;410.41
0;025;3;43;20206;199.44;222.91;292;547.35;1315.48
0;025;4;5;8050;281.57;408.48;1040.14;1076.77;5243.02
0;026;1;730;211176;192.1;219.58;250.03;293.85;498.29
0;026;2;474;178026;202.66;249.25;297.74;402.53;749.58
0;026;3;269;184409;245.28;407.27;531.71;797.73;1503.45
0;026;4;115;134705;303;549.08;929.79;1482.21;2628.64
0;040;1;153;39854;185.84;216.53;230.58;268.42;424.67
0;040;2;199;68643;201.44;234.28;271.4;358.73;725.05
0;040;3;133;69043;214.03;258.53;356.6;535.75;1434.17
0;040;4;45;33944;254.08;368.63;639.13;1163.4;1783.61
0;041;1;345;104194;190.67;222.64;255.51;318.92;538.39
0;041;2;1297;489474;201.21;249.28;311.42;414.82;815.87
0;041;3;1048;541444;224.92;312.31;432.01;613.09;1102.4
0;041;4;242;153761;253.45;387.31;545.68;752.24;1451.29
0;042;1;2417;887035;187.28;227.23;283.79;400;822.02
0;042;2;5988;2895791;215.74;296.56;392.71;551.83;1053.7
0;042;3;3086;1864114;252.71;373.9;499.64;701.66;1319.45
0;042;4;485;388089;285.45;487.26;681.41;993.29;1820.77
0;043;1;1216;311667;188.03;212.26;238.26;279.23;376.06
0;043;2;750;257622;201.12;241.34;288.83;351.07;700.31
0;043;3;182;84765;211.01;280.33;356.3;502.57;1098.47
0;043;4;23;13181;254.2;316.44;490.17;734.87;1349.96
