vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;31594;4815.86;4815.86;7567.78;19210.18;19210.18
0;001;2;480633;5503.84;6971.03;8228.68;10115.93;17744.44
0;001;3;1258788;6337.3;8830.77;11880.28;15487.75;28895.16
0;001;4;4782939;8255.76;15898.08;29151.58;43562.88;111948.98
0;002;1;16686;16685.75;16685.75;16685.75;16685.75;16685.75
0;002;2;46690;13248.4;13248.4;14573.24;18868.68;18868.68
0;002;3;1169393;8873.92;13759.6;15898.08;18547.76;27155.56
0;002;4;3677018;14662;18547.76;26195.15;39902.84;76178.3
0;003;1;4095361;7276.16;10576.2;14280.84;18696.96;25857.08
0;003;2;6276482;7730.92;10317.34;13983.87;18948.65;29399.36
0;003;3;3350012;8662.24;12993.36;17735.64;26555.92;52984.62
0;003;4;3657325;16783.09;21197.44;27953.6;46505.7;90150.36
0;004;1;73469;549.12;549.12;2307.64;13452.48;23394.88
0;004;2;485989;415;3652.68;8398.38;19437.95;55176.99
0;004;3;4296312;679.29;7227.75;17046.48;25359.93;52984.62
0;004;4;38423358;1038.72;14347.92;27606.15;46789.76;86254.61
0;005;1;19067;8863.92;8863.92;9533.66;10203.4;10203.4
0;005;2;244274;6455.82;10833.68;19703.86;29704.98;79805.68
0;005;3;1380448;6034.35;12401.52;17861.2;28635;49534.56
0;005;4;7843358;7386.6;15639.01;24508.22;37537.85;69377.92
0;006;2;34781;9405.5;9405.5;10139.68;15235.66;15235.66
0;006;3;240134;10129;13174.79;15255.02;27313.46;41231.56
0;006;4;36433;36433.1;36433.1;36433.1;36433.1;36433.1
0;020;1;1098879;818.68;2655.55;3697.15;6552.9;14905.17
0;020;2;1055147;667.43;3183.32;6497.7;12013.74;29502.63
0;020;3;2835684;576.91;2982.54;8425.46;15341.18;31154.1
0;020;4;3568153;2184.3;7026;15305.1;29507.24;54691.47
0;021;1;4544672;1038.72;2343.96;3335.22;4776.86;10460.38
0;021;2;9247224;1563.42;2715.45;3912.37;5977.36;13805.25
0;021;3;12648475;1737.04;3741.44;6253.68;11883.52;36344.49
0;021;4;14223765;806.72;6513.9;14357.46;27099.28;60015.43
0;022;1;670122;729.46;1425.18;2073.15;2994.25;5700.72
0;022;2;1149846;950.12;2007.72;2894;4773.7;18396.77
0;022;3;1102311;1324.84;3295.45;6004.23;15193.97;46871.01
0;022;4;725185;1397.68;7687.24;13977.49;28216.5;54510.59
0;023;1;1242786;433.93;519.36;1026.26;2024.28;4827.48
0;023;2;2248809;540.16;1819.04;3461.46;6087.8;18236.42
0;023;3;2554639;1860.2;4810.52;8884.47;17324.48;47235.72
0;023;4;1274641;5067.6;12585.98;19017.6;29945.72;70155.39
0;024;1;3610162;558.91;1033.46;1538.61;2124.44;3479.63
0;024;2;4334360;705.08;1314.15;1947.6;2894;7770.6
0;024;3;10850746;590.7;1735.72;4193.04;8943.74;29079.69
0;024;4;3992966;633.73;2894;9387.57;21078;47027.5
