vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;42993;15800.7;15800.7;21496.7;27192.7;27192.7
0;001;1;2;2;2942;1471.17;1471.17;1471.17;1471.17;1471.17
0;001;1;3;2;2682;1341.15;1341.15;1341.15;1341.15;1341.15
0;001;1;6;2;1070;498.88;498.88;534.93;570.99;570.99
0;001;1;7;2;225;22.5;22.5;112.5;202.5;202.5
0;001;1;9;2;626;299;299;312.93;326.86;326.86
0;001;1;12;2;631;304.88;304.88;315.7;326.52;326.52
0;001;2;1;37;582190;12994.75;15800.7;15800.7;15800.7;15833.7
0;001;2;2;37;60855;1284.83;1467.68;1471.17;1911.48;1911.48
0;001;2;3;37;20342;151.6;304.88;461.65;812.2;1256.03
0;001;2;4;3;577;72.07;72.07;72.07;432.4;432.4
0;001;2;6;37;13289;135.21;249.99;330.35;402.81;734.08
0;001;2;7;36;5413;56.25;78.69;134.07;201.59;289.32
0;001;2;9;37;14021;271.48;299.34;382.58;388.65;617.94
0;001;2;10;1;665;665.22;665.22;665.22;665.22;665.22
0;001;2;12;37;24222;86.35;277.25;658.04;963.11;1452.22
0;001;2;13;5;403;51.25;51.25;66.87;100.3;133.74
0;001;3;1;86;1334653;8121.11;15800.7;15800.7;15800.7;18952.89
0;001;3;2;86;141532;1177.64;1471.17;1471.17;1911.48;2224.89
0;001;3;3;85;75150;151.6;478.68;726.65;1008.17;1938.76
0;001;3;4;14;8722;72.07;72.07;134.57;370.54;4159.52
0;001;3;6;86;59302;86.39;357.49;543.01;901.92;1698.16
0;001;3;7;84;21198;37.5;93.75;178.1;301.27;651.39
0;001;3;9;79;41149;268.13;326.86;382.92;487.2;766.03
0;001;3;10;1;475;475.16;475.16;475.16;475.16;475.16
0;001;3;12;86;67792;138.87;362.23;678.06;1068.19;1535.66
0;001;3;13;13;3259;51.25;66.87;129.35;209.55;994.62
0;001;4;1;89;1576814;13515.89;15800.7;16068.22;17281.48;32469.97
0;001;4;2;90;199281;1449.57;1471.17;1971.36;2885.13;3961.5
0;001;4;3;89;416242;474.28;1053.64;2266.37;3790.84;17319.24
0;001;4;4;57;86284;78.84;261.03;859.3;1305.15;8302.07
0;001;4;6;89;176427;506.34;826.62;1375.43;2248.09;6607.15
0;001;4;7;89;73090;112.5;311.37;513.76;1046.78;2110.15
0;001;4;9;89;63498;271.48;382.58;500.09;703.23;1260.06
0;001;4;10;6;2361;80.25;365;422.36;475.16;595.53
0;001;4;12;90;162446;364.18;900.81;1447.9;2314.23;4462.47
0;001;4;13;26;10528;51.25;102.5;184.99;358.75;1547.26
0;002;2;1;7;104269;10193.62;10193.62;13093.67;20137.21;24454.17
0;002;2;2;7;11324;991.29;1471.17;1623.36;2003.2;2003.2
0;002;2;3;7;9981;546.14;1380.26;1514.33;1694.41;1837.35
0;002;2;4;6;2735;180.15;180.15;458.63;728.65;728.65
0;002;2;6;7;6363;330.75;660.96;829.68;1294.15;1553.29
0;002;2;7;6;2175;128.02;175.27;322.17;475.74;751.88
0;002;2;9;7;2855;65.09;136.68;408.16;666.16;716.49
0;002;2;12;7;7301;236.93;656.66;914.48;1186.32;2493.63
0;002;2;13;4;711;51.25;125.93;202.8;229.41;253.83
