vrai_hop;rdrg;SI;N;moy_gemid
0;050;2;330;0.28
0;050;3;111;0.66
0;050;4;72;11.41
0;051;1;596;0.02
0;051;2;251;0.09
0;051;3;27;4.21
0;051;4;6;63.26
0;052;1;750;0.51
0;052;2;672;3.72
0;052;3;709;10.92
0;052;4;244;27.39
0;053;1;6631;0.05
0;053;2;4738;0.58
0;053;3;2661;2.84
0;053;4;520;22.08
0;054;1;3104;0.04
0;054;2;1684;0.8
0;054;3;185;3.4
0;054;4;7;47.89
0;055;1;707;2.63
0;055;2;802;2.13
0;055;3;475;7.3
0;055;4;240;21.3
0;056;1;797;1.07
0;056;2;491;0.94
0;056;3;145;4.89
0;056;4;31;9.99
0;057;1;7889;0.01
0;057;2;1087;0.5
0;057;3;143;0.35
0;057;4;16;0.43
0;058;1;18087;4.4
0;058;2;9418;2.87
0;058;3;1483;10.77
0;058;4;245;19.87
0;070;1;275;114.65
0;070;2;194;118.01
0;070;3;20;130.26
0;071;1;2975;253.61
0;071;2;2595;242.42
0;071;3;95;308.99
0;071;4;4;364.64
0;072;1;1512;81.29
0;072;2;527;159.2
0;072;3;40;72.27
0;072;4;7;19.62
0;073;1;3406;224.1
0;073;2;1503;233
0;073;3;120;227.65
0;073;4;6;218.98
0;080;1;250;0
0;080;2;121;0.06
0;080;3;25;0
0;080;4;3;0
0;081;1;277;2.72
0;081;2;448;0.06
0;081;3;66;1.6
0;081;4;4;0
0;082;1;776;8.71
0;082;2;1024;6.27
0;082;3;387;2.98
0;082;4;41;13.44
0;090;1;70;4.43
0;090;2;72;238.97
0;090;3;33;220.63
0;090;4;135;329.85
0;091;1;271;10718.95
0;091;2;190;3769.82
0;091;3;39;29.22
0;091;4;125;261.47
0;092;1;3308;221.39
0;092;2;414;223.91
0;092;3;68;213.4
0;092;4;4;488.9
0;093;1;5766;17.58
0;093;2;984;18.41
0;093;3;55;33.02
0;093;4;11;240.6
0;094;1;1242;5.11
0;094;2;437;6.31
0;094;3;66;20.6
0;094;4;18;151.49
0;095;1;493;7.87
0;095;2;187;5.31
0;095;3;9;0
0;095;4;1;0
0;096;1;753;1.06
0;096;2;225;1.6
0;096;3;7;0
0;096;4;2;79.21
0;097;1;7044;0.96
0;097;2;1060;2.17
0;097;3;78;10.34
0;097;4;7;69.03
0;098;1;11302;15.76
0;098;2;1808;22.86
0;098;3;132;50.42
0;098;4;25;100.5
0;110;1;449;13.48
0;110;2;769;35.5
0;110;3;580;70.67
0;110;4;148;88.79
0;111;1;2328;0.05
0;111;2;2005;1.04
0;111;3;366;0.9
0;111;4;20;1.69
0;112;1;543;0.16
0;112;2;361;4.2
0;112;3;145;0.37
0;112;4;26;18.14
0;113;1;7353;0.1
0;113;2;5064;0.48
0;113;3;751;2.49
0;113;4;90;9.02
0;114;1;2808;8.13
0;114;2;1045;5.94
0;114;3;355;19.67
0;114;4;129;9.65
0;115;1;2210;2.53
0;115;2;3655;0.56
0;115;3;260;5.55
0;115;4;71;7.5
0;120;1;387;336.55
0;120;2;795;344.96
0;120;3;382;389.65
0;120;4;239;495.24
0;121;1;1031;169.52
0;121;2;1652;209.8
0;121;3;800;228.59
0;121;4;473;384.88
0;122;1;168;82.61
0;122;2;211;173.16
0;122;3;135;216.86
0;122;4;131;228.41
0;130;1;5;0
0;130;2;26;9.48
0;130;3;196;56.85
0;130;4;1508;54.07
0;131;1;52;6.12
0;131;2;153;2.47
0;131;3;374;14.19
0;131;4;195;13.14
0;132;1;21;0.34
0;132;2;40;0.18
0;132;3;23;0
0;132;4;7;0
0;133;1;212;5.73
0;133;2;710;2.2
0;133;3;849;20.31
0;133;4;356;45.64
0;134;1;546;2.13
0;134;2;2143;2.28
0;134;3;1458;8.01
0;134;4;447;26.17
0;135;1;495;0.9
0;135;2;731;2.13
0;135;3;380;6.83
0;135;4;97;91.62
0;136;1;607;34.93
0;136;2;3990;31.02
0;136;3;3776;43.75
0;136;4;573;81.84
0;137;1;582;2.82
0;137;2;1953;5.89
0;137;3;2576;12.06
0;137;4;2016;27.57
0;138;1;364;0.06
0;138;2;174;0.16
0;138;3;84;0.25
0;138;4;16;0.15
0;139;1;7854;0.16
0;139;2;10509;1.96
0;139;3;9026;4.54
0;139;4;3999;16.34
0;140;1;3352;2.65
0;140;2;9248;1.75
0;140;3;9442;3.54
0;140;4;3012;12.87
0;141;1;8479;0.42
0;141;2;4421;0.91
0;141;3;1780;2.19
0;141;4;204;9.16
0;142;1;222;12.8
0;142;2;572;7.56
0;142;3;472;11.27
0;142;4;143;23.27
0;143;1;931;50.75
0;143;2;1471;49.38
0;143;3;716;56.25
0;143;4;222;98.88
0;144;1;9883;1.71
0;144;2;9812;4.17
0;144;3;4174;6.7
0;144;4;826;22.42
0;160;1;9;1160.42
0;160;2;13;1358.79
0;160;3;20;1803.84
0;160;4;68;2459.29
0;161;1;189;3663.5
0;161;2;378;2951.08
0;161;3;412;3868.75
0;161;4;110;5235.44
0;162;1;48;3533.56
0;162;2;133;4461.14
0;162;3;332;4357.3
0;162;4;360;4864.78
0;163;1;316;3326.29
0;163;2;756;4251.84
0;163;3;1196;4309.78
0;163;4;764;4654.67
0;164;4;1;1724.18
0;165;1;90;1355.57
0;165;2;740;1416.05
0;165;3;903;1928.91
0;165;4;485;2459.32
0;166;1;135;1288.79
0;166;2;1782;1355.51
0;166;3;1345;1437.35
0;166;4;437;1697.54
0;167;1;401;3439.23
0;167;2;281;3432.39
0;167;3;198;3171.24
0;167;4;82;3276.58
0;168;1;668;1704.42
0;168;2;1526;1766.54
0;168;3;734;1558.68
0;168;4;652;2328.35
0;169;1;72;760.8
0;169;2;306;1199.47
0;169;3;208;1217.76
0;169;4;243;1294.38
0;170;1;28;4336.98
0;170;2;216;4891.45
0;170;3;169;5037.92
0;170;4;58;4987.9
0;171;1;2049;5050.05
0;171;2;3504;5064.84
0;171;3;1116;4987.56
0;171;4;243;5104.66
0;172;1;47;105.25
0;172;2;257;333.01
0;172;3;396;647.32
0;172;4;200;788.86
0;173;1;6820;1336.67
0;173;2;8378;1320.21
0;173;3;2744;1264.01
0;173;4;628;1573.16
0;174;1;1857;1901.17
0;174;2;3241;1939.04
0;174;3;843;1943.95
0;174;4;469;2266.45
0;175;1;10576;1655.41
0;175;2;8804;1921.3
0;175;3;1809;1772.77
0;175;4;355;1881.55
0;176;1;1283;3748.04
0;176;2;1105;3803.81
0;176;3;201;3791.26
0;176;4;26;5705.51
0;177;1;363;2339.87
0;177;2;364;1341.55
0;177;3;109;1344.44
0;177;4;29;1295.45
0;178;1;58;4.8
0;178;2;250;14.87
0;178;3;146;11.16
0;178;4;17;41.39
0;179;1;4740;52.05
0;179;2;483;39.96
0;179;3;31;133.57
0;179;4;10;310.56
0;180;1;190;22.77
0;180;2;371;54.17
0;180;3;294;93.79
0;180;4;146;178.04
0;190;1;1911;53.69
0;190;2;5073;50.64
0;190;3;2217;51.38
0;190;4;1310;138.83
0;191;1;3664;71.37
0;191;2;2824;90.07
0;191;3;2360;110.16
0;191;4;300;268.53
0;192;1;9779;70.26
0;192;2;10742;72.27
0;192;3;747;61.7
0;192;4;62;193.94
0;193;1;4;0
0;193;2;62;1.49
0;193;3;76;2.3
0;193;4;73;17.46
0;194;1;1100;32.15
0;194;2;8528;7.18
0;194;3;7955;9.19
0;194;4;2019;30.96
0;195;1;289;8.54
0;195;2;308;13.23
0;195;3;378;16.51
0;195;4;65;18.17
0;196;1;208;10.52
0;196;2;184;2.56
0;196;3;230;6.73
0;196;4;201;35.77
0;197;1;1466;84.77
0;197;2;2752;51.89
0;197;3;1604;44.25
0;197;4;309;100.34
0;198;1;1122;96.17
0;198;2;2051;71.73
0;198;3;435;59.95
0;198;4;74;102
0;199;1;952;7.76
0;199;2;1592;5.72
0;199;3;342;3.44
0;199;4;29;24.07
0;200;1;200;47.56
0;200;2;594;54.61
0;200;3;366;10.28
0;200;4;79;114.94
0;201;1;5613;48.28
0;201;2;9433;96.71
0;201;3;3260;101.6
0;201;4;793;185.77
0;202;1;969;23.28
0;202;2;1482;18.12
0;202;3;388;4.92
0;202;4;58;7.55
0;203;1;3095;1.25
0;203;2;3003;2.36
0;203;3;325;2.59
0;203;4;21;4.36
0;204;1;3081;1.83
0;204;2;4213;5.84
0;204;3;1132;7.29
0;204;4;110;6.7
0;205;1;49;3.33
0;205;2;212;5.91
0;205;3;104;8.26
0;205;4;29;11.01
0;206;1;130;96.17
0;206;2;514;76.81
0;206;3;502;52.28
0;206;4;219;42.82
0;207;1;2638;37.22
0;207;2;1920;55.21
0;207;3;711;24.26
0;207;4;271;21.79
0;220;1;2070;235.21
0;220;2;943;416.87
0;220;3;1127;451.11
0;220;4;692;562.37
0;221;1;2758;794.44
0;221;2;5081;716.81
0;221;3;4587;629.01
0;221;4;2235;644.82
0;222;1;309;51.52
0;222;2;174;130.11
0;222;3;99;99.8
0;222;4;34;248.59
0;223;1;822;202.93
0;223;2;772;214.16
0;223;3;338;272.23
0;223;4;109;331.95
0;224;1;1060;95.38
0;224;2;520;114.59
0;224;3;313;93.94
0;224;4;160;148.91
0;225;1;9123;35.62
0;225;2;3702;34.29
0;225;3;296;41.59
0;225;4;67;239.29
0;226;1;7879;95.19
0;226;2;1352;77.64
0;226;3;213;107.07
0;226;4;63;238.69
0;227;1;5901;68.03
0;227;2;2555;90.09
0;227;3;340;111.23
0;227;4;74;168.91
0;228;1;13466;92.46
0;228;2;3071;85.49
0;228;3;265;113.46
0;228;4;56;227.94
0;229;1;713;64.91
0;229;2;680;124.6
0;229;3;403;140.91
0;229;4;277;253.12
0;240;1;1013;67.36
0;240;2;3262;99.49
0;240;3;2380;167.55
0;240;4;578;275.89
0;241;1;2338;3.18
0;241;2;4289;8.14
0;241;3;1980;18.92
0;241;4;639;38.36
0;242;1;208;2.9
0;242;2;380;10.72
0;242;3;223;12.39
0;242;4;111;55.46
0;243;1;4192;13.82
0;243;2;3981;23.22
0;243;3;1223;29.06
0;243;4;535;138.79
0;244;1;3511;1.22
0;244;2;3645;2.66
0;244;3;1112;6.92
0;244;4;427;19.71
0;245;1;1126;3.73
0;245;2;1038;4.27
0;245;3;360;4.44
0;245;4;294;15.06
0;246;1;261;18.68
0;246;2;549;4.35
0;246;3;348;16.08
0;246;4;223;16.07
0;247;1;2686;3.64
0;247;2;3157;17.55
0;247;3;1338;13.79
0;247;4;941;69.26
0;248;1;240;11.6
0;248;2;204;11.36
0;248;3;165;23.48
0;248;4;126;25.35
0;249;1;15467;0.58
0;249;2;9649;1.43
0;249;3;2294;2.86
0;249;4;806;12.25
0;250;1;13215;4.61
0;250;2;10437;13.31
0;250;3;3613;17.64
0;250;4;2007;46.61
0;260;1;282;381.11
0;260;2;649;395.52
0;260;3;400;561.73
0;260;4;675;423.28
0;261;1;99;181.91
0;261;2;222;297.87
0;261;3;144;354.57
0;261;4;171;349.51
0;262;1;220;79.89
0;262;2;298;65.28
0;262;3;120;105.53
0;262;4;151;202.73
0;263;1;10825;220.66
0;263;2;5260;206.03
0;263;3;755;177.08
0;263;4;181;271.3
0;264;1;237;104.55
0;264;2;243;203.88
0;264;3;218;185.12
0;264;4;213;305.7
0;280;1;206;47.43
0;280;2;1355;34.03
0;280;3;1766;28.69
0;280;4;797;58.09
0;281;1;422;166.23
0;281;2;2069;157.75
0;281;3;1843;174.88
0;281;4;386;226.36
0;282;1;1603;36.08
0;282;2;2711;65.99
0;282;3;802;56.27
0;282;4;744;60.84
0;283;1;972;25.22
0;283;2;1428;28.04
0;283;3;1079;80.44
0;283;4;470;146.59
0;284;1;2711;71.15
0;284;2;3956;105.24
0;284;3;1599;138.21
0;284;4;647;147.85
0;300;1;63;3920.12
0;300;2;92;2837.75
0;300;3;142;2821.28
0;300;4;38;2787.13
0;301;1;971;1458.13
0;301;2;2425;1529.01
0;301;3;2095;1569.82
0;301;4;454;1599.69
0;302;1;18808;1983.05
0;302;2;14435;1957.1
0;302;3;2700;1808.44
0;302;4;270;2082.84
0;303;1;120;4309.08
0;303;2;75;4755.43
0;303;3;30;5272.18
0;303;4;16;4370.87
0;304;1;5686;2192.89
0;304;2;1913;2467.91
0;304;3;536;2689.21
0;304;4;54;3417.65
0;305;1;31;1.2
0;305;2;93;94.41
0;305;3;92;191.05
0;305;4;38;238.86
0;306;1;1219;1527.26
0;306;2;826;1617.06
0;306;3;107;1661.42
0;306;4;25;1574.31
0;307;1;241;205.85
0;307;2;78;168.88
0;307;3;28;245.04
0;307;4;15;622.96
0;308;1;2630;345.49
0;308;2;4037;349.07
0;308;3;2446;380.18
0;308;4;652;441.72
0;309;1;1065;128.58
0;309;2;621;296.81
0;309;3;327;427.22
0;309;4;89;555.96
0;310;1;15549;220.14
0;310;2;6149;516.93
0;310;3;597;582.53
0;310;4;120;826.7
0;311;1;62;1.43
0;311;2;19;0.93
0;311;3;2;0
0;312;1;232;48.52
0;312;2;329;72.03
0;312;3;228;143.62
0;312;4;73;326.43
0;313;1;17291;76.78
0;313;2;3821;115.5
0;313;3;640;291.86
0;313;4;86;284.51
0;314;1;9922;63.06
0;314;2;1811;71.22
0;314;3;183;131.79
0;314;4;21;16.03
0;315;1;22310;66.73
0;315;2;6238;156.22
0;315;3;608;255.8
0;315;4;113;329.75
0;316;1;4825;58.43
0;316;2;653;68.25
0;316;3;61;59.14
0;316;4;7;84.59
0;317;1;6533;11.57
0;317;2;923;20.84
0;317;3;117;39.09
0;317;4;33;122.95
0;318;1;3338;8.17
0;318;2;732;53.49
0;318;3;80;53.68
0;318;4;14;15.49
0;319;1;2495;20.24
0;319;2;500;54.21
0;319;3;76;59.7
0;319;4;18;206.72
0;320;1;3437;275.65
0;320;2;1180;1130.01
0;320;3;261;447.68
0;320;4;87;324.67
0;340;1;382;38.69
0;340;2;625;41.99
0;340;3;239;109.98
0;340;4;74;106.37
0;341;1;703;0.28
0;341;2;1474;0.67
0;341;3;1122;2.9
0;341;4;161;15.22
0;342;1;5828;3.42
0;342;2;2232;3.29
0;342;3;758;5.94
0;342;4;152;19.94
0;343;1;951;7.13
0;343;2;2852;10.43
0;343;3;1999;18.83
0;343;4;326;34.11
0;344;1;52;0
0;344;2;244;8.47
0;344;3;121;3.75
0;344;4;26;55.01
0;345;1;91;0
0;345;2;225;0.87
0;345;3;73;4.77
0;345;4;23;36.81
0;346;1;1048;4.22
0;346;2;1252;5.24
0;346;3;540;8.46
0;346;4;120;45.34
0;347;1;12038;6.35
0;347;2;6390;2.75
0;347;3;1641;8.19
0;347;4;263;20.63
0;348;1;1293;29.81
0;348;2;1730;26.82
0;348;3;717;9.87
0;348;4;65;58.07
0;349;1;953;6.36
0;349;2;934;10.29
0;349;3;229;38.67
0;349;4;48;19.16
0;350;1;1928;2.15
0;350;2;1783;2.35
0;350;3;614;4.31
0;350;4;67;13.25
0;351;1;2136;5.28
0;351;2;1568;9.26
0;351;3;622;11
0;351;4;153;17.26
0;360;1;168;3.86
0;360;2;434;34.57
0;360;3;334;117.7
0;360;4;99;128.03
0;361;1;2251;26.57
0;361;2;871;20.08
0;361;3;175;66.12
0;361;4;49;260.23
0;362;1;3088;46.05
0;362;2;2604;38.3
0;362;3;107;32.55
0;362;4;13;33.2
0;363;1;7660;30.95
0;363;2;4430;26.21
0;363;3;137;89.44
0;363;4;7;53.26
0;364;1;5550;8.22
0;364;2;1340;74.14
0;364;3;313;312.28
0;364;4;85;360.39
0;380;1;97;0
0;380;2;527;15.56
0;380;3;522;2.67
0;380;4;125;35.83
0;381;1;460;0.02
0;381;2;601;2.08
0;381;3;232;6.14
0;381;4;57;21.19
0;382;1;116;3.51
0;382;2;441;2.67
0;382;3;445;9.76
0;382;4;88;24.55
0;383;1;4533;0.08
0;383;2;3087;1.13
0;383;3;1251;2.35
0;383;4;298;19.16
0;384;1;3677;0.36
0;384;2;2513;1.42
0;384;3;1030;2.83
0;384;4;199;44.34
0;385;1;1952;3.76
0;385;2;1232;2.11
0;385;3;369;18.01
0;385;4;58;13.28
0;400;1;220;189.77
0;400;2;20;648.93
0;400;3;445;335.74
0;400;4;89;648.9
0;401;1;215;235.86
0;401;2;189;46.76
0;401;3;76;436.06
0;401;4;25;453.41
0;402;1;124;0.37
0;402;2;150;68.39
0;402;3;169;261.64
0;402;4;33;538.51
0;403;1;5979;569.35
0;403;2;2431;969.35
0;403;3;210;986.42
0;403;4;59;1160.28
0;404;1;4597;137.02
0;404;2;1938;155.72
0;404;3;99;145.37
0;404;4;25;213.49
0;405;1;263;461.91
0;405;2;330;551.5
0;405;3;227;778.7
0;405;4;150;810.65
0;420;1;6771;0.63
0;420;2;4028;1.67
0;420;3;1942;2.95
0;420;4;530;20.83
0;421;1;839;0.99
0;421;2;3423;4.64
0;421;3;1317;19.53
0;421;4;226;41.7
0;422;1;3679;0.03
0;422;2;4340;2.53
0;422;3;2530;5.11
0;422;4;1171;14.47
0;423;1;206;9.57
0;423;2;228;26.67
0;423;3;72;24.96
0;423;4;21;9.96
0;424;1;797;3.43
0;424;2;1501;4.24
0;424;3;613;3.6
0;424;4;100;15.43
0;440;1;18;53.86
0;440;2;208;43.31
0;440;3;154;85.12
0;440;4;45;276.88
0;441;1;160;2842.95
0;441;2;275;368.37
0;441;3;519;429.87
0;441;4;154;612.93
0;442;1;570;269.48
0;442;2;739;265.92
0;442;3;269;289.31
0;442;4;158;338.92
0;443;1;1308;161.57
0;443;2;960;180
0;443;3;353;278.39
0;443;4;167;352.47
0;444;1;64;290.22
0;444;2;319;234.92
0;444;3;130;289.94
0;444;4;11;557.19
0;445;1;1126;180.32
0;445;2;378;52.7
0;445;3;121;53.04
0;445;4;25;345.39
0;446;1;9088;57.79
0;446;2;5234;65.28
0;446;3;665;73.09
0;446;4;118;166.77
0;447;1;582;750.7
0;447;2;1286;515.48
0;447;3;483;394.21
0;447;4;147;504.23
0;460;1;326;18.95
0;460;2;2057;10.75
0;460;3;2775;18.26
0;460;4;804;44.78
0;461;1;165;23.52
0;461;2;515;17.24
0;461;3;497;32.84
0;461;4;99;45.45
0;462;1;234;0.07
0;462;2;281;2.21
0;462;3;175;9.76
0;462;4;27;45.01
0;463;1;5804;3.17
0;463;2;6224;6.31
0;463;3;3066;6.3
0;463;4;772;22.55
0;464;1;1070;25.41
0;464;2;701;30.3
0;464;3;39;83.84
0;464;4;5;161.69
0;465;1;5896;33.13
0;465;2;3596;48.33
0;465;3;363;70.79
0;465;4;71;117.86
0;466;1;297;13.81
0;466;2;1098;12.27
0;466;3;694;18.04
0;466;4;115;36.09
0;467;1;1030;2.61
0;467;2;997;4.55
0;467;3;310;6.11
0;467;4;38;11.82
0;468;1;1680;22.93
0;468;2;2070;24.32
0;468;3;965;24.85
0;468;4;78;36.49
0;480;1;3153;216.45
0;480;2;1174;223.73
0;480;3;133;309.74
0;480;4;38;222.07
0;481;1;960;7.68
0;481;2;211;1397.2
0;481;3;29;5.63
0;481;4;7;146.53
0;482;1;5175;9.88
0;482;2;2782;15.72
0;482;3;476;50.99
0;482;4;81;130.54
0;483;1;2781;17.56
0;483;2;524;19.27
0;483;3;42;28.07
0;483;4;6;126.88
0;484;1;756;3.08
0;484;2;1098;21.82
0;484;3;287;24.41
0;484;4;16;60.3
0;500;1;172;11.08
0;500;2;431;12.56
0;500;3;319;29.38
0;500;4;68;29.38
0;501;1;1929;4.13
0;501;2;1398;2.86
0;501;3;448;3.33
0;501;4;68;10.87
0;510;1;771;162.17
0;510;2;685;143.31
0;510;3;147;185.58
0;510;4;146;230.66
0;511;1;144;68.68
0;511;2;273;101.08
0;511;3;74;87.1
0;511;4;41;357.77
0;512;1;399;157.23
0;512;2;281;147.2
0;512;3;41;182.79
0;512;4;8;319.07
0;513;1;17025;108.69
0;513;2;4737;133.87
0;513;3;262;146.61
0;513;4;51;240.14
0;514;1;7847;284.99
0;514;2;1299;316.88
0;514;3;129;237.13
0;514;4;8;536.63
0;515;1;1213;23.88
0;515;2;377;31.55
0;515;3;54;121.6
0;515;4;2;486.37
0;516;1;1097;35.32
0;516;2;296;72.05
0;516;3;50;82.74
0;516;4;7;24.97
0;517;1;1005;5.83
0;517;2;373;16.88
0;517;3;48;48.5
0;517;4;11;219.41
0;518;1;524;95.65
0;518;2;310;124.51
0;518;3;85;172.35
0;518;4;17;375.8
0;530;1;99;10.99
0;530;2;361;32.04
0;530;3;425;41.95
0;530;4;94;101.7
0;531;1;640;1.46
0;531;2;263;0.9
0;531;3;58;1.59
0;531;4;6;22.02
0;532;1;1412;33.4
0;532;2;506;24.28
0;532;3;87;16.97
0;532;4;8;0
0;540;1;10590;0.15
0;540;2;9656;0.47
0;540;3;3233;3.16
0;540;4;137;575.55
0;541;1;103;4.46
0;541;2;174;4.9
0;541;3;90;3.42
0;541;4;8;158.43
0;542;1;112;1.58
0;542;2;189;0.93
0;542;3;73;38.48
0;542;4;6;0
0;543;1;224;8.2
0;543;2;167;59.37
0;543;3;42;92.31
0;543;4;9;578.96
0;544;1;1556;2.02
0;544;2;437;10.89
0;544;3;30;0
0;544;4;3;36.26
0;560;1;49543;0.09
0;560;2;37611;0.07
0;560;3;6840;0.26
0;560;4;60;0.68
0;561;1;672;1.02
0;561;2;617;0.99
0;561;3;108;7.58
0;561;4;13;0
0;562;1;1061;130.14
0;562;2;310;124.07
0;562;3;34;119.99
0;562;4;1;0
0;563;1;5158;0.02
0;563;2;1163;0.3
0;563;3;383;0.36
0;563;4;2;0
0;564;1;772;1.12
0;564;2;205;0.86
0;564;3;36;2.87
0;564;4;2;0
0;565;1;802;0
0;565;2;66;0
0;565;3;10;0
0;566;1;5271;0.88
0;566;2;4500;2.99
0;566;3;900;3.26
0;566;4;18;59.6
0;580;1;95;0.22
0;580;2;106;13.53
0;580;3;47;1.24
0;580;4;15;0
0;581;1;14;0
0;581;2;8;0
0;581;3;9;36.72
0;581;4;1;0
0;582;4;1;513.27
0;583;2;3;1991.32
0;583;4;6;3527.39
0;590;4;18;198.75
0;591;1;4;0
0;591;2;5;0
0;591;3;7;4.85
0;591;4;55;14.42
0;592;4;30;203.55
0;593;1;6;95.46
0;593;2;13;0
0;593;3;28;7.74
0;593;4;111;17.58
0;600;2;1;56.81
0;600;3;2;58.65
0;600;4;33;311.59
0;601;1;4;0
0;601;2;19;0
0;601;3;34;3.04
0;601;4;61;6.45
0;602;1;10;1.43
0;602;2;43;4.57
0;602;3;85;5.89
0;602;4;69;30.27
0;603;1;75;0
0;603;2;126;2.08
0;603;3;54;7.69
0;603;4;21;23.97
0;610;2;4;503.88
0;610;3;2;179.28
0;610;4;29;766.77
0;611;1;18;0
0;611;2;49;1.98
0;611;3;55;1.32
0;611;4;34;14.14
0;612;1;34;0
0;612;2;63;1.82
0;612;3;77;5.29
0;612;4;30;0
0;613;1;8;0
0;613;2;28;8.92
0;613;3;19;3.21
0;613;4;3;0
0;614;1;281;0.15
0;614;2;203;0.97
0;614;3;77;4.1
0;614;4;16;0
0;620;1;1;297.05
0;620;2;6;156.09
0;620;3;6;73.38
0;620;4;45;983.52
0;621;1;29;0
0;621;2;54;6.51
0;621;3;45;1.73
0;621;4;31;5.39
0;622;1;28;0
0;622;2;51;9.02
0;622;3;47;6.34
0;622;4;30;20.88
0;623;1;15;0
0;623;2;22;0
0;623;3;15;0
0;623;4;8;0
0;624;1;242;1.51
0;624;2;137;1.16
0;624;3;25;7.03
0;624;4;11;10.56
0;625;1;45;0.16
0;625;2;47;1.24
0;625;3;38;0
0;625;4;4;0
0;626;1;50;0
0;626;2;65;0
0;626;3;82;0
0;630;2;4;57.45
0;630;3;17;745.79
0;630;4;87;1320.4
0;631;1;4;93.87
0;631;2;31;277.54
0;631;3;33;295.05
0;631;4;46;291.06
0;632;1;123;0.49
0;632;2;33;81.22
0;632;3;27;54.6
0;632;4;8;57.67
0;633;1;105;3.15
0;633;2;156;7.05
0;633;3;112;27.85
0;633;4;89;9.64
0;634;1;27;0
0;634;2;73;0.78
0;634;3;53;4.04
0;634;4;35;24.84
0;635;1;15;0
0;635;2;18;0.79
0;635;3;18;3.55
0;635;4;9;1.58
0;636;1;134;0.14
0;636;2;157;0.12
0;636;3;49;0.05
0;636;4;20;3.39
0;637;1;855;0.38
0;637;2;621;0.58
0;637;3;209;0.45
0;637;4;26;6.7
0;638;1;1795;0.22
0;638;2;499;0.68
0;638;3;52;1.9
0;638;4;6;58.09
0;639;1;60;0.97
0;639;2;62;1.58
0;639;3;50;1.3
0;639;4;12;46.39
0;640;1;79;0.09
0;640;2;106;0
0;640;3;45;0
0;650;1;95;367.37
0;650;2;91;341.17
0;650;3;38;307.58
0;650;4;26;349.35
0;651;1;581;25.08
0;651;2;150;92.63
0;651;3;48;136.56
0;651;4;27;248.58
0;660;1;179;37.5
0;660;2;1015;5.22
0;660;3;1180;8.64
0;660;4;279;14.06
0;661;1;779;1.25
0;661;2;317;4.67
0;661;3;322;11.68
0;661;4;63;19.45
0;662;1;158;4.2
0;662;2;161;0.04
0;662;3;100;5.03
0;662;4;11;0
0;663;1;1355;5.93
0;663;2;3872;5.29
0;663;3;3591;7.99
0;663;4;787;22.22
0;664;1;834;4.33
0;664;2;494;5.5
0;664;3;244;12.19
0;664;4;76;31.2
0;680;1;151;125.91
0;680;2;92;213.77
0;680;3;68;408.04
0;680;4;84;505.74
0;681;1;366;70.29
0;681;2;307;91.71
0;681;3;212;227.33
0;681;4;175;340.92
0;682;1;563;60.31
0;682;2;407;92.37
0;682;3;83;159.25
0;682;4;124;305.54
0;683;1;421;62.38
0;683;2;316;120.29
0;683;3;99;169.45
0;683;4;90;268.51
0;690;1;168;32.96
0;690;2;195;18.5
