vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;13667;3210.32;3210.32;6833.58;10456.85;10456.85
0;001;2;47765;638.49;1473.54;1735;2160.56;14379.3
0;001;3;342531;647.22;1560.08;2784.03;4464.56;17887.72
0;001;4;1686082;1083.19;3163.53;6648.81;14732.09;34041.63
0;002;1;5072;5072.39;5072.39;5072.39;5072.39;5072.39
0;002;2;54606;2947.64;3535.81;3820.5;5799.85;13088.26
0;002;3;129438;1674.36;3462.92;4096.09;5510.45;11008.23
0;002;4;1637521;3995.58;5318.77;7852.65;13862.78;32048.11
0;003;1;115092;14.68;55.36;105.8;750.13;6572
0;003;2;615898;60.16;1680.65;2918.48;4831.66;10077.58
0;003;3;2144738;1259.99;2912.6;4091.98;6401.36;16543.39
0;003;4;4098649;2832.57;5206.51;8759.97;19073.05;45855.7
0;004;1;16483;42.4;147.36;183.64;2148.99;7522.58
0;004;2;95801;67.04;506.38;1168.42;2159.91;7024.25
0;004;3;686501;232.94;911.32;2006.87;3818.68;10968.1
0;004;4;14003042;1153.55;3121.84;5391.95;9388.3;21087.18
0;005;1;11050;39.4;130.42;258.71;454.38;1030.01
0;005;2;71935;72.64;256.18;408.31;723.24;1275.27
0;005;3;127538;155.3;417.44;726.68;1265.76;3156.86
0;005;4;568070;417.68;1009.48;1724.76;3682.93;9735.06
0;020;1;29487;26.6;74.76;121.44;265.42;457.26
0;020;2;79640;45.52;117.96;203.8;409.44;1288.39
0;020;3;108969;85.9;208.27;417.55;784.36;1601.91
0;020;4;878263;290.32;775.87;1555.55;2887.1;6910.84
0;021;1;490378;45.28;139.12;300.52;463.26;1370.82
0;021;2;1136416;104.8;249.1;378.67;589.46;1677.15
0;021;3;831021;165.48;396.36;650.97;1168.06;3180.36
0;021;4;1740394;272.84;884.48;1756.08;3202.2;6314.57
0;022;1;15978;26.04;50.12;63.96;95.04;226.6
0;022;2;57752;32.08;61.54;89.28;163.08;650.12
0;022;3;61760;38.16;111.07;251.86;522.13;1966.15
0;022;4;225155;74.96;459.31;1161.72;2443.24;6823.47
0;023;1;67882;3.08;37.72;68.2;113.76;297.28
0;023;2;110651;8.4;64.38;150.87;333.52;1075.48
0;023;3;151286;57.35;179.08;428.38;979.93;2338.91
0;023;4;136537;84.16;529.84;1170.17;2709.04;6235.94
