vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;60121;12748.53;13418.59;14263.87;16641.73;18844.38
0;001;2;26;343869;10439.08;12917;13766.61;14348.2;16069.03
0;001;3;45;647677;12713.93;13960.25;14459.37;15094.87;19579.81
0;001;4;79;1386783;13904.43;14430.19;15714.84;20534.78;28846.85
0;002;1;2;24847;11748.95;11748.95;12423.27;13097.58;13097.58
0;002;2;7;83593;10602.63;10637.45;12037.07;12606.16;13720.48
0;002;3;35;449822;10396.83;12051.52;12765.72;13663.99;16653.88
0;002;4;61;1042495;10983.24;13049.9;15019.19;19702.83;28723.95
0;003;1;74;206490;37.93;682.66;3001.95;4394.72;6282.81
0;003;2;100;323430;41.72;2072.5;2893.14;4668.2;7495.58
0;003;3;187;698151;687.28;2309.49;3095.41;5436.02;7244.16
0;003;4;184;1105838;2142.58;2931.25;4289.62;6943.68;14727.46
0;004;1;31;105755;96.92;913.1;2801.74;5725.71;10395.25
0;004;2;88;388533;374.45;1650.39;3985.39;6755.02;10398.35
0;004;3;328;1912066;1331.12;3533.61;5173.87;7355.84;12602.98
0;004;4;1322;11763522;2948.07;5306.92;7601.89;10853.49;19295.45
0;005;1;110;292577;451.69;1242.64;2263.08;3541.53;6349.62
0;005;2;118;328003;649.05;1602.2;2790.23;3469.54;5535.94
0;005;3;79;288143;1054.69;2072.66;3161.84;4762.75;8123.35
0;005;4;126;709573;1405.77;3214.46;4772.42;7252.26;12950.57
0;020;1;152;295688;441.37;1108.17;1938.23;2451.84;4071.63
0;020;2;134;371482;639.52;1809.13;2615.43;3350.54;5742.81
0;020;3;147;465124;960.29;1957.68;2883.75;3984.43;6752.19
0;020;4;176;899453;1637.76;3241.18;4436.33;6622.78;10169.75
0;021;1;1492;3809009;360.81;1396.62;2654.79;3449.05;4710.73
0;021;2;1050;3399874;916.33;2293.89;3129.97;4115.65;5914.75
0;021;3;680;2934754;1462.34;2890.44;4050.77;5195.26;8144.67
0;021;4;527;3036843;1955.13;3532.21;5184.69;7149.45;11615.98
0;022;1;230;306608;275.96;1188.38;1337.64;1590.96;2340.13
0;022;2;263;471713;378.63;1305.75;1553.21;1985.45;4037.6
0;022;3;103;244381;687.95;1390.21;2126.81;2812.51;5437.39
0;022;4;72;273982;1350.21;2213.57;3210.35;4918.67;8088.53
0;023;1;607;530966;89.27;241.3;552.28;1278.66;2608.09
0;023;2;290;463553;111.85;386.58;1323.83;2508.24;4212.27
0;023;3;188;457833;494.35;1237.16;1709.91;3105.99;6486.06
0;023;4;42;196922;1245.62;2625.07;4224.38;5225.34;10418.36
0;024;1;1410;1950329;874.53;1171.15;1309.14;1475;2203.62
0;024;2;1648;2690601;1079.09;1275.63;1430.45;1820.21;2809.68
0;024;3;515;1176495;1213.25;1472.13;1961.13;2666.99;4356.69
0;024;4;67;243196;1360.76;2079.24;3377.94;4359.94;7070
0;025;1;3509;1411925;146.01;242.07;369.09;436;812.47
0;025;2;172;146163;146.01;331.8;483.7;908.13;3068.01
0;025;3;44;53460;250.63;417.92;730.95;1490.11;3624.25
0;025;4;4;11310;783.11;1714.67;3098.73;3940.51;4329.77
0;026;1;671;840962;164.87;377.87;638.2;1588.2;3801.63
0;026;2;391;555536;195.56;505.99;1056.91;1858.16;3797.44
0;026;3;196;361056;437.81;993.95;1531.56;2423.64;4068.78
0;026;4;65;211539;643.05;1341.36;2152.03;3912.9;8668.42
0;040;1;268;95481;48.41;137.66;270.29;486.91;886.15
0;040;2;237;135571;58.93;212.76;401.57;689.45;1645.25
0;040;3;116;114525;95.44;354.94;666.12;1216.46;3070.93
0;040;4;25;25407;184.75;424.52;729.8;1406.27;2510.36
0;041;1;595;471573;52.45;181.99;403.73;1023.99;2625.35
0;041;2;976;730412;60.68;233.87;449.3;876.69;2612.76
0;041;3;613;584646;85.1;311.47;667.7;1210.4;2690.59
0;041;4;104;163566;139.84;507.78;1245.44;2102.14;3822.15
0;042;1;2384;1005790;46.95;185.34;350.5;571.08;1004.45
0;042;2;3163;1871029;116.76;320.82;526.88;772.67;1291.12
0;042;3;1393;1110936;189.49;445.32;702.01;1012.97;1713.13
0;042;4;197;250028;221.17;551.04;971.12;1499.92;3730.81
0;043;1;1310;370146;30.54;77.09;215.32;415.95;756.03
0;043;2;508;232811;43.51;184.64;364.35;619.11;1228.51
0;043;3;112;90839;114.33;332;628.57;965.96;2131.81
0;043;4;10;17315;268.29;643.2;1492.97;1719;5155.97
0;044;1;654;364572;94.35;231.23;405.09;709.06;1482.53
0;044;2;946;770599;131.88;374.92;637.92;1025.83;2044
0;044;3;942;929208;134.66;459.48;844.71;1242.37;2407.13
0;044;4;300;548498;288.55;863.67;1468.12;2306.46;4356.84
0;045;1;768;561014;194.15;453.21;651.49;887.71;1430.16
0;045;2;2577;2500521;277.65;554.41;786.37;1135.64;2207.27
0;045;3;1236;1510969;261.06;620.77;953.77;1445.6;3220.77
0;045;4;489;843788;373.38;798.06;1313.77;2139.14;4559.89
0;046;1;2399;1477471;131.68;321.37;532.96;794.02;1371.51
0;046;2;5484;4648009;201.42;478.85;703.4;1020.38;1929.7
0;046;3;2304;2532781;238.26;556.8;871.76;1327.49;2729.12
0;046;4;786;1154420;336.51;744.18;1198.31;1797.55;3533.75
0;047;1;2186;1263664;157.04;364.28;533.03;735.53;1129.64
0;047;2;4638;3130483;224.75;434.04;620.37;838.48;1324.33
0;047;3;1295;1126461;265.98;519.07;766.38;1063.25;1853.35
0;047;4;136;219016;391.5;797.97;1363.19;2160.39;4221.98
0;048;1;2118;640045;21.86;120.11;227.93;420;790.95
0;048;2;2043;1044499;76.95;257.85;424.22;675.15;1186.71
