vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;2;0;2;0;0;0;0;0;0
0;001;2;1;11;11912;97.63;292.89;946.49;1792.33;2997.25
0;001;3;0;2;0;0;0;0;0;0
0;001;3;1;32;57694;158.8;555.8;1529.23;2543.08;5636.42
0;001;3;3;1;74;73.62;73.62;73.62;73.62;73.62
0;001;4;0;1;0;0;0;0;0;0
0;001;4;1;152;624400;292.89;1330.36;2576.75;5533.65;13977.41
0;001;4;3;11;713;18.22;36.81;36.81;86.02;173.16
0;001;4;4;1;240;240.11;240.11;240.11;240.11;240.11
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;3;5133;97.63;97.63;292.89;4742.31;4742.31
0;002;2;3;1;37;36.81;36.81;36.81;36.81;36.81
0;002;3;0;4;0;0;0;0;0;0
0;002;3;1;18;29845;292.89;549.49;1416.06;2676.67;4541.48
0;002;3;3;4;331;36.81;36.81;82.73;128.65;128.65
0;002;4;0;4;0;0;0;0;0;0
0;002;4;1;105;296425;195.26;488.15;1098.64;2997.91;12031.6
0;002;4;3;13;1115;18.22;36.81;73.62;104.24;256.93
0;003;1;0;46;0;0;0;0;0;0
0;003;1;1;19;41306;195.26;995.72;2012.96;3360.91;6029.98
0;003;1;4;1;248;247.9;247.9;247.9;247.9;247.9
0;003;2;0;40;0;0;0;0;0;0
0;003;2;1;41;83556;275.51;794.89;1226.76;2138.7;6172.9
0;003;2;3;2;210;36.81;36.81;104.98;173.16;173.16
0;003;2;4;1;273;272.69;272.69;272.69;272.69;272.69
0;003;3;0;7;0;0;0;0;0;0
0;003;3;1;133;297701;390.52;906.78;1661.34;2707.1;8385.46
0;003;3;3;6;382;24.42;36.81;36.81;73.62;173.16
0;003;3;4;3;29482;322.26;322.26;9720;19440;19440
0;003;4;0;5;0;0;0;0;0;0
0;003;4;1;457;2013126;444.7;1386.85;2689.72;5278.67;14547.99
0;003;4;3;33;2643;29.38;36.81;36.81;73.62;244.91
0;003;4;4;3;34572;9720;9720;9720;15131.64;15131.64
0;004;1;0;8;0;0;0;0;0;0
0;004;1;1;1;293;292.89;292.89;292.89;292.89;292.89
0;004;1;3;1;173;173.16;173.16;173.16;173.16;173.16
0;004;2;0;38;0;0;0;0;0;0
0;004;2;1;16;3608;97.63;195.26;195.26;241.73;488.15
0;004;2;3;4;313;36.81;36.81;51.5;119.67;173.16
0;004;2;4;1;322;322.26;322.26;322.26;322.26;322.26
0;004;3;0;87;0;0;0;0;0;0
0;004;3;1;96;62130;97.63;195.26;390.52;592.7;1690.9
0;004;3;2;1;4;3.58;3.58;3.58;3.58;3.58
0;004;3;3;11;788;36.81;36.81;55.03;73.62;173.16
0;004;3;4;4;7810;570.16;582.55;941.99;3322.46;5355.88
0;004;4;0;394;0;0;0;0;0;0
0;004;4;1;1696;2741692;97.63;390.52;878.67;1977.31;5504.82
0;004;4;3;202;10990;29.38;36.81;36.81;66.19;122.83
0;004;4;4;24;139964;172.05;309.86;396.63;1179.81;8112.1
0;005;1;0;33;0;0;0;0;0;0
0;005;1;1;4;940;97.63;146.44;244.07;323.47;354.06
0;005;1;3;2;103;36.81;36.81;51.5;66.19;66.19
0;005;2;0;111;0;0;0;0;0;0
0;005;2;1;24;7463;97.63;97.63;244.07;390.52;604.18
0;005;2;3;11;726;29.38;36.81;36.81;66.19;173.16
0;005;3;0;55;0;0;0;0;0;0
0;005;3;1;41;18012;97.63;195.26;195.26;390.52;1586.79
0;005;3;3;15;1486;36.81;36.81;49.21;173.16;209.97
0;005;3;4;1;248;247.9;247.9;247.9;247.9;247.9
0;005;4;0;51;0;0;0;0;0;0
0;005;4;1;92;67171;97.63;195.26;411.99;934.41;1967.26
0;005;4;3;28;2464;18.22;36.81;49.21;173.16;201.9
0;005;4;4;2;25047;297.47;297.47;12523.41;24749.36;24749.36
0;020;1;0;108;0;0;0;0;0;0
0;020;1;1;8;2055;79.4;97.63;175.47;341.7;746.28
0;020;1;3;1;37;36.81;36.81;36.81;36.81;36.81
0;020;1;4;1;496;495.8;495.8;495.8;495.8;495.8
0;020;2;0;155;0;0;0;0;0;0
0;020;2;1;22;10638;97.63;195.26;422.46;708.12;951.25
0;020;2;3;9;416;29.38;36.81;36.81;36.81;91.84
0;020;2;4;4;2704;619.74;632.13;682.26;720;720
0;020;3;0;108;0;0;0;0;0;0
0;020;3;1;74;48168;97.63;195.26;390.52;888.55;2174.1
0;020;3;3;7;368;36.81;36.81;36.81;73.62;73.62
0;020;3;4;1;248;247.9;247.9;247.9;247.9;247.9
0;020;4;0;116;0;0;0;0;0;0
0;020;4;1;180;92102;97.63;195.26;292.89;584.22;1714.6
0;020;4;3;12;693;36.81;36.81;45.92;73.62;110.43
0;020;4;4;8;2970;44.4;223.1;396.63;532.97;619.73
0;021;1;0;1089;0;0;0;0;0;0
0;021;1;1;45;10132;97.63;97.63;195.26;390.52;489.17
0;021;1;3;29;2190;18.22;36.81;36.81;173.16;173.16
0;021;1;4;7;3024;247.9;247.9;272.69;619.73;941.99
0;021;2;0;1496;0;0;0;0;0;0
0;021;2;1;80;29520;97.63;158.8;195.26;390.52;1048.91
0;021;2;3;93;8219;36.81;36.81;36.81;173.16;209.97
0;021;2;4;16;7338;272.69;421.42;421.42;570.16;644.52
0;021;3;0;537;0;0;0;0;0;0
0;021;3;1;107;33766;97.63;97.63;195.26;350.08;953.69
0;021;3;3;79;5838;29.38;36.81;36.81;73.62;173.16
0;021;3;4;12;4908;272.69;371.84;421.42;421.42;619.73
0;021;4;0;433;0;0;0;0;0;0
0;021;4;1;296;159095;97.63;192.14;292.89;567.55;1484.89
0;021;4;3;81;5842;29.38;36.81;36.81;86.02;173.16
0;021;4;4;6;3392;123.95;123.95;198.32;421.42;2326
0;022;1;0;157;0;0;0;0;0;0
0;022;1;1;1;79;79.4;79.4;79.4;79.4;79.4
0;022;1;3;2;86;36.81;36.81;43.01;49.21;49.21
0;022;2;0;294;0;0;0;0;0;0
0;022;2;1;4;901;97.63;97.63;223.85;352.92;355.76
0;022;2;3;13;695;18.22;36.81;49.21;49.21;173.16
0;022;3;0;90;0;0;0;0;0;0
0;022;3;1;7;1986;97.63;195.26;292.89;400.23;404.37
0;022;3;3;13;738;36.81;36.81;36.81;49.21;173.16
0;022;3;4;1;421;421.42;421.42;421.42;421.42;421.42
0;022;4;0;54;0;0;0;0;0;0
0;022;4;1;17;5386;75.5;158.8;195.26;317.6;1120.03
0;022;4;3;6;461;36.81;36.81;61.41;91.84;173.16
0;023;1;0;717;0;0;0;0;0;0
0;023;1;1;4;428;37.75;67.69;97.63;146.44;195.26
0;023;1;3;2;74;36.81;36.81;36.81;36.81;36.81
0;023;1;4;11;2480;99.16;99.16;123.95;322.26;720
0;023;2;0;367;0;0;0;0;0;0
0;023;2;1;20;5741;97.63;128.21;195.26;402.87;734.25
0;023;2;3;7;331;36.81;36.81;36.81;73.62;73.62
0;023;2;4;9;3223;173.53;272.69;297.47;421.42;619.73
0;023;3;0;124;0;0;0;0;0;0
0;023;3;1;54;25841;97.63;195.26;292.89;549.32;1750.18
0;023;3;3;20;1316;36.81;36.81;36.81;79.82;173.16
0;023;3;4;32;19881;99.16;260.29;396.63;830.45;2107.15
0;023;4;0;26;0;0;0;0;0;0
