vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;001;2;13;13;45409.27;1360.56;1642.74;2221.58;2465.25;14954.67
0;001;3;34;34;190856.59;1143.53;2250.21;3934.99;8170.5;16073.27
0;001;4;153;153;1377042.37;1357.39;3284.87;5933.5;10286.45;25578.71
0;002;2;4;4;19942.84;3353.91;3452.21;3582.81;6519.2;9423.31
0;002;3;24;24;178891.69;3251.69;5391.05;7003.37;8448.99;12534.96
0;002;4;109;109;1239335.19;3528.05;6248.28;8582.08;13286.99;31488.93
0;003;1;66;65;149440.14;16.76;68.2;137.04;3343.06;9829.53
0;003;2;82;82;298467.2;25.48;92.88;2189.97;6359.25;12032.5
0;003;3;140;139;1043463.8;1205.56;4006.76;5814.07;9709.11;18776.28
0;003;4;463;463;5464279.09;2036.58;4733.39;7651.22;14406.82;34556.2
0;004;1;9;9;8192.69;75.4;89.24;426.6;634.52;5174.83
0;004;2;58;58;66402.51;63.96;247.2;639.63;1349.34;4817.13
0;004;3;189;188;665101.51;130.52;1169.97;2586;4762.74;9117.13
0;004;4;2123;2121;16873795.89;1318.84;3511.7;6039.83;9722.69;21132.91
0;005;1;39;39;16423.54;77.56;203.36;352.86;530.32;991.2
0;005;2;145;145;91273.54;88.32;291.88;474.81;739.7;1800.01
0;005;3;104;104;148698.17;161.3;523.49;1135.81;1795.77;3908.42
0;005;4;154;154;614198.26;583.72;1400.7;2431.2;3889.25;12315.58
0;020;1;118;118;31701.41;41.16;109.64;165.08;242.48;1103.42
0;020;2;188;188;78555.12;66;153.8;272.14;491.36;1110.21
0;020;3;188;188;125459.54;107.09;238.5;473.31;905.51;1787.8
0;020;4;301;301;670479.21;317.48;825.71;1601.04;2817.44;6317.97
0;021;1;1170;1166;396490.33;44.92;130.08;270.96;452.74;815.5
0;021;2;1678;1673;882974.36;106.32;258.88;406.74;605.27;1224.55
0;021;3;716;715;809133.02;167.6;442.05;705.03;1123.7;2769.76
0;021;4;783;782;1985054.98;358.62;896.91;1684.3;3101.68;7668.98
0;022;1;160;160;16769.1;27.12;53.14;73.77;112.12;220.02
0;022;2;311;310;53721.56;43.24;66.44;100.72;147.68;450.89
0;022;3;111;111;60137;67.83;141.6;270.76;549.2;2407.64
0;022;4;76;76;136709.14;83.12;360.01;1136.39;2360.26;6153.56
0;023;1;734;719;75567.57;8.6;40.2;72.6;117.6;273.57
0;023;2;401;395;120318.95;17.04;80.6;164.12;343.24;1053.04
0;023;3;207;207;161678.55;86.32;235.64;502.36;1097.4;2276.66
0;023;4;66;66;155080.85;228.58;865.42;1834.53;3052.42;6822.84
0;024;1;1154;1154;141929.07;44.12;77.92;106.09;141.72;249.95
0;024;2;2319;2319;361567.33;57.12;90.08;121.84;176.8;319.56
0;024;3;634;633;247701.5;78.6;156.35;263.22;429.24;1151.88
0;024;4;112;112;225905.5;178.06;573.9;1096.83;2832.69;7448.89
0;025;1;2284;2242;156473.72;3.92;17.16;36.8;55.88;125.24
0;025;2;297;296;25819.88;5.12;24.78;52.8;90.99;307.94
0;025;3;43;43;43301.52;13.8;33.16;100.56;351.2;1088.52
0;025;4;5;5;6512.95;262.76;310.38;1455.97;1814.98;2668.86
0;026;1;730;717;104171.66;8.6;51.32;70.56;123.84;281.88
0;026;2;474;470;76747.04;10.64;45.68;93.21;155.08;445.91
0;026;3;269;269;131344.49;38.32;140.04;250.83;508.1;1397.49
