vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;210;210.16;210.16;210.16;210.16;210.16
0;001;1;4;1;42;42;42;42;42;42
0;001;1;5;1;22;21.7;21.7;21.7;21.7;21.7
0;001;1;6;1;12;11.55;11.55;11.55;11.55;11.55
0;001;1;7;1;22;21.63;21.63;21.63;21.63;21.63
0;001;1;8;1;28;28.07;28.07;28.07;28.07;28.07
0;001;2;1;1;363;363.05;363.05;363.05;363.05;363.05
0;001;2;4;1;112;111.54;111.54;111.54;111.54;111.54
0;001;2;5;1;12;12.07;12.07;12.07;12.07;12.07
0;001;2;6;1;12;11.82;11.82;11.82;11.82;11.82
0;001;2;7;1;43;42.69;42.69;42.69;42.69;42.69
0;001;2;8;1;23;22.82;22.82;22.82;22.82;22.82
0;001;2;9;1;146;146.19;146.19;146.19;146.19;146.19
0;001;3;1;28;11230;204.07;277.9;362.82;481.48;843.83
0;001;3;2;4;14;1.75;1.75;2.27;5.25;7.7
0;001;3;3;4;7;1.4;1.4;1.41;2.11;2.8
0;001;3;4;28;1886;34.32;48.79;63.94;74.62;111.65
0;001;3;5;27;2640;10.94;29.19;45.21;136.01;261.03
0;001;3;6;25;961;11.82;15.76;24.2;52.15;84
0;001;3;7;27;1034;21.42;26.5;34.44;42.49;61.88
0;001;3;8;28;1130;13.86;21.03;31.26;53.25;98.28
0;001;3;9;28;3176;14.81;34.47;126.81;191.95;196.36
0;001;4;1;143;125744;282.74;394.21;608.06;1149.17;1997.93
0;001;4;2;41;503;1.79;4.2;8.58;16.1;39.55
0;001;4;3;13;307;1.4;1.43;1.43;47.25;90.26
0;001;4;4;143;18440;46.2;68.64;94.38;149.8;319.03
0;001;4;5;143;23464;14;71.36;120.05;216.02;392.53
0;001;4;6;115;3790;1.79;14.32;24.2;41.3;100.28
0;001;4;7;137;10662;27.52;40.01;54.88;97.37;191.22
0;001;4;8;143;9524;17.93;27.55;50.54;85.22;190.99
0;001;4;9;140;23652;17.85;113.38;168.58;213.44;374.93
0;002;2;1;1;818;818.07;818.07;818.07;818.07;818.07
0;002;2;2;1;10;9.65;9.65;9.65;9.65;9.65
0;002;2;4;1;86;85.8;85.8;85.8;85.8;85.8
0;002;2;5;1;51;51;51;51;51;51
0;002;2;6;1;15;15.4;15.4;15.4;15.4;15.4
0;002;2;7;1;43;43.15;43.15;43.15;43.15;43.15
0;002;2;8;1;21;21.47;21.47;21.47;21.47;21.47
0;002;2;9;1;122;121.64;121.64;121.64;121.64;121.64
0;002;3;1;15;6950;79.49;355.2;466.46;507.53;835.82
0;002;3;2;10;65;1.75;3.58;6.54;10.85;11.9
0;002;3;4;14;1373;60.06;71.4;90.37;105.35;184.47
0;002;3;5;15;1396;9.73;41.02;72.47;135.53;251.58
0;002;3;6;14;381;6.09;16.1;21.87;38.17;66.5
0;002;3;7;15;680;6.44;35.72;43.33;57.82;81.34
0;002;3;8;15;322;1.68;13.86;20.87;28.7;38.22
0;002;3;9;15;2128;11.2;37.48;159.56;197.91;258.92
0;002;4;1;123;137351;308.42;471.97;639.47;1142.95;3619.65
0;002;4;2;79;1160;3.58;4.9;8.58;15.05;60.02
0;002;4;3;33;408;9.8;9.8;10.02;10.02;19.6
0;002;4;4;122;22266;60.06;89.6;133.7;219.8;535.4
0;002;4;5;122;28996;31.63;93.52;179.61;277.17;801.71
0;002;4;6;121;3560;10.15;16.47;23.1;38.15;68.6
0;002;4;7;122;13157;34.09;53.34;73.02;104.64;326.73
0;002;4;8;123;8108;10.08;16.1;26.98;55.72;206.93
0;002;4;9;122;22732;37.8;157.4;172.15;206.09;343.24
0;003;1;0;1;0;0;0;0;0;0
0;003;1;1;36;4011;5.7;18.5;23.38;208.76;384.52
0;003;1;2;21;182;1.75;1.79;10.15;14;14.31
0;003;1;4;15;648;7.16;9.1;24.5;88.2;149.04
0;003;1;5;28;1474;2.8;4.88;7.87;84.24;154.7
0;003;1;6;23;386;3.5;10.74;11.06;17.9;51.1
0;003;1;7;35;605;1.16;2.02;8.54;35.77;53.69
0;003;1;8;34;467;1.26;3.87;12.21;13.81;66.64
0;003;1;9;24;603;3.5;6.01;8.31;36.05;54.46
0;003;2;0;6;0;0;0;0;0;0
0;003;2;1;63;11407;8.53;80.81;198.63;255.64;351.13
0;003;2;2;23;159;1.75;4.2;5;10.15;14
0;003;2;4;34;1744;2.5;14.7;32.55;78.66;148.4
0;003;2;5;60;5232;4.83;39.82;71.66;124.43;218.39
0;003;2;6;50;1276;1.79;8.95;19.43;39.06;71.6
0;003;2;7;61;2017;2.02;19.6;33.4;47.04;74.27
0;003;2;8;59;938;1.26;6.28;12.03;22.96;41.32
0;003;2;9;47;1892;2.8;5.6;35.04;55.33;118.65
0;003;3;1;182;38796;86.21;145.09;196.68;264.19;358.38
0;003;3;2;61;387;1.75;4.2;4.29;6.65;22.16
0;003;3;3;2;21;9.8;9.8;10.5;11.2;11.2
0;003;3;4;120;5983;2.47;9.9;25;88.78;134.24
0;003;3;5;181;24295;22.59;59.76;112.13;179.54;311.64
0;003;3;6;171;4691;5.37;10.5;20.41;36.05;78.75
0;003;3;7;178;7116;20.44;28.09;38.19;49.53;73.01
