vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;7;6;1561.2;109.2;137;212.6;284.8;605
0;001;2;7;5;1654.6;140.4;254.6;346.7;446.1;466.8
0;001;3;25;22;9445.2;87.9;237.5;410.8;612;839.1
0;001;4;127;127;213207.2;87.8;315;917.8;1834.4;5358
0;002;2;5;5;135.1;7.1;14.4;24.2;25.3;64.1
0;002;3;19;18;12977.3;0.5;69.1;140.9;435;8155.7
0;002;4;97;96;277295;43.1;239;1052.2;2949.8;14595.8
0;003;1;34;23;18738.3;2.4;9.7;190.3;1303.4;2340.6
0;003;2;117;91;82519;7.3;199.3;599.6;1368.6;2620.8
0;003;3;226;205;319619.9;101.6;703.7;1194.5;1873;3876.3
0;003;4;303;301;1402311.4;541;1158.9;2061.5;3619.1;16598.7
0;004;1;16;14;6857.9;2.4;46.3;214.7;973.7;1314.7
0;004;2;65;59;38766.6;11.9;225.2;472.2;860.7;2009.3
0;004;3;202;197;205830.6;23.2;225.9;636.8;1453.5;3443.8
0;004;4;1833;1816;5399035.5;225.5;1013.2;1919.7;3669.2;9079.8
0;005;1;48;42;7969.5;19.5;78;119.5;204.3;740.8
0;005;2;113;103;20398.1;6.5;41.4;146.1;234.5;503.4
0;005;3;146;137;50809.4;19.3;69.7;173;394.8;1636.8
0;005;4;148;139;194041.5;41.4;239;779.5;1982.8;4604.7
0;020;1;104;78;2502.1;2.4;4.9;7.8;22.2;166.1
0;020;2;137;110;6392.6;2.4;4.9;11.9;36.6;281.6
0;020;3;161;135;29380.4;2.4;6.8;38.8;156.6;1148.2
0;020;4;237;221;150046.2;9.3;58.3;210.4;896.1;2661.6
0;021;1;1098;895;25818.7;2.4;4.9;7.3;12.2;75.2
0;021;2;1342;1062;70925.8;2.4;4.9;9.7;19.1;329
0;021;3;764;709;117162.4;3.1;4.9;13.8;53.6;994.9
0;021;4;755;723;576416.2;4.9;53.9;291.4;989.2;2935
0;022;1;155;131;1799.3;2.4;4.8;4.9;9.7;27.1
0;022;2;251;230;16213.8;2.4;4.9;9.5;14.6;484
