vrai_hop;rdrg;SI;N;moy_gemid
0;531;4;6;31.08
0;532;1;1520;19.37
0;532;2;630;38.28
0;532;3;90;9.5
0;532;4;10;12.97
0;540;1;15393;0.46
0;540;2;7098;1.62
0;540;3;2088;6.83
0;540;4;85;146.56
0;541;1;84;5
0;541;2;178;1.24
0;541;3;65;42.56
0;541;4;3;47.9
0;542;1;72;0
0;542;2;128;5.63
0;542;3;53;29.1
0;542;4;3;0
0;544;1;1384;2.41
0;544;2;484;7
0;544;3;50;21.11
0;544;4;2;660.02
0;545;1;1033;147.08
0;545;2;246;151.25
0;545;3;39;143.99
0;545;4;1;180.8
0;546;1;355;28.53
0;546;2;170;40.14
0;546;3;36;31.15
0;546;4;4;141.03
0;560;1;54847;0.03
0;560;2;31304;0.17
0;560;3;4707;0.34
0;560;4;28;33.12
0;561;1;898;1.99
0;561;2;675;3.56
0;561;3;116;14.05
0;561;4;8;25.83
0;563;1;4094;0.03
0;563;2;1330;0.23
0;563;3;164;2.79
0;564;1;752;0.02
0;564;2;252;0
0;564;3;38;0
0;565;1;735;0
0;565;2;67;0
0;565;3;3;0
0;566;1;6024;0.77
0;566;2;4588;2.98
0;566;3;840;2.6
0;566;4;13;40.57
0;580;1;129;0
0;580;2;38;0
0;580;3;25;16.82
0;580;4;12;31.72
0;581;1;9;0
0;581;2;9;0
0;581;3;2;0
0;581;4;9;20.41
0;583;2;1;0
0;583;3;6;482.14
0;583;4;2;5017.09
0;588;2;2;405.41
0;588;3;9;422.49
0;588;4;69;571.56
0;589;1;1;0
0;589;2;3;0
0;589;3;3;0
0;589;4;2;0
0;591;1;3;0
0;591;2;4;245.24
0;591;3;14;114.17
0;591;4;47;129.21
0;593;1;5;56.06
0;593;2;29;71.12
0;593;3;54;124.57
0;593;4;128;110.15
0;602;1;6;58.39
0;602;2;33;42.47
0;602;3;81;81.32
0;602;4;55;90.65
0;603;1;6;288.29
0;603;2;19;51.63
0;603;3;22;70.07
0;603;4;6;140.14
0;607;1;18;38.93
0;607;2;62;77.77
0;607;3;105;68.68
0;607;4;57;97.82
0;608;1;31;38.43
0;608;2;51;57.7
0;608;3;16;35.03
0;608;4;5;56.06
0;609;2;9;486.51
0;609;3;21;289.49
0;609;4;45;673.72
0;611;1;20;17.87
0;611;2;39;40.06
0;611;3;57;58.04
0;611;4;30;48.93
0;612;1;31;42.95
0;612;2;106;57.51
0;612;3;93;57.73
0;612;4;18;53.03
0;613;1;12;70.07
0;613;2;18;50.61
0;613;3;10;96.77
0;613;4;3;116.78
0;614;1;153;23.81
0;614;2;128;18.61
0;614;3;38;25.82
0;614;4;4;17.52
0;621;1;17;4.12
0;621;2;28;10.76
0;621;3;34;35.03
0;621;4;28;66.05
0;622;1;24;17.52
0;622;2;60;31.53
0;622;3;63;54.98
0;622;4;15;77.65
0;623;1;23;39.6
0;623;2;14;35.03
0;623;3;4;35.03
0;625;1;59;9.5
0;625;2;46;30.47
0;625;3;12;40.87
0;625;4;2;70.07
0;626;1;66;2.12
0;626;2;83;1.69
0;626;3;96;8.76
0;630;1;2;546.31
0;630;2;7;802.14
0;630;3;23;667.7
0;630;4;49;1388.54
0;631;1;2;86.4
0;631;2;22;167.05
0;631;3;39;364.9
0;631;4;43;353.26
0;633;1;49;8.21
0;633;2;101;11.56
0;633;3;87;41.68
0;633;4;54;43.69
0;634;1;50;0
0;634;2;89;14.66
0;634;3;79;33.92
0;634;4;67;54.35
0;636;1;65;1.08
0;636;2;66;12.74
0;636;3;17;61.46
0;636;4;5;50.76
0;639;1;192;1.93
0;639;2;119;18.44
0;639;3;47;16.27
0;639;4;20;106.78
0;640;1;366;0.4
0;640;2;306;0.46
0;640;3;150;3.27
0;650;1;84;407.08
0;650;2;65;369.43
0;650;3;48;311.35
0;650;4;15;507.95
0;651;1;525;52.39
0;651;2;113;215.25
0;651;3;42;188.61
0;651;4;11;269.56
0;660;1;364;2.17
0;660;2;1650;3.36
0;660;3;1484;12.77
0;660;4;269;27.04
0;661;1;489;1.14
0;661;2;285;2.31
0;661;3;204;18.95
0;661;4;28;28.34
0;662;1;328;0.92
0;662;2;259;5.91
0;662;3;87;3.61
0;662;4;10;0
0;663;1;2987;14.99
0;663;2;4057;16.13
0;663;3;2498;21.43
0;663;4;300;39.79
0;680;1;185;459.62
0;680;2;282;583.44
0;680;3;253;692
0;680;4;120;875.31
0;681;1;1378;83.37
0;681;2;936;123.78
0;681;3;371;238.28
0;681;4;141;263.48
0;690;1;171;35.85
0;690;2;293;26.42
0;690;3;475;52.29
0;690;4;258;69.71
0;691;1;605;48.95
0;691;2;1147;32.12
0;691;3;1089;31.01
0;691;4;296;53.76
0;692;1;152;23.13
0;692;2;421;6.68
0;692;3;130;20.24
0;692;4;10;30.51
0;693;1;2998;48.22
0;693;2;18416;32.89
0;693;3;4698;36.23
0;693;4;388;57.38
0;694;1;309;46.56
0;694;2;878;21.91
0;694;3;1012;63.55
0;694;4;172;104.81
0;710;1;165;160.64
0;710;2;221;202.65
0;710;3;402;446.04
0;710;4;533;760.9
0;711;1;452;41.08
0;711;2;583;143.46
0;711;3;364;305.14
0;711;4;138;795.55
0;720;1;408;0.42
0;720;2;2166;12.13
0;720;3;3991;29.21
0;720;4;2867;53.79
0;721;1;1624;6.28
0;721;2;1532;16.76
0;721;3;892;52.41
0;721;4;252;115.27
0;722;1;1594;0.36
0;722;2;1480;2.11
0;722;3;583;11.12
0;722;4;50;12.57
0;723;1;3945;0.2
0;723;2;3003;0.32
0;723;3;829;3.9
0;723;4;44;18.95
0;724;1;1069;0.92
0;724;2;961;3.84
0;724;3;726;6.45
0;724;4;164;25.51
0;740;1;55;175.37
0;740;2;108;585.76
0;740;3;114;1140.72
0;740;4;47;643.15
0;750;1;169;0.04
0;750;2;148;0.41
0;750;3;27;1.03
0;750;4;5;1.4
0;751;1;794;0.16
0;751;2;1800;0.88
0;751;3;625;3.17
0;751;4;76;5.65
0;752;1;136;0.17
0;752;2;217;0.48
0;752;3;55;2.56
0;752;4;1;0
0;753;1;255;0.2
0;753;2;336;4.17
0;753;3;89;27.75
0;753;4;12;24.91
0;754;1;1540;0.55
0;754;2;1831;3.09
0;754;3;487;3.89
0;754;4;23;22.87
0;755;1;1127;1.03
0;755;2;509;2.1
0;755;3;78;3.41
0;755;4;4;1.74
0;756;1;1834;0.57
0;756;2;877;0.9
0;756;3;251;1.72
0;756;4;18;58.71
0;757;1;1229;1.12
0;757;2;1597;7.52
0;757;3;1498;5.88
0;757;4;148;13.86
0;758;1;278;0.53
0;758;2;312;1.13
0;758;3;80;65.56
0;758;4;3;27.55
0;759;1;93;0.7
0;759;2;130;3.63
0;759;3;87;3.37
0;759;4;9;4.14
0;760;1;3466;0.18
0;760;2;1101;0.59
0;760;3;231;6.24
0;760;4;31;6.3
0;770;1;293;0.18
0;770;2;312;0.59
0;770;3;76;25.42
0;770;4;7;55.65
0;772;1;602;2.97
0;772;2;747;7.82
0;772;3;179;13.45
0;772;4;13;55.38
0;773;1;91;0.15
0;773;2;232;0.77
0;773;3;79;3.35
0;773;4;15;23.05
0;774;1;80;0.17
0;774;2;173;0.2
0;774;3;24;0.29
0;774;4;2;0
0;775;1;4009;0.2
