vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;-p;001;1;A;A02BA;2;3.16
0;-p;001;1;A;A02BC;2;23.68
0;-p;001;1;A;A03FA;1;0.44
0;-p;001;1;A;A07AA;1;4.64
0;-p;001;1;A;A10AB;2;22.72
0;-p;001;1;A;A10AD;1;6.76
0;-p;001;1;A;A10BA;1;0.08
0;-p;001;1;B;B01AB;2;186.48
0;-p;001;1;B;B01AC;1;0.2
0;-p;001;1;B;B02AA;2;7.28
0;-p;001;1;B;B05AA;1;127.2
0;-p;001;1;B;B05BA;2;61.24
0;-p;001;1;B;B05BB;2;176.8
0;-p;001;1;B;B05BC;1;4.6
0;-p;001;1;B;B05CB;1;12.06
0;-p;001;1;B;B05XA;1;22.04
0;-p;001;1;C;C01CA;2;15.2
0;-p;001;1;C;C01DA;1;1.32
0;-p;001;1;C;C03CA;1;0.6
0;-p;001;1;C;C03DA;1;1.24
0;-p;001;1;C;C07AA;1;0.4
0;-p;001;1;C;C07AB;1;0.08
0;-p;001;1;C;C07BB;1;1.8
0;-p;001;1;C;C08CA;1;0.08
0;-p;001;1;C;C09BB;1;4.08
0;-p;001;1;C;C10AA;1;2.4
0;-p;001;1;H;H02AB;2;154.16
0;-p;001;1;H;H03AA;1;0.24
0;-p;001;1;J;J01CR;1;174.72
0;-p;001;1;J;J01DB;2;13.8
0;-p;001;1;J;J01XD;1;2.64
0;-p;001;1;J;J05AB;1;425.04
0;-p;001;1;L;L04AA;2;184.57
0;-p;001;1;L;L04AC;1;1911.52
0;-p;001;1;L;L04AD;2;228.92
0;-p;001;1;M;M03AC;2;26.52
0;-p;001;1;M;M05BA;1;59.76
0;-p;001;1;N;N01AB;2;130.88
0;-p;001;1;N;N01AH;2;11.2
0;-p;001;1;N;N01AX;2;34.6
0;-p;001;1;N;N02AX;2;3.16
0;-p;001;1;N;N02BE;1;3.36
0;-p;001;1;N;N05CD;1;0.32
0;-p;001;1;R;R03AL;1;6.28
0;-p;001;1;V;V08AB;1;71.08
0;-p;001;2;A;A02BA;10;23.76
0;-p;001;2;A;A02BC;44;382.2
0;-p;001;2;A;A03FA;27;49.36
0;-p;001;2;A;A04AA;4;19.4
0;-p;001;2;A;A05AA;16;142.64
0;-p;001;2;A;A07AA;14;172.76
0;-p;001;2;A;A07EC;1;10.36
0;-p;001;2;A;A10AB;39;479.96
0;-p;001;2;A;A10AC;4;32.8
0;-p;001;2;A;A10AD;2;23.44
0;-p;001;2;A;A10AE;4;119.84
0;-p;001;2;A;A10BA;2;0.8
0;-p;001;2;A;A10BB;1;0.2
0;-p;001;2;B;B01AB;46;1792.88
0;-p;001;2;B;B01AC;20;5.56
0;-p;001;2;B;B02AA;20;117.52
