vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;12;480;1;A;A02BA;1537;10867.89
0;12;480;1;A;A02BC;112;769.84
0;12;480;1;A;A02BX;2;16.66
0;12;480;1;A;A03AA;1;1.18
0;12;480;1;A;A03AB;16;20.37
0;12;480;1;A;A03FA;1183;2153.58
0;12;480;1;A;A04AA;13;276.76
0;12;480;1;A;A07AA;3;7.41
0;12;480;1;A;A07DA;2;0.64
0;12;480;1;A;A07EC;3;14.79
0;12;480;1;A;A10AB;92;788.95
0;12;480;1;A;A10AC;2;50.39
0;12;480;1;A;A10AD;5;73.01
0;12;480;1;A;A10AE;1;17.08
0;12;480;1;A;A10BA;59;28.6
0;12;480;1;A;A10BB;39;104.32
0;12;480;1;A;A10BD;2;4.88
0;12;480;1;A;A10BG;2;17.05
0;12;480;1;A;A10BX;8;33.9
0;12;480;1;B;B01AA;4;1.32
0;12;480;1;B;B01AB;2567;58018.23
0;12;480;1;B;B01AC;5;255.2
0;12;480;1;B;B02AA;431;3124.46
0;12;480;1;B;B02AB;4;301.74
0;12;480;1;B;B02BC;47;17158.75
0;12;480;1;B;B02BD;1;689.27
0;12;480;1;B;B03AC;2;73.14
0;12;480;1;B;B05AA;2040;57683.09
0;12;480;1;B;B05BA;1085;16715.72
0;12;480;1;B;B05BB;2752;90134.86
0;12;480;1;B;B05BC;43;217.96
0;12;480;1;B;B05CA;17;67.65
0;12;480;1;B;B05CB;1129;119327.91
0;12;480;1;B;B05CX;121;2824.29
0;12;480;1;B;B05XA;17;79.17
0;12;480;1;C;C01AA;11;5.14
0;12;480;1;C;C01BA;2;11.11
0;12;480;1;C;C01BC;8;25.18
0;12;480;1;C;C01BD;19;40.06
0;12;480;1;C;C01CA;17;79.35
0;12;480;1;C;C01DA;42;134.94
0;12;480;1;C;C01DX;28;214.72
0;12;480;1;C;C01EA;1;82.32
0;12;480;1;C;C02AC;490;578.45
0;12;480;1;C;C02CA;29;143.67
0;12;480;1;C;C03BA;16;15.91
0;12;480;1;C;C03CA;486;302.48
0;12;480;1;C;C03DA;17;42.77
0;12;480;1;C;C03EA;18;12.94
0;12;480;1;C;C07AA;12;12.72
0;12;480;1;C;C07AB;193;330.16
0;12;480;1;C;C07AG;29;84.68
0;12;480;1;C;C07BB;15;45.45
0;12;480;1;C;C07CA;1;0.72
0;12;480;1;C;C07CB;11;20.79
0;12;480;1;C;C07FB;1;8
0;12;480;1;C;C08CA;153;659.26
0;12;480;1;C;C08DA;1;0.29
0;12;480;1;C;C08DB;19;62.62
0;12;480;1;C;C09AA;88;312.6
0;12;480;1;C;C09BA;18;150.97
0;12;480;1;C;C09CA;42;268.53
0;12;480;1;C;C09DA;13;92.41
0;12;480;1;C;C10AA;140;912.43
0;12;480;1;C;C10AB;9;19.78
