vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;5;98479;19090.5;19417.34;19893.9;19981.45;20096.06
0;001;2;18;347843;17859.31;18845.98;19079.26;20166.2;21129.61
0;001;3;84;1750128;18151.02;18971.1;20026.1;21673.15;28945.44
0;001;4;114;3944651;17690.09;21984.43;28535.9;39889.26;77482.95
0;002;2;10;159799;11160.58;14675.04;15680.98;18485.48;20820.62
0;002;3;62;1179981;10513.6;17198.12;18977.01;20532.95;25963.98
0;002;4;106;3119205;16793.17;20138.68;22983.12;33197.46;63346.91
0;003;1;290;2634688;278.07;3076.3;3459.94;13466.05;31163.72
0;003;2;434;4289302;823.96;3245.61;3697.17;12035.94;33692.28
0;003;3;81;954289;3276.96;5390;8780.34;14768.2;34503.4
0;003;4;74;1723535;2684.07;12743.39;19324.16;34021.73;48515.5
0;004;1;2;16556;2262.08;2262.08;8278.24;14294.4;14294.4
0;004;2;18;196667;1331.87;4509.83;9553.04;12786.77;37800.7
0;004;3;117;1620038;5127.32;9438.86;12917.98;17244.21;26712.74
0;004;4;890;19095041;5917.08;13297.64;18755.81;26948.34;45616.11
0;005;2;17;153510;1915.41;7923.27;9300.62;11236.88;16232.27
0;005;3;123;1287162;3742.63;6557.38;9649.7;12489.4;20566.87
0;005;4;439;6753035;5542.08;9734.59;13539.95;18348.74;33332.61
0;006;3;5;110043;18308.84;19886.21;20431.6;25589.61;25826.61
0;006;4;3;76039;21340.09;21340.09;23250.59;31448.44;31448.44
0;020;1;267;623549;652.64;1469.71;2256.25;3048.14;4531.02
0;020;2;92;304010;717.37;2301.67;2926.7;3815.31;5944.09
0;020;3;261;1246194;1557.85;3006.18;3939.68;5794.62;10279.76
0;020;4;202;1790005;2928.89;5601.31;8263.3;11322.4;16967.42
0;021;1;1161;4591042;680.79;2756.79;4314.58;4996.14;6246.48
0;021;2;1397;6692241;1546.54;4156.67;4794.61;5513.93;7732.43
0;021;3;938;5722626;2015.99;4654.08;5597;7117.1;11307.01
0;021;4;469;4645823;3402.52;5934.6;8290.46;12621.08;20147.65
0;022;1;208;374778;488.14;1601.43;1748.62;1953.96;2859.71
0;022;2;317;699058;516.06;1699.98;1914.1;2430.28;4308.74
0;022;3;219;953588;1178.08;2075.29;3483.62;5831.94;10435.08
0;022;4;142;1218875;2281.44;4361.85;7617.51;10825.75;17554.91
0;023;1;912;767750;141.6;264.21;589.33;1035.46;2286.82
0;023;2;542;875671;139.79;330.83;1061.24;2262.7;4597.95
0;023;3;216;796500;369.86;1888.06;3126.93;5185.86;8522.24
0;023;4;44;293146;1142.14;4417.6;6189.37;7968.28;12453.74
0;024;1;1643;2798270;1125.97;1484.76;1672.99;1836.18;2436.69
0;024;2;1850;3487311;1234.97;1542.24;1731.58;1960.98;3102.84
0;024;3;815;2387975;1391.4;1878.48;2482.48;3434.3;6052.89
0;024;4;132;869702;1199.54;3615.21;5777.14;8671.59;13925.75
0;026;1;2081;1385306;147.07;312.32;469.47;734.6;1780.41
0;026;2;771;581554;143.45;278.29;419.06;815.99;2419.34
0;026;3;260;576089;275.01;1005.65;1715.63;2933.93;6169.12
0;026;4;40;209332;799.35;3035.35;4292.67;7430.32;11503.42
0;040;1;123;61091;48.12;175.56;381.88;604.84;1196.98
0;040;2;182;140908;59.46;262.97;513.11;957.02;2372.53
0;040;3;111;165534;202.92;582.78;1058.04;1946.97;4046.22
