vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;163;2;11.1;7;9;10;12;18
0;163;3;13.9;8;10;12;15;27
0;163;4;22.6;8;12;17;26;55
0;165;1;11.4;8;9;11;13;18
0;165;2;13;8;10;12;15;20
0;165;3;16.8;9;12;15;19;32
0;165;4;25.1;7;13;19;30;64
0;166;1;9;6;8;9;10;12
0;166;2;10.5;7;9;10;11;16
0;166;3;12;7;9;11;13;21
0;166;4;19.7;8;10;14;23;51
0;167;1;3.4;1;2;2;3;10
0;167;2;5.4;2;2;2;9;13
0;167;3;10.3;2;7;10;12;20
0;167;4;21.9;2;9;16;27;61
0;168;1;6.6;2;3;6;8;16
0;168;2;9.4;2;5;8;11;20
0;168;3;15.8;2;8;12;18;43
0;168;4;27.1;2;11;19;32;84
0;169;1;7.9;2;5;8;10;15
0;169;2;11.5;5;9;11;13;18
0;169;3;15.1;2;9;13;17;37
0;169;4;27.1;2;12;20;31;75
0;170;1;9.3;2;4;7.5;11;28
0;170;2;12.1;3;5;9;16;28
0;170;3;20.6;5;11;16;22;52
0;170;4;29.4;10;17;23;43;65
0;171;1;4.5;2;3;3;5;11
0;171;2;6.8;2;3;5;8;17
0;171;3;12.8;3;6;10;16;31
0;171;4;28.2;6;13;22;35;70
0;172;1;27.7;4;13;17;29;78
0;172;2;39.8;6;13;26;50;120
0;172;3;48;9;22;38;61;122
0;172;4;63.3;9;28;49;83.5;159
0;173;1;3.8;1;2;2;5;10
0;173;2;6.4;1;2;4;8;17
0;173;3;15.8;2;5;11;20;48
0;173;4;30.5;3;12;24;39;84
0;174;1;3.1;1;1;2;5;7
0;174;2;4.7;1;2;4;6;10
0;174;3;8.4;1;4;7;10;20
0;174;4;14.4;1;4;9;18;46
0;175;1;2.2;1;1;2;2;5
0;175;2;2.8;1;2;2;3;7
0;175;3;6.4;1;2;4;8;17
0;175;4;17.5;2;7;12;22;55
0;176;1;2.3;1;2;2;3;4
0;176;2;3.3;1;2;2;3;9
0;176;3;9.9;2;3;5;10;32
0;176;4;23.5;5.5;13.5;17.5;25.5;67.5
0;177;1;2.6;1;1;2;3;6
0;177;2;4.7;1;2;3;5;14
0;177;3;10.2;2;4;7;11;31
0;177;4;25.4;4;10;23;38;55
0;178;1;5.2;1;2;4;7;14
0;178;2;11.7;2;4;8;14;32
0;178;3;23;3;9;17;28;60
0;178;4;40;9;21.5;34;50;96
0;179;1;1.9;1;1;2;2;3
0;179;2;3.3;1;2;2;3;9
0;179;3;14.5;1;4;10;18;40
0;179;4;24.7;3;7;23;37;60
0;180;1;8.2;1;3;6;9;26
0;180;2;12.3;1;3;7;15;43
0;180;3;23.2;2;8;17;31;64
0;180;4;38.1;4;16;30;55;90
0;190;1;4.1;1;2;3;5;10
0;190;2;6.1;1;2;5;8;15
0;190;3;11.7;1;5;9;14;31
0;190;4;15.5;1;3;11;21;48
0;191;1;2.3;1;1;2;2;5
0;191;2;3.6;1;2;2;4;10
0;191;3;8.6;2;3;8;12;21
0;191;4;18.1;1.5;8;15;24;52.5
0;192;1;2;1;1;2;2;4
0;192;2;2.8;1;2;2;3;7
0;192;3;5.5;1;2;3;7;15
0;192;4;16;1;7;15;20;45
0;193;1;14.4;2;5;10;26;32
0;193;2;20;2;5;16;30;46
0;193;3;24.9;2;10;23;35;55
0;193;4;34.5;3;13;38;48;75
0;194;1;7.2;1;4;6;9;17
0;194;2;9.8;2;5;8;12;22
0;194;3;14.5;3;7;12;18;35
0;194;4;22.7;2;10;18;29;60
0;195;1;6.7;1;4;6;8;15
0;195;2;10.2;2;6;8;13;22
0;195;3;12;3;7;10;15;28
0;195;4;24.7;5;11;19.5;30;55
0;196;1;1.1;1;1;1;1;1
0;196;2;1.8;1;1;1;1;6
0;196;3;3.4;1;1;1;2;15
0;196;4;8.6;1;1;4;10;31
0;197;1;4.5;1;2;3;5;13
0;197;2;6.6;1;2;4;8;21
0;197;3;11.6;1;3;7;14;36
0;197;4;22.4;1;7;16;28;71
0;198;1;2.7;1;1;2;3;7
0;198;2;4.7;1;2;3;6;13
0;198;3;10.6;1;4;8;13;30
0;198;4;19.4;3;7.5;15;25.5;54
0;199;1;3.9;1;1;3;5;10
0;199;2;6.7;1;3;5;8;16
0;199;3;10.7;2;6;9;13;24
0;199;4;26.9;2;8;21;34;82
0;200;1;3.3;1;1;2;4;9
0;200;2;6.2;1;2;4;8;17
0;200;3;11.5;1;4;8;13;32
0;200;4;23.3;2;9;19;29;59
0;201;1;2.8;1;1;2;3;8
0;201;2;5.3;1;2;4;7;14
0;201;3;10.5;1;5;8;13;28
0;201;4;19.7;2;8;15;25;53
0;202;1;3;1;1;2;4;8
0;202;2;4.8;1;2;4;6;12
0;202;3;9.3;1;4;7;11;28
0;202;4;12.8;1;5;10;15.5;42
0;203;1;2.1;1;1;1;2;6
0;203;2;3.7;1;1;3;5;10
0;203;3;6.9;1;3;5.5;9;16
0;203;4;21;4;7;12;25;62
0;204;1;2.6;1;1;2;3;7
0;204;2;5.7;1;2;4;7;17
0;204;3;11;1;5;8;14;29
0;204;4;25.9;1;8;16;29;77
0;205;1;4.5;1;2;3;6;11
0;205;2;6.4;1;3;5;8;16
0;205;3;10.8;2;5;8;13;25
0;205;4;19.3;6;8;14;29;45
0;206;1;3.5;1;1;2;4;9
0;206;2;5.3;1;2;3;7;16
0;206;3;9.2;1;3;6.5;11;26
0;206;4;16.2;2;6;12;21;45
0;207;1;3.8;1;1;2;5;11
0;207;2;6.7;1;2;5;8;19
0;207;3;11;1;5;9;14;27
0;207;4;18.4;1;7;14;24;48
0;220;1;4.3;2;3;4;5;9
0;220;2;8.8;2;4;7;10.5;20
0;220;3;16.6;5;10;14;20;39
0;220;4;32.5;6;16;25;41;85
0;221;1;8.8;4;6;8;10;16
0;221;2;12.3;5;8;11;14;25
0;221;3;19.2;7;11;15;23;43
0;221;4;34.6;7;17;27;43;87
0;222;1;4.1;1;2;4;5;8
0;222;2;6.1;1;3;5;8;15
0;222;3;14;5;7;11;17;32
0;222;4;30;5;14;30;42;64
0;223;1;6.4;1;4;6;8;13
0;223;2;9.3;3;6;8;11;20
0;223;3;15.5;5;9;13;20;33
0;223;4;29.9;5;15.5;23.5;36;83
0;224;1;4.9;1;2;4;6;12
0;224;2;8.7;2;4;7;11;20
0;224;3;15.6;5;9;13;19;35
0;224;4;27.3;8;14;21;31.5;71
0;225;1;2.9;1;2;3;3;5
0;225;2;5.1;2;3;4;6;11
0;225;3;9.8;3;6;8;12;21
0;225;4;22.3;4;9;15.5;26;83
0;226;1;2.5;1;1;2;3;5
0;226;2;4.9;1;2;3;6;13
0;226;3;11.4;2;4;8;13;33
0;226;4;24.8;3;14;21.5;33;65
0;227;1;3.4;1;2;3;4;7
0;227;2;5.6;1;3;5;7;13
0;227;3;11.4;2;5;8;13;35
0;227;4;28.6;8;14;21;38;72
0;228;1;2.3;1;2;2;3;4
0;228;2;3.4;1;2;3;4;8
0;228;3;8.8;2;3;5;10;28
0;228;4;21.5;2;7;14;26;52
0;229;1;4.8;1;2;4;6;12
0;229;2;9.1;1;4;7;12;23
0;229;3;17.6;2;8;14;21;46
0;229;4;27.6;1;9;20;36;89
0;240;1;3.9;1;2;3;4;11
0;240;2;6.6;1;2;4;8;20
0;240;3;12.1;2;4;8;15;37
0;240;4;22.9;3;12;18;29;55
0;241;1;3.3;1;2;3;4;8
0;241;2;6;1;3;5;7;15
0;241;3;10.5;2;5;8;13;25
0;241;4;20.9;3;9;14.5;24;67
0;242;1;3;1;1;2;3;8
0;242;2;5;1;2;4;7;13
0;242;3;9.6;1;4;8;11;23
0;242;4;17.7;1;7;11;19;55
0;243;1;2.5;1;1;2;3;6
0;243;2;4.9;1;2;3;6;13
0;243;3;9.5;2;4;7;12;24
0;243;4;17.5;2;8;13;22;48
0;244;1;4.4;1;2;4;6;9
0;244;2;6.3;1;3;5;8;14
0;244;3;10.2;2;6;8;13;24
0;244;4;15.5;5;8;12;18;41
0;245;1;4.4;1;2;3;6;10
0;245;2;6.5;1;3;5;8;15
0;245;3;11.5;3;6;9;13;28
0;245;4;16.8;5;9;14;21;35
0;246;1;4.8;1;2;4;6;10
0;246;2;7.7;1;4;7;10;18
0;246;3;12.5;1;6;10;16.5;34
0;246;4;17.8;1;5;14;25;53
0;247;1;3.6;1;2;3;5;8
0;247;2;6.5;1;3;5;8;15
0;247;3;11.6;2;5;9;15;31
0;247;4;16.9;2;8;13;21;44
0;248;1;6.3;2;4;6;8;14
0;248;2;8.5;2;5;8;11;20
0;248;3;11.8;2;7;10;15;25
0;248;4;18.2;1;9;14;22;52
0;249;1;2.7;1;1;2;3;6
0;249;2;4.5;1;2;3;5;11
0;249;3;8;1;3;5;9;22
0;249;4;12.5;2;4;8;15;39
0;250;1;2.9;1;1;2;3;8
0;250;2;5.3;1;2;4;6;14
0;250;3;9.9;1;4;7;12;26
0;250;4;16.2;2;6;11;21;46
0;260;1;6.7;2;4;6;9;14
0;260;2;9.2;2;5;8;11;19
0;260;3;14.4;3;8;11;18;34
0;260;4;30.2;8;16;23;36;78
0;261;1;6;1;2;4;8;15
0;261;2;10.8;2;5;9;14;27
0;261;3;17.3;4;9;15;20;45
0;261;4;31.2;6;16;24;39;72
0;262;1;6.7;2;4;6;8;12
0;262;2;10;3;6;8;12;20
0;262;3;16.6;6;9;14;20;36
0;262;4;30.1;6;15;24;35.5;75
0;263;1;3.1;1;2;3;4;6
0;263;2;4.7;2;3;4;6;11
0;263;3;11.6;3;5;9;14;28
0;263;4;26.9;5;12;18;34;73
0;264;1;4.6;1;2;3;5;14
0;264;2;7;1;2;5;9;21
0;264;3;13.9;2;6;10;17;37
0;264;4;26.6;3;12;21;34;74
0;280;1;5.1;1;1;2;7;18
0;280;2;8.3;1;3;6;10;23
0;280;3;13.2;2;6;10;16;32
0;280;4;23.2;2;11;18;31;56
0;281;1;4;1;1.5;2;4.5;13
0;281;2;7.3;1;3;5;9;21
0;281;3;12;2;4;9;15;33
0;281;4;20.7;3;9;17;27;49
0;282;1;5.1;1;3;4;7;11
0;282;2;7.2;2;4;6;9;16
0;282;3;11.4;2;6;10;14;27
0;282;4;18;3;9;15;22;42
0;283;1;3;1;1;2;3;8
0;283;2;6;1;2;5;8;16
0;283;3;10.9;1;4;8;14;29
0;283;4;19.5;1;7;15;25;55
0;284;1;3.8;1;2;3;5;10
0;284;2;6.7;1;3;6;9;15
0;284;3;11.4;2;6;9;14;26
0;284;4;19.2;3;9;15;24;50
0;300;1;19.4;6;10;15;23;38
0;300;2;26.2;8;10;15;43;72
0;300;3;49.7;12.5;21;34;65;139
0;300;4;96.7;31;54;86;124.5;205
0;301;1;15.3;7;9;12;16;40
0;301;2;18.7;7;10;14;20;50
0;301;3;28;8;13;20;36;73
0;301;4;43.4;7;21;35;56;104
0;302;1;9.7;5;7;9;11;18
0;302;2;12.9;6;8;10;14;31
0;302;3;22.9;7;11;15;26;64
0;302;4;44.2;7;17;31;58;122
0;303;1;10.6;5;7;9;11;29
0;303;2;14.1;6;8;10;15;35
0;303;3;21.3;6;10;18;24;53
0;303;4;34.5;8;18;25;40;102
0;304;1;7.1;4;5;6;8;13
0;304;2;11.2;5;7;8;11;30
0;304;3;21.5;6;10;14;23;62
0;304;4;51.9;7;19;35.5;73.5;173
0;305;1;11;1;6;9;14;21
0;305;2;20.8;3;8;14;25;71
0;305;3;42.9;12;23;33;51;125
0;305;4;67.7;6;26;58;97;186
0;306;1;7.5;2;4;5.5;8;18
0;306;2;13.1;4;6;8;13;47
0;306;3;32.3;6;12;21;40;99
0;306;4;43.8;5;20;30.5;64;110
0;307;1;4.5;1;2;3;5;11
0;307;2;8.2;1;4;6;10;20
0;307;3;9.6;5;6;8.5;11;19
0;307;4;39.6;9;12;44;59;64
0;308;1;14.5;4;7;11;15;44
0;308;2;21;5;10;14;23;62
0;308;3;32.3;7;14;22;43;89
0;308;4;43.2;5;19;34;59;109
0;309;1;5.1;1;2;3;6;15
0;309;2;17.1;2;6;10;20;55
0;309;3;33.7;5;13;24;44;100
0;309;4;55.3;11;24;45;75;128
0;310;1;5.2;2;3;5;6;10
0;310;2;7.7;2;4;6;8;19
0;310;3;23.1;4;8;14;27;78
0;310;4;53.2;6;19;35;72;158
0;311;1;3.3;1;1;1;2;6
0;311;2;16.7;1;1;4.5;28;72
0;311;3;27;27;27;27;27;27
0;312;1;6;1;2;3;8;20
0;312;2;19;2;5;12;22;67
0;312;3;41.4;8;21;33;54;104
0;312;4;66.7;14;37;58;92;157
0;313;1;3.4;1;2;2;4;8
0;313;2;9.5;1;3;5;10;34
0;313;3;25.2;3;8;15;32;81
0;313;4;46.7;8;20;35;58;126
0;314;1;2.9;1;2;3;3;5
0;314;2;5.1;1;2;3;5;14
0;314;3;18.3;2;5;11;22;50
0;314;4;32.8;5;8;19;68;93
0;315;1;2.5;1;1;2;3;5
0;315;2;6.3;1;2;3;6;20
0;315;3;23.4;2;7;13;30;75
0;315;4;37.2;4;14.5;28.5;52.5;91
0;316;1;2;1;1;2;2;4
0;316;2;3.7;1;2;2;3;11
0;316;3;16.1;1;2;8.5;16;59
0;316;4;46;6;14;46;76;100
0;317;1;2.7;1;2;2;3;6
0;317;2;6.7;1;2;3;7;27
0;317;3;18.8;2;5;13;24;64
0;317;4;32.3;3;12;20;42;98
0;318;1;2.6;1;1;2;3;5
0;318;2;6.7;1;2;3;6;25
0;318;3;19.4;1;6;15;27.5;53
0;318;4;34.7;7;16;28.5;42;85
0;319;1;2.6;1;2;2;3;5
0;319;2;6.9;1;2;3;7;27
0;319;3;20.8;2;8;14;25;56
0;319;4;29.1;2;11;36;47;74
0;320;1;3.7;1;2;2;4;11
0;320;2;9.9;1;3;6;12;33
0;320;3;25.9;2;9;17;33;78
0;320;4;41.2;3;17;35.5;55;106
0;340;1;8;1;2;5;10;25
0;340;2;15.8;1;4;10;20;50
0;340;3;23.4;1;7;16;31;79
0;340;4;27.4;2;5.5;15.5;38;80
0;341;1;8.6;1;3;6;11;29
0;341;2;16.7;2;7;12;22;45
0;341;3;27.9;4;13;23;38;69
0;341;4;38.8;9;21;32;47;86
0;342;1;2.6;1;1;1;2;8
0;342;2;11.7;1;2;6;14;45
0;342;3;25.2;2;9.5;19;35;69
0;342;4;36.8;4;15;26.5;47;112
0;343;1;8.8;1;3;6;11;23
0;343;2;13.5;2;5;10;18;35
0;343;3;20;3;9;16;26;51
0;343;4;33.3;7;16;26;43;77
0;344;1;7.1;2;3;6;10;15
0;344;2;12.4;2;6;10;15;27
0;344;3;23.3;3;13;20;27;58
0;344;4;34.5;9;18;28;48;74
0;345;1;6.7;1;2;4;8;16
0;345;2;9.9;2;5;8;14;23
0;345;3;20.7;5;10;17;29;45
0;345;4;29.8;2;14;20;43;86
0;346;1;6.1;1;2;4;7;17
0;346;2;8.4;1;3;5;10;23
0;346;3;13.2;2;4;9.5;17;39
0;346;4;25.7;2;9;21;34;69
0;347;1;4.7;1;2;3;6;13
0;347;2;10;1;4;7;12;28
0;347;3;21.2;3;10;16;26;54.5
0;347;4;33.2;5;17;28;42;88
0;348;1;5.4;1;2;3;6;14
0;348;2;9.2;1;3;7;12;26
0;348;3;17.7;2;7;13;23;47
0;348;4;34.5;5;17;30;42;78
0;349;1;4;1;1;2;4;12
0;349;2;8.3;1;3;5;10;25
0;349;3;18.9;2;7;13;24;56
0;349;4;31.2;4;15;26;42;76
0;350;1;4.2;1;1;3;5;12
0;350;2;9.8;1;4;6;11;29
0;350;3;18.3;3;7;13;23;49
0;350;4;26.3;4;9;24;38;55
0;351;1;4.3;1;2;3;5;13
0;351;2;10.1;1;3;6;12;32
0;351;3;19;2;8;14;23;50
0;351;4;28.8;3;12;22;41;68
0;360;1;7.3;1;2;5;8;22
0;360;2;19.4;2;6;13.5;25;58
0;360;3;39.6;8;17;32;52;100
0;360;4;64.9;13;37;55;84;139
0;361;1;4;1;2;2;5;11
