vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;1;0;0;0;0;0;0
0;001;1;1;1;2268;2268.42;2268.42;2268.42;2268.42;2268.42
0;001;2;0;12;0;0;0;0;0;0
0;001;2;1;32;33480;117.06;208.02;416.04;1490.65;3494.52
0;001;2;3;2;73;36.44;36.44;36.44;36.44;36.44
0;001;3;0;11;0;0;0;0;0;0
0;001;3;1;93;144180;117.06;468.24;908.36;1976.7;4766.7
0;001;3;3;8;472;18.22;36.44;36.44;45.55;216.63
0;001;4;0;4;0;0;0;0;0;0
0;001;4;1;98;398376;234.12;936.48;2779.96;5521.26;12102.36
0;001;4;3;10;698;18.22;29.38;36.44;54.66;216.63
0;001;4;4;1;2269;2269.03;2269.03;2269.03;2269.03;2269.03
0;002;2;0;2;0;0;0;0;0;0
0;002;2;1;6;1248;117.06;117.06;122.55;384.15;384.15
0;002;2;3;4;474;91.1;109.32;127.54;127.54;127.54
0;002;3;0;6;0;0;0;0;0;0
0;002;3;1;73;106515;117.06;256.1;602.1;1924.44;4929.25
0;002;3;3;18;1710;36.44;36.44;127.54;127.54;215.66
0;002;4;0;3;0;0;0;0;0;0
0;002;4;1;102;369962;128.05;618.27;1690.27;3816.42;13848.78
0;002;4;3;30;2701;36.44;36.44;109.32;127.54;149.86
0;002;4;4;1;369;369.19;369.19;369.19;369.19;369.19
0;003;1;0;35;0;0;0;0;0;0
0;003;1;1;284;897607;468.3;1128.67;1935.22;3955.38;9437.06
0;003;1;3;2;55;18.22;18.22;27.33;36.44;36.44
0;003;2;0;7;0;0;0;0;0;0
0;003;2;1;360;1338346;535.2;1220.91;2295.98;4777;12511.75
0;003;2;3;7;913;36.44;36.44;156.03;215.66;216.63
0;003;3;0;3;0;0;0;0;0;0
0;003;3;1;123;960708;602.1;1538.7;3935.6;9788.3;25100.16
0;003;3;3;12;2177;18.22;45.55;204.55;216.63;467.76
0;003;3;4;1;682;681.58;681.58;681.58;681.58;681.58
0;003;4;1;93;1486095;2161.7;7123.86;11623.56;22217.63;40057.38
0;003;4;3;10;1366;18.22;18.22;118.03;215.66;355.66
0;004;1;0;9;0;0;0;0;0;0
0;004;1;1;3;3944;117.06;117.06;468.24;3358.62;3358.62
0;004;2;0;24;0;0;0;0;0;0
0;004;2;1;15;18372;234.12;351.18;585.3;1839.72;4813.68
0;004;2;3;4;576;69.63;71.25;144.75;216.63;216.63
0;004;3;0;64;0;0;0;0;0;0
0;004;3;1;150;190950;117.06;234.12;468.24;1343.22;5100.78
0;004;3;3;8;899;36.44;36.44;71.25;215.66;215.66
0;004;3;4;6;3919;142;142;369.2;681.58;2215.18
0;004;4;0;194;0;0;0;0;0;0
0;004;4;1;939;2421730;117.06;479.23;1320.63;2918.46;10297.14
0;004;4;2;3;417;37.72;37.72;52.9;325.92;325.92
0;004;4;3;76;9612;36.44;36.44;56.71;186.33;748.74
0;004;4;4;19;23282;142;142;198.8;425.98;10868.85
0;005;1;0;1;0;0;0;0;0;0
0;005;2;0;5;0;0;0;0;0;0
0;005;2;1;5;3087;117.06;234.12;468.24;769.32;1498.45
0;005;3;0;30;0;0;0;0;0;0
0;005;3;1;34;41583;117.06;234.12;468.24;1092.3;2563.98
0;005;3;3;3;128;36.44;36.44;36.44;54.66;54.66
0;005;4;0;87;0;0;0;0;0;0
0;005;4;1;176;199302;117.06;234.12;585.3;1129.89;4532.28
0;005;4;2;1;204;203.88;203.88;203.88;203.88;203.88
0;005;4;3;25;2374;18.22;36.44;49.21;215.29;216.63
0;006;2;0;2;0;0;0;0;0;0
0;006;2;1;1;896;896.35;896.35;896.35;896.35;896.35
0;006;3;0;2;0;0;0;0;0;0
0;006;3;1;3;1833;512.2;512.2;618.27;702.36;702.36
0;006;4;1;3;2996;351.18;351.18;512.2;2132.4;2132.4
0;020;1;0;222;0;0;0;0;0;0
0;020;1;1;18;12852;117.06;401.4;495.75;602.1;2517.32
0;020;1;3;6;1895;36.44;36.44;144.27;748.74;785.18
0;020;1;4;2;596;284;284;298.2;312.4;312.4
0;020;2;0;70;0;0;0;0;0;0
0;020;2;1;13;8057;48.45;234.12;468.24;602.1;2478.48
0;020;2;3;3;91;18.22;18.22;36.44;36.44;36.44
0;020;2;4;3;1732;284;284;340.79;1107.59;1107.59
0;020;3;0;161;0;0;0;0;0;0
0;020;3;1;76;49721;117.06;208.02;376.29;836.22;2090.58
0;020;3;3;4;1071;36.44;53.03;143.13;482.68;748.74
0;020;3;4;7;1221;28.4;142;142;170.4;454.39
0;020;4;0;88;0;0;0;0;0;0
0;020;4;1;92;64750;117.06;234.12;468.24;734.79;1670.4
0;020;4;3;8;489;18.22;36.44;36.44;54.66;215.66
0;020;4;4;10;31621;142;142;142;284;29277.57
0;021;1;0;1175;0;0;0;0;0;0
0;021;1;1;31;12517;117.06;128.05;234.12;535.2;1070.4
0;021;1;3;15;1957;36.44;36.44;157;215.66;216.63
0;021;1;4;6;3947;142;624.79;766.77;823.57;823.57
0;021;2;0;1645;0;0;0;0;0;0
0;021;2;1;84;41725;117.06;122.55;349.12;648.11;1399.15
0;021;2;3;62;8898;36.44;36.44;157;216.63;335.89
0;021;2;4;17;10560;142;312.4;624.79;823.57;1841.62
0;021;3;0;859;0;0;0;0;0;0
0;021;3;1;127;72376;117.06;128.05;363.84;702.36;1505.22
0;021;3;3;92;15805;36.44;36.44;157;216.63;433.26
0;021;3;4;12;8294;142;198.8;425.98;880.38;2642.35
0;021;4;0;339;0;0;0;0;0;0
0;021;4;1;191;129160;117.06;234.12;401.4;702.36;1973.46
0;021;4;2;1;68;67.9;67.9;67.9;67.9;67.9
0;021;4;3;48;5239;18.22;36.44;57.14;215.66;245.33
0;021;4;4;13;2982;142;142;142;284;624.79
0;022;1;0;232;0;0;0;0;0;0
0;022;1;3;1;749;748.74;748.74;748.74;748.74;748.74
0;022;2;0;201;0;0;0;0;0;0
0;022;2;1;3;937;234.12;234.12;234.12;468.3;468.3
0;022;2;3;9;3298;18.22;69.63;106.07;748.74;748.74
0;022;3;0;46;0;0;0;0;0;0
0;022;3;1;7;2562;59.43;117.06;351.18;468.3;863.95
0;022;3;3;8;541;36.44;36.44;36.44;71.25;216.63
0;022;4;0;17;0;0;0;0;0;0
0;022;4;1;5;3824;117.06;234.12;512.2;819.42;2140.8
0;022;4;3;4;386;36.44;48.03;66.25;144.75;216.63
0;023;1;0;847;0;0;0;0;0;0
0;023;1;1;1;182;181.92;181.92;181.92;181.92;181.92
0;023;1;3;9;1716;36.44;36.44;215.66;371.69;371.69
0;023;1;4;4;1306;284;312.39;340.79;340.79;340.79
0;023;2;0;365;0;0;0;0;0;0
0;023;2;1;10;7543;117.06;117.06;234.12;535.2;4515.66
0;023;2;3;21;3017;36.44;36.44;155.66;216.63;371.69
0;023;2;4;7;4118;284;284;482.79;851.96;1135.96
0;023;3;0;103;0;0;0;0;0;0
0;023;3;1;30;14647;117.06;234.12;292.65;585.3;1466.05
0;023;3;3;15;1174;18.22;36.44;36.44;145.76;216.63
0;023;3;4;5;2528;312.4;340.78;340.79;681.58;851.96
0;023;4;0;22;0;0;0;0;0;0
0;023;4;1;15;10884;117.06;234.12;468.24;585.3;4803.2
0;023;4;3;12;1333;36.44;59.63;71.25;216.14;216.63
0;023;4;4;3;2215;284;284;681.58;1249.59;1249.59
0;024;1;0;2170;0;0;0;0;0;0
0;024;1;1;16;3909;90.96;117.06;208.02;292.65;602.1
0;024;1;3;15;1525;36.44;36.44;72.88;145.76;216.63
0;024;2;0;1515;0;0;0;0;0;0
0;024;2;1;57;19277;117.06;117.06;234.12;351.18;1237.62
0;024;2;3;26;1600;36.44;36.44;36.44;72.88;145.76
0;024;3;0;877;0;0;0;0;0;0
0;024;3;1;64;23198;117.06;117.06;234.12;468.24;1066.2
0;024;3;3;61;4739;36.44;36.44;72.88;72.88;215.66
0;024;4;0;144;0;0;0;0;0;0
0;024;4;1;48;22232;117.06;234.12;234.12;604.68;1352.52
0;024;4;3;15;2376;36.44;36.44;72.88;215.66;1001.81
0;026;1;0;2226;0;0;0;0;0;0
0;026;1;1;4;1014;117.06;122.55;181.08;384.66;535.2
0;026;1;3;6;273;18.22;36.44;36.44;72.88;72.88
0;026;1;4;6;3436;255.58;340.79;496.98;709.97;1135.96
0;026;2;0;644;0;0;0;0;0;0
0;026;2;1;25;8775;117.06;117.06;234.12;468.3;669
0;026;2;3;34;6290;36.44;36.44;72.88;216.63;748.74
0;026;2;4;3;1988;340.81;340.81;369.18;1277.96;1277.96
0;026;3;0;208;0;0;0;0;0;0
0;026;3;1;30;10602;117.06;117.06;234.12;468.24;936.48
0;026;3;3;43;4420;36.44;36.44;36.44;215.29;216.63
0;026;4;0;32;0;0;0;0;0;0
0;026;4;1;28;13958;117.06;117.06;234.12;702.36;1304.52
0;026;4;3;11;1956;36.44;54.66;199.63;216.63;371.69
0;040;1;0;158;0;0;0;0;0;0
0;040;1;1;1;234;234.12;234.12;234.12;234.12;234.12
0;040;1;3;13;1047;36.44;36.44;36.44;69.63;216.63
0;040;2;0;180;0;0;0;0;0;0
0;040;2;1;5;1405;117.06;234.12;234.12;234.12;585.3
0;040;2;3;22;1496;36.44;36.44;36.44;36.44;215.66
0;040;3;0;84;0;0;0;0;0;0
0;040;3;1;9;2642;117.06;117.06;234.12;234.12;1120.5
0;040;3;3;9;760;36.44;36.44;36.44;72.88;216.63
0;040;4;0;10;0;0;0;0;0;0
0;040;4;1;2;9667;234.12;234.12;4833.45;9432.78;9432.78
0;041;1;0;328;0;0;0;0;0;0
0;041;1;1;2;819;351.18;351.18;409.71;468.24;468.24
0;041;1;3;26;3456;36.44;36.44;185.84;216.63;216.63
0;041;2;0;987;0;0;0;0;0;0
0;041;2;1;26;8190;117.06;117.06;234.12;401.4;702.42
0;041;2;3;150;16400;36.44;36.44;36.44;215.66;252.1
0;041;3;0;952;0;0;0;0;0;0
0;041;3;1;91;57687;117.06;117.06;234.12;602.1;2207.7
0;041;3;3;140;16785;36.44;36.44;36.44;215.66;271.29
0;041;4;0;116;0;0;0;0;0;0
0;041;4;1;19;13072;90.96;234.12;585.3;1204.2;1940.1
0;041;4;3;13;1975;36.44;36.44;54.66;253.07;433.26
0;042;1;0;2136;0;0;0;0;0;0
0;042;1;1;10;3084;90.96;117.06;175.59;351.18;1003.44
0;042;1;3;269;70996;36.44;36.44;54.66;748.74;785.18
0;042;2;0;5661;0;0;0;0;0;0
0;042;2;1;78;27811;117.06;117.06;234.12;234.12;702.42
0;042;2;3;724;127268;36.44;36.44;36.44;157;748.74
0;042;3;0;2191;0;0;0;0;0;0
0;042;3;1;119;30459;117.06;117.06;234.12;234.12;702.36
0;042;3;3;468;58899;36.44;36.44;36.44;72.88;748.74
0;042;4;0;214;0;0;0;0;0;0
0;042;4;1;34;10600;117.06;234.12;234.12;351.18;870.84
0;042;4;3;52;6154;36.44;36.44;36.44;91.1;748.74
0;043;1;0;2240;0;0;0;0;0;0
0;043;1;1;2;1027;117.06;117.06;513.33;909.6;909.6
0;043;1;3;22;1712;36.44;36.44;36.44;49.21;216.63
0;043;2;0;775;0;0;0;0;0;0
0;043;2;1;5;5315;234.12;351.18;545.76;1455.36;2728.8
0;043;2;3;23;2555;36.44;36.44;36.44;215.66;252.1
0;043;3;0;107;0;0;0;0;0;0
0;043;3;1;6;2341;234.12;234.12;409.71;468.24;585.3
0;043;3;3;9;562;18.22;36.44;36.44;36.44;252.1
0;043;4;0;12;0;0;0;0;0;0
0;043;4;1;4;1522;117.06;175.59;351.18;585.3;702.36
0;043;4;3;2;358;142.51;142.51;179.08;215.66;215.66
0;044;1;0;484;0;0;0;0;0;0
0;044;1;1;11;5805;90.96;234.12;535.17;715.02;1438.32
0;044;1;3;9;741;18.22;36.44;54.66;72.88;215.66
0;044;2;0;872;0;0;0;0;0;0
0;044;2;1;19;6819;90.96;117.06;234.12;468.3;1204.2
0;044;2;3;20;1018;18.22;36.44;36.44;36.44;172.08
0;044;3;0;1411;0;0;0;0;0;0
0;044;3;1;73;61337;117.06;234.12;416.04;602.1;2073.84
0;044;3;3;52;4066;36.44;36.44;36.44;72.88;216.63
0;044;4;0;397;0;0;0;0;0;0
0;044;4;1;43;39948;117.06;234.12;401.4;896.94;3394.74
0;044;4;3;12;1003;36.44;45.55;54.66;114.45;216.63
0;045;1;0;1903;0;0;0;0;0;0
0;045;1;1;7;1288;117.06;117.06;117.06;351.18;351.18
0;045;1;3;51;3137;36.44;36.44;36.44;36.44;157
0;045;2;0;8040;0;0;0;0;0;0
0;045;2;1;68;18658;117.06;122.55;234.12;245.11;650.16
0;045;2;3;353;25164;18.22;36.44;36.44;72.88;216.63
0;045;3;0;3329;0;0;0;0;0;0
0;045;3;1;162;49026;117.06;117.06;234.12;351.18;702.42
0;045;3;3;306;23138;36.44;36.44;36.44;72.88;216.63
0;045;4;0;682;0;0;0;0;0;0
0;045;4;1;105;51010;117.06;234.12;234.12;468.24;1170.66
0;045;4;3;60;5428;36.44;36.44;57.14;109.32;222.77
0;046;1;0;168;0;0;0;0;0;0
0;046;1;1;2;468;234.12;234.12;234.12;234.12;234.12
0;046;1;3;6;364;36.44;36.44;72.88;72.88;72.88
0;046;2;0;344;0;0;0;0;0;0
0;046;2;3;31;2118;36.44;36.44;36.44;72.88;216.63
0;046;3;0;136;0;0;0;0;0;0
0;046;3;1;7;3164;117.06;234.12;351.18;468.24;1280.5
0;046;3;3;17;1546;36.44;36.44;72.88;72.88;228.91
0;046;4;0;11;0;0;0;0;0;0
0;046;4;1;3;1238;234.12;234.12;468.24;535.2;535.2
0;046;4;3;2;109;36.44;36.44;54.66;72.88;72.88
0;047;1;0;3033;0;0;0;0;0;0
0;047;1;1;3;585;117.06;117.06;234.12;234.12;234.12
0;047;1;3;53;3340;18.22;36.44;36.44;69.63;156.03
0;047;2;0;3725;0;0;0;0;0;0
0;047;2;1;32;9905;117.06;117.06;234.12;234.12;1326.5
0;047;2;3;154;12289;18.22;36.44;36.44;54.66;253.07
0;047;3;0;700;0;0;0;0;0;0
