vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;31637;5720.24;5720.24;7386.91;10098.23;11142.88
0;001;2;419378;5343.6;6435.27;8357.16;9947.55;15916.08
0;001;3;1483156;5005.21;8444.1;11411.2;16124.02;45267.95
0;001;4;4241733;8621.21;20890.2;30031.26;46250.4;76825.74
0;002;2;120123;11142.88;13926.8;15916.08;20575.08;26526.8
0;002;3;1257121;8701;13230.46;15650.14;19231.93;25768.08
0;002;4;3514120;12804.66;17736.66;24123.01;40802.59;81569.91
0;003;1;4161442;1603.08;9618.48;13263.4;17132.68;26643.33
0;003;2;6210919;6799.68;10287.54;14288.25;20009.28;32031.64
0;003;3;3594462;9049.68;13510.86;19771.32;27032.06;53627.25
0;003;4;3443280;10873.02;19305.81;26590.97;44816.31;95302.09
0;004;1;90939;635.58;1606.74;7338.15;16397.94;20020.84
0;004;2;580681;571.53;3964.32;10176.31;21145.67;31534.5
0;004;3;4925626;606.25;7458;17839.44;29688.09;52928.68
0;004;4;36823723;1342.74;13926.8;26653.8;43769.22;80647.77
0;005;1;15719;5465.35;5465.35;7859.45;10253.55;10253.55
0;005;2;165155;6213;7066.72;10951.36;20092;46044.83
0;005;3;1351019;5712.33;10868;15038.72;24249.44;56244.48
0;005;4;7763430;8705.76;15104.58;25283.12;39936.93;73022.05
0;006;2;12534;12534.12;12534.12;12534.12;12534.12;12534.12
0;006;3;77627;7237.8;7881.25;11755.92;12430;14658.2
0;006;4;51529;23675.56;23675.56;25764.58;27853.6;27853.6
0;020;1;1786350;794.08;2612.7;3970.4;6960.14;20401.2
0;020;2;861338;696.43;3315.85;5461.03;9926;25185.19
0;020;3;2873811;526.56;3176.32;8036.58;14758.4;31169.52
0;020;4;3585403;1987.4;7380.88;15644.8;27756.7;51080.07
0;021;1;5126435;1173.36;2385.48;3309.18;4771.5;11488.18
0;021;2;10379526;1603.08;2809.92;3979.02;6007.3;17880.12
0;021;3;12553236;1715.46;3746.56;6571.65;12861.8;35284.41
0;021;4;11999489;1243;6062.5;14343.6;27346;57576.48
0;022;1;784048;928.78;1908.6;2533.92;3557.96;7720.86
0;022;2;1506962;1191.12;2164.55;2998.67;5968.53;26072.21
0;022;3;1071013;1989.51;3664.55;7329.1;17283.22;44219.65
0;022;4;630528;2486;8719.04;19809.24;41395.19;64878.54
0;023;1;1676403;409.42;489.58;979.9;2044.25;5720.24
0;023;2;2383124;488.81;1614.4;3128.96;5688.96;18479.63
0;023;3;2247403;1897.77;4642.19;10258.24;18984.24;46475.11
0;023;4;963828;2348.8;14201.08;23167;32980.95;80083.36
0;024;1;3939163;567.76;1034.34;1516.64;2089.29;4205.11
0;024;2;4488179;776.96;1386.99;1942.17;2923.53;7844.4
0;024;3;8464022;578.53;1645.68;4268.11;8487.5;26609.82
0;024;4;3515117;732.91;3603.86;10827.95;21024.29;52465.06
0;026;1;2461553;391.12;457.45;578.53;1326.34;3275.36
0;026;2;2301335;416.83;567.76;1246.14;2638.95;12490.72
0;026;3;4043954;711.37;4130.17;8689.4;16957.68;43093.45
0;026;4;2024199;4623.8;11221.56;18450.75;40600.86;93185.12
0;040;1;762772;424.98;928.25;1796.06;3320.8;14444.06
0;040;2;1180438;457.45;1298.73;3091.69;6528.9;24681.75
0;040;3;1569575;522.25;2446.05;6183.38;16850.46;80578.2
0;040;4;332725;477.15;1499.36;14497.4;22108.38;89196.8
0;041;1;960447;411.41;779.6;1435.12;3057.3;9279.11
0;041;2;4759944;469.96;1409.88;2785.72;4785.35;13319.16
0;041;3;8742296;807.2;2705.16;5095.5;8842.73;21327.68
0;041;4;2549267;1075.02;4699.71;9690.31;16063.33;36089.36
0;042;1;7905940;427.58;714.29;1958.32;4600.36;11534.04
0;042;2;38509976;663.17;2664.96;4913.04;8128.04;16751.8
0;042;3;26185615;1392.68;4585.95;7448.87;11480.49;21987.3
0;042;4;4270771;2274.96;7332.15;12090.5;17907.57;32790.8
0;043;1;3477166;405.77;489.21;954.3;1818.75;3795.54
0;043;2;2451191;405.77;663.17;1328.2;2931.64;9650.4
0;043;3;1147195;807.2;1392.68;3002.67;9247.81;34902.18
0;043;4;373854;1801.72;5441.1;11113.16;18085.97;42832.4
0;044;1;2106288;424.87;1117.7;2630.54;4542.08;13290.64
0;044;2;6172242;452.07;1802.19;3860.43;8391.73;22979.22
0;044;3;9711849;427.67;1208.16;3965.04;8424.96;21102.69
0;044;4;4045171;416.83;635.58;3003;11677.68;41958.65
0;045;1;5227365;452.28;1262.76;2068.68;3159.36;7267.92
0;045;2;43799962;812.06;1873.28;3221.76;5864.18;17079.93
0;045;3;35795298;1080.42;3315.85;6091.78;11292.31;28151.85
0;045;4;11607487;720.28;3740.52;9592.66;16884.7;37876.97
